MedInc,HouseAge,AveRooms,Population,Latitude,Longitude,price
1.0058277,-0.32038167,-0.29013667,-0.30639702,-0.9512841,1.0978456,True
0.6884146,0.8646188,0.80290776,-0.43886065,-0.8724274,0.35933393,True
-0.3176319,-0.10744223,0.39545318,-0.12212044,-0.18209982,1.1370863,False
0.78454226,-0.23785071,-0.08995582,0.08827358,0.47484916,-0.3940181,True
-0.3634426,1.2991514,-0.019888893,-1.0246266,0.8589542,-1.2988341,True
0.880168,-1.3596362,0.76211053,-0.5378918,0.70889205,-0.51605177,False
0.7653327,-0.19455594,0.120272875,-0.514243,-1.385344,1.3100886,True
-0.31844652,-1.5689242,0.28999406,0.53124,1.6115186,-0.6176926,False
-0.6895306,-0.49238783,-0.8906139,0.8645873,-0.5880851,0.13197058,True
0.4027688,0.80959326,-0.37551838,-0.10166393,-1.0705068,0.60040003,False
-1.1520993,-0.2811112,-0.8455556,1.0374678,0.9625361,0.031059608,False
-0.14960372,-0.5324919,0.8478995,0.24838313,1.2061294,-1.499717,False
-0.6297838,-0.60280144,-0.4815735,-0.0033610016,-0.5268944,0.7911443,False
0.9368848,0.3681296,0.60970247,0.6922772,-1.0325668,0.7016039,True
-0.1879326,-1.3149421,0.07721541,-0.8568374,2.016962,-1.3306651,False
-1.3009796,0.33507577,-1.0647881,-0.20779322,-0.73975277,0.22834572,False
0.24609864,-0.74383837,0.15179947,0.6743548,1.1283807,-1.3505441,True
0.19788915,-0.17467691,-0.008030465,0.23521973,-0.51007354,0.4697794,True
-0.91240066,-0.97277576,0.21496621,-0.43961474,1.9850078,-2.1654928,False
0.15748513,0.2548886,-0.103762284,-0.74744546,0.4721499,-1.718422,False
1.4405968,-0.38840425,-0.081686676,-0.670367,-0.82703966,-0.15475816,True
0.876613,0.72309124,0.40582865,-0.68596584,0.5010164,-1.4200517,True
0.14949718,0.81464535,-0.04471338,1.8018152,0.56212735,-1.3404189,True
0.37465182,1.33262,-0.4038462,-0.52093816,-0.38940904,0.17888916,True
-1.2502573,0.78710806,-0.9040092,1.6855862,-0.2331683,0.6978165,False
0.11621787,1.2139302,0.07490188,-0.459056,0.76925933,-1.6157532,False
-0.7327343,-1.3528298,-0.21870422,1.099838,1.6444191,-1.3227088,False
0.053577244,0.98373306,0.41343,-0.4261199,1.0597115,-1.7555908,True
-0.821784,-1.5426183,0.06378295,1.1749613,-0.6870308,1.4356618,False
-0.76371527,1.2053906,-0.8087845,0.1394767,-0.5397078,0.7890996,False
-0.64558923,0.9036514,-0.72612476,-0.4216105,1.1558652,-0.1773971,False
-1.3892576,-0.5451666,-0.72906935,0.16019371,-0.82311255,0.5372298,False
-0.8915217,0.46070978,0.66958004,-0.53150177,2.6180906,-0.30569258,False
1.8309422,0.5811967,0.1639583,-0.8529177,-1.1044846,0.44065174,True
-0.013085067,-2.1959753,0.18170786,1.4121321,-0.8942896,2.021768,False
-0.10217344,0.14383996,-0.71895635,-0.6984118,-0.72848105,0.9789306,True
-0.52624,0.7094104,-0.10494667,-0.042470515,2.7672346,-2.0574327,False
-0.033433646,-0.32907343,-0.3505026,1.6535215,-0.80816644,0.37111092,True
-0.021130342,0.7828254,0.24274719,-1.3160102,1.1661557,-1.5928813,True
0.45474997,0.51716137,0.5275496,-0.07600656,-0.3940369,0.99130285,False
0.7912855,0.68641376,-0.41433477,0.0023712516,-1.84239,1.0184135,False
-0.7338818,0.79412824,0.08293744,-0.73941576,-0.6012077,0.8277146,False
0.117264986,0.09911536,-0.34799662,0.44632196,-1.1920224,0.6246259,True
-0.45035225,0.37520635,-0.42752367,-0.4090973,-1.0438862,0.5270492,True
-0.81258935,-0.3605383,-0.50819063,-0.16748679,0.21636893,0.23525676,False
0.00018522143,0.8083303,-0.586971,-0.12654616,-1.173029,1.0765158,False
-1.5053366,1.1823376,-0.78372985,0.0579576,-0.801296,0.93063223,False
0.4908594,0.71577996,-0.20491004,-0.2946485,-0.83994985,0.7004253,False
0.14095211,-1.167861,0.5644672,-0.017691195,0.8749248,-1.0386627,True
0.5993098,0.2872858,0.4863172,-0.093381524,-0.87511647,1.3780587,True
1.9499999,-0.1490278,-0.25919318,-1.285807,-0.9339566,0.29109335,True
-0.18857518,0.1867915,0.65138334,-0.8749988,-0.47374868,1.0418608,False
-0.5761155,0.74764836,-0.19451815,-0.44708788,-1.383029,1.4044185,False
-1.49773,-1.1122224,-0.4357917,-0.66219974,0.46965683,0.10378778,False
2.3835168,-0.60408425,0.4414363,0.3697794,0.5713979,-0.7884484,True
-0.26415125,-1.6822158,0.37110648,2.0038567,1.8404702,-1.0592148,False
-1.0694025,0.19075096,-0.311914,-0.60417116,0.85088295,-0.70482755,False
-0.8652736,-0.49698842,-1.0807979,0.10948175,-0.6291115,0.58932626,True
0.47630283,-0.27327448,-0.24304041,0.86650264,-0.6748663,0.7789582,True
1.0645921,1.463749,-0.4705982,-0.7782081,-0.9054805,0.5520009,False
-0.2660113,0.81890774,-0.85505354,0.14337829,-0.8075976,0.84553134,False
-0.39158005,-1.2457457,-0.2521491,-0.48751432,2.4877033,-1.704907,False
0.68951946,0.44016802,0.5094869,-0.40754253,1.9463892,-0.5281987,False
-0.9187981,0.8922783,0.37689352,-0.9126637,1.9139353,-1.1663969,False
0.39944857,0.27100393,0.75042737,-1.3515999,-1.013975,0.73781675,True
-0.6658439,1.233253,-0.17458978,-0.101146296,-0.4872916,0.7058995,False
0.09010655,1.9197505,0.008492389,-0.3616223,0.55733144,-1.2748669,True
0.100770965,1.3052032,-0.0086606145,-0.26784313,0.8857614,-1.2280221,True
-1.018935,0.34409362,-0.28269383,0.49502137,1.2525723,-1.105158,False
-1.9545519,1.8418177,-0.8932766,-1.2611933,1.1703073,-1.2225266,False
-0.7378687,0.14755046,-0.7450441,0.4912336,-0.80696493,0.61565876,False
-0.9667214,-1.2164103,-0.7811029,1.0287726,-0.52077794,0.49968004,True
-1.155496,1.1514299,-0.2892485,-0.08856627,-0.14677057,0.5412262,False
-0.46804637,1.0074592,-1.1455969,0.0830509,-0.95286083,1.1224334,False
-0.12719798,-1.3032702,0.6876843,0.066708446,0.83298403,-0.4564955,False
-0.35511455,-1.128573,-0.53546953,1.7925047,-1.5178826,1.350256,False
0.67150676,0.042585608,-0.028641395,1.0420029,-0.457458,0.66072595,False
-0.2814646,-1.7879361,-0.3887382,0.39254582,-1.2157052,1.1014078,False
1.3453652,-0.45385748,0.56346846,-0.4339407,0.5667348,-1.1810461,True
-0.23321004,0.8075717,0.13845944,-0.024323165,-0.4794835,0.44877508,True
-0.13198708,-1.3146287,0.1902939,-0.93850803,0.58837736,-0.7175569,False
1.5065567,0.18138748,0.6205495,-0.9148499,1.173356,-1.1333315,True
0.80284077,-0.45709592,0.1765261,0.5145626,0.7458219,0.18154447,False
-0.18364711,1.3159932,0.20171714,0.5574716,-0.7009451,0.30374563,False
1.3089123,0.59240425,-0.39910492,0.14592862,0.96520215,-1.2714745,True
0.46348774,1.0537797,-0.6699587,-0.12970433,-0.3465805,0.8460529,True
1.2589676,-0.23039912,0.44714913,-0.28940806,1.2816657,-1.0249056,True
1.4324336,2.197547,0.5067459,-0.03395623,-0.5352637,1.014853,True
-0.07594401,-0.26583096,-0.5519737,-0.43278813,-0.6769042,0.87408245,False
0.21225879,1.8907154,-1.3019496,-0.49209854,0.7484435,-1.869544,True
0.82660395,1.8050505,1.0492744,-0.77363,0.71555597,-1.2342416,True
-0.95662194,-0.4309072,-0.044039346,0.14640121,0.2853604,0.003023263,False
0.3986297,1.1931579,0.5490868,-0.9234797,-0.8123041,1.1539582,True
-1.297555,0.45226538,-0.17830424,-1.1047754,1.3031716,-1.8671467,False
-1.6919849,-1.0468327,-1.3377953,-0.58150655,1.3257724,-0.99960566,False
0.25360176,-1.10293,0.11830085,-0.531368,-0.22641404,-0.09981182,True
-0.9777793,-1.4251919,-0.5542009,-0.114032835,0.43954438,0.19237334,True
0.5659245,2.0984173,-0.088438705,-0.63369554,0.9485434,-1.408834,True
1.7619479,0.65868205,0.7652149,-0.26455742,1.2264854,-1.2034713,True
0.07708791,-0.16084307,0.88563293,-1.3236725,1.6933975,-0.038324296,False
0.89696646,-1.3008436,-0.18995109,3.304404,0.95138,-1.3098993,True
0.9176256,-1.1567818,0.50210315,0.73976153,-0.8058377,0.53216994,True
-0.78414035,0.38275495,-0.14824128,-0.08983183,-0.4999445,0.9068045,False
1.9534783,0.0020663738,0.45134023,0.050342172,0.53029144,-1.3144705,True
-1.1810848,-1.4717889,-0.24208939,0.7446147,1.2381538,-1.3969208,False
-0.6633789,0.13439727,0.030653067,-0.8706312,-0.38695556,0.8325061,False
-0.9498657,0.6380279,-0.47912222,-0.09762721,0.7107749,-1.6516492,False
0.73089343,1.5349009,0.36695963,-0.9090839,0.7727915,-1.1841054,True
1.2473,0.9531106,0.35270977,-0.3475538,-1.0910302,1.3774998,True
-0.16044518,-1.1489503,-0.0015623793,0.019689232,0.045527652,-1.280198,True
-0.917461,0.81334955,-0.42746684,-0.6186937,-1.4712595,1.1757289,True
-1.5067089,0.6068282,0.5969989,-0.36209688,-0.84043187,0.8291203,False
-0.77672267,-0.47517058,-0.6139169,-0.71314573,0.17228022,0.2417895,False
-0.30213624,-0.79527414,-0.34494326,0.34595588,-0.9576053,0.41707903,True
-1.0032898,-1.1123227,0.21757846,2.7932801,-1.4560506,0.83301383,False
0.43995607,0.61904454,0.45116425,-0.354893,-1.1223011,1.1476606,True
-0.67811126,2.0975885,-0.3095705,-0.3713741,1.3227432,-1.7452238,False
-0.4852636,-0.71391916,0.22529382,-0.7605906,0.15811431,-0.85870385,False
-0.9026035,-0.90223134,0.067828715,-0.16800413,1.2610154,-0.7919062,False
-1.445281,0.79410535,-0.8719933,-0.56330186,-0.6113834,0.9053283,False
0.019368887,-0.7232636,-0.40136606,0.9216712,-0.9315072,0.6010639,True
-0.10706502,0.02908288,0.3303801,-1.0745268,0.4028032,-0.41927886,False
-0.5672695,-0.48984045,-0.21138357,-0.61251163,0.6450902,0.26255313,False
-0.52831787,1.2141917,-1.0874939,-0.55317,-1.3006355,0.661339,True
-0.24910413,0.34259415,-0.12263659,-0.22917573,-1.727147,1.3720486,False
2.3297014,2.0890005,0.79660016,-0.6919527,1.1470196,-1.2263218,True
-0.9735333,-0.9055861,0.91444695,0.56026405,1.8951336,-1.2830272,False
-0.88861144,0.8216924,-0.8301172,-0.46997848,0.29977548,-1.095656,True
-0.69986403,0.23475333,-0.7382165,-0.9792608,0.06682801,-0.11932014,False
-1.4744976,1.8363413,-0.50623006,0.22620684,1.2858964,-1.2549922,True
-1.2946314,-0.78211904,-0.6956281,-0.6832103,0.8392889,-0.9593793,False
2.0428753,-0.4792148,0.13067073,-0.678954,1.0973395,-1.5045922,True
-0.113962345,0.012269855,0.28654432,-0.31637514,0.9992378,-1.2652912,False
-0.43853754,1.5947382,0.075047635,-0.24651316,-1.2288084,0.3514604,False
1.5834173,0.2774223,0.17810422,-0.64817923,-0.91474587,0.74044627,True
0.83968294,0.32567102,0.7403205,-0.49270618,-0.6885243,0.41544697,True
-0.14254764,-2.359375,-0.14781061,0.8842627,-0.9748291,1.3906718,False
1.1763401,1.2120996,0.3424382,-0.30196548,-0.56186604,0.93055654,True
0.10070838,-1.0285295,-0.221854,-0.9894897,-0.8110523,0.45667666,True
0.5733887,-1.9904568,0.84070146,0.55785304,0.2131561,1.4124975,False
-1.0508689,-1.0837114,0.29380953,0.09911449,-0.65595853,0.72738296,False
-0.6419858,-0.96211123,0.018052757,0.034213528,-0.0077396333,0.4303296,False
1.2489482,0.6340351,-0.03605315,-0.5534215,-0.5463401,0.6844917,True
0.056628823,1.5484906,-0.018514864,-0.36681122,0.90412503,0.17980728,False
0.7535666,1.6013837,-0.3620319,-0.76179147,-0.84052473,0.4797702,True
-0.43353227,0.64081544,-0.27227318,0.3280269,1.2115207,-0.80018675,False
-0.1071362,-0.44409573,0.41707665,0.8104319,0.47647542,-1.2898676,True
2.0108292,-0.40212628,0.31689888,-1.3873899,1.2282356,-0.59011203,True
-1.2675288,-1.0877854,0.6159134,-0.4377837,-0.73286766,1.3590564,False
-0.24375144,-0.019156069,-0.6133085,-0.554619,-0.88315,1.0315051,True
-0.51936716,-0.5553738,0.45475847,1.3960761,-0.36494306,0.65939176,True
2.5380044,-2.0098853,1.1612563,1.6867337,-1.1502248,1.0126489,True
0.8290358,-0.426078,0.5612627,2.257523,0.83361113,-1.4806991,True
-0.10107799,0.07018897,-1.3007302,0.86545706,1.5135353,-0.6208507,False
-1.025848,0.9666054,0.19040754,-0.76448333,-1.1514025,1.289699,True
1.8128418,1.3118572,0.16939504,-0.7279944,-0.6220963,0.85842836,True
3.9077013,2.068285,1.1864674,-0.6741538,-0.20869952,0.8553679,True
-0.2614498,1.6263897,-0.38273877,-0.2992767,1.3578411,-0.55695885,False
0.55644184,-1.7815422,-0.27265695,0.71319366,-1.030993,0.5374782,True
0.26734647,2.0699818,-0.41619617,-0.21104705,1.4286289,-1.5702662,True
0.050859943,-0.03702253,-0.19671716,0.067895114,-0.04844916,0.42633197,True
-1.5107739,-0.35489264,-0.4964113,-0.66241527,-0.39964452,0.020705447,False
-0.022179157,-1.1428629,0.18875861,-0.019582152,1.3041323,-1.0082028,False
0.81830883,-0.8864321,0.5536563,-0.8497951,-0.19468144,0.21984026,True
2.4846208,0.6451289,0.65658855,0.14616737,-0.76084805,0.5589835,True
-1.7413256,1.9958483,-1.6239378,1.0641665,-1.2935414,0.7737985,True
0.73952633,0.9479776,0.086650655,-1.0205529,-0.5401652,0.63864195,True
1.314183,1.8216054,-0.20263676,-0.35696903,-0.95790553,0.98897874,True
-0.64874935,-1.7458425,0.70495176,-0.060364127,2.1548235,-0.66232204,False
-1.054362,-1.4950002,0.30743587,-1.0781132,-0.4680028,1.4992461,False
1.7535198,0.7240078,0.85815775,-0.45105678,0.83526313,-1.0982144,True
0.7963166,1.1636344,-0.5842937,-0.83003247,-0.7383583,0.89830744,True
0.64203924,-1.1918417,0.5716255,0.4413393,2.1562672,-0.6927863,True
-0.5017138,-0.1322526,-0.25025937,0.5746434,-0.57344383,1.2738843,False
-0.58332455,1.1733845,-0.29985338,0.20147297,1.4495783,-1.3077364,True
-1.0457392,-0.24866502,-0.17855044,-1.2732764,2.3153644,-0.90333617,False
5.5528297,1.5794636,0.98875374,-0.56100816,1.048851,-1.8681351,True
0.58360595,0.51449186,-0.22573641,-0.36843342,-0.36360523,0.57755077,True
-1.5823431,0.36695322,-0.933027,2.195995,1.4509429,-1.2336493,True
-0.9944784,-0.9384229,0.012470454,-0.7652974,1.4122183,-1.708585,False
-0.82540196,-1.5354924,0.0054044127,1.8526754,0.49164176,-0.4575502,False
-0.037447527,0.67414165,0.02072987,-0.5337183,-0.5282453,0.48186326,False
-0.016424693,0.5846684,-0.19297361,-0.66577244,-0.68674755,0.9225027,True
0.4575208,1.1024318,0.2487542,-1.5089362,0.89141256,-1.6529998,True
0.49717304,-0.49077368,-0.053500902,-0.25781006,-1.1817272,0.7536138,False
0.58180463,0.41978657,0.28139827,-0.25054932,-0.5476762,0.90786564,True
-0.65853924,-1.0834887,-0.33906302,-0.33864498,1.1441852,-0.3226541,False
-0.039685845,-0.68979335,-0.658764,0.06924525,-0.4337245,0.7381093,True
-0.62005776,-0.013083808,0.5057861,-1.423729,-0.44953033,0.27403548,True
0.016669417,1.5916249,0.30391532,0.28811604,1.0073814,-1.5061423,True
-0.4737682,2.1998172,0.065066665,-0.2265036,1.1559771,-1.5225425,False
-0.92693925,-0.7244306,-0.24813515,-0.08313605,2.370683,-1.0232813,False
0.26568303,1.5553426,0.3354614,0.009603798,-0.67074245,0.5834187,True
-0.3254576,-0.2623945,-0.22016755,-0.16471271,-0.38085294,-0.66797704,False
-0.68859684,-1.2706944,-0.023354977,0.5599975,0.767825,-0.07137428,False
0.74237645,-0.22260648,0.5138723,0.57564914,-1.1095095,0.902598,True
-0.7077654,-0.14573763,-0.23927757,-0.13925067,1.0358763,-1.0843333,False
0.32381013,-1.6398938,-0.19815946,2.39115,1.0487225,-1.086654,False
-1.2843105,1.4396524,-0.42090464,0.25475797,-1.106229,0.30189884,False
0.41637957,-1.5843892,0.43745062,0.4978367,-1.2572924,1.464521,True
-0.31047997,-0.7710396,0.23526096,-0.394936,2.8059943,-2.135179,False
-1.0201788,0.5118146,-0.6971442,-0.49273187,-1.024096,0.91898185,False
-0.93427354,-0.8566148,0.16716269,-1.1830354,-0.7549565,0.7512036,True
0.97102237,-0.5378214,0.46900675,0.8497665,-1.0364541,0.86562014,True
-0.8530585,0.54002905,-0.58145237,-0.23066115,0.9454871,-1.7218897,False
0.050559193,-1.9333653,0.22101791,1.8061694,-0.43895358,1.2835861,False
-0.31138307,0.14590466,-0.0038198978,0.24480665,-0.46053547,1.0617272,False
-0.18156403,0.76266265,0.063735455,-0.120580986,-0.58300877,0.84915334,False
2.1223564,-0.15707597,1.6592464,-0.25302404,-1.0027717,1.0529869,True
1.6217288,-0.11946604,0.40400803,1.648402,-0.40473083,0.7825357,True
0.61998904,-0.7974041,-0.076189555,0.7429578,0.86233217,-1.4364985,True
-0.25337002,2.1746795,-0.35114202,-0.022721764,0.97138506,-1.2918904,True
-0.6167154,-0.9152173,0.0042081103,0.59016204,1.5011765,-0.47870356,False
-0.96307766,0.7717234,-0.0445529,-0.7819206,1.350528,-1.5501739,False
0.047614705,-0.78633755,0.15668869,0.9181744,1.4859496,-0.7370142,False
-1.1233227,-0.97796416,-0.93439484,-0.8859056,-0.7351053,0.78780913,True
0.9199996,0.2564729,0.56432474,0.032400914,1.0893474,-1.4365357,True
-0.1731858,-0.028956085,-0.99617976,0.40639,-0.69616383,0.3136831,False
3.1733365,0.2551103,0.95621663,-0.95511454,-0.47567037,1.1713748,True
5.909591,0.54253453,1.1965911,0.10350254,-1.1084418,0.5297687,True
0.27023143,1.8128738,0.43848464,-0.44446903,-1.0473701,0.2594746,True
0.87821335,-1.1726334,0.72890174,0.9867275,0.5473529,-0.92273223,True
0.49790043,0.41785657,-0.18853644,-0.16785528,1.7007225,-1.3331561,True
-0.20740387,0.7371341,-0.18033916,1.0795758,-0.5552441,-0.118861586,False
-1.1814643,0.30484474,-0.52764684,-0.4916776,-0.9444085,0.48910588,False
0.23675734,0.8084917,0.011326164,-0.5651081,0.19815552,0.49451235,False
-0.6300155,1.5973635,-0.5658788,-1.1095252,0.74520475,-1.4845312,True
0.6962955,-0.24146557,0.4712034,-0.16284728,-0.42822582,0.64732283,True
2.0833383,2.4925404,0.9637292,-0.11977014,-0.8373206,0.6191164,True
-0.22380984,-0.46894115,-0.5128114,0.5205898,-0.96750426,1.4873637,True
-0.7847055,-0.6494828,-0.35656667,-1.2640984,-0.00055119395,-0.16356896,False
-0.22978103,0.30273935,0.14045867,1.242441,0.034401,0.092844605,False
-0.8376583,0.030373007,0.05654246,-0.29158834,1.1262121,-1.1866245,False
-0.23759046,-0.16035274,-0.7211767,0.37836462,-0.7194274,0.496561,True
-0.16387558,-1.3877729,2.1137614,1.6040304,-1.0605193,1.6374283,False
0.22830494,0.9128561,-0.71218866,-0.9808933,0.69631773,-1.3098981,True
0.05149492,-0.988902,0.14005011,-0.2016007,-0.9293381,1.4224286,True
0.76379323,-0.489567,-0.28370383,1.2889729,-0.87956166,0.5205849,True
4.6070914,0.10735059,1.0769784,0.12203095,-1.0797098,0.51589674,True
-0.9560925,2.4274378,-0.19611914,-0.21168491,1.4206783,-1.22436,False
-1.042107,1.3656894,-0.0032363832,-0.044564255,0.59642637,-1.6926641,False
0.9644556,-1.4254341,-0.15524638,-0.58897156,0.7001075,-1.1323404,True
-0.46246284,-0.4203043,-0.21677071,1.0216656,0.5538071,-1.4322116,False
0.5317852,1.4537086,-0.4238951,0.124749556,1.5561963,-1.7129438,True
-0.123993695,-1.4290314,0.18171483,-0.5129996,-0.33394024,0.9580775,False
0.12798104,-1.1692859,0.7686268,0.42135367,0.7439513,-0.67273295,True
0.78795767,1.4278647,-0.37896827,-0.3857841,-0.6391261,0.22905427,True
0.54811877,1.9262158,-0.18058345,-0.62982166,0.882108,-1.745198,True
-0.087599695,-1.4611043,0.23960644,1.3003944,-1.4492224,2.024456,False
0.097623095,0.61782026,-0.1514742,0.56029624,-0.7632923,0.3989948,False
1.1524012,-1.8538976,0.3619081,-1.3734779,-1.0396073,0.39066064,True
-0.8490794,-0.6364491,0.062470436,-0.4819014,-0.839651,1.2565144,False
0.31630516,0.88249755,0.09414551,-0.42749918,-0.7912549,0.34614778,True
0.19075896,-1.2414685,0.04738,0.017577797,-0.20528412,-0.1894429,False
-1.7623712,0.049730346,-0.57842875,1.3228521,-1.2042094,0.4048339,False
0.3665565,1.6127597,-1.1612785,-0.5414076,0.88636905,-1.2392468,True
0.9028759,-1.3241386,0.31175742,0.012398198,1.1661544,-1.091959,True
-1.2496716,-0.50835264,-0.12452254,-0.46857578,-0.4964276,1.0079862,True
0.868061,0.038974397,1.2111523,0.41880855,-0.22092736,0.45844114,True
0.86868155,-1.4290378,0.41310063,-0.8726507,0.77667254,-0.8683806,True
2.326691,1.6290944,1.3680658,-0.5921067,-1.0942029,1.2163628,True
-0.43840387,-0.5311457,-0.33000055,-0.5115132,-1.3494065,1.121776,True
0.58969605,-0.7908215,-0.5532639,-0.39221364,-0.44374195,1.1788903,True
-0.22809952,-1.6528468,0.05186926,0.65340537,-0.63269264,0.94273406,False
0.09916155,0.89449984,0.25765345,0.7459892,-1.6612322,1.8462536,False
0.33968985,0.95598125,-0.21678947,-0.60343415,-0.7603522,0.13543972,True
-0.6485969,-0.53170633,-0.3008983,-0.1975266,1.448259,-1.9279991,False
2.9840026,1.5015379,0.77046126,-0.91853666,-0.1811136,0.61277467,True
0.058080174,-1.3426945,-0.19664584,-0.11355603,1.5019063,-1.5101674,False
-0.28871983,0.2332662,-0.6815952,0.83873904,-0.6905646,0.36567906,False
2.084572,-1.5751611,0.48053238,3.592682,1.1767224,-1.2269734,True
-0.8527974,0.1690177,-0.6247787,1.0327843,-0.82222444,0.59828264,False
-0.2362153,1.6181214,-0.3693099,2.358255,-1.0954897,0.8562019,False
0.43154344,1.2316575,0.48549107,-0.7986503,0.8781146,-1.6207601,True
-0.7416387,0.9070859,0.16801682,-0.34714222,-0.6013036,0.2886597,False
1.2078037,-0.2994923,0.57594216,0.046089374,-0.6484239,0.33306703,True
0.67007446,-0.3238005,0.2769444,-0.45202512,1.1594404,-0.4493953,False
-0.39379433,-0.8143169,-0.42344302,-0.20521481,-0.4357983,0.4594822,False
5.606209,0.4369398,0.49960122,-1.2042902,0.84630305,-1.6277846,True
0.98810923,1.1017592,-0.69420683,-0.31686497,-0.84688675,0.3997238,True
-0.60386443,0.4085344,-0.9944113,-0.45078397,-0.17696851,0.4941612,True
-0.92305994,1.0540879,-0.7549916,0.35413337,-0.5074483,0.60686535,False
1.0678208,-1.1938963,0.683599,-0.07425538,1.7473016,-0.7947172,False
0.33098483,-0.02466309,0.42284587,-0.19632816,1.3516774,-0.8301749,True
-0.3828228,-1.5330505,-0.6681636,2.2900088,-0.43798813,0.21344903,True
1.0924959,-1.4771019,0.6509483,-0.53692955,-0.72664267,0.68739486,True
0.13545974,0.75132346,-0.41788387,1.0201696,-0.66904736,1.1203048,False
1.267792,0.21018967,0.8787779,0.5336587,-1.3607665,1.1598465,True
-1.0636634,-1.3317088,-0.59126884,7.749089,-1.2533221,1.2862616,False
0.45012844,-1.0751657,1.3113992,-0.780144,1.235996,-1.0735892,True
-1.0177443,1.0495083,-0.9085187,-0.18875787,-0.584648,0.70323914,True
-0.6854442,0.3110481,0.005320944,-0.500155,-0.45777947,-0.51238596,True
-1.0999067,0.7541524,-1.5092866,-0.5484061,-0.89689577,-0.101608634,True
-0.746205,0.2636758,-0.088855155,-0.35610884,1.65644,-0.9623691,False
-0.20131612,-0.07723908,-0.5057012,1.4589798,-0.9472138,1.2578276,False
-1.0959929,0.62651765,-0.9096178,-0.20790944,-1.0834519,0.77432483,False
-0.43031427,-0.98719853,-1.2568758,3.33393,-0.3760955,0.556129,True
0.47062695,-1.6461263,0.8709986,0.083077274,-1.1099954,1.2756002,True
0.09514887,0.29271033,-0.2644316,-0.5667646,-0.57928836,0.8058205,True
1.54071,1.5931635,-0.017268687,-0.6174863,-1.3580903,0.39997545,True
1.461182,0.28410432,1.584352,-0.46737522,-0.9344298,0.5754411,True
-0.75363725,-1.123447,-1.1459045,0.43707684,0.87131286,0.12544316,False
-1.1371856,-0.9233542,-0.0091537535,-0.0015415251,0.2712073,-0.13575605,False
-1.0087411,0.78976727,-0.4276654,1.5162443,-0.6717619,0.4720503,False
-0.41799194,-0.98362124,-0.3306127,0.6111708,1.9656056,-1.2901618,False
-0.71525943,1.0232806,-0.3292755,-0.7998272,-0.7864057,0.8728358,True
0.5268194,0.0074893683,-0.04463222,0.24852031,0.9763175,-1.3299639,True
1.1107628,1.3879946,0.42916575,-0.18230861,-0.936253,0.61764514,True
0.6872354,0.59079254,0.48731568,-0.6964476,-1.041134,1.1900084,True
0.13962057,0.68170863,-0.5431453,-0.45706725,1.0636638,-1.6215609,False
1.1890054,0.49021548,0.6090234,-0.26773822,-0.8365649,1.000215,True
0.07001454,-0.6887227,0.31505504,0.3748533,0.48357406,-1.156039,True
-1.1009437,1.4389879,-0.5560547,-0.7768411,-0.98787254,0.207847,False
0.8644557,0.05307001,0.36328295,0.64685094,1.5610225,-1.484272,True
-0.53906035,-0.5125666,-0.5595338,1.3526635,-0.57144994,0.5212367,True
-0.7798871,0.8430228,-0.21741673,-0.88787806,-0.98822534,0.68620735,False
-0.5442636,-1.1594378,0.5577868,-0.03367728,2.6372502,-0.26518846,False
-0.37656036,-1.7628605,7.798226,-1.0502906,1.0605423,-0.2306924,False
0.26929423,0.09255196,0.26946688,-0.18825504,-0.66616726,1.1606814,False
1.7936484,-2.013023,0.6541437,-0.3726281,-0.16821933,0.37915266,True
-0.7564473,-1.578059,-0.56064355,-0.6626562,1.0442874,-0.86031306,False
1.1618782,-0.9069934,-0.24867946,0.3340858,0.63605165,-0.9267334,True
-0.059035107,0.99738884,0.004955504,-0.5183789,-0.63689375,1.1419642,True
-0.9542132,0.19234326,-0.97022223,-0.9519884,-1.6063335,1.1234848,True
0.18412343,0.15244979,0.28582412,-0.65589833,1.2775452,-0.67228967,False
0.21466526,-0.2881738,-0.085398346,0.4100928,-0.88076377,0.35961872,True
1.4056866,-1.5574751,0.076387346,1.0108099,0.9570023,-1.1838224,True
0.84148365,-0.20586136,-0.0011462569,-0.44396693,-0.99335194,0.7870643,True
-0.48278934,0.108219236,0.08995976,0.11609726,-0.3466892,0.80410784,False
-0.8758259,0.25069532,-0.05867994,-0.33388132,-0.5542764,0.96769106,False
-0.8748928,2.0681338,-0.4033493,-1.1000646,0.6374114,-1.4779005,True
-0.7084338,0.5093543,-0.86042494,-1.5927933,-0.4530276,0.3581637,True
-0.9722905,1.1372056,-0.9040907,-0.37257403,0.46976838,-1.410881,False
0.34150353,-0.1014242,-0.72080743,1.0582829,-0.9620337,0.7805251,False
-0.38882494,-0.8273772,-0.17368075,-0.3624141,1.2006086,-0.9341822,False
-0.93058705,-0.526415,0.33313167,1.929983,-1.0339371,2.131978,False
0.9338927,-0.50829136,0.23810008,-0.8393208,-0.4485326,0.9990374,True
0.6931869,-1.7240524,0.50863945,-0.27103344,-0.60312873,1.6851621,True
1.5560313,-1.6577337,0.8293794,0.262111,-1.4554827,1.1318282,True
0.22179668,-1.7643993,0.41342413,5.2400126,-0.9934542,0.9588357,True
-0.33205822,1.5449407,-0.19769144,-0.36497778,-1.3318006,0.8138523,True
-0.055282265,0.405177,-0.48843777,-0.18175575,0.30506206,-1.2651435,True
