,V1,V2,V3,V4,V5,class
765,-1.4894491,-1.1862214,-1.1952229,1.9695718,0.12131548,2
766,-0.18558091,-0.8381986,0.27738065,2.1932387,-0.15588729,2
767,-0.82131916,0.82469296,-0.08896185,-1.0219269,0.017986597,1
768,-1.4347122,-1.8558328,0.051072896,-1.2397332,-0.59477663,1
769,1.0386474,0.2732853,-1.4578778,-0.49697238,-0.09274917,1
770,-0.46503267,-0.6317231,0.6274363,0.69652754,0.82536167,1
771,-0.6132446,-0.21194565,1.4313825,-1.0698582,0.4981408,2
772,-1.0028013,-0.4228502,-1.013812,1.527383,0.43774927,2
773,1.0706587,0.94960856,0.47019172,-1.130614,0.38434222,1
774,0.23624915,0.3207831,0.56906456,0.8548445,-2.38718,2
775,-0.27529073,0.51041305,-0.20962253,0.35039562,-0.0073524937,1
776,-0.2891642,-0.27054822,1.1081566,1.9782811,0.679844,2
777,-0.03265536,3.6445742,-1.4943616,-0.4045154,0.581557,1
778,-0.572853,1.1490202,0.53495425,-0.34828275,0.4348143,1
779,2.8135445,0.046558976,0.046115905,0.21599692,-0.44992262,1
780,-0.6536737,-0.73321944,1.5940154,-1.161159,-0.9821435,2
781,-0.09030414,0.3944973,-0.2804704,0.026742935,1.6765057,1
782,-0.35016647,0.39860475,-0.35799503,-0.23832774,-0.8925918,2
783,0.53219914,0.4726964,-1.0208282,-0.6093881,-0.6131457,1
784,2.2543635,0.2862712,-0.21977158,-0.34337634,-0.033014983,1
785,2.9596589,-1.2962608,-0.29296815,-0.20592146,-0.5603435,2
786,-0.786941,-0.2929197,-1.4273775,1.0150629,-0.13611759,2
787,0.9202726,1.0616932,-0.8435615,-0.2971183,-0.0974952,1
788,-0.57141614,0.40745735,0.923411,-1.2078726,-0.8026913,1
789,-0.6218903,-0.38655883,-0.115548015,1.034357,0.63892806,2
790,0.076749384,0.6710049,0.7647002,2.0170212,0.41928026,2
791,-0.011754334,1.4486752,1.642371,-0.7720748,-0.37669677,2
792,-0.60830927,-1.0155847,0.6627839,-0.1926586,0.53040415,2
793,1.5699278,-0.43613088,-0.64095145,-0.8294741,-0.18410595,1
794,-0.21686205,-0.13508075,-0.13759547,-1.4209608,0.2408495,2
795,-0.5871733,0.28206265,1.2737923,-1.5574539,-1.7329658,1
796,1.8588983,-0.15235353,-0.30070293,-0.18758903,0.16092426,1
797,-0.88384414,-1.3866874,-1.1756964,-0.2336148,2.0263371,1
798,-1.0163285,-3.1408,-0.41480342,-1.8268666,-1.1263505,1
799,-0.18208176,1.4686688,-1.4553778,0.6144854,-0.020594947,1
800,-0.13932347,1.2376765,-0.017367601,0.9119814,-1.6665282,1
801,0.6701337,1.564336,-2.9984722,-0.06871009,-0.18776807,1
802,1.0438765,-1.0599942,1.0421355,-0.44390762,-0.39525837,2
803,-0.06178087,1.9878985,-0.7630887,-0.698683,0.22591417,1
804,-0.63318986,0.710358,0.9589568,-0.78220266,-0.030491251,1
805,-0.7089547,-0.3090849,0.29637742,1.1819184,-0.43006903,2
806,0.20444328,-0.6462277,0.43786177,1.3744372,-0.72335416,2
807,1.7307601,0.43779776,-0.6604729,-0.6363506,-0.2842474,1
808,-0.9478315,-0.14175463,1.6113086,-0.6797571,-0.46713814,1
809,0.19834638,1.851899,-0.43439287,-0.06387171,1.195046,1
810,-0.07395506,-0.58501196,0.93687296,1.6044617,-0.90919334,2
811,-0.47052664,0.82362413,-0.29731527,-0.2918874,-0.65606135,2
812,0.04400915,2.31832,-3.5629714,-0.3005138,-0.46286458,1
813,2.224255,0.17567402,-0.36786675,-0.80663764,-0.6437378,1
814,0.3094284,0.7465223,0.8207452,0.67170495,0.14157002,2
815,-0.58294195,-0.49564534,1.7574422,-0.68159205,-0.3022082,2
816,-0.35883301,-0.41162512,0.8772557,-0.8203243,1.2301996,2
817,-0.80885446,-0.6392421,-0.6766613,0.19217569,0.24090347,2
818,-0.5178385,-1.0931721,1.4386158,-1.3095987,-0.99729246,1
819,1.842328,-0.23998868,-1.5439247,-0.3729447,-0.16778833,1
820,-0.83141893,-0.5318148,2.0807164,0.71129656,-0.009606138,1
821,-0.71826506,-0.3585633,-0.15852663,0.2479986,2.2156005,2
822,1.0064605,-0.8620205,1.4600339,-0.6277474,-1.0207769,2
823,-1.0175335,-1.4361115,-1.8560798,0.43837786,-0.33821088,2
824,-0.45887554,1.1745197,-0.14389847,-0.1021844,-0.041264515,1
825,-0.78049916,-0.9597275,1.0317342,1.9242241,-0.48716274,1
826,2.0609922,-2.168395,-1.0434079,-0.8753692,-0.30403444,1
827,4.122154,-0.33984697,-1.2901152,-0.35237226,-0.020679772,1
828,0.09029949,2.3659818,-0.37744173,-0.45822823,-0.9685498,1
829,0.10531044,2.4669557,-1.7789489,-0.5742012,-0.4311844,1
830,0.33843297,0.31164905,0.7025033,-0.28366065,-0.3163121,2
831,-1.0599158,-0.9417548,-0.44894773,2.7328582,-0.045202643,2
832,-0.46633798,-0.61866903,0.38186848,0.48405954,-2.762035,2
833,-0.94582784,-0.83073854,-1.0232612,0.6695669,1.4508759,2
834,-0.23861131,-1.0953326,-0.24003555,-0.56924736,-1.480729,2
835,-0.82638615,-1.2054728,-0.38514483,1.3961651,-0.31293306,2
836,-0.826922,0.1832726,2.5690491,-0.41656733,-0.18836191,1
837,-0.290505,-1.8176289,-0.8267322,1.1681824,-0.68695164,2
838,-1.27057,-0.6941166,0.06085527,-0.6076311,-0.58034515,2
839,-1.4395022,-1.816264,-0.3632164,-0.6647537,0.5033743,2
840,0.87197006,0.40508106,0.76212126,-0.9783326,-1.6128829,2
841,0.06603199,0.71439254,0.20748417,2.406272,-0.45422286,2
842,-0.42964643,-0.58026993,-0.31505856,0.49249816,0.5834269,2
843,-0.28577465,-0.22183163,-0.5508858,2.2593622,0.331609,1
844,-0.18038842,-0.78590864,1.1094339,-0.03171891,1.5619323,2
845,0.08201319,-0.20587397,1.067959,1.3863754,0.8361149,2
846,-0.23876658,-1.1242554,1.8630345,0.022311926,0.965713,2
847,0.035021603,-0.6363347,0.53163004,-1.0931339,0.082616985,2
848,0.6677884,1.284744,-1.5886577,-1.0966923,0.7988217,1
849,-0.4391335,0.5364686,0.6444398,0.3870873,-0.6095076,2
850,0.19777405,1.5559082,-0.7888803,-0.61219466,-0.8653472,1
851,-0.20335197,-0.086999476,0.3541845,0.1681323,0.9188144,2
852,-0.029748261,1.4306378,-0.28927922,-0.13987662,-0.9671436,1
853,1.0580597,0.0014628768,-0.50494075,-0.5678992,-0.89736253,1
854,-0.5529354,-1.8102791,-0.78819156,1.6576407,1.3978347,2
855,0.211703,1.1897366,-1.2539253,-0.32700658,0.91136515,1
856,-0.61861783,-0.7202054,1.9472318,-2.2942605,0.21844012,1
857,1.0927582,-0.69599456,-0.042417914,-0.6649154,1.3657686,2
858,-0.30059588,-0.74788284,1.1128153,1.3589665,0.98080915,2
859,4.389,-2.9577448,-0.5106528,-0.64068794,-0.33448043,1
860,-0.54480124,-0.3332922,0.2365911,1.7550731,1.2202604,2
861,0.8079982,0.56849056,-0.81980944,-0.639979,-0.1520097,1
862,-0.4488263,-0.59280497,0.44901967,-0.6234034,-0.156357,2
863,-0.37581092,0.22951317,-0.61509037,0.73901004,1.9869047,2
864,-1.3311324,-0.13989472,-0.3611762,1.9820335,0.45439544,1
865,0.7213621,1.4375298,-1.0072716,-0.6790011,-1.117773,1
866,-0.6365332,-0.929396,-1.1254935,-1.2970989,1.4930432,1
867,-0.33607662,-0.7148632,1.0965488,-1.701206,1.0868033,2
868,-1.0094131,-0.8630806,0.8085505,0.750429,-1.0596571,2
869,-1.1155105,-0.4596907,-1.3161309,0.90701616,-1.6205186,2
870,-0.83121324,-1.0248027,0.33542293,-1.610491,-0.09691092,1
871,-0.5767285,-0.943038,0.29111296,0.18802875,-0.2634604,2
872,0.52080977,0.95841795,-0.63657296,0.23511899,0.26679355,1
873,0.9050635,1.0478768,-0.84285814,-0.8683253,0.51155514,1
874,-1.0641072,-1.2757107,-0.48610118,2.9494882,0.42848778,2
875,0.7281575,-1.3145207,-2.0246682,-0.3662605,0.9161855,1
876,0.24194431,0.58548343,0.2747771,-0.16215596,1.856613,2
877,1.0618545,-0.12349069,1.1021068,-1.3938322,-0.8121839,2
878,-1.5335569,-1.1420915,-1.5522313,0.36093956,0.044872835,2
879,-0.22251567,-0.4079853,-0.42042726,0.25687984,1.3437121,2
880,-0.37652895,1.5310987,2.0405648,-0.7960789,0.35428375,1
881,1.5335712,-0.63978577,-0.47878677,-0.19909473,-0.2424994,1
882,1.5132893,0.28537765,0.2914796,-1.0497873,-0.31757942,1
883,-0.25152335,-0.9184485,0.39328575,-0.5995186,2.3195834,2
884,-0.8538854,-0.6319434,-0.8792402,0.01655829,0.21942613,2
885,-1.0819279,-1.696511,-0.61617076,3.053045,1.9773692,2
886,-1.1185052,-1.0117495,-0.22795123,0.70185524,4.3888183,2
887,0.74352086,0.8739279,-0.23336159,-0.5758431,-0.2081303,1
888,-1.0091176,-1.1058005,0.9260316,-0.265669,-0.031555966,2
889,-0.11477435,0.97317094,-0.99404454,-0.55430675,0.12105641,1
890,-0.08752504,0.12330407,1.5146914,-0.050831795,0.9184465,2
891,-0.12762845,-0.29349595,1.0495366,2.7543824,0.36797756,2
892,0.16890216,0.4436457,-0.09021199,1.8529446,-0.39017457,2
893,-0.08007729,-0.40488985,1.368201,0.5958536,2.276248,2
894,0.26960504,-0.4460453,0.9074489,0.0016746521,-2.3660018,2
895,-0.7568152,0.5593691,0.93361825,-1.5431696,0.39536223,1
896,-0.47114307,-0.47959197,0.10513103,0.047977746,-0.15155067,2
897,-0.45614317,-0.36234307,0.532309,0.33730167,0.9208008,2
898,-0.06782895,1.3311502,0.7328973,-1.4192916,-0.70898116,1
899,-0.25659776,0.6616354,-0.073304474,2.2355914,-0.12753493,1
900,0.5319172,0.877451,0.05324751,0.48175162,0.15388447,1
901,-0.46287954,-0.330212,0.12541783,-0.6283955,-0.61502326,2
902,0.24125183,0.68777305,-0.14142609,-0.84384376,-0.72094417,1
903,0.17126852,-0.15110467,0.7751126,0.45175314,-1.2029312,2
904,2.173274,0.5534577,-0.67663556,-0.06453407,-0.52168965,1
905,-0.4396643,-0.8214869,-0.12823394,0.50497204,-0.95069283,2
906,-0.78218085,-1.1295668,-0.027092755,1.1299769,0.034922153,2
907,-1.3563788,-2.0747406,-1.8561878,1.2917867,1.2145346,2
908,-0.48847577,0.0785023,1.0399332,0.94452494,0.05511783,2
909,-0.77399194,-0.696396,0.59495735,-0.2556798,-1.4031347,1
910,1.0503153,0.83411133,-1.3517206,-0.94385797,-0.87353367,1
911,-0.3962418,0.63397276,-0.34215006,0.24515808,-0.8801952,1
912,0.4557281,-0.7756907,-2.2732437,-0.36542657,-0.83306134,1
913,-0.6337718,-0.3080604,-0.3423214,0.3575125,-0.39208555,2
914,-0.6335943,-0.6923523,0.49056715,-0.9286917,-0.44416064,2
915,0.20940202,0.8659135,1.1202462,-0.38789055,-2.2830753,2
916,-0.89006424,-0.41446257,-0.26969042,1.6103275,-0.24743578,2
917,0.118418336,-0.42677194,0.8161592,-0.06617743,-0.05136986,2
918,-0.4473391,-0.2654935,1.3308125,0.4601768,-1.8750561,2
919,-0.16812533,0.23576939,0.6291747,-1.7807082,0.79767144,1
920,-0.429999,0.37878,0.056337535,0.7577934,0.62277704,2
921,-0.29824793,0.55691445,-1.4615242,-1.0874853,0.4267962,1
922,-0.15630525,0.34865227,-0.20450076,0.23135711,-1.591695,1
923,-0.1956524,1.0460517,-1.5101675,-0.80727553,-1.3617277,1
924,-0.40469038,-0.39625955,0.8547728,0.35136732,-0.0401644,1
925,-0.76016265,-0.47405374,-0.25079307,1.2383577,-0.62130237,2
926,0.85286856,0.93158555,0.47628337,0.55670094,-0.5746073,1
927,-0.67992127,0.23502839,1.1122622,1.2905768,-1.1248547,1
928,0.31663233,-0.5207453,0.013998218,-0.7705973,-0.25872594,2
929,-0.26677918,1.1706519,-0.310316,1.1200814,-0.9864464,1
930,0.9107977,1.0596535,0.1817939,0.096185654,-1.0224414,1
931,2.0852067,-0.8840276,-0.16372955,-0.053459853,0.35651046,1
932,0.28248757,3.0742736,-2.5027466,-0.52885056,0.14014053,1
933,-0.9124787,-0.6635313,0.21228796,1.510485,0.65650856,2
934,-0.5264441,-0.05089718,2.807801,-0.18609841,-0.82837135,1
935,0.66184646,1.0457375,-1.3030971,-1.0291483,0.68920803,1
936,-0.35894233,0.33722207,1.167046,-0.042502508,-0.36000985,1
937,-0.8312291,-0.11347401,-0.26273185,0.17925659,-0.72044015,1
938,-0.67221045,0.09126067,0.32692683,-1.1833568,-0.9224545,2
939,0.17669642,-0.16884804,0.919344,0.8345619,-0.9990932,2
940,-0.88484293,1.1687478,-1.3184243,0.0129731,-0.51637816,1
941,0.32184875,-0.030103981,0.3108865,1.0321243,0.2195884,2
942,-1.1668117,0.6947998,0.10045284,-0.18234009,-0.0553028,1
943,-0.31064034,-0.017251432,0.9247096,0.08143175,-0.56460315,2
944,-0.052277476,-0.771737,0.89251834,-0.901523,-0.055436775,2
945,-0.20813102,0.14246637,0.45281613,0.14414714,-0.028152227,1
946,0.31162333,0.46858627,0.98693997,0.08840829,0.9775525,2
947,-0.5209401,-0.41513586,1.4005535,-0.8606863,1.1564814,2
948,-0.23778677,1.147589,0.73972255,0.03861767,-0.29423714,1
949,-0.6826597,-0.3228647,-0.028135955,0.25808835,-1.8255575,2
950,0.31105912,1.7466968,0.08068442,-0.8126344,0.116854705,1
951,-0.2497662,0.084424615,-0.30463842,1.535973,1.6215723,2
952,0.12722772,0.58592176,-0.08336912,0.76793337,-2.6959057,2
953,-0.14174494,0.15878445,0.05330497,1.3922715,1.010066,2
954,0.057613075,0.3827039,-0.23601694,1.0205655,-0.40056863,2
955,-1.0619757,-0.46764028,1.5756383,-1.2548422,0.11730954,1
956,0.5804106,0.048866272,-1.3027246,-0.36528274,1.3850211,1
957,0.50179994,2.4660573,-1.5238628,-1.2732224,0.1930239,1
958,-0.5137199,-0.0042847395,-0.2379979,0.1687656,0.15746726,2
959,-0.5233129,-0.50842106,-0.4426688,0.20231849,0.294271,2
960,-0.36446673,1.5118644,1.2814627,-1.1790342,-0.71522385,1
961,-0.23403388,2.0910814,-0.6924399,-0.43139684,-0.76435995,1
962,-1.1042373,-1.1621723,0.05752814,2.4187584,-0.25131065,2
963,0.47398293,-0.43231565,0.20032118,0.2684037,1.0215666,2
964,-0.5146073,1.3780162,0.22440803,0.28993994,-0.21376878,1
965,2.0546107,-0.3112051,-0.58275414,-0.44373375,0.28301862,1
966,0.71763587,-0.27696663,-0.61766773,-0.6361219,0.43190742,1
967,-0.28782564,1.235117,-0.619078,0.74940884,-2.0752785,1
968,-0.20870954,-0.32936257,1.0092493,0.43399858,1.9245963,2
969,-0.5354564,-0.07054621,1.3515174,-0.2603281,-0.36896878,1
970,0.031122625,-0.460035,-0.057297073,0.32523507,-0.15613185,2
971,-0.10552722,-0.116370976,0.62184584,1.7005129,0.046431914,2
972,-0.18526071,0.6116491,-1.8216474,-0.7435591,0.59149736,1
973,-0.7244241,-0.65340114,0.39339226,-0.65086234,-1.0050219,1
974,0.09742957,0.3994328,0.17664655,0.82302296,0.31876284,2
975,-0.9539758,-0.43181562,0.022950172,0.12623525,-1.5143362,2
976,-0.04536611,0.15027255,-1.8331512,0.4906662,-0.087896526,1
977,-0.6499424,-0.4266497,0.20766073,-0.5420001,-0.6755331,2
978,-0.9329668,-0.42994422,-0.20944661,0.30684918,-0.24655253,2
979,-0.8041504,0.34437776,0.80761933,-1.9863186,0.3662609,1
980,-0.19280115,-0.42722195,-0.14529356,1.9576695,-0.8963114,2
981,-0.68867326,1.0527261,0.1732647,0.22003554,0.055670306,1
982,2.4288101,0.37963736,-0.106655024,0.0058769584,0.3818592,1
983,0.31148028,0.86409867,-1.0573434,0.032056928,0.47482497,1
984,1.5850008,0.30530915,-0.5005949,-0.27020478,0.22039758,1
985,0.2856301,2.1983538,-1.8227029,-0.2622311,0.35489982,1
986,0.48796117,-1.3516144,-1.1998253,-0.29744613,1.0857123,2
987,-0.57465243,1.0353508,-0.45809835,0.20120676,-0.67851776,1
988,1.3337959,1.0437307,-0.025172785,-0.24316543,0.02549661,1
989,-0.76764286,-0.59218585,-0.026922286,1.806537,-1.5344071,2
990,0.36655915,0.5546196,-1.3390031,-0.67411906,0.078238234,1
991,-0.22387207,-0.8968744,-0.39841062,0.13261533,0.90455824,2
992,-0.17921272,0.056783915,1.8133268,0.49681038,0.3830014,2
993,-0.29211426,1.5657011,0.04796505,0.3914786,-0.2750786,1
994,0.46331966,-0.6162746,0.5517386,-0.50518215,-0.5884292,2
995,-1.3981535,-1.2005435,-0.110802054,0.7937472,1.4217778,2
996,-0.57342637,0.6440251,0.05372703,0.79342353,-0.18926606,1
997,-0.57471514,-0.86409193,0.5378832,0.6071116,1.8394678,2
998,-0.6338409,-0.2218849,0.7856514,-0.38001132,-0.2540844,1
999,-0.4516093,0.99147356,0.72940457,-0.68963426,-0.6197844,1
1000,-0.30859488,-1.1621044,1.1116347,-0.7476219,-1.7692132,2
1001,-1.0347831,-1.2467756,1.4627855,1.265908,0.80955154,1
1002,-0.79898125,-0.8605796,-0.11256653,-0.404917,2.1708376,2
1003,-0.46764302,-0.18277395,-0.5102296,1.3427529,-1.2019058,2
1004,0.2811948,-0.28379923,-0.75737166,-1.1046693,-0.21825331,1
1005,0.056898177,0.051035523,1.7273779,-1.3307257,1.3527747,2
1006,0.67430043,0.80384827,-2.1126127,-0.07265556,0.3438198,1
1007,0.49301183,0.43306208,-0.13974002,1.1679647,0.5632057,1
1008,0.48175836,1.1994281,-1.2858806,-0.35519448,0.005015835,1
1009,0.6898993,0.7638832,-0.6320323,0.3089254,0.024432827,1
1010,0.407907,0.13738829,-1.5823171,-0.649433,0.0214701,1
1011,0.049204588,-0.7575565,-0.009348225,0.6794007,1.166901,2
1012,1.241405,0.59307694,-0.9745509,-0.8407352,0.06584731,1
1013,-0.52508926,0.70219994,1.8626765,-1.5358343,-0.20967843,1
1014,-0.8557607,-0.9554009,0.25692433,1.197069,2.3911924,2
1015,0.61562103,2.320675,-2.1667051,-0.77537847,-0.26213238,1
1016,-0.62722826,-1.0231512,0.41034448,0.6700067,1.052043,2
1017,0.86518824,0.59754324,-0.8066311,-0.0069543123,0.1783619,1
1018,-0.6129208,0.15990257,1.7352483,-1.0302062,0.4229862,2
1019,-1.3569224,-1.4540293,-1.0625057,1.5506754,-0.40636113,2
1020,-1.2833483,-0.73698795,-0.17019707,0.06999993,0.10132281,1
1021,-0.5727998,-0.60740644,1.1358379,-0.6282739,2.127368,2
1022,0.56392694,0.60036284,-0.36092126,0.91067934,-0.79154515,1
1023,-0.42982522,0.06180343,0.31650352,1.1807305,-1.7302048,1
1024,-0.24932793,-0.9020643,1.61893,2.5833921,2.3881304,2
1025,0.24915332,0.70093536,0.3744302,0.38009882,-0.1327756,2
1026,-0.3721236,-0.48287278,0.030974567,0.8423953,0.94085926,2
1027,0.098115444,1.5547129,-1.1108613,0.56006646,0.03307976,2
1028,-0.05790153,1.6042458,-1.9012294,-1.3501247,-0.78679824,1
1029,0.3482952,1.2613559,-1.0832844,0.10239139,-0.984827,1
1030,1.3323764,-0.9730991,-2.1845558,-0.22595257,-0.07685732,1
1031,0.5983894,-0.2600547,-0.7963219,-0.14895403,-1.4554073,1
1032,1.3838456,1.8057458,-1.7747496,-0.55702347,0.01663419,1
1033,-0.2765385,2.0718284,0.26972342,0.0101822615,0.10009071,2
1034,-1.1389768,-0.738967,-1.3228364,-0.39521378,0.3110716,1
1035,2.3726268,-0.6139465,-0.47742903,-1.0121462,0.7128401,1
1036,0.028174937,-0.5424044,-0.34974962,1.2814424,0.6985037,2
1037,0.2407144,-0.29072315,-1.4023226,-0.011230081,0.34808338,2
1038,-1.5221109,-2.1462226,0.6667201,2.3119748,-1.9505882,1
1039,-0.05818516,-0.6916414,0.715772,0.7170963,-1.7581402,2
1040,-0.2844741,0.48247325,0.096593365,-0.0030974746,-0.37980354,2
1041,0.33286947,0.5918777,-1.4004519,-0.22829401,-0.16791886,1
1042,-0.62642395,-0.57501906,0.6314395,0.7311895,1.1468276,2
1043,-0.27945867,0.06407571,2.0020292,0.76133823,0.55492747,2
1044,-0.57208437,0.94100344,0.5970807,0.09005581,-0.86192507,1
1045,-0.22037065,-1.0095513,-0.11690159,0.9060453,-1.7050828,2
1046,-0.4089384,0.34244084,-0.38528267,0.15496546,0.2397357,2
1047,0.10475731,0.073058456,-0.6348519,-0.70293015,-0.6749461,1
1048,-0.375022,1.5723276,-0.57852554,-0.5478525,0.15043339,1
1049,-0.6089821,-0.14164579,0.11813253,0.34551114,-0.79552376,2
1050,-0.30881312,-0.9831883,0.40858346,-0.382945,2.3679237,2
1051,0.25738806,2.1881084,-1.5490363,-0.6963818,0.49104387,1
1052,0.61752856,0.033519983,0.014351904,0.25357008,-0.57520646,1
1053,-1.01563,-0.99600613,1.4503802,-0.48993218,-0.64678025,1
1054,-0.3399492,-0.059226066,-1.2178612,-1.0576584,-0.6581648,1
1055,1.5463265,0.61268795,0.09669836,-0.6531435,-0.56863827,2
1056,-0.5034907,-0.5046745,1.458378,0.40844625,-0.4380523,1
1057,0.2882412,-0.3030343,-1.7218331,0.33047104,0.8037647,1
1058,-0.6794769,-0.7650769,-0.18435234,-0.34257972,2.108904,2
1059,-0.121540785,0.8340999,1.5894831,-0.7168637,-0.42841214,2
1060,1.3874376,0.8050476,-0.17365348,0.20497835,-0.16314824,1
1061,-0.10822767,2.83259,-1.2329409,-0.14335293,0.47325078,1
1062,3.5163658,-1.3353691,-0.72449076,0.14182791,-0.26972893,1
1063,-0.17620516,1.4115353,1.0143136,-1.0628611,0.40708703,1
1064,-0.42155445,2.9821362,-3.419942,-0.84567493,0.22742647,1
1065,-0.21926174,0.24344158,0.82871133,0.1488742,1.6668013,2
1066,-0.5684154,-0.19773018,0.037702024,0.9789643,0.04439567,2
1067,-0.63645935,0.7140869,1.3954676,-0.17606574,-0.42629156,1
1068,-0.43992138,-0.34195918,-0.14790165,0.2671868,4.238716,2
1069,-0.015698135,0.5003445,1.7161157,-0.8065307,0.8001369,1
1070,-0.63650453,-0.8349717,-0.81709087,0.47422665,1.1776046,1
1071,-0.75882894,-0.9976803,1.9556174,1.3988183,0.14836071,2
1072,-0.8362779,-1.31963,2.8363535,-0.4879598,-1.2513622,1
1073,-0.75346744,-0.8132906,-0.5951607,0.62929565,-1.2610353,1
1074,0.79163474,-1.8336809,-0.4521709,-1.86954,0.5908006,2
1075,-0.6271591,-0.36057884,-0.17858607,0.44283646,-0.036978617,2
1076,-0.27847755,0.48620403,0.81512016,1.6954131,0.7276596,2
1077,-0.11909488,-1.127996,-0.64531696,0.56256026,2.1459522,2
1078,0.1034981,0.31105468,-2.205727,-0.5139029,-0.4355067,1
1079,0.27743,-0.09517324,1.5003383,-0.25481385,-1.0134774,2
1080,-0.69386905,0.35815883,-0.14264236,0.35083038,0.6860178,1
1081,-0.4323423,-1.189446,1.6099843,-1.6480548,1.7492964,2
1082,-0.68902373,0.31950057,1.5871747,-1.778443,0.5833042,1
1083,-0.82992357,-1.2250144,0.876403,0.36966807,-1.3524024,1
1084,-0.6140134,0.97086227,0.5321768,-0.45069116,0.13233878,1
1085,-0.20009702,-0.5537451,1.1110592,1.9859844,1.7047127,2
1086,0.52683014,0.46703047,-1.8888417,-0.90538186,-0.543689,1
1087,-0.85306156,-0.92900693,2.10684,-0.30143356,0.44189999,1
1088,-1.4137013,-1.4218043,-0.68846834,1.5150535,0.88540626,2
1089,-1.3701922,-1.723539,-0.7694588,2.3208427,1.6674266,1
1090,2.1493158,0.6223367,-0.3584676,-0.4950672,0.3523873,1
1091,-0.0045990944,1.3274152,0.0010137558,-0.10154651,0.1926357,1
1092,-2.0475817,-2.3453813,-1.6550841,-3.7215588,1.0378563,2
1093,-0.44531807,1.9986894,-1.3085108,-0.55360764,-0.19153726,1
1094,-0.9173438,0.25627196,4.2364674,-3.6134872,-1.1372262,1
1095,0.011303127,-0.21522847,0.7323484,0.4411047,-1.2132534,2
1096,-0.32852018,0.8519826,0.38396662,-0.5194754,-0.590167,1
1097,-0.76384455,-0.6162374,1.3581877,-1.5261688,-1.2737012,2
1098,0.7851969,0.788492,-1.2765405,-0.6415316,-0.9925171,1
1099,-0.32845324,-0.99188423,-0.080322176,1.5034235,-0.011765465,2
1100,3.136429,-1.1336973,-0.5267694,-0.37167856,-0.13862605,1
1101,-0.59378505,0.07876617,0.68001646,-0.4081707,-1.2047691,1
1102,-0.72249573,0.3871987,-0.14199463,0.8697031,-0.23403643,1
1103,-1.8180921,-2.1996117,-1.2433308,4.678275,-2.0344572,2
1104,2.593771,-0.24702924,-0.41256785,-1.0687476,-0.39596128,1
1105,-0.5685714,-0.69939846,0.73265743,-0.39647102,2.4180028,2
1106,-0.30022007,-0.70557666,-0.299521,1.402311,0.010789558,2
1107,0.1386326,2.3338706,-0.7591703,-0.63790715,0.87950987,1
1108,-0.55016875,-0.51064044,1.8841727,0.14900175,0.060984846,1
1109,1.3323275,0.3258673,0.6362951,-0.38073105,0.287263,2
1110,-0.9402144,0.6597724,-0.5733186,0.07246432,0.045714438,1
1111,-0.013596058,-0.46731687,1.2497102,-1.6210034,-0.31194288,2
1112,0.5933117,2.8891778,-1.8163558,-0.59260505,-0.93578273,1
1113,-0.6865499,1.4377552,0.4288739,-0.5303253,-1.4116908,1
1114,0.62320745,-0.010722831,1.4020116,0.7931458,1.7010939,2
1115,-1.0102919,-0.66300297,-0.27305555,1.359878,0.4913745,2
1116,-0.191809,-0.6992626,1.4833871,1.232938,-0.17351748,2
1117,-0.20147079,2.2214048,0.41569865,-1.1493087,-0.39894524,1
1118,-0.67616737,-1.4397076,-0.27143717,-0.041050076,-0.86933845,2
1119,-0.016018808,0.5371978,-1.4452392,-0.22253475,0.28485832,1
1120,3.5828176,-1.2485954,-0.9233006,-0.47675544,-0.12996182,1
1121,-0.82366574,-0.5788724,-0.10675198,1.5541866,-0.78713936,2
1122,0.33624637,-0.5025263,-0.10720642,0.31383485,1.6812841,2
1123,-0.7982896,-1.1553189,0.56749654,0.69815624,-0.3089568,1
1124,-0.4787868,-0.63796264,-0.062671304,2.0691142,-2.504129,2
1125,-0.92394346,-1.53065,-0.25176597,1.1664083,0.41392487,1
1126,0.13538444,1.7793181,-1.0332762,-0.7890239,-0.37157762,1
1127,1.1608574,-0.06327164,0.33899537,0.23804243,0.4157001,2
1128,-0.45260882,-0.13580412,-0.102763474,2.1611505,0.4866438,2
1129,-0.47136712,-0.38384658,2.203718,0.7023736,0.3605848,2
1130,-0.7143545,-0.28236932,-0.39420637,1.6870288,0.3623526,1
1131,1.8082469,1.1700735,-0.70547545,-0.46582627,-0.3461656,1
1132,-1.1200104,0.06615877,-0.56043243,-0.5421616,-0.76741457,1
1133,-0.34918696,-0.74953043,0.7722489,-0.16170883,0.33648616,2
1134,-0.5607359,-0.2048963,1.3933394,-1.113631,-0.26655382,1
1135,-0.46703777,-0.62406373,0.9204276,-0.36218005,-2.3020165,2
1136,1.7912638,0.31162667,-0.57374924,0.06935686,-0.443854,1
1137,-0.8981122,-0.6482013,0.33677644,0.9810806,-0.5693177,1
1138,-0.2720081,-1.0769731,0.7650123,-1.1254916,0.41183728,2
1139,0.288965,2.3711953,-0.049593598,0.097124994,-0.031544805,2
1140,-0.45154592,1.1520928,0.71297044,-0.79473853,-0.98880804,1
1141,1.6108465,-0.044934332,-2.0081396,-0.9155693,0.0682115,1
1142,-1.623261,-1.8400272,-0.5228957,0.9678992,-2.7109222,2
1143,-0.49223036,-0.63624144,0.6887727,-0.18176687,0.8379345,2
