,age,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,SeriousDlqin2yrs
12595,-0.0814660221052105,-0.5726368292758619,0.9523498069104599,1.7511257304967878,1
2389,0.8227285990871405,1.9939271102581824,-0.7959471615662236,1.5951994619767573,0
16320,-1.2179001758909875,-0.23381079737522706,-0.5149417460534512,-0.1556694338802032,1
7240,2.637769345985334,-0.7463936023830945,0.39041915268854943,-1.0401277291143811,0
12549,-0.49116414272976255,-0.46853587421235005,0.7751298658770966,0.29540729871733373,1
10414,0.9583929418331184,-0.5912501125913756,-0.4643660605642055,-0.6062983977579429,1
10880,1.1911771633151258,-0.6960267708602675,-0.40755688775759225,-0.8205081601465467,1
476,-1.0817196810302077,0.2524532380843485,0.3606341949349302,1.0302674946620844,0
9813,-0.686287635796576,-0.8709863833516841,0.33420705292447495,-0.1300246154889131,1
16400,1.8169752340326695,-0.6805544264825196,-0.3625788440190806,-0.9102146411408331,1
6747,1.1406462969249935,-0.20473256759430242,-0.5139983888759336,-0.9733088733090728,0
5510,1.2117951421853916,-0.18713333182796715,0.5359639120553226,-0.02475842868239775,0
14147,0.5692887943612442,-0.1258597967209844,-0.36679275341637085,1.1824177932594744,1
4194,2.6733603841905653,-0.20088727675907628,0.35664938173567373,0.018713138358815128,0
7510,-0.5146109778804852,-1.3357918438813619,-1.0351729440706408,-0.22337640863941455,0
10273,-1.4203896039832036,-0.3086047546942563,-1.3143924125503148,-0.22637908355204198,1
11987,-0.11329447006116858,0.6146549147329516,-0.06633997024911678,-0.40060283800754015,1
2702,1.775682042839279,-0.6030647352433999,0.6440337148843012,0.06689589175853758,0
1741,-0.7718471883969542,-0.9233699543907896,-0.8232992194338628,-1.066627799092228,0
4041,0.40652353017919324,0.6562641734763863,0.3224996923616096,-0.05701260433926272,0
6529,-1.402586910809055,-0.43685054196648676,-0.3327497905422385,0.331956914949929,0
4866,1.6069290531688578,-1.4599095305907914,-0.5343266306850819,-1.0198262865388523,0
14289,-0.49051988727686074,-0.12886498813539382,-1.1923854074395555,0.42076919589311257,1
14655,-0.6966536746078036,-0.47839170223809335,-0.0032250003706229824,1.040905018639408,1
13969,0.41618760356508094,-0.18760363228472465,0.7776494497298339,-0.08439316205085257,1
14605,-0.8428507009203321,-0.1643512190420573,0.1696541537066823,4.679583112533319,1
15190,-0.3118131083222796,-0.7142251866133126,0.11692704790768904,0.21453298637956034,1
828,-1.1801089523137889,-0.3311534592662552,-0.5039910668251398,-0.7537284337440864,0
15114,-0.5950397770731926,-0.14215133405429675,-0.5529692823536118,-0.5814468213019803,1
5900,-1.6036828386407846,-0.6197194656148037,0.08454724843358356,0.9276209210882942,0
9176,-0.8944728332465965,0.6826524182712936,1.4095728641303737,-0.07984619547183644,1
454,2.1812996559143487,1.9743268854147011,2.386577071565052,1.5963167888115632,0
971,1.293545781723104,0.22088228506837693,4.5929630923950775,1.3759917624079665,0
2158,-0.3424546943350657,-0.3810694164083501,-0.9045339855111788,0.6276485952754434,0
1142,2.1347660126333645,-0.25544526656757327,-0.6554459595531281,-0.02241958827391976,0
3993,-1.3576974159591697,0.355641319284606,-0.369386664851954,-0.8536246983794901,0
14406,-0.5552700222070548,0.44780950749754267,0.3415337849254594,-0.2399148580123428,1
7122,-0.46748565294050254,-0.5791848022694246,-0.691284785983429,0.0744279805446513,0
15790,0.10557929006786229,2.439987998431969,0.5758153665116179,-0.6654631093097447,1
7587,-0.48168025064242165,-0.4566203700974595,-0.2661921316700303,0.8480407923404277,0
9426,-0.41276670634061524,-0.7279967191268824,-0.48434305478806144,-0.045943606016228995,1
5771,1.8383610919117186,-0.5929910676027969,-0.62698929867605,0.0714507135897415,0
10591,-0.6898575049914931,0.3989234774409506,0.901410509452059,0.15222147537593872,1
12207,-0.6783310266814829,0.5214058829291023,0.9616950647987424,1.4392951629270652,1
7622,0.6613013782121087,-0.2547542329924249,0.16657074410644102,-0.7778502632489028,0
9194,-1.6673735458583188,-0.6217672370555208,-1.6203284221924614,-0.8380373941849808,1
13990,-0.3633936953874685,0.312118769079479,1.0136281479850329,2.4103523458689624,1
3144,1.30888382953747,-1.1048634307851286,-0.04129835396522902,0.12809204405883431,0
12053,-1.2557302025546027,-0.4877908633238194,-0.3929226329699559,-0.6805905365001054,1
7470,-1.6512614456779793,-0.7511294852434967,0.4058966718661955,-0.06150417774449182,0
1250,-1.0992275169255477,-0.6421484369874547,-0.517305168540485,-1.0783200002264504,0
7681,0.279358520488125,-0.053165739249823346,-0.4954705456422499,0.9358451721782979,0
10170,-1.6291908768678625,-0.5757163315296092,-0.5159943882310819,-0.13912444974290292,1
4742,-0.5710474351760495,-0.4669367901805582,0.006453670502608463,-0.0812424787182722,0
7603,-1.5919772238006835,-0.2914143542262523,0.5102629742680017,0.8112669635748571,0
6526,0.3322659718657187,0.20738511423614975,0.051756887881664757,-0.7831230809674038,0
3017,0.9096238774623724,-0.5452522021135513,0.8973524919914044,0.08949311495896778,0
11255,-1.148791999063846,0.5422949506538642,0.29342634673778045,-0.07985086001424511,1
4168,1.1117174168885073,0.7653439616210608,-0.23969823294949738,-0.06576344800374692,0
4834,1.1401024127774961,-0.1935541946505981,0.7145941873424231,0.6052034912818245,0
7591,0.061557066973631835,-0.3032219257895444,1.7790087191086692,-0.18688703887286806,0
1391,0.9768125292523738,-0.47802595911905155,-0.5775550000348557,-0.9232179088540112,0
13876,-0.7035520762572227,-0.40093249939735925,-0.19829333947370475,-0.5555077619042488,1
10294,-0.11245933169499028,-0.6799445150898517,-1.2331122527174383,-0.07226835298806211,1
6908,-0.3120011934745273,-0.1031028473465522,0.8011225843565605,0.9353185338079244,0
6147,0.3797455066898706,0.15599092724584362,-0.10321459627895964,0.8244372248979364,0
13608,-0.12966117986994588,0.3037428873977731,0.2752745383052777,0.7139759454791779,1
15382,-0.744343742681927,-0.17213104704745483,-1.2266719278304496,-0.7398713330808798,1
3126,0.02830180218623629,0.46580112108944005,0.5204690460919785,0.7659181610631228,0
10114,-0.24958795324014288,-0.7976465193377681,-1.120094698290383,-0.5396890465442745,1
9875,-0.1255237575394726,0.5193244512597015,2.360065875124322,0.16243916616848283,1
7258,0.5933171598287931,0.1278717245258788,1.0053058754764213,0.20254644025333476,0
7474,0.8901194403140976,-0.3315451479847381,1.212044603011887,-0.5293798256158525,0
15861,-0.2721294823061043,-0.05447075147452361,-1.29163276983734,-0.6842698266407283,1
6158,-1.188766678986631,-0.15216554218039247,0.3805505962240111,-0.06837402042573758,0
13915,-1.1193994047829863,-0.6871072619332403,-1.1898486988793417,-1.047779501070007,1
11854,1.713109070416425,0.2643855104396467,1.0364316298542644,2.398269089479837,1
1347,0.8814058361177844,-0.6118865622084233,-0.9965954588753247,-0.5125720455501157,0
16460,0.8498802650069628,-0.5229585690883947,-0.7930048128784435,-0.24177004074665767,1
7204,-0.18856211054698258,-1.306187395994405,-1.2336225302043273,-1.029957238295446,0
1547,-0.4326709672214968,0.44214830376925085,0.41586693221409976,0.5455128165370987,0
11985,-0.2136000240843342,0.13665541717622193,0.5630041585340642,-0.7281485353736629,1
9846,-1.6265928046481537,-0.8732946240477487,-0.7718616669947906,-0.5626445558548785,1
14141,-1.0077889637397426,-0.24895261341262354,-0.7063015714701437,-0.17029438859618362,1
11036,0.5832563077373089,0.19388333881114134,0.18811717347444828,2.3326099378980754,1
7060,-0.10643406518934873,-0.38141102482363637,-1.5304969314920518,0.17226986119410878,0
399,1.6131667480717446,-0.36971437088712056,0.046135895350986764,-0.06168760364925091,0
767,-1.507882896745144,-0.713104353980293,-0.7770291097539017,-1.1009972495778402,0
9226,1.7535514581157001,0.31635407825247014,-0.27622033607746366,-0.852031180929631,1
286,0.9364191379390688,-0.32063634449420875,0.8416677800221295,-0.1033971847867867,0
13398,1.1313739252540054,0.21849183455908558,1.184627352333496,-0.0910821135596126,1
3030,0.42341784474013733,-0.37414714516707753,-0.34559651122359764,0.002728022053838368,0
9295,-0.027305498958047736,-0.25946934619354767,-0.4895580739491047,0.6822414182343641,1
5481,0.05572248141521426,6.706969175024368,-0.7196833466480466,-0.2223577328471707,0
7224,-0.021259687394227803,-0.8723895797097194,0.15561292870719384,0.19973850442575453,0
8780,-0.8446975337815802,-0.5059111313677639,-0.004104035986421714,0.08692731449739413,1
11444,-1.4713571096941103,0.05487795257463707,0.6489407819718713,4.240803245342433,1
5820,0.8259582402828367,0.22999209816608454,0.7454952299007818,0.7889127710830669,0
3214,-1.0347082417628672,0.4912646246586892,1.8057244380716482,0.05220689361833663,0
15447,-0.08096218920903776,-0.25489161859342613,0.8756811289183488,0.38306210815656505,1
15907,-0.7546652817800215,0.1191998641555478,-0.06526174340748217,0.08433763678817194,1
5069,0.20327955503936682,0.19408324855522024,-0.6583471646082384,0.11520968350358393,0
8561,0.7448425944553412,-0.3017230108481468,1.9838904513060376,0.7026926879985622,1
3269,-1.0037016960863898,-0.35865700117201316,-0.38407579082136983,-0.6249071099030574,0
7628,0.6250265422914285,-1.0592926163285619,-1.1079201571999715,-0.2697947120604327,0
6295,-0.7094951706272584,0.514060488674623,1.0384760986661514,0.19799762916539304,0
10451,0.3866192275399364,-0.29711331270138436,-0.8970793790656271,-0.25110541169434936,1
12392,0.8328934221185369,0.3517720812942817,1.7074422295342233,3.3139983673118594,1
2089,1.5011129027119303,-0.17784764203930348,-0.5854188814586843,-0.9513884784610558,0
10032,-0.7338065484728362,-0.4813205695695,-0.4342586488649148,0.2417047746814456,1
9634,0.12867020915543226,-0.19347044292645296,-0.3118267515207424,0.017435543744198943,1
9485,-0.15084795262352957,-0.331424725234468,-0.2874443487136577,0.6612616909921899,1
15077,-1.3539363264456408,-0.2776229018798825,-1.4005640553321042,-0.5247387605145173,1
16291,0.04162607667034179,-0.42357257086174066,0.2272935432229749,0.8703532259642175,1
6389,-0.7837988563416567,-0.26686667107761797,-0.6640179396737831,-0.21915338047342045,0
8242,-0.87235645479901,-0.5605528150349205,-0.31040562825838813,0.041299812925512276,0
11633,2.5641164792489817,-0.535847743279445,-0.06409011796100761,-0.8397372955847568,1
10952,2.030118707211097,-0.09199933212286399,1.990470586907591,0.8911688764138839,1
12781,-0.7574037487102956,-0.40130449535804236,-1.3798476668687267,-1.0551353770373817,1
6143,-0.1455440861141762,-0.5133843801426976,0.23926871118482163,-0.5848435932980638,0
3019,0.9770460550535291,2.068765530220826,2.1240492538645066,0.24834428461615166,0
4615,-0.45043167019479813,-0.4728958312046581,-1.3142753674008292,-1.234246420994016,0
712,-0.9825501767634641,-0.9092334265712687,-0.477344720053206,-0.9247401916567408,0
8306,-0.27668757656431575,0.30362635783110126,-0.08873929524309013,1.8569504577294196,0
10037,0.4995217779531033,-1.081039411498279,-0.07322213361255975,-0.9296893475293242,1
1651,-0.9682747702454955,-0.6995439010546662,-0.6579389335518674,-0.172052852220046,0
3941,-0.20576676087929924,0.5677806382845393,0.9381934772808377,0.3804890456848793,0
12014,-1.393800179273818,0.8532548025348261,-0.4384540156085833,-0.3215284691395557,1
9940,0.3866139659677228,0.394058169447912,1.4080900577314772,1.6521761017502636,1
14077,-1.249410254480656,-0.7536127095282292,-1.6543788790616327,-0.7547248474197417,1
15988,0.5589598969934771,0.864363757811922,0.6565154157424504,3.034602112896252,1
5948,0.5932016859940852,1.2491537331899303,-0.6745943723107469,-0.01819937965761425,0
3125,0.6872284610801938,-0.56732829100136,-1.4608725765742767,-0.04565783623345315,0
6415,1.9626584953754018,0.7000979706844146,-0.7141778084850512,-0.9168567388687134,0
3681,-0.2845953130445129,0.07407141402559639,0.7971913675799519,0.5529130636913611,0
14603,1.2580500174016422,-0.27233706656279055,0.7229569894938488,-0.8419853499571311,1
11684,-1.4528839460721938,0.3291001272549378,0.7403887322998057,-1.0094067947329397,1
4309,0.6884813900708271,0.3223460984561493,-0.22247646876718563,0.4989713152543839,0
1823,2.399529466009627,-0.4445029784988508,0.10074765240894026,0.6317084291060133,0
15052,-1.0557760742357876,-0.6548444194200482,-1.1858504564320251,0.3633251288302972,1
11724,-0.011067946031789455,-0.48157246783474905,0.2194537869943419,2.4315675111870414,1
112,-0.9435766587212214,-0.10942737335234282,0.6312065045514943,0.8052768047702242,0
312,0.6184590421442474,-0.35953214469343875,-1.5012417546661074,-0.6972155558933448,0
5798,-1.6409617336576965,-0.007218556853735514,-0.6483819504055096,-0.8984577516332517,0
7302,0.05924967319214286,-0.230272888944668,-0.41431186922172974,0.33252150453933843,0
12538,-0.6286146621117066,0.19096626265608152,0.27738456570239184,-1.280143007927272,1
8940,1.1194670384055747,-0.0705637931862402,-1.5266471739987484,-0.7602479778785817,1
1035,-0.877310510310314,0.47245735169613884,-0.9963972657710554,-0.6887424553892563,0
6759,0.8022125983538265,0.695924977884836,0.8877518266693432,1.2579492812400828,0
14114,-1.258329865421869,-0.4146280219175755,0.21884096410390985,0.6825666170496046,1
12456,-0.7521025389919033,0.396238187123195,-0.7153972761564243,-0.852270275059455,1
16293,2.4881691527928744,-0.3618535486428641,0.9717567671140411,0.7908271353807732,1
3795,0.240726760153535,0.2972178736289003,-0.03149131238387249,-0.8880389168181531,0
4890,-1.0115684029196181,0.06449224774773105,-1.5224466312163139,-0.735733084068314,0
11082,1.3194457360958198,-0.1856741582091182,0.6857953061294566,-0.6111740518751031,1
16024,-0.3745492052947678,0.7889340559468841,1.078038414187557,1.4430809521187213,1
121,-0.5460164842705464,-0.08269669131885873,-1.3630581833483846,-0.744157978885044,0
11754,-1.2193472076739251,-0.6206137271938049,0.18791965920983172,1.1391542944812199,1
10988,-0.00800576413351256,0.9561531648730974,0.03625011005987422,0.6413243971674546,1
6499,-1.5772177633440734,-0.9016940201606035,-0.7295086595111471,-1.3652566369100905,0
15993,-0.572225178211203,0.25240230570229644,1.8929387763202754,-0.15135609817186263,1
14661,0.37450354166606775,-0.8251100451187298,-0.5957586836969073,0.7338607879602173,1
11503,0.1078118536269157,-0.2563240527336123,-0.007104815762479455,0.3657384678004078,1
7227,1.1922953533235945,-0.4578615002579738,-0.19476009769167252,0.21848581948830811,0
12655,0.020105029693837484,0.42119539524837674,-0.36405913197982437,0.02890862176076959,1
4974,-1.9504837712268097,-0.7611723299555303,0.3246865817105097,-0.7738245987088782,0
11107,0.8398467995292627,-1.3293935251628968,-0.028925695235269333,1.0164714513725928,1
5396,-0.8786903705196772,1.0562656074607932,1.102697533094164,1.1249836438553862,0
4467,0.38524789149485766,0.7628818165880006,0.16649763054330888,0.9265788115589445,0
6639,0.08075197659440583,-0.2887350678190922,-0.6148932124490489,0.29273432579834924,0
3959,0.5111550661443706,-0.05391876697216938,0.8036479625091183,0.5909006043920144,0
3494,-1.1434453981172659,-0.9027594759210984,1.0225699683272864,-0.5389224963324832,0
6935,-1.5315701532538684,-0.0910406047548683,-0.4989210410462756,-1.0216680529458602,0
15204,-0.04134991947698448,-0.2364269139564769,3.4034708092117287,1.542579563746853,1
7010,-1.1231094871428642,-0.386382488341001,-1.5009376141911415,-0.6671095812114536,0
13040,0.916148848538994,-0.07438965388250005,0.49923742754668055,0.9418977109537787,1
13801,-1.124929952710673,-0.39488497067003914,-0.16837105743339031,0.4053844708543674,1
3536,-0.1456727190257161,-0.058981796736084224,1.3967085821695646,-0.07138116846395254,0
1943,-0.30433409116044213,0.28194754319303356,0.6849572965146751,-0.3274677214240416,0
12020,-0.03514076038228184,-0.19688203665843818,-0.07646700362860806,0.604654571821567,1
9244,-1.1850789908526103,-0.9765200136111387,-0.6964057390249303,0.7116238184565874,1
8883,1.4198177082851793,-1.0285727677489749,-1.2549371634338469,-0.518332726067156,1
6046,-0.6219045798419924,-0.2786959457259079,-1.5165802521032845,0.04914815335011886,0
16567,-1.7101303826130196,-0.400241739644997,-1.5884508943866338,-0.6588567861749182,1
2805,0.09873555944359036,-0.8042151124594328,-0.9656447934456637,-0.19503634587851748,0
3596,0.6824034625217565,0.7732934051458697,2.695585001642009,3.2635663071515792,0
16366,0.3161567151961265,-0.42518286316588016,-1.2408277062496236,-0.5791034825313358,1
4694,-1.2263631235064596,-0.47380362863431974,0.4224877882239175,0.3955393999811282,0
11159,0.187009168287181,-0.400529043725033,-0.331953273525798,-1.025204756988595,1
640,0.17025866119913635,-0.6836671010935065,-0.057249328605008476,-0.396272032465296,0
7285,0.47086670609954706,0.7113077459335987,-0.10816103567202423,0.1425496247203036,0
6213,1.4410889133160838,0.6124949900651785,-0.9504230294407681,-0.17572726811453318,0
3930,1.5308928454156434,0.45905646097346153,1.7216780740376711,0.3597622968204739,0
4311,1.5295317527934509,-0.5619777058954317,0.1091586405944921,1.1932586189355592,0
11066,1.834247374312212,-0.20345708036727433,1.6742835262600344,0.054600983593208356,1
11652,0.2035587256417964,-0.4575534853376385,0.29748780178377293,-1.0248985330656695,1
776,0.1409259841942112,0.34442269345236143,-1.605883560851666,-0.9885235154078029,0
11226,-0.2391710193917339,0.1007390238064822,0.37243075681673926,-0.190266459720987,1
2176,-1.4818585584129458,-0.9802639515738725,-1.2724030630482508,-1.1823076958017011,0
14285,1.7056363165530843,1.2680202144397315,1.4808424742374058,0.0346634160050432,1
5625,-0.03636945514688647,2.22605760599615,0.008071796163962183,0.8316749360675126,0
14502,-1.6574396105710743,0.10957967823748777,-1.0494793587777809,-0.8938680590478456,1
11656,-0.5270576009860546,0.033281693417162014,0.5629068347486481,-0.6557234363737996,1
7171,-0.2098099974104658,-0.6837722581005359,-1.0684489356414757,-1.0789336915987504,0
5231,-1.461704598868437,-0.23704377158962436,-0.9097792783681883,0.08003119814668383,0
14468,-1.613688852280125,-0.7511005918507825,-0.5601208649089183,0.12920306978839058,1
8851,-0.18144274680051248,0.373744772497377,-1.406837850691426,-0.8180985933353411,1
3824,-0.23191502840970207,0.45555449451352736,-1.0627088825091613,0.1072631071889305,0
14946,-1.0563176936139154,-0.5886942290231385,-0.8686726753307294,0.2551759825772538,1
9469,0.34918993657315756,-0.6199620642491936,-0.628843168926637,-0.46168730699194,1
8311,-1.920003462071142,-1.0495117812866122,-0.8067449058590404,-0.8955231368380225,0
8316,-0.7551719565581057,-0.6690425699672925,-0.8675766755029898,-0.47355720575177884,0
10856,-0.9833772242673207,-0.0012886130469891288,-1.0749589398788366,0.16991775359492628,1
6536,-1.7130538282338625,-0.4106631688568709,-0.5567051540725557,-0.8244093019463371,0
2175,0.7216962152562454,-0.39383515183737067,-0.8081523307410645,0.6116795040729894,0
4612,0.927403052325886,1.5675583098912023,2.8970947820981348,-0.28294615869998496,0
3861,-0.34753218809713005,0.027051556575062558,0.8364868397801695,-0.31539504234582855,0
8744,0.06523972762021243,1.181893659545949,0.6628906865984739,-0.7515261223188413,1
4672,-0.7372928815926107,-0.2853007625632087,-0.25790427383964654,-1.0995069995562279,0
1269,-1.1306566220767973,0.5857621838267809,-0.8325049792055905,1.0786897539009288,0
16201,0.9629762515923569,-0.04952300145300555,0.5487373377475995,-1.114193376555837,1
5840,-1.0595253038615073,0.1198312954677751,0.32649086305244635,-0.6956441607628929,0
15935,1.6629299104993707,-0.5378567731242111,0.03407004259633483,-0.18501001824389834,1
13302,-1.4589042886154315,-0.32010368438186576,-0.06625368399613257,-0.046104893035344874,1
3375,1.190197732676149,0.15286265098161836,0.06666252204062044,2.0032554608216167,0
6599,-0.019818392027666165,0.09352693005686892,-0.7372233031927828,0.250807979183985,0
7503,-1.0388877148904943,-0.9398528008396094,-0.38083143664503827,-0.8995274099700956,0
620,-0.8971974626445388,0.27003556452191385,0.5839899339460641,-0.6862408810832156,0
950,-0.9671535009648983,0.01731757870834196,0.3747593292060897,0.7311131816551856,0
13303,-1.614388624883836,-1.198002354242589,-0.7392519868246922,-0.9182777663745422,1
4773,0.27056188792639535,0.2749335087512974,1.2892060546287636,2.232099857318488,0
12114,-0.6317365435358941,-0.4995481196610727,-0.6130415003252908,-0.9088001353461226,1
3857,0.5390562625813903,0.1726682201689817,0.10167157168664571,-0.5860394120150345,0
12715,-0.9358192803859983,0.1690584598956246,-0.23287858367405417,-0.04226935210572709,1
6803,0.29974385284168925,-0.4154900365899508,-0.10952354375560985,0.363252659646149,0
4960,-0.727719925635657,-0.6309272123827756,0.9289242973623434,0.5730821076241603,0
14609,0.6569907661228274,-0.00408485666632602,1.3320185004226313,0.9104340893492704,1
3545,1.5916641594970329,1.4037036661634807,1.2244079523336748,0.14582778774222593,0
13480,0.779831584618072,-0.2290044672486685,0.970186398176405,0.2701658703965492,1
15007,-1.2063789927863433,-0.32855940958537333,-0.9502135148013584,-0.8962086741209828,1
8114,1.0652084208508723,0.13198778998549396,-0.4599096204798283,0.8355345691114181,0
5773,-0.06187021571895525,-0.7462548989140438,0.38127826018369615,1.5468666429474718,0
2143,-0.9954437589710762,-0.32784961899374127,-0.6964277743965828,-1.1190630918819908,0
13888,-1.248348640235869,-0.23466343677124224,-0.7819044963922768,-0.710045726775553,1
15661,1.107553362049991,-0.10383465234810776,1.1716301349218368,1.874329220231172,1
7143,0.37712402743590934,-0.3079161731439617,1.0554609806376287,0.6094550689306406,0
14341,-1.2874040300388991,0.18054195475241847,-0.4232535839356034,0.08977725908730419,1
11176,-0.22342841477671782,0.22817329271755665,0.5460751999595905,-1.0440822154446872,1
7624,1.0758768039187787,0.4239313912203902,-0.3708788943903859,-0.7886931058989455,0
12512,-0.9955904695697029,-0.41878210596452475,-0.11341207794585383,-0.3036774152330813,1
13039,-0.5752547002232052,0.6085527061220425,0.765464934485363,2.3160835047585677,1
6330,0.5162610707353992,0.9467636523956202,2.2630197205477045,1.090263975272128,0
8914,1.061578281328217,-0.4731112190410529,-0.012405813987756226,-0.7634721937969542,1
2865,1.1723684277249853,-0.18032032523739544,-1.199222234187666,-0.9858273027184757,0
14970,-1.631487207276984,0.43217552840789963,0.11553332312889653,-0.7936420394917496,1
10750,0.014052583552040754,-0.32591409521375325,1.4434827792723177,1.0972766651069774,1
15124,-0.8979654212925023,-0.4444054376377496,0.16124277871640033,0.19426909229365694,1
9158,1.3120084252109836,0.25911577439330746,-0.20377374081698896,0.0857313123254693,1
2044,0.008273387435373536,-0.07260617539540348,0.2967082991477204,-0.0976237812792398,0
1173,-0.14033080946973742,-0.4861942136424864,-0.5131894388884962,0.2921034298267533,0
7896,1.9115957356514701,0.03520902219423741,-0.5060913802987257,-0.3015318170123218,0
7272,-0.5055868075908886,-0.12027820503243378,0.5921929760405515,0.8294280670112294,0
9840,0.05765134117136643,0.5215859699591863,2.1399170142939865,0.667569610516069,1
2641,1.38473063482617,-0.06103065916636676,2.7003073241112485,0.15156681786096388,0
11758,0.29991699061578736,0.2943417797198257,0.3449516661976192,0.5586201864432966,1
466,1.887056116549516,-0.560697640010963,1.9149095736119353,1.0181942062527174,0
11837,-0.3208440114951864,0.777158995375219,-1.0942449978594317,0.23558287991596846,1
4957,3.0306427427361635,-0.6558290711835371,-0.5092627868576026,-1.0007036818093646,0
4855,-0.5555728845265028,-0.4137562967885265,-0.43267306907330966,-0.5855618869137867,0
13181,-0.23920512749997294,-0.466241240041947,0.1417754474813606,-0.617099617900019,1
2841,0.4512437149079721,0.32172870536904674,1.4508025319504907,1.57096743634536,0
12173,1.0274546837107257,0.34561641576640234,0.8683145632974231,-0.8351706029736009,1
15003,-0.14109259573356775,-0.17142787719460717,0.5457417789341147,0.6489999918575439,1
12275,-1.5089464340211154,-0.7832170506609846,-1.2806860963887194,-0.957247115474944,1
5149,-0.1367810231839192,-0.19590378671084738,0.05264752615707196,1.0186875828242075,0
13837,0.5528210962901553,-0.057457373799665035,0.9080869010538324,0.31123420055374973,1
11818,0.4833898018868315,-0.39060843303656423,0.2773497606535057,0.5780367855182084,1
14686,1.054907686439229,-0.3587921133859852,-0.9318169781862675,0.04948457970258211,1
11356,-2.10764229053573,-0.5507664916053246,-0.2958464036175647,-0.6841311638944448,1
13945,-1.6735363037541928,-0.7211127312368556,-1.517345044240936,-0.15608717841178832,1
16590,-0.7049114924244806,-0.11726909060379023,0.7644941858040866,-0.25054992516634905,1
11342,1.5926791947908867,0.43558105613836184,-1.3301762371771695,0.18077647396639956,1
11324,-1.730938991244762,-0.3349702332949435,-1.239332424949572,-0.9432288762495773,1
11772,-1.547146615372503,-0.1038158851147295,-0.7480597081893674,-0.9457944868234768,1
14525,0.03345424277292445,1.4226279386488723,0.593868325727882,1.450983006899102,1
6740,2.3478378365553265,-0.5074010715069744,1.404967448748358,0.7083407005141534,0
8206,0.20051853407211068,-0.7662863336687085,-0.3920691292721459,-0.1248100174041254,0
11776,-1.3286563223238352,-0.7339828993536675,-1.462307849182551,-0.9723384399133166,1
6496,0.605275910441568,-0.1474441208276945,0.14387630370811244,-0.12117588110517005,0
1982,1.1082670406722457,0.35300115195517046,0.6323251591483671,0.8123206152014035,0
13759,0.9235889919073477,-0.004748444274837116,0.674686306103321,-0.8426299334316381,1
13519,-0.9295821689316356,-0.44351070755976474,1.478428053337185,-0.11314866429825443,1
4977,-0.2319289847876689,1.011513293659747,-0.04840194276771942,1.5531283574902008,0
4414,1.4421062861113998,1.406095721427859,-0.0607957302763556,-0.28649331474173395,0
5670,0.47230536260316525,-0.35327791493875105,-0.11374735321139962,-0.8691332715555675,0
15747,-1.3926253574760799,-0.5015831197450624,0.08292447149902225,-0.7014178314377888,1
3735,0.26425766837642434,-1.087279495963068,-0.8865185408999384,-0.5991502261960671,0
12307,-1.3747104121844884,1.318474614324687,0.08740292324056317,-0.5759781390706629,1
5793,0.4926715803464365,1.159190757656285,0.6152051531950871,-0.3026055773242431,0
13654,0.6132897125564629,0.2572286185446912,1.578898898167848,-0.9313782671954652,1
16294,-0.007067450731319758,0.4425913863244283,1.8770583281057174,1.5970794591846513,1
13452,-0.5497984650763201,-0.2113934593427651,-0.7215641305232492,0.7266142397082068,1
4003,-0.799438763529007,-0.32449997347963194,0.41572645751492443,-0.9064098152031479,0
7598,-0.6601183772652295,-0.3796640183119655,0.35444284176507657,-0.28749629375143515,0
5607,-0.42528021260820825,0.155996031020947,-0.5887695544505255,0.5688372537511395,0
1499,-0.4526824944223835,-0.36537766943703487,0.9131870193276681,-0.07368042293364502,0
16150,1.039417056058574,-0.4851581405299239,0.4315631708318773,-0.3361472986348721,1
12313,-1.7525075939152037,-0.33720129353531225,0.26797273090583273,-0.9221732904431984,1
1687,0.8918204431158991,-0.5242157734429456,-0.21144732746966644,1.4257104860271452,0
7894,0.9789482914528562,0.25192639956604895,1.206148281825195,0.6158962812094206,0
16290,0.10743711790525823,0.030848501645316873,0.08002076336954778,1.4467423991749362,1
5606,2.6859212621069797,-0.007920749283452627,-0.18269145501895423,-0.7678583004426305,0
14541,0.9791400139210649,0.32679026053854165,0.7746527029791608,-0.7888836108654326,1
10255,0.5146690489334487,0.005083902744323521,-0.6620049346936459,-0.12130993866195017,1
12803,-0.13865793718763889,0.4036517049983016,1.4984728219351018,2.3136812227201156,1
4446,0.5922768137577789,-0.6415039800348407,0.7011765058869995,-0.13289419312264955,0
7076,-0.17653427525148846,0.3795914631010874,-0.08195103624677069,-0.4546360167890799,0
4091,-0.8082314871406092,-0.7830990027767781,-0.7205540985902265,0.42948255735530894,0
14573,0.07865281942769953,1.0209978612818955,0.4623845155432224,1.9690927147951265,1
16064,0.21201443356478236,0.44080342131007444,-1.4261357243864066,-0.006573439397625211,1
14880,-0.40719872596739104,0.7164248864810954,2.373689200438677,6.220839267105217,1
13906,0.3121335674809623,0.3630159859516459,1.4478750955873334,0.9734179094597755,1
7235,0.2239313248653181,0.04890938199584332,0.27000781948190267,0.032226938563079253,0
15253,1.0650995201806526,-0.5041242132607636,-0.37179165418083493,-0.2961089400285945,1
2260,1.6259854584426718,0.21009349509014213,0.31523900364430685,0.10617809311737425,0
8408,-0.7046789274838569,0.12587902061252043,2.0081607921167874,0.20076683309991616,1
