,V1,V2,V3,V4,V5,class
782,-0.81277907,0.46409154,1.4587626,-0.9304083,-0.12212291,1
783,1.7764081,-0.68396103,-0.36731857,-0.79286563,-0.39950478,1
784,-0.6267902,-0.5994938,-0.09164873,1.0948925,2.2588487,2
785,-1.479036,-1.301929,-0.24902627,0.76337117,-2.4559538,1
786,-0.057870954,3.0429273,-2.978876,-0.2840774,1.7558016,1
787,-0.6919714,-0.7269289,0.25627375,1.7547066,-0.4670062,2
788,1.4148204,-0.8344526,-0.7548783,-0.37195003,0.24214529,1
789,-0.4946345,1.2562997,0.9217036,-1.274164,-0.1624069,1
790,-0.41033286,-0.19445208,0.4088198,0.18057248,-0.23533791,2
791,0.92643553,0.16052772,1.4900172,0.748452,1.0577227,1
792,1.6634716,-0.40147823,1.0876312,-0.9073375,-0.10693589,2
793,-1.2179009,-0.30936956,1.6827325,0.30267575,-0.5794332,1
794,-0.7615146,-0.8236548,-0.0013703741,1.8808446,-0.6889876,2
795,-1.2672923,-1.3869718,1.208805,-1.3759518,-0.40076756,1
796,-0.72826,-0.95666087,0.26446,-1.6052995,-1.077547,1
797,-0.83722484,-0.35097384,0.15837851,-0.32070443,0.42983073,2
798,-0.06395376,1.4445031,-0.6988542,0.6652774,0.06011279,2
799,0.82117,0.7615931,-0.9732697,-0.3255285,-0.5296538,1
800,0.55651414,1.1464133,0.27341145,-0.5186972,-0.633517,2
801,0.38126498,1.6132205,-0.23528546,-0.013792217,0.41682675,2
802,2.5700648,-1.1018836,-0.8053595,-0.6207626,-0.24821904,1
803,-0.39318824,-1.5293375,2.117206,-1.3570154,-0.7693021,2
804,-0.9813175,0.13822973,0.5015092,-1.1528199,0.21215457,1
805,2.3593228,-0.27109107,-1.3108695,-0.48004636,-0.2283118,1
806,3.121426,0.57150793,-1.527183,-0.5413102,0.25091588,2
807,-0.8139205,-0.6908126,-1.6976131,2.0215344,-0.49426153,2
808,0.15428263,1.7683836,-0.7875521,-0.94028556,0.51860183,1
809,-0.610677,-0.34202403,1.6518472,1.0805615,-0.50286233,1
810,2.3852923,-0.5851078,-1.1847782,-0.72760785,-0.054866895,1
811,-0.4038737,-0.56823534,0.14457554,0.40451777,0.9997589,2
812,-0.44973925,-0.13171536,0.14344698,0.30238512,1.1824371,2
813,-1.0195888,-2.0588152,0.40153977,-1.1190975,1.2436615,2
814,0.47993767,0.78726006,0.06594609,0.7112267,-1.0839152,1
815,-0.72818637,-0.52646995,0.9937204,-1.9043945,-0.9356776,1
816,1.3577873,1.5214406,-1.4405781,-0.27119774,-0.14062065,1
817,-0.54858476,-0.22312984,0.13085237,0.43262953,-0.69617665,2
818,-0.25742325,0.21346864,0.28988516,0.21993336,-0.88279814,2
819,-0.6201075,-0.014300525,-0.682323,0.20354013,0.16711447,2
820,-0.90832436,-1.5957646,-0.7805203,0.9658753,-2.1115828,1
821,-0.3759502,1.8999014,-2.4316754,-0.89032876,-0.18026648,1
822,3.759424,-1.4397451,-1.0450983,-0.5305235,-0.12725148,1
823,-0.66835773,0.14775157,0.93591833,-1.1015552,0.18057518,1
824,0.6533744,-0.91069263,0.753107,0.7473741,1.8319176,2
825,-0.09748286,1.3655943,-1.5762222,-0.4836678,0.008052282,1
826,-0.2644157,-1.1755902,1.2590702,0.3222178,0.5622326,2
827,1.0697347,0.87874174,0.514349,-0.5329582,0.22213572,2
828,-0.44358578,-0.60697985,0.7758207,0.38690898,1.287379,2
829,-0.70660937,-1.1335118,-0.16166314,1.0217749,-1.5875673,1
830,-0.4694109,-0.20624274,0.886078,1.6509668,0.4697555,2
831,-0.7728723,-1.0725871,-0.40358347,1.0625342,-1.2349714,2
832,-0.7768625,-0.72875285,2.1764984,-2.612014,2.802983,1
833,0.36976713,0.042958245,-1.7274641,-0.99261487,0.17301679,1
834,0.29425755,0.5309112,-0.41509324,-0.67974037,0.69562846,2
835,-0.8182349,-0.44879633,-1.0360636,-0.76742244,-0.44282076,1
836,-0.9883799,-1.046552,-0.8559725,-1.0612482,1.1744787,2
837,-0.29447868,1.0574092,0.550461,-1.1473942,-0.42713767,2
838,1.7437954,0.44417897,-0.032068335,-0.09763094,0.7485961,1
839,-0.29089242,1.3952905,-0.44244406,-0.096059516,0.6622902,1
840,-0.6081252,-0.792086,-0.15568683,1.1629015,-0.58087736,2
841,0.62229645,2.036235,-1.7218981,-0.054858774,-0.9560814,1
842,-0.22867301,2.3650923,-1.0793576,-0.15218185,-0.74412066,1
843,-1.0160567,-1.6711943,-0.3479283,-1.634499,-0.009517595,2
844,0.7352987,0.36807674,0.20959228,-0.5557014,-0.5423657,2
845,-0.6594574,0.55770475,-1.4730115,-0.0032705548,-0.62654513,2
846,0.8592507,0.41461203,-0.5469884,-0.27602452,-0.91748905,1
847,1.6692452,-0.25703657,-1.2514342,-0.508835,0.032499418,1
848,0.609238,1.331423,0.06925373,-0.037156224,-1.2784902,1
849,-0.36075854,-0.93236756,0.8058306,-1.376821,0.12992764,1
850,0.013971746,-0.732939,1.8828812,1.1707056,4.8325744,2
851,1.1603664,1.1799465,-0.5285959,-1.5781856,-0.04080692,2
852,0.23618138,1.2477335,1.0743895,-1.0295445,-0.35192555,2
853,0.4127558,-1.112946,0.45047808,0.18301919,1.4198086,2
854,1.0171517,0.8271825,0.6358405,-0.97943175,-0.6309754,1
855,-0.68073785,-0.3639021,0.3201035,0.09499934,-1.058491,1
856,-0.50035596,0.28447962,-0.050762534,2.1995316,-0.8312604,2
857,-0.94112194,-0.8738911,0.6064842,1.3451769,-0.6387912,2
858,-0.046273634,2.2482631,1.4661579,0.090147614,0.7020184,2
859,-0.1777874,1.370817,-0.26149178,-0.001182735,-0.35387546,2
860,-0.7412795,-0.27769515,1.418243,-1.5319462,0.20824432,1
861,-0.9973679,1.687088,-0.78693295,0.08791146,-0.33903062,1
862,0.72441757,1.3671393,-1.8554156,-0.27245146,1.4551461,1
863,0.333568,0.91872185,0.7177108,0.46747646,-0.46663722,1
864,0.04052481,0.62434214,0.1449047,-0.876249,0.04313244,1
865,-0.18789205,-0.52863413,1.1735549,1.1941568,-1.1811013,1
866,-0.5344182,-0.3638547,0.16233274,1.9300171,0.16595976,2
867,-0.5195359,0.006213248,0.6965522,0.52199596,0.7301806,2
868,-0.7748876,-0.5325602,0.7564613,-1.578944,0.29102924,1
869,-0.67307526,-0.8710581,-0.10557166,1.4946997,2.5880213,2
870,-1.1839174,-0.7581935,-1.8417116,0.5692017,-0.9536729,2
871,0.06375419,-0.5649764,2.0719352,-1.2300543,0.60131896,2
872,0.7110857,-0.6499374,1.387208,0.81720114,0.19099319,2
873,-0.58815265,0.081153095,0.40303737,0.23269682,-0.124088116,2
874,-0.5680921,-0.7359178,-0.84286076,1.2779326,2.7088413,2
875,-0.045388542,-0.6440834,0.96495444,1.0998083,0.1579255,2
876,-0.032001153,0.86374474,0.23069203,0.5529503,-0.7649863,2
877,-0.36844048,0.19335204,0.6826305,1.7879949,0.37163162,2
878,-0.45969015,-0.24937615,0.7923521,1.6152669,-0.8540352,1
879,-0.63677406,0.6156803,-0.23791686,-0.3051464,0.6410797,2
880,2.4659503,-0.37560892,-0.96157795,-0.4397827,-0.18431948,1
881,0.2842134,1.3407379,0.7088954,0.57911897,-0.30381876,2
882,-0.043069422,1.2457242,0.01835382,0.8797618,-0.9129091,1
883,-1.0248575,-0.88316596,-0.11331996,3.3970742,-0.62819827,2
884,-0.32397884,-0.7040806,1.0699878,0.99425125,2.020538,2
885,-0.7852264,-0.9036916,-0.61081755,2.0876243,0.6602803,2
886,1.2415955,-0.99602306,-1.0678364,-0.50067765,-0.0023891926,1
887,0.27992666,0.79596466,1.1263177,0.6307668,-0.52099955,2
888,-0.57559234,-0.45484143,0.113378376,1.0791101,-1.7749194,2
889,-0.48432273,0.21855724,1.4771094,0.22389463,1.0591494,2
890,-0.5354083,1.1938334,-0.61434907,-0.20811649,-0.87705284,1
891,-0.17388697,0.1434015,1.6629356,0.96580344,1.2442793,1
892,-0.80111885,-0.85829777,-0.68954504,0.38683742,2.1290257,2
893,1.3946948,1.7127255,-1.7685874,-0.25110513,0.22001064,2
894,0.62237686,1.4652115,-0.36024466,-0.18562485,-0.03088364,1
895,0.8611152,0.8516977,0.1307103,-0.2858485,-0.3261459,2
896,-0.5167678,-0.92068124,0.8976441,0.35360894,2.549932,2
897,-0.86867756,0.12576342,-0.7821177,-0.3511369,0.025054827,1
898,-0.031666048,0.06419216,-0.041872084,-1.3321426,-0.51453954,2
899,-0.55615366,-1.4046628,-0.33102417,2.1226196,-1.8880078,2
900,-0.7237843,-0.75089985,0.0408032,1.3643899,0.7065374,2
901,1.4209518,1.0488324,1.5522821,-0.9441749,-0.6610105,2
902,-0.97476816,-0.94469714,-0.8718442,0.82603145,2.485043,2
903,-0.67509437,0.12435746,1.4745119,-1.3141104,-0.6257623,1
904,-0.8409337,-0.8373827,-0.65941465,1.2910178,-0.045408875,2
905,-0.58443344,-0.9893276,-0.15460253,1.5970651,-0.92595696,2
906,-0.7047583,-0.9713177,0.35220057,-1.553388,2.9643419,2
907,0.50289273,1.8480387,-1.7367975,-0.38605982,0.8864937,1
908,0.33900815,0.9452361,0.26770198,0.3011418,0.5713649,2
909,-0.7050459,-0.6456692,-0.9036571,0.5491984,1.9349308,2
910,-0.9187095,0.2696563,0.3024264,-0.11211252,-0.25285673,1
911,0.080761,0.4947951,-0.0890559,0.08704558,0.94865835,1
912,1.3598276,0.932014,0.07226139,-0.049283087,-0.04054892,2
913,1.2344611,0.6911612,-1.3244418,-0.8073683,0.079414114,1
914,-0.9645703,-0.98733044,-0.30485365,0.97452044,1.147445,2
915,0.2837494,-0.89680564,0.8573373,1.54909,-0.02530256,2
916,-0.8819202,0.71752965,-0.41546106,-0.81460965,-0.782169,1
917,-0.6842684,-0.9884263,0.016835436,-1.0696893,2.2927144,2
918,0.72229505,0.70640874,-0.26184642,0.4826917,1.3660265,1
919,-0.9722693,0.51376903,-2.1243255,-0.33077192,0.23982507,1
920,1.0109566,-0.14258894,-0.24717052,0.35968977,-0.11137077,1
921,1.1852313,1.3699175,-0.6236743,-0.9722167,0.17347153,1
922,0.1471189,0.719613,-1.2779607,-0.8785195,-0.15367241,1
923,-0.30867484,-0.17740539,1.0002872,-1.5136913,1.2073741,2
924,-0.23812053,-0.0675502,1.5700023,-1.1680845,-0.3333663,2
925,-0.3974984,-0.59877634,1.2718425,0.3136279,2.3602724,2
926,-0.12787771,1.9943953,-1.3790922,0.4554982,-0.8960122,1
927,-0.45874247,-0.10744977,0.14111936,0.6984697,1.7042905,2
928,-0.23953852,0.7396706,-0.7541679,0.106413126,-0.58658457,1
929,-1.0883601,-0.26263225,0.37801963,0.33105224,-0.08375023,1
930,3.1553035,0.23116991,0.27282754,-0.064139396,0.0060713887,1
931,-0.20934789,0.34619412,-0.5130573,-0.30186516,-0.52490634,1
932,-0.7847525,-0.37613732,1.0819392,0.88233054,-1.0695616,1
933,0.3266703,0.9970918,-0.37976637,0.24435863,-1.0973285,1
934,0.12332422,-1.0772468,1.3432393,-1.3770411,-0.29010764,2
935,-0.6520734,-0.6685085,1.1394459,0.62929565,0.64594704,2
936,3.0905175,-0.8449377,-1.0408581,-0.7162336,-0.32964492,1
937,0.624871,0.23518765,0.914338,0.44558161,1.4496233,2
938,-0.14141016,-0.09924516,1.3108796,-1.3240267,1.5417198,1
939,0.30420595,-0.4717084,0.2577433,-1.885997,-1.0159605,2
940,-0.18029074,-0.723381,1.0551311,0.46130133,-0.49004745,2
941,-0.7038842,-0.4140663,-0.31710273,-0.40284124,-0.29228497,1
942,2.0062225,-1.4632899,-1.4363699,-0.6175905,-0.17638467,1
943,0.8981742,1.6322901,-1.1343362,-0.95387393,-0.14763385,1
944,-0.4375651,0.38803333,1.8808365,0.6194978,-0.6994593,1
945,-0.6519155,-0.9238423,-0.7009746,0.7528654,0.37659872,2
946,2.5604362,-0.7531519,-0.9917959,-0.68674386,-0.1843386,1
947,-1.405519,-0.052197635,-0.074958354,0.26527813,-0.54925567,1
948,-0.9012089,-0.6727488,0.13087125,0.70925033,-0.26392475,1
949,-0.57109135,-0.17444625,0.8530308,0.18451,-0.08688614,1
950,-0.44917476,-0.5122455,0.67373836,0.33166727,1.2593215,2
951,0.739191,-0.84660345,1.2344139,1.2701136,1.5094876,2
952,-0.9416559,-0.9626796,-0.84546274,0.888187,-0.26860762,2
953,0.8634673,1.595589,-1.1884438,-0.6642916,-0.21113943,2
954,-0.6913224,1.3145207,0.06992662,0.06462976,-0.032536797,1
955,1.0235813,-0.58335114,-0.2533571,-1.1947042,-2.6269305,1
956,5.8199987,-1.9508111,-0.98198366,-0.8808926,0.0074747056,1
957,0.0399888,0.35063264,1.1857505,1.4626162,-1.0249544,2
958,0.24902326,1.3963219,-0.11413163,0.41564202,-1.1395879,2
959,-0.107415184,-0.65553904,0.84367234,0.3152933,1.3033234,2
960,-0.43195504,-0.5160501,0.5880555,0.8593999,-1.0037823,2
961,-0.56116605,-0.6134358,-0.21550113,1.6506685,0.22954106,2
962,-0.78029096,-1.0047786,-0.6643157,0.33288667,-0.8644531,2
963,3.3464837,-0.58026433,-1.0434256,-0.520782,-0.12969826,1
964,-0.78359544,0.52434045,1.5647051,-1.1387376,-0.35018876,1
965,-0.26825988,-0.64525396,0.3324386,1.3559663,-0.02750802,2
966,1.2122296,-0.3512192,-0.9997435,-0.68200123,-0.07574758,1
967,-0.76595646,-1.1408756,-0.078757435,-0.13640727,0.7668086,2
968,-0.3840074,2.4563591,-0.7694682,-1.0448191,-0.12361656,1
969,0.4116856,0.88317674,2.275379,-1.2634802,-0.41807956,2
970,-0.8794233,-1.4674996,0.15116706,-0.16252817,1.6891143,2
971,-0.7198994,-0.704582,-0.1871438,1.5322205,-0.5633507,2
972,1.0303545,0.3636193,-2.769826,-0.5316297,0.9741695,2
973,1.291054,1.3165133,-0.60209197,-1.0622131,-0.91834325,2
974,-0.8160331,-1.0051866,0.30765525,1.1122234,-1.4499562,1
975,-0.350999,2.5354652,0.2595201,0.17354509,-0.87131804,2
976,0.4352477,1.8452744,-1.4873605,-0.99683404,-0.4986382,1
977,-0.04043947,3.3019161,0.45850295,-0.82843524,0.019532844,2
978,-0.26011375,0.08013794,0.9697335,0.42381215,-1.6626754,2
979,-0.2256699,-0.92959976,-0.2989964,0.7150216,0.38543987,1
980,-0.25064963,-0.6201533,-1.0155885,1.6278408,2.6407676,2
981,-0.74322027,-0.57277834,-0.4789857,2.0459006,-0.50763226,2
982,0.24668743,0.9390662,0.27683365,0.014787197,0.4253775,1
983,-0.3183214,0.707922,0.16538268,-0.28117168,0.09071217,2
984,-0.6934531,-0.5786799,0.3917967,2.094834,-1.6947694,2
985,-0.79040915,-0.85875046,0.8649292,-2.0901139,-1.6229599,1
986,1.0052372,0.20654607,-0.5354811,-0.82190347,0.1457572,1
987,-0.30136812,0.88821125,-1.1206772,-0.2356361,0.41512567,1
988,-0.4818852,-0.4149815,0.85899705,0.17526342,0.22470887,2
989,0.9273275,2.3207388,-0.8314829,0.11707117,0.9258319,1
990,3.107367,-0.4381354,-0.6240751,-0.44791275,-0.09771843,1
991,-0.4948318,-0.551095,0.23574546,1.289673,0.37151366,2
992,1.6329799,0.56681705,-1.4215212,-0.5099272,-0.16591,1
993,2.274327,-0.87567854,-0.8631908,-0.65118915,0.00072553754,1
994,-0.37822387,1.1262867,1.0755444,-1.3312107,0.53998464,1
995,1.0186639,1.7153845,-0.3621819,0.22453396,-1.19645,1
996,0.84036386,2.035349,-2.085053,-0.99328697,0.34291893,1
997,-0.45343098,-0.6960681,0.22382241,0.57684,1.1952372,2
998,1.801219,1.0003779,-0.4688861,-0.17377639,-0.16784334,1
999,0.9222701,0.39520347,-1.0998755,-0.8116727,0.17058274,1
1000,-0.15551187,-0.22281452,2.391963,1.3131529,0.6339559,2
1001,-1.2920568,-0.84153396,1.2003756,0.6590872,-0.25500333,2
1002,-0.02639331,2.573675,-0.77022046,-1.1498905,0.50317943,1
1003,-0.33359733,0.9785154,-0.5892951,0.4296255,-1.3704648,2
1004,-0.5064287,-1.023219,0.34420136,0.7119272,-1.2123117,2
1005,-0.42071217,-0.031061381,0.7157981,-1.2454605,0.011165142,1
1006,-0.6690076,-0.4232052,0.60556906,-1.8588805,-0.17732914,2
1007,-1.181469,-0.72942865,-0.2506689,0.988231,-1.346362,2
1008,0.60891104,-0.79537416,1.1776786,0.6942244,-0.7963326,2
1009,0.66674745,1.4017887,1.3725322,-0.88736576,-0.36575922,2
1010,-1.057687,-1.2618186,-0.36526203,0.56077075,1.226358,1
1011,-0.31505677,0.12639841,0.089824796,-1.0937619,-0.119995,2
1012,-0.23968886,0.086852044,0.3223924,1.3062162,-0.5383393,1
1013,-0.9963895,-0.81814873,-1.5536448,1.3104366,-0.08111917,2
1014,1.0257248,0.81870484,-0.40797395,-0.93536377,0.16177942,1
1015,-0.36679715,-0.14755693,1.565254,0.66595286,-0.24104682,1
1016,-0.65039873,-0.2204845,-0.039735407,1.3650787,-0.7505637,2
1017,0.33740902,0.013214499,-0.08878772,0.9773171,1.3804533,1
1018,-0.35074973,0.7411523,0.29977775,-0.11089079,-0.29077798,1
1019,-0.5446124,-0.047284722,-1.0453453,0.442091,-3.457233,2
1020,-0.28041226,0.6132925,-0.022012174,0.2913878,-0.9797663,1
1021,1.336247,0.38917795,-0.066001356,-0.64036214,-0.2839297,2
1022,-1.4003388,-0.7093964,0.37939274,-0.18142477,-0.47225183,1
1023,-0.12100313,0.9187079,1.0007179,0.3770057,0.2340812,2
1024,-0.30369166,-0.9221027,0.37065697,0.9509909,-2.940145,2
1025,-0.58787096,-0.47250047,0.061652273,0.8031719,0.8761215,1
1026,-0.28241014,-0.9543918,1.7582612,-1.6510811,1.2378126,2
1027,-0.6148963,-0.62092286,-0.4754413,1.8149215,-3.4928567,2
1028,0.19891115,0.6811429,0.49460614,0.250889,0.63873804,1
1029,-0.30739948,-0.36109242,-0.72123224,-0.7431649,-0.93770695,2
1030,0.52627486,-0.7097639,0.62339234,0.486799,-0.13216424,2
1031,1.0886608,-0.56885433,-1.1636137,-0.5876075,-0.18693346,1
1032,-0.86283886,-0.9836703,-1.6370113,0.84615713,2.5481303,2
1033,-0.78555435,-0.87182194,-0.101808876,1.2075143,-1.6368475,2
1034,-0.012979075,0.39839357,-0.23000224,0.14758515,0.5035926,1
1035,2.8819501,-2.0833955,-1.2448399,-0.5809977,-0.3739679,1
1036,-0.26357764,-0.7481915,1.0070714,0.67705846,1.7354878,2
1037,1.3377033,-0.3743823,-1.2346922,-0.6783334,0.17038676,1
1038,2.784564,-0.6981121,-0.9127233,-0.48217076,-0.19643818,1
1039,2.1376097,-0.10970856,-1.3126599,-0.70492584,-0.100927696,1
1040,0.38494432,-0.4077865,-1.145288,-0.71103,-0.3309483,1
1041,2.286978,-0.83662504,0.23941356,-1.2441411,0.85712034,2
1042,-0.60148,-0.7986082,-0.31418216,1.0669404,0.9939664,2
1043,-0.346254,-0.59570014,0.64162993,1.0366516,3.3101127,2
1044,-0.43115994,0.85004497,0.7589567,-1.1794881,-0.5793309,1
1045,-0.13274957,-0.6469226,0.218882,0.666706,0.9693353,1
1046,-0.69572705,-0.45640337,2.016218,-1.9766421,-2.6531663,1
1047,-0.19576338,-1.2987738,0.7475228,-0.87534535,-0.5955862,2
1048,0.5122421,1.4764376,0.10295558,-0.04333979,0.050771758,2
1049,-0.5114695,-0.1401096,1.3117542,-1.6094406,0.80570143,2
1050,0.50587726,1.6862826,-0.94632465,-0.23021406,0.96283954,1
1051,0.6114259,-0.9525151,-1.1763729,-0.55404705,-0.101757824,1
1052,-0.62334794,-0.27075744,0.3725598,2.461936,-1.6508751,2
1053,-0.42424342,-0.4679829,1.0026085,0.8965081,1.7333375,1
1054,-0.49759072,-0.062872946,2.3731523,-1.4582874,-0.803967,1
1055,1.2591394,1.7695798,-1.4947232,-0.9325278,-0.3211925,1
1056,0.0056521147,1.8514298,-0.34704894,-0.18822953,-0.80171716,1
1057,-0.14282717,0.86132985,-1.2091622,-0.22065522,-0.7260719,1
1058,-0.707946,-0.26769143,0.11684174,0.9475889,-0.4292334,2
1059,-0.35644305,0.03919074,0.2533856,-1.3213062,-0.903635,1
1060,0.9068262,0.37131545,-0.15896517,-1.1970836,-0.3905143,1
1061,-0.42019388,-0.56901926,1.0934162,0.44661596,-0.047213957,2
1062,1.1049902,-1.4616395,-1.3420367,-0.552707,-0.5332595,1
1063,2.9362712,-0.88126236,-1.3781862,-0.19932102,-0.048585385,1
1064,1.0314976,1.5146968,-0.2835975,-0.93974185,0.00780046,1
1065,-0.5967704,-0.245978,0.47880423,1.5376872,0.9142935,2
1066,1.7750986,0.5237864,-0.6794651,-0.54714614,0.45608807,2
1067,-0.6501294,-0.34011304,0.78893435,0.17538008,-0.21055251,1
1068,2.5955079,0.26942712,-0.8504641,-0.15473466,-0.5723033,1
1069,-0.9124737,0.038879454,0.84137195,-1.2233853,0.29465795,1
1070,-0.6494159,-0.03586048,-0.59130657,0.9790016,-1.7824131,2
1071,-0.19820918,0.30011877,0.47908762,0.31699908,-0.37533146,2
1072,0.66127735,0.24215356,-0.20789024,-1.1214689,-0.6334796,1
1073,-0.5291766,-0.27970895,0.027690232,-0.7838476,-0.1095441,2
1074,0.30478185,2.0503616,0.5930005,0.78264666,-0.6964159,2
1075,-0.50592726,0.796775,0.46999666,-0.048888475,0.53536534,1
1076,-0.5267533,0.057263613,1.2990032,0.79324794,-0.53753465,2
1077,0.5358857,1.1912279,-0.040429663,-0.004965216,-0.44798926,1
1078,-1.0162085,-1.1136802,-0.24749377,0.9401367,-0.42276794,2
1079,-0.9296607,-0.73739564,1.9228866,-1.7336967,-1.7152467,1
1080,-0.824944,-0.77046484,0.7582004,-1.6562483,0.49315292,2
1081,0.1806315,0.30406812,0.37949324,0.3748493,-1.9540911,2
1082,2.6891446,-0.2324809,-0.42272222,-0.33945486,-0.010574803,1
1083,-0.33763963,-1.1216131,0.43984458,2.1137187,-1.343621,2
1084,2.5860069,-0.6792909,-0.4745111,-0.4271925,-0.35713762,1
1085,-0.5232385,0.7587879,0.025584877,-0.035868645,-0.778322,1
1086,-0.76519877,-0.9755717,0.54235923,0.6284163,-2.4461033,2
1087,0.37818852,1.7359892,-1.0065883,-0.93876505,-0.42026272,1
1088,1.8973699,-0.2549744,-1.186006,-0.8349045,-0.036491334,1
1089,-0.40429974,-0.8314021,0.5949819,1.6867397,-0.7939721,2
1090,2.9913657,-1.818934,-1.020931,-0.518583,-0.21978085,1
1091,-0.9645334,-1.7012353,-0.33019677,-1.0795296,0.104178086,2
1092,-0.31711668,0.3069312,-0.10099,0.23819084,0.23074204,2
1093,-0.40738267,-0.334067,0.8366717,1.1394267,-0.07642569,2
1094,2.0100503,-0.3268768,-1.0357981,-0.67959046,-0.04605849,1
1095,0.7433218,-0.3918091,0.6299419,-1.3085418,-0.07976918,2
1096,2.8788452,-0.6040093,-0.8203412,-0.30893633,-0.10569002,1
1097,-0.58405834,-0.9020161,0.91621983,0.21118315,-0.44008344,2
1098,-0.9672607,0.6153127,0.6091647,-1.0070735,0.036039814,1
1099,-0.1162834,1.1574188,-0.016007125,-0.44317418,-0.4006816,2
1100,-0.5771731,-0.38377422,0.8421086,-1.4545902,0.63805795,1
1101,0.24967414,-0.66245526,0.87390953,1.4149321,-0.7369651,2
1102,0.06732256,0.61986846,-0.9293031,-0.90115774,-0.22903727,1
1103,-1.347138,-0.57655364,-1.0437089,0.046317115,-0.3344452,2
1104,-1.5799387,-2.437549,-1.8114398,-1.4907309,1.2915659,2
1105,2.0180562,-0.88284147,-0.64940906,-0.3330689,-0.23317747,1
1106,-0.17805499,1.3414408,-0.07977322,-1.2140858,-0.40433565,1
1107,-0.44325864,1.5214316,0.48687193,-1.3718109,-0.66800547,1
1108,-0.8580633,-0.74637616,-0.4728899,-2.3928957,-0.04704459,2
1109,-0.79143846,-0.6031636,0.0054555107,-0.025046792,-0.086749986,2
1110,0.05094175,1.6730359,-0.4174381,-0.46366552,0.083028555,2
1111,0.22984071,0.39390534,-1.131949,-0.4895158,-0.19900446,1
1112,1.4105742,0.75575984,-0.43542394,-0.28708744,0.5272982,1
1113,1.3277538,-0.016328843,-0.8955607,-0.8050338,-0.15584317,1
1114,-0.27790424,-0.35683978,0.108246356,0.67084944,-0.96827734,1
1115,0.05527374,1.1750431,-1.4506428,-0.43493938,0.13180313,1
1116,0.65470874,-0.049404413,-0.30202782,0.68457574,-0.6668467,1
1117,0.068508744,-0.061458893,0.7916043,0.6871595,-2.6261425,1
1118,0.8476787,1.3125995,-1.5930269,-0.41850778,0.0027951896,1
1119,0.5099812,0.88737524,-1.0212137,-1.532906,-0.040945396,2
1120,0.03181362,0.04474974,0.14677739,-0.05808115,-0.15758365,2
1121,1.6807246,-0.15308762,-1.1551274,-0.77290416,0.11017139,1
1122,-0.66296184,-0.67635536,-0.22933146,1.576878,-1.3055775,2
1123,1.6694428,0.40241352,-1.0163469,-0.41552246,-0.23976853,1
1124,-0.41954994,-0.3709188,1.4218667,0.85858214,1.2664219,2
1125,-0.6170659,-0.19342756,-0.2949519,1.6912473,-1.8408213,2
1126,-0.6734686,-0.7243936,0.5517627,-1.2362062,0.5374642,2
1127,2.475061,-0.37853086,-0.8729638,-0.5091709,-0.11983715,1
1128,-0.6900445,-0.012497008,-0.108647004,1.2168744,-0.6672213,2
1129,-0.362985,-0.34964323,2.105156,-1.6987461,-2.4499068,1
1130,1.4848213,1.0020492,-1.6436323,-0.00063608587,-1.892641,1
1131,0.72628057,1.3725291,-1.0434692,-0.915832,0.200804,1
1132,0.9946725,-0.1147317,0.43195385,0.22900933,-1.9820659,2
1133,-0.2840872,0.76480174,0.25738442,0.34349033,0.68629295,2
1134,-0.84657705,-0.8231019,-0.41935986,0.08452207,0.37815848,2
1135,-0.40642464,-0.13069028,2.0539734,0.67792475,-1.1167221,1
1136,0.019133896,-0.4400827,1.2098427,1.5022912,-3.5422714,2
1137,-0.4285335,1.340298,-1.2846714,-0.35200998,-0.16989213,1
1138,-0.40836298,1.0424802,-0.19807965,1.1491318,-0.87469333,2
1139,0.82040143,2.702842,0.16149127,0.060916603,0.31056213,2
1140,-0.80191875,-1.016277,-0.026348222,0.6206374,-0.94688547,2
1141,-0.42666796,0.6474314,0.907853,0.8338181,-0.8843876,2
1142,-0.25371903,0.32487297,0.22971737,0.3803614,0.09422991,2
1143,-0.8596652,-0.6724371,0.7130327,-1.414311,0.7320604,1
1144,-0.453653,-1.3963028,0.47478402,-1.1407872,0.5227593,2
1145,-0.52478045,0.68730927,-0.83523303,1.2585613,-0.42427564,1
1146,-0.5518433,0.17969441,-0.032312512,1.6755003,-0.80783266,2
1147,-0.79683715,0.4583431,-0.18135983,0.072312236,-0.2706511,1
1148,-0.45010486,0.30749282,0.1022771,0.41754508,0.5487803,2
1149,-0.70768285,-0.83911353,0.5198839,0.18035895,0.13829729,2
1150,-0.42518792,0.40457848,-0.33059317,-0.2025875,-1.0459917,2
1151,-1.7635319,-1.636856,0.77965075,0.7301116,-0.49781495,1
1152,-0.35762435,1.6865741,0.02746433,-0.24605584,-0.7055066,1
1153,0.051745847,2.6860845,-0.988924,0.15899226,-0.12889719,1
1154,-0.3580477,-0.34441325,-1.3973856,1.2653977,1.3925282,2
1155,0.71974885,0.00044688582,0.25312287,-0.10163075,-0.2630933,2
1156,-0.5673972,0.54040176,-0.3280229,0.116051994,0.27894217,2
1157,3.1409485,-1.315228,-0.8566363,-0.49399424,-0.30478847,1
1158,-0.27831057,0.12186238,0.16489099,0.049463123,-0.0760052,1
1159,-0.47321787,-0.90345395,-0.21698457,-0.48201838,-0.6585925,1
