,V1,V2,V3,V4,V5,Class
13666,-0.6201785903127053,-0.6503388125922959,-0.5393631428769798,-1.6015869257260076,-0.5579721118982379,2
11163,-0.5945508336938108,-0.07597724081965015,1.5722154281403387,0.5968987711407595,1.3548225076545515,2
4700,0.46906220082537725,-0.7016689338688977,-0.6754766934783057,-0.1987421926359597,-0.3499381005205371,1
4908,-0.12283310787129091,1.3745881471648995,-1.0949234339033362,-0.3174021652877684,-0.4964995300225434,1
5970,2.0473150676199916,-0.8741032162213709,-1.4676266158174025,-0.8975558165277158,-0.03355958908327375,1
1607,-0.14170452491648544,0.9225261223176479,0.4636415462640926,-1.0034170440698706,-0.4612803628949959,1
10067,-0.6098209420333579,-0.09156229964042442,1.3044307785314304,-1.2380763349179091,-0.7135995795650598,2
9874,-0.20326762296136555,0.5124883497971215,1.2158679676947735,0.7717441056995004,-0.7729333721061482,2
5316,3.077103080364471,-0.6399397529473865,-0.6657159396986494,0.021460732896701806,-0.6696700708608527,1
5474,0.044338614487551206,0.826166591055149,-1.335698519784098,-0.7509785277077805,-0.42481559891388687,1
14207,-0.7749947835156932,-0.5795680989265831,-0.6281721388462497,-0.34980127046841125,-0.24516582114021862,2
8168,-0.7780889419721643,-0.7043325109023372,-0.085289921697088,0.4223626366512965,-0.4120453331741714,2
252,0.46904540787761584,1.7628281438784563,-1.4678313769636537,-1.0577659242376989,0.06868272963859744,1
9062,-0.7898557527240782,-0.8185566430807378,-0.8291333006091292,-1.4987631943261106,-0.18864909302704178,2
6304,-0.8132144820321299,-0.5095399704708744,0.6855342220434775,1.8777636979819845,0.2642989002231889,1
8354,-0.7197857036351099,-1.077163672349501,-0.5503777654127531,0.9082267503523864,2.064686669935396,2
4398,2.2446715937425457,-0.6161608446208124,-0.6067586304818265,-0.6579887838213968,-0.1131610145818826,1
9310,-0.9928750773753595,-0.29514975196050053,0.4999030801215348,0.8915644452781913,-1.1174600695928993,2
10270,-0.7119779988359405,-0.9816727967759403,-0.3820311907527788,1.516958492594539,2.0480009753505413,2
14134,-0.7301165356601316,-0.287977150427475,-0.1796290088751727,2.081203564537344,-0.5569085245008699,2
6391,1.153344262278526,1.7015008398955498,-1.6064321826175765,-0.8601946442189977,-0.11292363269891806,1
4018,-0.2764736328920539,0.047413686430016116,1.1040889237387659,-1.3601007439300887,-0.5978389356065419,1
12381,-0.6665921439699483,-0.23886107775803883,-0.24132769323873804,0.8429743235237577,2.069114398872427,2
11064,-1.1371887431626049,-1.0319560423312981,0.020824930294571387,0.43022490717666506,-0.21808034254316944,2
13179,-1.006082782466328,-2.0798089603509844,-1.656826854926126,0.8761603940683186,-0.2546614592866382,2
14565,-0.49222762680275917,-0.09447790583088178,1.5558811823421848,-1.5861633851676964,-0.9753696479885636,2
893,0.21630209485293458,2.3922202961595134,-1.5914579023870725,-0.3828795613287672,0.8758581799349074,1
5773,-0.3401685400816032,2.6970359392560534,-1.7945534930787101,0.6464250793864885,-0.4869541652018457,1
14225,-0.36471594998508544,-0.3854478923060317,0.5948506672541534,2.6611905404603644,-1.5314582952273395,2
13166,-0.5696871502174525,-0.2565552156346247,0.4593678782080446,0.5829595338943983,0.845151379965965,2
5160,-0.34851956477918034,2.1381458460479994,-1.643756713188646,-0.5574918411094327,0.1867261747199443,1
10900,-0.45864955485645836,-0.6071464937306045,1.627511271569635,0.06723700275850647,0.9144826920875471,2
7606,-0.1038000597883324,-0.7327375985279372,-0.19991616200143816,1.7611447589283604,2.288395859505429,2
2524,-0.20813210400832602,0.6438014505034497,0.34383264241446293,0.5355910110814259,1.7634650677704742,1
6866,0.11271410234558865,0.3328697846012432,-0.31695166096213107,-0.23232270479785874,0.22681005118343006,1
7776,-0.8201643044683137,-0.42248304669909786,0.08726187677925414,0.7758643699698993,-0.9038189612545172,2
6808,-0.8637034031763223,1.9806457965629705,-1.6413145012162262,0.042468322024076924,2.369740155204539,1
13003,-0.4921212327226874,0.551666722780345,0.8277087575249987,2.141879512498643,-0.2220110027803774,2
3850,-0.3507887014078403,0.772382516782096,0.20992518872318328,-0.18011835179240188,-0.22824744019514293,1
10308,-1.2276356681845206,-0.7903836628739431,0.6580986237845693,1.1341014304106156,1.1000405178662715,2
2923,-0.20300881803842652,2.515103262121215,-1.3586878123651829,0.2356860427819985,-0.47844056028816384,1
5129,0.5218525102105015,-0.13379735482511226,-1.27191654365736,-0.7098252001558034,-0.1516528658568022,1
7532,-0.42404014518281374,-0.9850339064718178,-0.6349448178981488,1.2141999398614236,-1.3803295646564415,2
11378,-0.01212811088974515,-0.7830110121646159,1.3365502313721471,0.31239891767439215,0.5211794907620684,2
11889,-0.30660721926454476,0.07421818667672528,0.16878555574243476,1.782550444746077,0.018754446621555315,2
10880,-0.6526430659559137,-0.3769624302867664,-0.03325502485590432,-0.07141459795430305,1.4422861307003376,2
2926,3.519255144504721,-0.9036321811149772,-1.373529241346414,-1.0997487632595844,-0.33781102028488524,1
6192,0.6480376066787452,1.0042343449446696,-1.465923415366882,-0.9388128354690354,-0.20740683887862899,1
464,0.28066347543378006,0.8403147528097269,-1.0806740321493622,-0.06281681309715786,-0.5151329207275349,1
12463,-0.30239558268084354,1.8741581554376823,0.6125929836971944,0.09742260263413187,-0.23759038164956445,2
2140,0.5919463896419713,0.1544570858318769,-0.08071241650777927,-0.21037060383309752,0.32944557795503426,1
11987,-0.6770261423868174,-1.0989880842787698,-0.11050140933114291,1.6727881172844865,2.0321080773067526,2
14951,-0.23087121769918068,1.9620722678196088,-1.6807607742453219,0.28595855295837064,-0.7158445441719098,2
4813,-0.5564236345613301,1.2301684498693135,-1.5567171060934824,-0.17651984618364752,-0.4263441341528544,1
6692,-0.1722140549644171,0.7376594988946126,0.47930733901538336,-0.8137925123325567,-0.022643763638915126,1
7926,-0.508783318724333,0.5277165107524717,1.02756794370825,0.3274560116484302,1.4043749869347286,2
3210,-0.8354161557513944,-0.9817484443665883,-0.43756005209008103,-0.959481003491308,-0.15794868751075541,1
1534,0.23194435731092175,1.5068052555820972,-1.3699411936890675,-0.49179568570219834,0.7595644103538126,1
7703,-0.6722651596024642,0.32394469871703124,0.9944172435001932,0.9912337222279506,-1.340017675029954,2
11143,-0.5788083668624069,-0.46178796737639116,-0.4118437843076399,0.5262669253175952,-0.18201705056373432,2
728,-0.7229273063245828,-1.2319233704931434,-0.5383890356323556,0.5139872594248067,2.6726386743784762,1
10526,-0.21930021795696933,0.1427385686974657,1.044749024409856,-1.382714691865659,-0.7771484534055193,2
7412,-0.90027235292306,0.002106396731997885,1.628349795181599,-1.7994008013869494,-1.017373150629373,1
8399,0.3729179336808319,-0.9789972925090817,1.3136732689802757,-1.5022520416511655,-0.5499055334265932,2
11307,-0.6876450710947919,-0.46616487042901855,0.572046368315001,-0.7599897202444728,-0.11737239044607348,2
10939,-0.18116286561875558,0.22355907773497313,1.0337151160456668,1.4071873903189365,-0.7966754399779687,2
10735,-0.8621599950907445,-1.0285509753713646,0.47452722736123487,1.240790312080433,-1.0533969583211136,2
13637,-0.4079273421774963,-0.17269546225752402,-0.019877155363514226,1.422050752740779,-1.0516596859184417,2
12456,-0.8441631494874532,-0.5481047121458975,0.1384143113694048,2.0162816912068986,-0.08734384606636533,2
12341,-0.36103497655191585,1.4925214020064956,0.33035615304115573,0.17231935439875154,1.3551305487356167,2
7460,2.507105902742744,-0.8432168410632866,-0.806920527455574,-0.19880352463425693,-0.49730455723818723,1
7423,-0.4375459744341265,0.9172416869946317,0.4322502606388743,-0.8319013281525227,-0.26492197039988974,1
6202,1.0507242490445146,1.1545014188522262,-1.7563664704704607,0.29017648497313664,1.5686087571392364,1
8350,-0.7231638948587436,-0.6384554319006275,0.3694633304324776,2.359217028334654,-1.377353222723487,2
12502,-0.5291828235623065,-0.6846440943085769,1.1929896711850119,0.8673635019261582,2.380013364305921,2
4422,0.3772916196727069,0.894230508597378,-0.3267216206227312,-1.0332663912366673,1.8191246419328677,1
11732,-0.21546270010670765,-0.691434013769292,-0.11337958033838616,1.8891057352485878,-1.1231149634776971,2
841,-0.15186452292475544,-0.045044230289035675,0.8687624347085832,0.07420494158162524,-0.6616426171432578,1
2995,1.0947936264892741,1.016449320187068,-1.281132276079833,-0.723037659212594,-0.23701610149986307,1
9046,-0.6217698152834076,-0.5979497767069448,0.3957859510767705,0.5726844547107542,-1.0129127730207537,2
8581,-0.2778920151950163,-0.7556644449998569,0.3749226341948078,0.672332777530908,0.6942553136044074,2
6757,-0.33605363103534885,2.4173609196220553,-1.9315243347343443,-0.8651380361884818,0.1736945968443352,1
779,-0.373699594212241,-0.05077608979861778,0.2703376253996835,-0.17337047615973356,-1.034109416917503,1
9472,-0.654649512859118,-0.6710324888615493,-0.03441885861075311,1.6045641271232505,1.973174995863811,2
5657,-0.8168015991626423,-1.0350678533572684,-0.695219049317927,0.9729999675323192,2.340050764099717,1
14376,-0.5507416569480029,-0.7448586159971646,-0.45329772083122805,0.5566296358874556,2.8911216169672853,2
14408,0.23834698974145388,1.0644639639060869,0.5463639108870051,0.9106569925194128,-0.8078808807876235,2
2545,3.506217558672636,-1.7222805730037198,-0.8178867404169947,-0.8534160038193488,-0.16362930668967712,1
6003,1.6770656217589446,0.1936614145105387,-1.3039283841079752,-0.6682872410070411,0.0323603377304042,1
5965,0.17632364717259877,-0.5836842931821311,-1.0898962550426952,-0.4990901493495547,-0.2837312908377792,1
7218,-0.23846492601393626,0.21084663271644474,-1.6895618987060648,-0.6466967754441793,-0.41759802738091273,1
1685,1.570649541693725,-1.0266905846606766,-1.2610150821825152,-0.5550690282927799,-0.009205005656406848,1
5488,2.4964455054883645,-0.34967736087781975,0.09370540051767698,-0.12743335386258225,-0.694179227887175,1
7171,-0.9975187253356541,-0.8096702121574919,0.29463509023934664,0.8252836838179439,-1.6819785621355787,1
9827,-0.49885793844339377,-0.14436601002669155,1.522162846279935,0.6508038942733795,0.7703071489765017,2
13388,0.5129896190832006,0.8914040438140513,1.1503772434032444,-1.0444617785312538,-0.7350781873827273,2
1343,-0.8988149575941136,-0.5031947980505325,0.009425781869763616,1.548823271288026,-1.23256910935914,1
8141,-1.0045192266692518,-0.5227345962464227,0.824364788701804,0.7850421701935417,-1.7202401371357658,2
2158,2.2134406976298635,-0.8370804043341307,-0.38908686856445307,0.16401264094038065,0.1772793209205993,1
9711,-0.5542756529167613,-0.5430042702137166,0.6585113889586228,0.8943414487675447,-1.6255629224479462,2
6298,-1.993587489586787,-2.8982563405273547,-1.526703873369765,0.05794872712415458,1.4377486427198773,1
2301,-0.12319851816054349,2.205151301829313,-1.4071945284894023,-0.7663308466457728,0.12280262504421939,1
7154,-0.31838724057821766,0.004156957950460782,1.855610923348668,-1.140053705778522,0.023228362161998528,1
3408,1.4613871340301607,0.5043728134454739,-0.051858568632886015,0.3001056744562981,1.0914229347588777,1
1647,0.134635590783433,0.2654785797726705,0.10195244240193291,-0.9292445210270739,2.3656910376364557,1
14144,-0.3160233300445698,-0.312417813763948,0.6187893559129134,0.8988152628344765,1.4264674627352558,2
10554,-0.12197027448222608,-0.09412824373178019,1.2516711557998719,0.47326805257724436,2.0121296727484883,2
749,-0.8289372122370072,-1.0874165256919515,-0.5866488856023715,0.5947208288173244,2.3035194009808277,1
5341,1.2161692138987508,1.0648639275406788,-1.409295466910365,-0.47400234944816266,0.048544413382018786,1
4542,-0.3511885476509844,0.259917865991871,-1.2932505902883973,-0.6950040208715473,-0.20848789449194882,1
10520,-0.39702922144986746,0.24609303764893978,1.3901893321206462,1.0037400029578167,-0.9413643429844809,2
8176,0.1656795350752916,-0.27249106778903454,1.592629682347745,0.7773722785663291,1.467681189758904,2
12741,-0.3333835909291462,-0.9549598125541996,-0.5683587635816899,0.31111331423881017,0.04518595337386422,2
6948,1.2046646840684385,0.6113996711541361,0.511378455942068,-0.7017020124046832,-0.058718243814498916,1
13623,-0.3294351086594572,0.03786984714356015,1.0138783737228365,-1.1102283300798101,0.7747382732379671,2
1170,0.2916037176649284,1.2453680812081287,-1.2221845843742174,-0.520285178344732,-0.2412287699118431,1
7504,0.8664458851196712,0.46920381301269964,-1.5142563096309336,-0.11820113464902442,0.6801841732555068,2
12312,-0.6524078055566632,-0.7148577973526313,1.149882949230816,0.4320013328697827,1.5685765131544884,2
5338,-0.11531102074040633,0.9086092411529301,-0.23846850336720282,-0.9643304033019768,-0.2766437548399444,1
4414,2.2842958890692273,-1.0640505475270645,-0.736898488069419,-0.25254481342035157,-0.12168807738603424,1
2664,1.071545501825171,1.113065077086414,-1.498755777553655,-0.6622631424363157,-0.5163364443028515,1
13795,0.19107477117866872,1.5960056071155697,0.48871143357965396,0.27702362215687987,1.2290954998620374,2
8690,-0.6554860980140664,-0.762990145510577,-0.7942301644807224,1.5562826922209958,-1.3301910491943527,2
9511,-1.023248880762531,-0.9306098859530907,0.028994870201158623,1.464068522445523,-1.7476297995461894,2
8370,-0.6721636649442783,-0.5515532927160518,-0.9593926742631868,-0.1496873799400659,1.270840994929254,2
4782,1.8054665133692267,0.41705175825730656,-1.343969420022129,-0.5215223918069278,-0.49313948547220765,1
14313,-0.5194759614046726,-0.7529174515273743,-0.42942623074710945,0.45622816902239544,1.978520302020333,2
14011,0.8056400191224697,-0.43802671043620595,1.8998010874449403,-1.1647249463240343,-0.57064193320784,2
10535,-1.2181385818207344,-1.887453056031168,-1.5772054268399007,-1.5625135863137305,-0.07405094949421201,2
2576,-0.40693752428817986,-1.0705803059211323,-0.7841988278325227,0.4782671748045245,2.1428645631718806,1
2110,-0.06551840546580529,1.7191918838769948,0.24183910713340184,-0.2817980729761567,-0.7628963141978282,1
11047,-0.8963280218133433,-0.3768751211583643,-0.395275493501751,1.579171974595741,-1.4995915962320236,2
12127,-0.6028818549484348,-0.6731208686355821,-2.7880021609382135,-1.5497083156988143,-0.6806847771420091,2
9930,-1.7627029177786446,-2.373917247297023,-1.9851400034794082,-1.1004772805155032,1.922780867701082,2
1359,-0.6206127944682442,-0.8189183680609504,0.8565635724695385,0.590973110784796,0.8605492849927916,1
4231,-0.7167981080121025,-0.9696433632903999,-0.38497229095077123,1.746719123995526,-0.23223132869226115,1
9399,-0.16617270418714508,0.050456619537255665,-1.8608665068498014,-1.1983621640655189,-0.36938887358675115,2
7400,-0.36503570331888535,-0.8456683683453994,0.987977385363862,0.5754617060929922,0.8789841371023553,1
9295,-0.6604567694788875,-0.4342799106096509,0.09777090626532464,0.8580829001864435,0.898080406977375,2
11243,-0.5089954221422406,-0.5850317779862746,-0.12457066352029159,0.8089660354598851,-0.6529006068753862,2
12087,-0.6383861910623722,-1.3539425663454512,-0.9421073011707101,0.3205900387806414,-1.5832975004348908,2
8538,-0.9015447640578587,-0.4065128961439069,0.9242251803384466,1.1096707265767967,2.783384941659215,2
4053,-0.6663177220616496,-0.37930283663811204,0.1473615891556713,2.228276491056438,-1.4490762385653095,1
3597,-0.5388645950858005,-0.05862852107784086,1.6510415149806623,-1.245643889228236,-0.70973209620152,1
6423,-0.4836402687361513,0.09400345280921157,1.629317504828512,-1.2515638770601938,-0.18421530087255839,1
8662,0.2731807479313113,1.9516169028173402,0.17306749825219467,0.07275670210226443,0.4899435875460432,2
11373,0.12599263382098252,-0.48942700273241163,-0.10388651429884899,0.4389050759809915,1.0322935787371776,2
4046,2.860166080746788,-1.5191253985941289,-0.34024789607737504,-0.6176667117327331,-0.04254663454092008,1
3212,3.545694204953188,-1.7374099383872994,-1.3027975087920045,-0.5109982431029947,-0.4221974570636521,1
1403,1.1669864656454587,0.5664731250126817,-0.2046164908187032,0.8593961324033936,-0.9078540784489022,1
10532,-0.005706461959618103,-0.5033820330496515,0.08637785239834737,1.2170841258929948,-1.0236968161551085,2
1914,-0.043113187159718125,0.44640525643709084,1.3820062184526276,-1.5003627574280196,0.2607203477165827,1
10424,-0.746513829606519,-0.22231351628019802,0.5298953710318922,-0.05155911153015222,-1.1661102826293208,2
10798,-0.8770415395473736,-1.9802101732497186,-2.1318914828832827,-1.6859099012510474,-0.582456176937944,2
2579,1.2301303119438063,0.979977308541443,-1.4876869116862068,-0.3182856080878614,0.14262383300122353,1
14415,-0.8730654840517619,-1.5531721206498148,-0.996752125162025,0.20361417410328692,-1.4237473146370667,2
460,-0.7212912470598476,0.4461234302597835,1.8780303539057002,-1.6303075187258869,-0.43089363359941935,1
10828,-0.6037748292930598,0.22986396422331287,1.943120849113142,-1.241641476863249,-0.1088843336845899,2
13210,-0.9279935922158422,-1.3849810809501788,-0.14153682223560624,1.3526843163752593,1.6916306964515155,2
7965,0.04376574024913754,-0.6882769182245456,0.8941147717489655,0.31057395522591713,2.280980672550218,2
4787,2.9314524577520675,-1.0047984535343661,-1.2394585381312768,-0.28894956470572586,-0.3883124621814678,1
2754,-0.016610666520383705,2.2490308754448365,-0.44343341782620643,-0.18314507503232788,0.08244592235251118,1
8483,-0.2046878427457436,-0.4591572647898211,1.4999995871186882,-1.6304414181987,-0.7676330960091291,2
2458,3.585786961142205,-0.27968977205767914,-0.6761123376080266,0.1573501582290983,0.11196913148273603,1
13980,-0.013702782220992249,-0.5419595094732433,1.5148830318985638,-1.0510021333185462,-0.6740453943317539,2
13245,-0.5383939912736506,-0.774858273164678,-2.0339025645999342,1.5205749530258057,-1.5048807198577716,2
273,1.5727100359474002,0.5466886125340247,-1.4763677897075074,-0.3890683085037648,-0.5106126318320823,1
6289,-0.7235759134840728,2.3438028447654538,-1.6227110886318208,-0.21505140127415212,0.31153255503980715,1
6155,-0.45286371932063085,-0.7233595965382628,-0.6221303759257211,-0.09844390198010529,1.2790621917134288,1
7685,-0.6477083267302574,-0.6345533844290472,0.2143963720397338,1.657877263008637,-0.13895651146222301,2
7076,0.08303488068038836,2.1465050472292337,-1.9209649944110716,0.05999931754312393,0.3424113538110953,1
2373,3.06660257372654,-0.6711927097602348,-1.2647573223148256,-0.30642379461627683,-0.09831838178545718,1
11053,0.23659205098710648,-0.16716103610218297,1.5458183559540049,-0.007338948481056318,-1.0296719340203433,2
1432,-0.5363201654095084,-0.7610910762050148,-0.4861381620451967,0.5921631737827263,-0.15953559175325965,1
1997,2.6495029204843172,-0.887191051938167,-0.4152897144685004,-0.5061627126658075,-0.47878890002867175,1
7048,-0.16179257376979794,1.4319524723546713,-1.5478525438843675,-0.36499665268783205,-0.2840608812900224,1
9119,-0.1768597780105451,-1.2237977908980482,1.3103947740615327,1.187732788750968,1.7285160333087823,2
3447,-0.7167677532509716,1.6133381653440773,-0.3730415440097519,-0.34440835110280255,0.46228981336581754,1
14239,-0.6013285444092304,-0.4026250123785177,0.21223925459429369,1.4893055643743576,-0.10352208433244912,2
910,1.0345445779465792,1.0153490402398921,-1.8910374454093875,-0.9469289515044781,-0.5031436401278059,1
14982,-0.6930215073733067,-0.5077872419891982,-0.40348743307200563,0.6824256126639427,-0.09382143322691314,2
8409,-0.8898674369007767,-0.6927952747302532,0.5426797452083475,0.9676689359219853,0.9533849390509045,2
6125,-0.5138373595023394,0.6119506015236548,0.5598947585775644,-1.1182035959632943,-0.3371945803100025,1
8882,-0.8868357318152962,-0.6823839525287555,-0.5343591797837484,1.3474912987160668,-1.1806143468239636,2
839,1.914826269660073,0.9239026066881468,-1.473104866957459,-0.03755608988933344,-0.3730449009749721,1
8464,-0.6386987983027839,0.358429934636441,0.7677438301104624,1.197877413202322,-1.0546696148292736,2
2694,3.1542329495367043,-1.5805053227682826,-1.0470775599469286,-0.5551300577612619,0.08979557306263874,1
6669,0.46000343108550323,0.7235174940694169,-1.4265984202547477,-0.847841200897215,0.4532975636450441,1
5318,0.04753826469265182,1.6030315401936017,-1.7260320164165552,-0.9077013144221086,1.3591298582155646,1
5555,-0.17898062326414166,3.033782960693179,-1.756560240539209,0.018072670828813947,0.9565734337869776,1
13078,-0.5620685499847695,-0.8873925471141523,-0.5701627355875976,1.6513877994125286,-0.19422382979623398,2
1830,3.04783853087537,-0.8566974757069669,-1.2103629603378263,-0.7792923761526438,0.1275148122286207,1
1498,-0.6805303992444994,-1.0955033998292953,-0.6431199792660731,-0.384239816135742,0.6623831958666593,1
2442,1.658197614318939,0.06808510456702999,-0.446771023942789,-0.2028151219755827,-0.5495544003312558,1
2789,-0.3132196301224762,0.763167820740213,1.8214507754583003,-1.1437749831996005,-0.5925628144255659,1
451,-0.36879987034518,-1.0362895567673227,1.2569488589307434,0.2558200854598096,1.9074530444091806,1
6492,1.2364946795362652,0.6543306631636564,-0.5578709791641401,1.1707843423245394,-0.729727460609193,1
11729,0.23235658216737257,0.711262794895943,1.3370497053901502,-1.0428468265601076,-0.33206702013589595,2
11341,-0.1325553457141868,0.0018926033416833202,-0.3074180275145666,-1.362664822896882,-0.2798778406547597,2
13065,-0.7985063316147318,-0.6810989986026057,-0.4230747673072523,0.8337246038564645,1.3640386432089493,2
14988,-1.5106838885706086,-0.5250118525760502,0.07827055800025837,1.2602440954671232,-0.2898032405571003,2
6215,0.6425894258586449,2.2101770728210166,-0.29804680187181865,-0.6827973708651868,-0.5056027327395853,1
11176,0.14772914976781443,-0.30796497418685,0.7552718654379311,0.605457478603912,2.116548501571036,2
7285,-0.6660972707232465,0.6305940659309599,1.7991991517457993,-1.5355562648630867,-0.38318850375872204,1
2520,2.6625816975955803,-0.5838928947504245,-1.0856616539822797,-0.5894582569576388,-0.7032907246830326,1
46,3.114302508469256,-0.5838247223082627,-0.29301225584975366,-0.5862674251269759,-0.2105146297321342,1
13988,0.018764915599361193,-0.37629278238583325,0.5874509789459862,-1.28713771883102,0.4321735712460152,2
8711,-0.39434196190751797,0.30073820410479246,0.7973616878751046,0.6881928776260797,-0.738866298552577,2
4446,3.099154648249076,-0.7604997201447736,-1.9343611325577983,-0.13521786400618616,-0.6011220704215547,1
4056,-0.14230875519998218,2.3156080950379043,-0.2240841619968646,-0.8157385706057885,-0.4416308940228912,1
6768,-0.1382397579608635,1.3803401387155965,-1.6693689256369673,-0.43577965029895366,0.33349922991859016,1
2768,-0.7322424648370583,0.20569475170787066,1.6567196302133016,-1.6011452929571013,-0.7786047596654042,1
14284,0.1265308038979769,1.3087184235519194,-0.0023810857136500746,1.0424765332176282,-1.3427939536924565,2
12701,-0.01502086006368214,0.2764603951015204,0.8807446809453042,-1.2806554490551851,-0.3328018401877012,2
7538,-0.3330100182441496,-0.689739004463779,1.1868326834656078,0.7639621014527729,-1.4818682586290235,2
13978,-0.615574749403099,0.35381564963801354,0.9990151347955145,0.6823170520863615,-1.0171137470040086,2
6322,-0.25937446272501125,1.1428843562186404,-0.17396051906250287,-1.2640350675458227,-0.4069965740561776,1
3172,-0.5262131784927873,0.3175834905531736,0.14217294291819407,-1.001749511763379,0.020936201855388886,1
6024,0.42223000640322667,2.6459528344117023,-1.558644391724806,-0.21076981066736897,0.4167282617027246,1
5404,1.05695133078873,0.5882243348138215,-0.23019106221236,0.32086653629402223,1.3871691557236259,1
12656,-0.37752582315567185,-0.723599805294057,0.028872759965798217,0.997402299176078,-0.2516154373905978,2
10211,-0.9403891010787196,-1.081493337065569,-0.2428599858529962,0.23512469387724005,-0.2880473010924523,2
4694,1.672784475172759,1.140606960285978,-1.470591200255721,0.10880897416446894,-0.5510006445978876,1
12132,-0.745685423298617,-0.7598528576270167,-0.6338162551021099,1.0431725812093315,0.6732728642885436,2
8260,0.15754626606637495,0.2686869668104761,0.07492018484638069,1.399992482306588,-0.8253011518419919,2
9195,0.676450510795718,-0.6281852238108787,2.3674645889398516,-1.2917343464871867,-0.5171683029196409,2
8679,-1.0240901544914305,-0.9895823946803829,-0.379912551223605,-0.2037791355378237,-0.9825308749016184,2
582,-0.6870343292442802,1.1752076644282519,-1.5906276689517813,-0.36683523703194404,-0.48695596985309564,1
8754,0.5185155906808364,-0.9775837993645251,0.30031002473915347,2.022363560917487,1.4865487181216896,2
12754,0.5679723278134541,1.4235287803721373,0.618529817801643,-0.94509745841759,-0.7194823419278816,2
6798,-0.49904102620415813,0.7108438470814387,0.5943002966968889,0.03359203921755638,-0.15212321369429346,1
9767,-0.9293285400168908,-0.5810276201237708,-0.5834826566819739,0.6049748608076237,-0.4136813832254032,2
1852,1.9986544833485258,-1.1053395851068808,-1.0290303193785155,-0.5035433769010749,-0.6956101876906833,1
10848,-1.2466969637672907,-0.47425720825148293,-1.6109006964698718,1.0778781129310906,-1.4265678068734102,2
11103,-0.928715153335641,0.05658612713077786,1.5294270090042117,-1.211859193326899,-0.8976879051712746,2
12286,0.34843354454376874,0.573937145374741,0.5955908927611667,-1.148877415297007,1.3529814611748852,2
9372,-0.7498934981173456,-0.9163490397369016,0.7927918089519155,0.4800578148135708,1.8039752794787027,2
13853,-0.6451325026895429,-0.5033539775504399,0.48815054571004,1.521960676624058,-1.2169977593387282,2
9181,-0.28541316462231914,-0.08189913148404321,0.05798230495882392,0.25049341369411476,-1.5363421458876085,2
9883,-0.053499488802138326,0.5301442432114248,1.6668422615973604,0.560151360267811,-0.5587886486484647,2
1118,0.4693028912164905,0.637617985450222,-1.4572830836457404,-0.7732467167771461,-0.10698215671515364,1
3203,-0.8258379090576121,-0.6483169536661848,-0.2263688917200739,0.15347810795988626,0.9684527275815691,1
2594,-0.38182420035516973,0.8317835120601903,0.41120522171884116,-0.3419673605890359,-0.36057591204918504,1
850,1.1114181749996028,1.6123686026606219,-1.3005743412743307,0.014511093319762691,0.5923413603785399,1
10070,-0.5602692235883515,-0.7414566416225917,0.14630503010624782,0.8353253925809851,2.1251737359649274,2
2446,-0.030042853723387344,0.9834406209964972,0.7983862698478783,-1.0985061040998312,-0.7777943682450719,1
8805,0.3650524590902511,1.2740139173189904,0.5432903228014294,-1.1261806323095243,-0.5058981959643614,2
3379,-0.7787996814110935,0.029091324356447318,-0.07320841817718937,-0.007009777941461015,-0.4632573713017548,1
11571,-0.9089054949049696,-1.7585109176371128,-1.9985672223079334,-2.3444272932454835,-1.447473193450559,2
2652,-0.0906887031341677,1.7204253149700504,0.017845108207796122,-1.0165323569981575,-0.4077964089740508,1
8351,-0.8371428536564026,-0.8267299404139775,0.10161136863046175,2.028464685500928,-1.6944706326976262,2
2217,-0.617867719533811,-1.0524034745553577,0.9065924252254183,1.2294575153234686,-1.5386269141126596,1
10686,-0.7271517351352709,-0.7902093441840838,-0.5860649089956274,1.7459596716763812,2.447277930216297,2
13326,-0.7219834440553745,-0.41798163498877816,-0.4542057899801546,0.07101850965521415,-0.16868563056249242,2
56,-0.5714617394071665,0.16709329899173728,0.9164133263417268,-1.51693726465361,-1.1154192717259788,1
3706,3.1262073381230397,-0.472585699407861,-1.3245354721085352,-0.5869151529978204,-0.2171551454250043,1
4809,-0.07318499063165222,2.581185441203907,-1.346355389264565,-0.23014181669519584,1.2120038269018456,1
5243,1.5392293565286774,2.0588047652493726,-1.2101570551747305,-0.9154467742951168,-0.2048341826375646,1
14976,0.08654801678913736,-0.980132312549543,1.2576920464007482,-1.2344024345526536,0.642798148433787,2
2057,1.0346025968213703,-0.4241973016240566,-1.187408762121129,-0.6400744145655709,0.050515653819540374,1
4603,0.8975911258545078,-0.3058976638907841,1.5576252705372193,-1.5275694233406998,-0.3970709049286281,1
6020,-0.7030829438738833,-0.6026755080954636,-0.3978558898261158,-1.335649642608628,-0.06264885037266102,1
9203,0.025322854043040036,-0.7899213387669386,1.473052452214687,0.7737678624172529,1.778100125775939,2
2380,-0.5881460010370042,0.19985908411867032,1.569716579046172,-1.4474917677428591,-0.5036328968639642,1
7896,-0.9268335103334375,0.2481993578087937,1.3425891804470669,-1.4326101550577517,0.027290294027163736,2
6505,-0.4203656676397086,0.7431406543730589,-1.2924448707531906,-0.4161090401569337,-0.37095644106683434,1
1073,-0.6540115500576782,-0.9690971152615461,-0.44173731343120354,1.032105450431053,1.5900077289596626,1
