X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.46162438,0.6925082,1.3632066,-0.19300766,0.31784034,2.215604,-1.1680804,1.5156817,0.73967177,-0.4169819,1
-0.40109715,-0.41454378,-1.624699,-0.2771163,-0.32759866,1.8393435,-0.19685236,0.39943567,0.38797152,1.3318115,1
0.26855195,-1.504807,-1.3931361,-1.0016956,-0.62481076,2.0495474,-0.24113065,0.887576,0.23721674,-0.07892862,0
-1.269733,-0.19857897,-0.78581357,1.2108134,0.6328364,-1.449259,0.101406276,0.7269936,0.25256675,-0.65606624,0
-1.3256809,-0.66231525,0.91769147,-1.0473019,-1.0293818,-1.1518524,0.7392383,-1.1750901,-1.7825253,0.6877523,1
0.7367807,-0.8961525,-0.28946358,-1.6371162,-0.95817906,0.18366234,0.5845087,0.64491904,-0.73412526,0.6243026,0
0.008627936,-1.1181777,1.1496722,-0.9145182,-0.5906722,-0.9645178,-0.62024057,-1.9446862,-0.6441662,-0.28357738,1
-0.4999622,1.369993,-0.7135458,0.16514382,0.515479,-0.56205696,-0.09292318,0.9620695,0.40460908,1.1084046,1
-0.29563513,1.3621784,2.2428577,0.5919005,-1.3830931,0.34012732,-3.3939166,-1.5321602,2.285048,-1.6489651,0
-1.2008142,-1.0765214,-0.2100426,-0.9146694,-0.94179785,0.38634533,0.539193,-0.46688297,-0.2243472,0.403897,0
-0.60622776,1.5997498,0.6435831,-0.20757437,-0.22271168,-0.6924896,-1.7355862,-0.006694735,1.0298984,-0.42284968,1
0.33487627,2.125277,0.8304969,-0.4144199,-0.22228265,-0.86582875,-1.1121268,-1.7026446,0.05100732,-0.033638507,1
1.6523409,0.74896026,-0.46445173,1.5561194,0.34838054,0.951181,-0.93523806,0.50736105,1.1992893,-0.48847112,0
-2.6020865,-0.6336955,2.7553563,-0.30282274,1.5615944,-0.33024293,-0.16155556,-4.2164683,-2.7043424,0.21315163,0
-2.7417443,1.5427243,1.1022574,0.40884894,1.3549726,-1.2940671,-1.6409259,-0.7487578,1.0300227,-1.6043043,0
2.155735,1.5092335,0.31030118,0.48103577,0.900367,0.7237956,-2.1646657,-1.3354146,0.20185557,-0.3397119,0
0.7478445,-1.3241006,-0.7915522,-1.373707,-1.3018515,0.33193794,0.7659249,-0.38376704,-0.32006305,2.0872202,0
-1.110375,1.0647287,0.47961953,-0.10001384,-0.46952572,-1.3785008,-0.9808412,0.0930925,0.95045173,-0.23008645,1
-1.7572812,-1.1028956,0.59999204,-1.3898712,-0.5078606,-1.2870028,0.051481485,-2.6229985,-1.7136385,-0.6212812,0
-0.10765491,-0.0028508902,0.36205572,-0.7342866,0.3052131,-1.029163,-0.42353043,1.7900783,0.3499809,-0.61257446,1
0.16930318,-0.5044768,1.6453538,-0.48543388,-0.019462973,-0.19980475,1.9626365,-1.368124,-2.2461853,-0.2586621,0
0.015667528,-1.1727741,-1.3294598,-1.3179588,-0.3505585,0.42613757,0.18541113,0.666757,0.6072178,-0.078216776,0
-0.21972646,-0.5361529,-0.13907528,-1.197702,-0.57069504,-0.6837963,0.7269678,0.12809464,-0.49717516,-0.79301465,0
-1.4687779,-0.039183453,0.32246992,-1.5819134,-0.62156546,-0.7531338,1.2410582,0.21614936,-0.8789968,-1.4225247,1
-1.428685,-0.24897224,-0.94468373,0.29744425,-0.3319965,-1.2290474,0.9424989,0.2913164,-0.24711318,-0.3057578,1
-0.14512533,-1.0997727,-1.1669272,-0.9419168,-0.16234076,0.6409906,-0.09148825,0.3531298,0.5001098,-0.36531818,1
1.7014251,-0.8836827,0.56321144,0.057155367,0.46775723,-0.20782295,0.18812779,-1.4732457,-1.2455378,1.8328547,0
-1.1901454,-0.8887297,-1.3715209,-0.6163026,-0.71981376,-1.8433907,0.32124367,0.40406436,-0.36835837,-1.0491494,1
0.4216248,-0.29956982,-0.52832615,0.7289492,1.8767699,0.3424762,1.0473115,0.35432243,-0.72957706,-0.4127983,1
1.704411,0.53156346,-1.0419757,3.7977421,0.9172268,0.7260044,0.8846231,0.9819235,-0.066132784,-0.351523,0
1.2840799,0.27053207,-0.026265621,1.9960854,1.1411649,-1.0693008,0.018002808,1.546808,0.03190294,0.18229431,1
0.10787293,1.0497017,-1.5789068,0.7925912,-0.42236376,-0.2495631,-0.11884272,0.7251819,0.79353565,-0.15385485,1
-0.64311135,-0.36382338,-0.2875811,1.2379148,-0.08074239,1.553996,0.6589083,0.4242227,-0.32779437,1.3948655,1
0.7919304,-0.7366756,0.6515596,1.6253729,1.2502339,-0.35638916,0.29597497,-1.0646513,-1.7950585,1.3234048,0
1.30064,1.3154387,1.3043886,-0.60818523,0.21127388,-0.28971696,-2.6132035,0.21168894,2.3863637,0.6101464,0
0.98392344,-0.7559274,0.013676479,1.1924306,3.2509239,0.7559844,1.185858,-0.6021788,-0.692766,-0.043201804,0
0.8466859,-0.7096646,-0.15475684,-0.11779428,-0.96911645,0.49068838,-0.2800536,-0.33039764,-0.5362135,-0.65641665,0
-0.11937584,-0.30496684,-1.211876,-0.3924812,-0.8124353,-0.92969596,-0.014192998,0.5044844,0.13175458,0.25914633,1
-0.31527817,-0.07248257,-1.3976169,-1.5919933,-0.593818,0.2971097,0.4373972,0.92194,0.20439094,-0.09045487,1
-0.080466315,1.2283431,0.6028979,1.1976855,2.1755466,-0.9382806,-1.7428799,-0.41027018,1.4844949,0.68859917,1
0.94099027,0.4752223,0.112145245,0.9259212,1.0250219,-0.9819136,0.16465251,1.4363081,0.15202528,1.9376582,1
-2.7709243,-1.3568764,2.6078417,-0.36363655,0.90813535,-1.3607435,-0.11059499,-3.8129,-2.734396,-1.7239414,0
0.4395495,0.2219329,-0.654714,-0.57015026,-0.74563503,0.86418915,0.5864209,0.66776156,0.347631,-0.25975573,0
0.39914346,0.9276608,0.105489746,2.2144275,2.1410887,2.0278785,-0.7648765,1.753259,1.4647139,-0.88687223,1
0.622864,-0.32646948,-0.6209179,0.5232919,-0.43097293,2.3919153,0.54036236,0.3773575,0.29127258,-0.5398457,0
-1.4844935,1.625608,-0.715035,0.12523639,0.002543591,-1.5360287,0.39920184,0.2257489,0.45980948,-0.20669448,1
1.4352149,1.8925457,0.4319107,0.034556367,0.8420091,-0.32132447,-2.157304,-0.30011934,1.1996986,0.1007172,1
-2.176884,1.282337,0.40484923,-0.30685964,0.92032033,-0.79107,-1.0391884,-0.5530645,0.9912394,-1.0634131,0
0.3425543,0.5475764,1.5358346,0.5817176,0.86603343,-0.7664199,0.0851602,1.3078567,0.27542531,-0.55808777,1
-0.2699232,1.151076,-1.7810469,0.41071817,-0.9772179,1.9395471,0.109129585,0.6696099,0.45157927,-0.07219571,0
-1.1975555,-0.8173702,-0.87741995,0.45090395,-0.91935897,-0.81739867,0.0946157,0.69742846,0.15525347,-1.0654857,0
0.03591612,1.0549483,0.78775513,0.69540244,2.0890882,-0.10353954,-1.8625377,1.5191985,1.8763182,-0.10635865,1
-1.8816149,1.1978917,1.0109135,-0.57463384,-0.46721146,-1.4575756,-2.2139275,1.1390324,2.313435,-1.0681399,0
-0.7248165,0.43585443,-1.4391776,-0.18277937,-0.5322401,-1.2768754,0.031564657,0.9401624,1.125371,-0.32496417,0
0.90221655,1.5570762,1.067144,1.4195452,1.6916286,0.24779913,-1.6592228,-0.93612105,0.8666748,-1.003373,0
1.0632783,-0.62691396,0.16284955,-0.28366944,-0.15153503,0.2685892,1.2040799,-1.6482078,-0.8367213,0.5838429,0
-0.9204602,-1.0586231,-1.1427546,-0.14521834,-0.4732961,0.4318828,0.71918714,0.36568055,0.14989933,2.585532,1
-2.6677618,1.18557,1.5531805,-1.1224158,-0.8689283,-1.3096638,-1.9188005,1.0895294,2.2120664,-1.0994536,0
-0.70350605,-0.9249939,0.2424448,0.4286905,0.08156149,0.25247142,-0.07773247,-0.72490925,-0.2662366,-0.4105552,1
-0.2979662,1.9449786,0.48472038,0.5857917,0.13231188,-0.73665094,-1.3035238,-0.76772606,0.2586462,-0.044936627,1
0.8160037,0.88367254,-0.26276374,0.63469887,-0.09348726,0.8283378,-0.55850023,0.6731868,1.2751676,-1.1490967,1
-0.43761766,-0.47849128,0.25723153,-0.008590102,-0.34732112,1.3321716,1.1211302,-0.044663385,-0.8427609,2.9394298,1
0.059345335,0.39332157,-1.2796357,-0.6892127,-0.88668746,-0.07076899,-0.117722794,0.8861102,1.0229819,-0.99986714,0
-1.9268991,1.3726928,0.46310666,-0.5050607,0.0069607496,-0.8422685,-1.4202724,-0.3939077,0.5134598,-0.6387791,0
-1.2890182,0.29563406,1.5456146,-0.96280897,0.32894397,0.431971,-0.564693,1.4798424,0.5313653,-0.6556783,1
-0.3481333,-0.70683753,0.055707306,1.2896392,-0.7466837,-0.7472284,0.30861717,-0.8738039,-1.1110052,1.0839739,0
0.6863916,1.1947743,-0.5934788,-0.34833044,-1.0923675,0.5683978,-0.006831944,1.1976025,0.4318176,-0.8823921,1
-2.0657825,1.4196272,0.4822726,-0.9962698,-0.57033265,-1.1955138,-1.4109308,0.7226385,1.6282533,-0.5292058,0
-0.32607374,-1.1581284,-1.0842893,-0.024333417,-1.1318963,-0.122057855,0.25098848,-0.61569345,-0.17452782,-0.27329588,0
0.081479184,0.028876632,-0.9558269,0.001922328,0.009538211,-0.708726,0.6494863,1.5606686,-0.030537099,-0.030659005,1
0.4851956,1.7595282,-0.26415133,3.2872977,2.0530121,1.2421209,-1.2383236,0.6938468,1.1106411,-0.35990363,0
1.1669439,1.6308725,2.5087965,-0.3771416,3.1341,-1.3294561,-3.6700397,-0.45399895,2.0415332,0.12785447,1
0.8862135,1.1596406,0.5141159,-0.40194094,0.06816095,0.50149065,-1.3068677,0.30218792,1.6745553,-0.5380575,1
-1.5584157,-1.5085952,0.5806124,-0.4489556,-0.4457475,0.19096977,-0.032074183,-0.48165092,-0.12586296,0.1586186,1
-2.2033892,-1.2037398,-1.070591,-0.2158665,-0.926688,-1.3563886,-0.042402744,0.39602974,0.10502954,-0.8470658,0
0.28762272,1.7507142,1.5138712,-0.5288814,-0.79371476,-0.5306486,-1.2401564,-2.4924083,0.27767798,-1.2677255,0
0.70100313,-0.0017843843,-1.3287716,-0.1730586,0.075018436,0.1651684,0.9469944,0.289361,0.040894434,1.1762,0
-1.211481,0.13092884,0.124290586,-0.052326888,0.037135363,-0.7785814,1.2319266,-0.05487117,-0.59694016,0.37975127,1
1.2706878,0.6798819,-0.14875054,-0.2742899,-1.0620717,-0.31861243,0.41097635,1.0500258,-0.05181685,1.0032879,0
0.9834348,-0.2550773,0.524632,1.9331439,-0.47345904,-0.9048941,1.4122835,-0.85499775,-1.86668,0.0013225786,0
0.42688406,-1.0687692,0.8953955,-0.08206501,-0.3625652,0.6122228,0.4771211,-1.5106754,-0.88542295,-0.44239223,0
-1.5992167,-0.09015432,-0.9075576,0.50818574,-0.7393029,-1.1930355,0.681094,-0.008924305,-0.0888364,-0.330424,1
0.7532092,1.1020514,1.1773285,0.60558224,3.4275107,-0.33749014,-2.4606671,0.61938167,1.9257002,0.060105503,0
0.9605978,-1.0883676,-0.3552067,0.15149464,0.28911448,1.0414954,0.5423788,-0.5567994,-0.76278234,0.3905359,0
1.4382793,1.8045943,-1.424854,2.2464423,1.5989969,-0.24996063,-0.21427199,0.06799573,0.9148972,-0.12911715,0
-2.9213653,0.29534456,3.282735,-1.3386117,0.52084947,-1.3151138,-2.8720548,1.0252938,2.309442,-1.6494839,0
0.22233388,2.1388648,0.57682586,0.3572243,0.4311805,0.39752194,-1.4485679,-0.4488495,0.7121707,0.1055143,1
0.7431761,-1.1924895,-0.2943926,2.0367832,3.483701,-0.8381556,0.21777634,-1.2549388,-0.25058478,0.3042967,0
-0.17716835,-0.87132895,-0.2780454,-1.3299863,-1.112809,-1.2946966,0.7761419,-0.25983113,-0.9122447,-0.040733457,1
-0.31116524,0.09022963,-0.2710035,0.52413255,-0.34360668,-0.49705076,0.5071068,0.8966765,0.29824388,0.20327315,1
0.5932633,1.4441686,-0.91290814,-0.513443,-0.85293746,-1.32829,-0.16150181,0.037385985,0.3274027,-0.13195348,0
-1.0355233,-0.34261215,-0.33559227,-1.1219751,-0.85393655,-1.142983,0.467301,0.53285384,-0.19343424,-0.24405791,1
-0.11473283,-1.0967808,-1.3144006,-1.1064265,-0.73967326,1.7364783,0.2301402,0.7325693,0.3236307,2.897059,0
-0.76047796,0.3229854,0.5374076,-1.1321453,-0.46934682,0.32488307,0.7497453,0.92660207,0.15900868,3.1352453,1
1.1039904,-0.7077188,-0.8958241,-0.7130027,-0.61749685,1.6430023,0.6263289,0.12771168,0.021723598,0.5076763,0
-0.7726742,1.0857708,-0.67801493,2.6243691,1.5443612,0.24729379,0.10285975,1.3740008,1.5131533,-0.2336911,1
-0.05289395,0.2610464,0.5069053,-0.8069991,-0.55781734,-0.9596628,1.1757338,0.69911635,-0.75920063,-0.6662439,0
-1.1497145,-0.8508389,-0.01357764,-1.5358179,-0.8321878,-0.6924394,0.13654235,-1.1519504,-0.50176984,1.2661501,1
0.8335629,0.715862,-0.5532373,-0.84102166,-0.87367505,0.30272847,-0.91493356,1.1625389,1.5215428,-1.0102037,0
-1.126727,1.4439359,-0.6001972,-1.0309294,-0.7743824,-0.43848917,0.2243905,-0.199821,-0.17555952,0.83172774,0
0.8170064,1.2070879,1.2697263,0.81857246,0.74823475,1.9669142,-2.1550555,0.62393606,1.9076629,-0.02736475,1
0.5451294,-1.0630614,-1.3461847,1.1666307,0.89652836,0.706723,0.29912668,0.41041538,0.052879743,-0.31939524,1
-0.75818884,0.65404063,-0.82103115,-1.374042,-1.0244074,-0.46633145,0.11918843,0.6686184,0.7858951,-0.34292302,1
-0.6253563,-0.6334575,-0.51900584,0.8869087,0.5376176,-0.8567986,0.43105835,0.4362416,0.10796934,-1.0241528,1
0.24623756,1.4062812,-1.1855481,1.20325,0.49351788,1.7367839,0.13385147,1.2250862,0.884699,1.3835377,0
-0.5174994,-0.6490726,-0.8859026,0.16677529,0.14392698,-0.67258656,1.1664175,-0.46214873,-0.99917775,0.52526486,1
-1.4298615,-0.63031816,0.25083712,0.06066656,0.023775756,-1.1944968,0.6331773,-0.266421,-1.0212773,-0.3029312,1
0.17837468,-0.5394777,-0.45203152,0.13287002,0.1514098,-0.901712,1.1423954,-0.13152483,-1.3089921,-1.3672348,1
0.34765938,-0.17427513,-0.17548841,0.86381024,-1.4309711,-0.69113284,0.6407595,-0.4845649,-1.0469303,-0.766041,0
-0.258772,-1.3305527,0.10835147,-1.4881831,-0.67069066,-0.7398227,-0.25363654,-1.5012531,0.15619881,-0.9682301,1
0.7770303,1.6607586,1.3184183,-0.58448935,-0.3669525,-0.9286231,-1.1900902,-1.4457471,0.16145684,-0.80003643,0
0.079750255,2.0633614,-0.1541149,-1.0498444,-1.3285637,1.5254768,-0.362032,-0.057456173,0.734031,0.66658705,1
0.97937477,1.0850284,0.61771876,-0.40569326,-0.3875654,-1.3516868,-1.9079633,0.17080931,1.1784459,-0.9232563,0
-1.6886067,0.4113508,0.5891379,0.12270929,-0.24332944,-1.0089324,0.56481373,1.2130718,-0.58042425,0.07686913,1
0.60180223,0.9803795,0.26257676,-0.5573737,-0.6988272,-0.773293,-0.6106762,0.98264986,1.1937846,0.34210896,1
0.76945966,-1.7985489,-0.33801526,1.8468312,0.14370085,-0.16243014,0.084347084,-0.15397379,-0.26063362,0.7934032,0
-0.19693044,-0.31946802,-1.025212,-0.056121767,-1.1495519,0.64911216,1.0498601,-0.06743447,-0.70526373,1.9339682,1
-0.27384192,1.1619,3.6583958,0.12249112,2.3446937,-0.57237506,-5.156823,-1.8224597,2.1202962,-0.9278638,0
0.42007113,-1.0294152,-0.3676413,0.5202947,-1.2085267,0.9650326,0.5163668,-0.7485203,-0.32871756,1.9530745,0
-0.46069402,0.07364175,-1.1240536,-0.15598953,-0.45071685,0.20279507,0.6247484,0.70392656,-0.09352464,3.2983613,1
-1.4452921,-0.8500746,0.84854555,-0.5186018,1.4754788,-0.6211084,-0.049553774,-1.4728463,-1.0920508,-0.621114,0
-0.73622406,-0.7889201,-1.0467236,-1.0460091,-0.69969296,0.039878488,0.50226694,0.44773456,-0.38264763,-0.5638051,1
0.73380256,0.50140834,-0.4893279,1.5913899,0.8142588,-0.39131975,-0.050307512,1.4482478,0.58681554,0.7789819,1
0.050169483,-0.33321434,-1.2436483,0.3210799,0.2913829,1.7487664,0.55313885,0.66743827,0.4211927,1.4830377,1
1.1905034,1.6286583,4.0748754,-0.73947453,0.5660335,0.1251593,-4.8170366,-0.22696966,2.2702017,0.27440003,0
0.7238219,-1.3432138,-0.4067011,0.41484186,0.04934281,0.027212262,-0.26230508,-0.0051877946,-0.17612039,0.34298348,0
-1.3594971,-1.109767,1.5341716,-0.027065262,0.6873945,-1.8524151,0.42948025,-2.3863182,-1.9616972,0.005147055,0
-0.026739951,0.53042734,-0.6119551,3.1790938,1.0105048,0.34916908,0.33458626,1.7360883,0.7223022,-0.49330947,1
0.15568352,0.83140457,1.2104065,0.6574614,0.6310542,-0.2550072,0.5302912,0.5979473,-0.3385797,0.9411895,1
0.96075344,1.317348,-1.5628473,1.5366998,-0.59432805,0.9427792,-0.08101671,0.82611436,0.6220649,1.6298018,0
-0.6585121,0.48919082,-1.4073132,-1.2989485,-0.8375014,0.1671195,0.98544616,1.2891154,-0.00028248876,1.3637877,0
0.2805893,0.59875214,-0.33064628,-0.061538473,0.5541526,0.18718873,-0.95377034,1.3698318,1.4151398,-0.50154597,1
0.9139845,1.695376,-0.07462679,-1.1012007,-0.6992515,1.1006954,-1.3024974,-0.14041501,1.1318352,-0.0028657895,0
0.6831208,-0.9813153,-0.5684938,-0.008952521,0.39791936,2.916605,0.28146917,0.33176574,-0.39557815,1.9922731,1
-0.71618825,-0.9636103,-0.31087884,-0.88272107,-0.7589346,-0.042639345,0.077644065,-0.50264186,-0.010134786,1.790224,1
-0.30284294,-0.10161841,-0.040697962,0.04173322,0.21871974,1.6863351,0.06499705,-0.5468188,-0.58308613,2.7738523,1
0.7129197,-0.891722,-0.967047,-0.8693251,-0.778745,2.6246305,1.0304096,-0.62017894,-0.70861685,1.2304007,1
1.0811654,-1.4580212,-0.093963206,-0.32180452,-0.24769077,-0.24831358,-0.22407791,-1.3471999,0.116468005,-1.2164774,0
0.5418677,-1.5897821,0.8965252,3.574764,2.1706092,0.54127717,-1.1244515,-1.4039793,-0.38845575,-0.47624788,1
-2.5991728,-0.7366738,1.8885903,-1.4659703,-0.66266215,-0.6744614,-0.35234365,-2.468879,-1.2920046,-1.7052305,0
-2.501179,1.0301497,0.22888932,-0.8637064,-0.38395104,-0.7921945,-1.5037194,1.160818,1.7340615,-1.3780121,0
1.2052193,-0.8228027,-1.4240706,0.34930003,0.36510468,-0.5829589,0.18201512,0.29586023,0.02684277,-0.016795777,0
0.30359834,-0.56765926,0.5688999,-0.8100009,-0.9543201,-0.90281737,0.8944648,-0.3625216,-1.3769406,-0.6373252,1
0.91297174,-0.79848516,-1.4429924,-1.1783432,-1.5906955,-0.891658,0.22742304,0.8692169,-0.038760364,1.0078039,1
-0.99710035,-0.15391396,-0.8615022,-1.4723458,-0.76916444,0.5645109,0.6050117,0.26959613,-0.39343676,-0.040335983,0
1.0658456,0.29068524,-1.0660055,0.35844123,0.20835498,1.1022916,0.4238471,1.2793744,0.8976506,0.21896847,0
0.028420247,-0.01396203,0.11667339,-0.21657312,-1.2414544,-0.9629245,0.026970625,-0.8024444,-1.0598893,-1.109679,1
-1.4488119,1.6319332,-0.7562995,0.8606964,-0.43973708,-1.2310084,-0.7387973,0.5094253,0.75086796,0.23225676,0
-1.0329617,-1.1338916,-1.9835665,0.38914078,-0.5401628,-0.731367,0.9905179,0.2200928,0.47435778,2.4858513,1
0.7772889,0.16098954,-0.37659198,-0.45823327,-0.5054915,0.3224504,0.5495152,0.39296496,0.23098473,0.13372737,0
0.94865835,0.25283572,-1.0907912,1.2965885,1.7213309,-0.94755983,0.38000852,1.1314732,0.79988515,0.3996588,0
0.30853504,-0.5756664,0.39956868,0.6441153,1.264358,-0.868449,1.2197547,0.011636317,-1.0453672,-0.12659955,1
-0.17503083,0.92089355,-1.199116,-0.7736282,-0.024100423,0.9215176,-0.81756896,0.9994954,1.0665634,2.0507185,1
0.019747784,1.4335742,0.80295956,1.1114123,0.8338047,0.4171918,-1.3805828,-0.97885895,-0.1799488,-0.4095657,1
0.17041716,-1.1072474,0.8963614,-0.2217595,0.8777709,-0.7861193,-0.13603772,-1.3536443,-1.0957143,0.8484553,0
0.4295085,-0.68303996,-0.4686124,-0.23067808,-0.12507541,-1.495541,0.6760799,0.37364402,-0.80645096,-0.5287559,1
-0.58840644,1.7539643,0.8090598,-0.02610891,-0.37389514,-0.9426053,-1.0488733,-1.0631613,0.43457898,-0.7301243,1
-0.8849263,-0.53518766,-1.4388685,-1.0581623,-1.1739614,-0.8643899,0.44777146,0.5417661,-0.31305778,-1.0079261,1
0.21313152,0.46949327,1.3391682,0.3861344,2.6309583,-0.3313511,-2.289026,0.8485115,1.7696558,-0.35947144,1
0.32555127,0.25493377,-0.016632855,-1.1959783,-0.75793594,-0.33197522,0.70243645,0.8704386,-0.44777617,-0.37692085,0
-0.22615662,0.99649376,0.23906416,1.1509918,-0.104720235,1.8643749,-1.6366256,0.75803494,1.0494165,0.23866765,1
-0.12555094,-0.2390067,1.4981517,-0.2800355,1.2976243,2.182413,1.1207643,0.5804007,-1.1804682,1.7595004,1
0.36048388,-0.8207197,-1.0972059,0.47578758,-1.0478691,-0.84346443,0.65632164,0.3223738,0.48845083,-0.8826977,0
1.2453364,0.6080412,-1.107907,-0.3827212,-0.5569753,0.17965458,-0.2273086,1.1941291,0.18386507,-1.0757954,0
1.5538838,-0.78831303,-1.2101878,1.8614222,0.06972344,0.4883442,0.3192175,0.07382056,0.25107142,-1.151212,0
-1.5882683,0.4433099,2.152453,-1.0212096,-0.4288116,-0.57090783,-2.2644572,1.5722284,1.8846148,-0.8820294,0
-0.3694358,-1.0520024,-0.5228885,0.18562159,-0.6226927,0.9159273,0.7355014,0.1966497,-0.2298055,2.2285743,1
0.36019894,-0.6112148,0.62603426,0.34868684,-0.7505905,-0.11937192,0.4334569,0.74240714,-0.24357039,-0.31585777,0
0.40909046,-0.20312971,0.112443104,-1.5374815,-0.67268705,-0.96954453,1.0440966,-0.11645149,-1.3763869,0.25728083,0
-0.33551756,0.92887866,-0.4390125,-0.2968746,-0.49420342,-0.8893504,-0.6292152,0.21712178,1.0262191,0.3110393,0
-2.9033659,-1.0631409,2.1065695,-0.5699087,0.75041336,-0.042485,-1.6613965,-2.8125193,-1.103296,-0.95638275,0
-1.927624,1.6175392,1.3715534,0.79311514,3.239996,-0.5849765,-2.0998414,-0.9887011,1.8385618,-1.026984,0
0.6506561,-0.6146389,0.9867652,-0.8029442,-1.438263,0.38864288,1.1909822,-0.73597014,-1.8827004,1.9118606,0
-0.06687617,1.7713792,-0.34804413,-1.4477667,-0.83477145,1.1713067,-1.2353824,0.3344443,1.1001977,0.03441323,0
0.3671831,0.5224811,-1.7338427,-0.16773671,-1.0501354,1.8622178,0.066392496,0.33759445,0.73436594,2.4928186,0
-3.1095512,1.2831007,2.0675442,-1.1311997,-0.48049673,-0.795914,-3.3393023,-0.36909956,2.244536,-0.41178614,0
0.0035189688,1.5886708,-0.69611204,0.5346014,-0.2281875,0.090840064,0.080196306,0.70978653,0.5792248,-0.7742818,0
0.9119994,-1.8011384,-0.1152833,2.1898127,2.7664878,-1.0260048,0.18881813,-0.4863084,0.19502538,0.27976978,0
0.9643749,-0.48662138,-0.20769939,1.9606564,-0.24328113,1.8213427,0.8908369,-0.3416221,-1.7129289,0.29592788,0
0.7458399,0.18459457,-0.15403466,0.62055707,0.5701318,-1.0955514,-0.30934379,1.4477042,0.8249288,0.18506847,1
-3.2679048,1.519413,0.4815927,-0.86468244,-1.0429039,-1.071974,-1.7783312,-0.7334827,0.58509314,-1.4313859,0
-1.1405554,-0.89222515,-0.4794829,-0.9542024,-0.532266,-1.2911816,0.17320015,-0.22306818,-0.39888537,-0.7296753,1
-0.37432584,-0.06770222,-0.70051813,-0.8496165,-0.8923727,0.2956506,0.660319,0.84859514,-0.07286736,-1.0400577,0
-0.19601142,-0.52962697,-0.4429196,-0.267016,0.20570362,-0.41211516,0.7629982,-0.93027663,-0.822983,-0.77310824,0
-0.5345796,-1.2906605,-1.2187853,0.6001491,-0.005285397,-0.11400707,0.26862785,0.25471443,-0.23820774,-1.0435202,1
-3.2219763,-0.14817154,1.6468232,-0.36250243,0.49307242,-1.5015736,1.9051001,-0.33213267,-1.8013635,-1.4061551,0
-0.6512693,-1.1494714,-2.0141795,0.17889382,-0.5292196,1.2768743,0.23507977,0.59252036,0.77657306,3.0071173,1
1.1321508,1.3527017,-0.43789887,1.9435595,0.893949,-0.91623163,-0.8410145,0.9522749,0.5418751,0.1254277,1
-0.24828535,0.7780385,1.5125916,-0.72300655,0.045885056,-1.1291577,-2.0068517,0.49110684,2.1260016,-1.0365896,1
0.6540874,1.2534184,-0.58993685,2.0157778,3.2202694,0.15678012,-0.5867992,1.0927783,0.9117897,0.17661266,0
0.5960979,-0.17756772,-1.7791442,-0.34013617,-0.34664407,-0.239246,0.7804194,0.6573759,0.23835063,0.65523577,1
0.06877676,-0.39344424,-0.55129695,-0.19539987,-0.00399889,-0.9190711,1.1872574,0.79426074,-0.16753495,-0.39701486,1
1.0503595,0.16699883,1.1614221,-0.6691557,-0.2169733,-1.076317,1.3657168,-0.9709778,-1.6002167,-1.3087702,1
-0.831931,-0.18854655,-0.86150867,0.38147834,0.02270168,-0.8248239,0.74040633,-0.11446726,-0.17231742,1.4607902,1
-0.22974479,1.0266937,0.20348522,0.5804328,1.3646173,1.2186705,-1.8874433,0.9823217,1.6320307,-1.5273812,1
1.1287388,0.32648945,-0.7733853,1.0245527,1.4762412,-0.98726,0.1718061,1.3913164,0.20838189,0.45227438,0
-0.092552304,1.3699516,2.2108207,0.42642277,-1.6327908,-0.413495,-2.930697,-1.1536058,2.2675915,-1.2954335,0
0.5923575,-0.5605259,-0.3373255,-0.4169238,0.07444313,0.5576184,1.049158,0.30835968,-0.9670743,-1.0990949,1
0.46292794,-0.55743986,0.0513795,0.8077567,0.037816368,0.21249098,0.64832085,-0.7156426,-0.1108236,-0.65073645,1
-1.3028872,-0.7613979,0.54571754,-0.8165957,-1.1460099,-0.6719452,1.079844,1.1316559,-0.7146256,-1.182183,1
0.08326191,-1.1407354,-1.1962414,-0.5165573,-0.13500297,1.3677253,0.19935238,0.08846977,0.42930767,0.9489909,0
-0.12484232,1.0976979,0.2888742,-0.8464378,-0.04757832,0.45987397,-0.96556807,0.4611224,1.3816121,0.31667694,1
-1.7291697,2.0748456,-0.23013899,-1.4062366,-0.7619958,-1.3208319,-0.45798624,0.035099775,0.50615984,-0.9421196,1
1.3141937,-1.0952926,-0.628085,-0.23741214,0.22491066,0.31165293,1.2761449,-0.100947425,-1.172412,0.2634483,0
-0.025332898,0.9648193,0.12814215,-0.97491455,-0.6970347,0.1849837,-1.0003753,-0.2235947,0.8443653,0.014754415,0
1.3399807,0.21913433,-1.742307,-1.0318583,-0.41695067,1.1024318,0.1377537,0.97598404,0.78327024,0.11958499,0
0.8211677,0.13853322,0.2908306,0.211263,-0.4741217,-0.82788086,0.6014504,1.3245878,-0.24482526,-0.16758418,0
0.9050523,1.0814335,-0.91803414,-1.4153577,-0.819695,-0.36973754,-0.17372759,1.6002923,0.9246281,0.24905172,0
-1.0017967,1.6692121,0.020677686,0.5961645,-0.26331645,-1.2189205,-1.368855,0.47645622,1.1479864,-0.52178264,1
-1.136428,-0.3462226,-1.2532852,-1.4113342,-0.65618587,0.3533009,0.839251,0.5031899,0.033902884,0.39635712,1
