ParticleID_2,ParticleID_11,ParticleID_15,ParticleID_17,ParticleID_22,ParticleID_26,ParticleID_33,ParticleID_40,ParticleID_41,signal
-0.55487335,0.77547204,-0.3701941,-0.2290525,-0.9636018,0.5057688,-0.6470647,0.43217367,0.13605088,True
-0.5998957,0.534252,0.8800186,0.17346019,-0.01056435,-0.44088137,-0.09233816,0.6680269,0.09890224,True
0.15880568,0.121356726,-0.14179915,-0.2384931,-0.47280368,0.4001057,-0.27878776,0.42796698,0.71148807,False
-0.052807882,-0.8823332,0.21519333,-0.0072372854,-0.34748644,-0.10703607,0.42880458,-0.8845133,-0.51614964,True
-0.37769902,-0.7169856,-0.88940597,-0.13371073,0.40512678,0.8167187,0.109308034,0.05866056,-0.48483253,False
-0.4492232,-0.25752372,0.8098515,0.12254283,0.7780372,-0.5671614,0.30908298,-0.17307565,0.23440841,True
0.15417695,-0.21642715,0.67829573,-0.3233922,0.14100848,-0.06474191,-0.05786529,0.24465713,0.39555272,False
-0.74238515,1.1426369,-0.91771144,-0.44678319,-0.5787614,-1.1714039,-1.2175404,-0.230903,-0.16967386,True
-0.15840402,0.23287936,-0.64429396,-0.24664088,0.43477854,-0.42444274,-0.56865376,0.392716,-0.2689264,False
2.373543,-1.299132,0.14358862,0.28764725,0.22138624,-0.09802311,0.18041238,0.6001103,0.9990277,True
0.09586057,-0.64251006,-0.4043571,2.1531582,-0.34008282,1.1655537,1.2504005,-0.38436863,-0.7633824,True
-0.26681203,0.07705331,-1.0643543,-0.16364723,-0.7031322,-0.36818883,0.4843923,-0.5366487,0.07729988,False
-0.4501828,-0.33367634,0.5793264,-0.81851053,0.17372468,-0.95179677,-0.99766064,0.413953,0.52269447,True
0.23800035,0.44407246,-0.67371523,0.24461955,-0.3725174,0.60751617,-0.105253235,0.515397,0.3635823,False
-0.20968509,-0.5131155,-0.83433807,-0.24353148,-0.37543473,-0.4550675,0.97679436,-0.95496637,-0.7600478,False
0.39432818,1.5066886,-0.55396,-0.12931128,-0.68194515,-1.1645508,-1.7145422,0.0077649867,-0.48058704,False
-0.33311772,0.46239534,1.3551357,-0.13201079,0.36845434,-0.8344216,-0.39880973,0.3075055,0.19411872,True
0.076139905,0.26074153,-0.55456376,0.3603888,-0.28419885,1.025728,0.15009867,-0.098887414,-0.024563372,False
-0.99537355,-0.36886746,-0.72676665,0.47362083,-0.6453379,-0.03474416,1.2021618,-0.9143282,-0.22436218,False
-0.7311491,1.0934843,0.34219152,-0.2871789,-0.15063685,-0.91540205,-0.3696465,-0.21717827,-0.302212,True
-0.32261539,-1.2907183,-0.7743972,-0.23490793,-0.088689655,0.24502562,0.3655978,0.73015,-0.26946026,False
-0.25196484,1.6316197,-0.388807,-0.36280024,-0.5765466,-1.2329087,-0.8911738,-0.253017,-0.097647,False
5.167358,-1.4480397,2.1192784,-0.120133206,1.3703381,-0.41376603,0.31124926,0.7406236,-0.04774847,True
-0.23932207,1.594662,0.18171374,0.17499149,-0.56938624,-0.86579645,-1.180394,-0.19403468,0.53403884,True
-0.24028778,0.055816874,-0.6387029,-0.5950992,-0.5745118,-0.5680556,-0.19271003,-0.095686026,-0.2715189,True
0.002519831,1.5139863,-0.8613479,0.18608966,-0.15647227,0.27582887,-1.1968206,0.75122744,-0.72980845,False
-0.0767426,0.89573014,0.28566146,-0.055521168,0.4058222,-0.0045759976,-0.7062287,1.5110259,-0.5227724,False
-0.4704282,0.7288372,0.8904475,-0.19153443,0.3709455,-0.8338901,-1.0047743,0.5195509,0.3357753,True
-0.34730452,-1.2873411,-0.81089056,0.273826,-0.033087965,0.69285613,0.9208592,-0.27023074,0.5295974,True
-0.5254536,-0.266127,-0.4529662,0.1582022,0.33838093,-0.71411884,0.67364776,-0.26507527,0.69590676,True
-0.38389993,0.22300735,0.45368877,0.28122413,-0.3940457,1.7048644,0.9131702,-0.68934053,-1.0420494,False
0.29058978,1.3465623,-0.3912754,0.023051575,-0.66525066,0.45342124,-1.3255675,1.2124603,0.85782385,False
0.0077949017,0.29712301,-0.14060704,0.034171823,0.05301902,1.0041062,-0.072053306,0.8160203,-0.16986991,False
-0.2572043,-1.4444127,1.5537195,1.2353138,3.310459,-1.1460881,1.184085,0.30055207,1.3327528,True
-0.65764314,1.6383926,-0.89489394,0.0642097,-0.7894131,-0.86156553,0.12275865,-0.5823847,-0.019915387,True
-0.2797984,1.4862603,-1.0590256,-0.46613598,-1.0395159,-0.7873902,-1.2025278,-0.32430393,0.13810617,True
0.11682314,-0.20806481,-0.44679853,0.29429352,-0.669579,-0.42406738,-0.18319902,-0.12211605,0.2199111,False
-0.43614805,1.5764539,1.5759096,-0.4877649,0.28600308,-0.5321704,-2.3373003,0.14595184,0.2768866,True
0.44678345,-0.8592182,0.1855566,0.19448161,0.44256863,0.34397268,0.08065707,-0.18940179,0.25338626,False
-0.31590027,0.34582454,-0.50453734,-0.14331938,-0.54029316,-0.21244134,0.3457278,-0.010091578,-0.8415973,False
-0.33009616,0.5726531,2.0687528,0.3163265,1.2913578,-0.6565416,-0.9058445,0.5225238,0.4956456,True
0.012780353,1.4620614,0.61386794,-0.22686818,0.35093445,0.8757756,0.27870947,-0.14630218,-1.0152493,True
-0.63627285,1.343266,-0.6351382,-0.31704777,-0.7723541,-0.8748524,-1.6965013,0.17662844,0.17695902,True
-0.36215478,-0.6645459,-0.66193277,-0.17332435,-0.30845058,-0.22054449,1.0486847,0.031559914,0.17767514,False
0.09719503,-0.81844467,-0.20352925,0.64573413,-0.565537,-0.4503348,1.0595367,-1.3840295,-0.5722731,True
0.043488726,1.3178909,-0.7056306,0.22108796,-0.27895153,0.5487802,-1.3879421,0.42997018,-0.74824667,False
-0.43463254,0.35737562,0.75343585,-0.11440195,0.47340497,-0.56740516,-0.192059,0.36235905,0.18046743,True
0.06381623,0.09216206,-0.8286835,1.11968,-0.59008473,1.1951578,0.51504236,-0.14457715,0.15817674,False
-0.14985442,1.8778305,-0.6710888,0.63071585,-0.76046216,-0.42310217,-1.2941626,0.3975056,-0.5506688,False
-0.055132084,-0.48993665,-0.40973347,0.20012535,0.29239213,0.45304847,0.94639325,-0.4464464,0.16509774,False
-0.086282685,0.047300287,0.22294876,-0.06261234,-0.0913533,-0.32283047,0.42783546,-0.3143779,-0.11468459,True
-0.23489557,1.0231122,0.0041712644,-0.34975016,-0.05520749,-1.0138026,-1.4584173,0.99659526,0.33748606,True
-0.42530152,0.03848669,-0.031876713,-0.14272864,-0.1601372,0.045819193,0.21781309,0.030738905,0.2593603,True
0.14376605,2.0372462,0.84066194,-0.040858045,-0.12253189,1.2646227,-1.1760356,0.6305735,-0.5800596,True
-0.15522467,1.418214,-0.33795193,-0.13089119,-0.42851454,0.5078453,-1.8824741,0.52572685,-0.08136794,False
1.1415883,-0.3381918,0.93587506,3.4611413,0.002243191,2.7475173,0.11309154,0.8327757,-0.32519665,True
-0.7594935,0.29606906,0.02746135,-0.09584062,-0.29050058,0.5865627,0.060244754,0.002245983,-0.5331382,True
0.03289277,0.69583344,-0.281223,-0.17280127,-0.5716258,-0.100694925,-0.35993752,0.6638373,0.17285135,False
-0.49379593,-0.83955747,1.7130029,0.39339712,0.82462597,-0.81208366,0.40233216,0.35885274,0.5633819,True
-0.43640596,0.5564009,-0.5697685,0.6623177,-0.7821256,1.044013,-0.7686006,-0.05294192,-0.8091851,False
5.326638,-0.8634546,1.1202916,0.70383763,-0.30588025,-0.2531225,0.26709247,0.5128714,0.92401636,True
-0.70077294,-0.48987174,-1.0861232,-0.38782874,-0.7602181,-0.87937397,0.7612585,-0.21207815,-0.025751024,True
0.655086,-1.317498,0.6667028,-0.18455176,0.4229439,0.43735728,0.8618989,-0.8431238,-0.22131954,True
-0.072829634,-0.031578377,-0.1365399,0.0109476,-0.027296722,-0.16594058,0.33446985,-0.48871058,-0.004186159,True
0.39123896,-0.49016792,1.9053618,-0.35428667,1.5793602,1.9406097,-0.11073083,0.65344816,0.7260109,True
-0.23393154,0.07157807,-0.2266352,0.3828015,0.22505541,-0.29960006,-0.25212222,-0.45320365,0.06471465,True
-0.31714773,-0.77435875,-0.008162618,0.97729325,-0.45273757,0.36619133,1.2108536,-0.37537715,-0.7874926,False
0.457389,-1.5433106,-0.090841696,0.4093161,0.4582348,1.0503471,0.93694264,-0.31748104,-0.38249093,True
-0.21387796,-0.69509315,-0.77325845,-0.12409118,-0.78474724,-0.46138418,0.97408736,-0.79275703,-0.65763175,False
-0.1167953,-0.90194654,-0.40263742,0.36761647,-0.46954292,0.592395,-0.34283626,0.2759432,-0.1574061,False
0.289828,0.7151568,-1.0487083,-0.16532847,-0.368338,0.35907134,-1.0508533,0.54123676,-0.9651165,False
0.66453564,0.19541562,-0.62251383,0.14016998,-0.23378493,0.921648,-0.13837864,0.42468926,0.17668024,False
-0.20584165,0.3779317,-0.94599324,-0.40267342,-0.89736706,0.60295373,-0.20080733,0.77856076,0.9343409,False
-0.56570023,1.2394825,0.6824284,0.19469237,0.13571718,-0.3208676,-0.8388484,-0.12781875,-0.22484057,True
0.3766872,-0.76918894,-0.8304579,-0.42345658,-0.37041318,0.3576192,-0.23258993,-0.14136311,-0.117888026,False
-0.40508258,-0.67979336,-0.10714209,-0.2922025,0.2003969,0.43189386,0.38840804,0.27044305,0.13474268,True
-0.6169918,0.9098851,-0.909849,-0.12808,-0.89952874,0.08979195,-0.9470899,0.5547824,0.22846848,True
-0.02908431,-0.6924307,1.8751019,0.19772977,1.753755,-1.0581666,0.6461788,-0.1575666,0.37221593,True
-0.09110969,2.0085573,-0.2610315,-0.060450144,-0.53301126,0.13734359,-2.881372,0.37958974,-0.41264057,False
-0.24857098,0.88691974,-0.82122564,0.58422077,-0.39690158,0.79214627,-0.58717096,0.17977417,-0.6881184,False
0.6599398,0.2965642,0.024137825,-0.1586836,-0.30782625,0.99459285,0.158229,-0.84372365,-0.053909168,True
0.084170535,0.13072665,-0.25561228,0.32227266,0.34274414,-1.0994298,-0.577204,0.9017925,0.20652732,False
-0.094576925,0.3033929,3.5178103,-0.18495326,3.0977552,0.7463464,0.0626041,1.1108364,1.2027013,True
-0.3757295,0.68765163,-0.43548405,0.016978182,-0.53823304,-0.6007956,0.42044997,-0.11836146,-0.5377691,False
-0.5651389,-1.4626458,-0.8981011,-0.20078129,-0.64463997,-0.48407534,-0.030252457,0.17139797,0.24769683,True
-0.1632435,0.1906309,-0.44121516,-0.37722352,-1.0984058,0.2660579,-0.16513139,-0.7371887,-0.2465375,False
-1.0747913,-1.0687897,-0.55345714,-0.2930017,-0.21115673,-0.7210292,0.28074026,-0.43585753,-0.04395268,True
-0.4420968,-0.8273704,-0.07157481,-0.29872918,-0.2989697,0.6804452,-0.20820153,1.4417032,-3.0312445,False
1.3706564,-1.35181,0.11038144,-0.13646217,-0.026439257,1.2911918,0.8667691,-1.1591458,-0.21099864,True
-0.045000434,0.3380568,0.21541655,1.0976181,0.61278874,0.75595367,1.0854434,-0.63512534,-1.1950055,False
-0.12084165,1.6519783,-0.64086396,-0.703969,-0.20804757,0.61072767,-0.70731115,0.28634453,-0.6352456,False
-0.39757782,-0.4903904,2.2508967,-0.21307722,2.2608724,1.7942324,0.19087519,0.84504473,0.883067,False
-0.24446088,-0.0084636025,-0.688593,0.36252168,-0.46497703,0.6759046,0.04250002,0.49993438,0.1259281,False
0.1364036,-1.3731364,-1.0706708,-0.23964268,-0.8148124,-0.21247704,0.7406047,-1.1640842,-0.5584199,False
0.0793426,-1.1576902,0.29534402,0.080667764,0.22111607,2.7457304,0.8181593,-1.1607653,-0.21554168,True
0.14163783,-0.037671566,-0.60786945,0.30423015,-1.5004834,-0.42350146,0.9627053,-0.15528084,0.6703042,False
-0.23941302,0.6023624,3.2244287,-0.19421948,2.4359412,-1.0971456,-0.72366595,0.55249715,0.4313845,True
0.26655164,0.079863116,-0.78480345,-0.19286591,-0.41905266,0.33838445,-0.040184334,0.32700527,0.28022033,False
-0.20688596,0.24732873,1.4197775,-0.042050157,0.34325,0.96576047,0.31187028,-0.26940683,-1.0248016,True
-0.28672695,0.83234787,0.29927188,0.36783278,-0.2012975,0.89321893,0.15332013,0.5855397,-2.1598103,False
0.28588483,0.08049518,-0.9379805,-0.2235336,-0.2685913,0.8108995,0.46189392,-0.54968154,-0.4496962,False
-0.6172596,1.0191414,1.5289803,0.09339398,0.9949002,-0.07737553,-0.5783487,0.94208145,0.7890307,True
-0.7043171,-1.0463581,0.13098699,-0.23679954,0.1461108,0.22166163,0.9796213,-0.15418306,0.19693738,False
-0.74375033,0.58317816,-0.13654613,-0.6512291,-0.12779608,0.49436197,0.14281595,0.3995823,1.0887271,True
0.11035778,-1.0228218,-0.6951257,0.050543386,-0.13742904,-0.37797204,0.89258355,-1.2687976,-0.14287245,True
-0.07072714,0.047433317,-0.19792746,-0.36107153,-0.49107382,-1.0672011,0.8863293,-0.12607649,0.11971821,True
-0.38667673,-0.25179678,0.29966784,-0.5107205,0.66443896,-0.4727151,-0.6685164,0.48056713,0.24907234,False
0.029611528,-1.5359092,1.7916441,-0.37891066,0.2895078,1.4854894,0.9681591,0.84255856,0.7263459,True
-0.12961635,-0.87806916,-0.44534704,2.8008661,-0.3895508,0.69435394,1.0367281,0.51375824,-1.613867,False
-0.5295223,-0.43163827,0.86924857,0.121739,1.401202,1.0466846,0.52771086,0.004377693,0.29178113,True
-0.12897152,-0.2203413,0.23121837,0.17604408,0.18027729,-1.2481921,-0.9250005,0.0023148302,-0.24717285,True
1.4479696,-1.6996478,-0.25271732,0.15616235,-0.48018348,0.9883348,0.24938817,-0.4552849,0.2521612,False
-0.22934842,-0.26992822,-0.49256885,-0.2982644,-0.39479595,0.6075118,-0.69516915,1.117427,-0.22276354,False
5.7520676,-1.3192888,1.7771462,0.22842592,1.6954536,3.1195269,-0.33728838,0.25768006,0.31673008,True
-0.05428338,2.666513,0.053993896,-0.14434849,0.029042795,0.316516,-1.7565781,0.7270231,-0.029933676,False
-0.9031246,0.91434073,1.0317467,-0.43479344,0.65698916,-0.77750635,-0.51442266,-0.23065713,0.1210022,True
-0.3216641,-1.0569702,1.0228271,0.15787253,1.1082687,-0.29949573,0.68370205,-0.11424278,0.45875823,True
-0.4879764,0.7097068,0.76140547,0.21963093,0.21660748,-0.56899047,-1.3309658,0.73624146,-0.02915448,True
-0.68012375,-0.6093895,0.590089,0.24906343,0.46531007,0.118986234,1.0393322,-0.20092545,0.8933747,True
-0.10967147,0.32423338,-0.71186674,-0.19762564,-0.15169762,1.0535231,-0.5111292,-0.0045010448,0.40650925,False
-0.051042467,1.2004553,-0.11171056,-0.104198545,-0.017387759,-0.4916344,-0.5913931,-0.109852076,-0.059189767,True
-0.5066957,0.6391819,1.2476149,-0.49294925,0.80308264,-1.1908258,-0.7630247,0.2680326,0.21718302,True
-0.0035293698,-0.620462,0.18248014,-0.176029,-0.19271481,-0.80420846,-0.73045295,-0.22594862,-0.21880513,True
0.32497835,-0.74358356,-0.75727385,-0.21167666,-0.8196762,-0.34217918,0.20400749,0.14380361,1.3947386,False
-0.57094204,-0.4184628,-0.45358908,0.0833559,-0.24514386,-0.20179194,0.2241611,-0.3881431,0.30950814,False
-0.12871921,0.6915968,-0.2266131,-0.55049694,-0.61172205,0.73476774,-0.92986786,-0.16155441,-0.2990557,False
-0.17848355,-0.2170077,0.9589207,-0.114768445,0.5617116,0.14232208,0.4395386,-0.45592338,0.101238966,True
0.18957448,-0.93811125,1.0786276,0.10871948,1.6479048,-0.9673327,0.90431184,-0.14963076,0.64914274,True
0.24690345,-1.2192146,-0.25586483,0.125061,-0.2909549,0.87093824,0.6560869,0.50567746,-0.40338594,False
-0.49045908,-0.4745473,-0.32183462,-0.059399128,-0.35970694,0.8467889,1.3484954,0.09158534,0.32654473,False
0.374968,1.7462511,-0.6439123,-0.053693324,-0.58022106,-0.7431211,-1.8941283,0.14270131,-0.14080268,False
-0.6224922,0.018135421,0.64341354,0.16748613,-0.09912246,-0.46532038,0.13489088,-0.7627741,-0.61215645,True
-0.38847902,1.2230363,-0.36050636,-0.27033687,-0.6841905,-0.7914954,-0.77998006,-0.23137394,0.52550316,True
-0.3971377,-0.5793766,-0.5920289,0.70707035,0.41194344,-0.2347959,0.65787745,-0.008056271,-0.98011035,False
-0.343789,0.8961993,0.5670698,-0.6685909,0.23769557,-1.0109321,-0.30908695,-0.5247637,-0.01737047,True
0.096870266,-0.29259688,0.20776859,0.075997636,0.23064974,1.5781379,-0.30339998,0.6780926,-0.040153086,False
0.46987125,-0.73198056,0.69696146,0.13383356,1.1034019,1.0286989,0.41853446,-0.16445756,0.023396552,False
-0.075132914,-0.8127588,-0.3611778,-0.20875168,-0.45180702,0.98094106,-0.022016123,0.36514914,-0.35538077,False
0.57811695,-0.49327734,-0.2235148,0.032337144,-0.0071393102,0.96281785,0.8350977,0.05701404,0.41393006,False
-0.495185,0.27292696,-0.7600664,-0.11369601,-0.45146546,-0.59493655,-0.16747156,0.36648667,0.29864246,False
0.6386025,-0.8563564,1.4594063,0.08517257,0.33947238,0.27484146,0.53512156,-0.43636125,-0.32327873,True
-0.24732919,0.1351499,-0.24146453,-0.10978467,-0.7471439,0.09470413,0.009299651,-0.42899764,-0.0021793842,False
-0.3463329,-1.351993,0.22762156,-0.104306825,0.72832066,-0.13011575,1.0896263,-0.6001571,0.2834137,True
0.3029713,-0.21382104,-0.47246018,-0.27517733,-0.50343466,-0.11281695,-0.33705333,-0.8832749,0.13668418,False
-0.17546216,-0.018579453,-0.8339083,-0.6211373,-0.7402835,-0.9699844,-0.08093721,-0.39789283,0.041060783,True
-0.352963,-0.7281401,0.693191,-0.20241672,0.63862175,2.7992744,0.7676305,1.0289246,0.37232327,True
-0.05663441,0.3985163,-0.95480794,0.018205807,-0.8122628,-0.43689993,0.8613005,-1.1083859,-0.06813711,False
-0.73681855,1.4410365,-1.3153949,-0.15832625,-1.116159,-0.64007103,-1.3299993,-0.4623199,0.25663722,True
0.24196,0.7647578,-0.17340946,0.7113407,-0.7102779,1.2924937,-0.9817037,1.5083792,0.21960297,False
-0.04802826,0.1654489,-0.2945319,-0.19055216,-0.12007401,-1.035772,-0.5172111,0.18442573,-0.08912803,True
-0.22660716,-0.23676486,-0.5418465,0.18341103,-0.7890853,0.5765007,1.180269,-0.29897535,-0.24936408,False
-0.280469,-1.1047412,-0.7286513,-0.19403291,-0.8975166,0.079628624,0.48572582,-0.7711198,-0.45604077,False
0.117253184,-0.57350063,-0.5617644,-0.38150117,-0.704613,1.5197412,1.3076268,0.101400554,1.9806135,True
-0.6888028,-0.2696036,-0.78885484,-0.31794494,-0.6795313,-0.95375913,1.006995,-0.4535401,0.5662186,True
-0.544307,1.4336172,-0.59403396,-0.17778526,-0.9006049,0.32279488,-0.6512395,-0.5020436,0.14628752,True
0.64705443,-0.4305087,1.0634577,-0.11142009,1.1089219,2.3400078,0.11224982,0.23788168,0.28262672,True
-0.34647477,0.1435147,1.3496461,1.2271492,1.195788,-0.29811788,0.06143866,0.34931272,1.5199234,True
-0.42364168,0.3324721,-1.157398,-0.22866125,-1.1314029,-0.0015523694,0.38328117,-0.57382226,-0.21522364,False
0.5425454,-1.3160305,-0.13948867,-0.27670145,0.038658798,-0.15445653,0.059206106,0.34263346,0.052030027,True
-0.2762539,-0.5423591,0.08150388,0.013935916,1.0014262,-0.0796912,1.0733608,-0.29997683,0.18346383,False
-0.6783626,-0.2034039,-0.12909482,-0.10458539,0.38640827,-0.6611649,0.65441203,0.35567236,0.7004308,True
0.5609827,-1.3878313,-0.6723466,0.10340536,-0.5448253,-0.03628892,0.8241472,-1.2210245,0.079300255,False
-0.42479956,0.34852466,-0.18798712,-0.58782744,-0.7493481,-0.64894986,0.31971624,-0.16008282,0.7959885,True
-0.27063423,1.4147543,-1.0835192,0.18625167,-0.45214444,0.3492383,-1.4771527,0.36474267,-1.0687883,False
0.030382402,-0.5468296,-0.52780217,1.2129942,-0.41980302,-0.54771084,0.191222,0.8711562,-0.7772057,False
-0.37906927,-1.155501,-0.15500553,0.1278922,0.3167095,-0.8256846,1.2862881,-0.6840038,0.55821127,True
0.21950924,-0.76136374,-0.34831646,1.8760394,0.30982155,0.81609195,0.9589732,0.27747744,-1.0860914,False
-0.14588425,-0.25692466,-0.7218186,0.0027237982,-0.874823,0.070712864,0.956737,-0.7114948,0.034315545,False
-0.29775146,0.48581302,-1.0103685,-0.20345902,-0.47825447,-0.7358592,-1.0648608,-0.42932025,0.83963,True
7.8484626,-1.0258505,1.451802,0.009145364,1.640716,-0.23056483,-0.37554762,0.4466091,0.48020798,True
-0.066529356,-0.89034915,-0.70801437,0.35096094,-1.1091342,-0.54386884,0.4723971,-1.0387851,0.13397342,False
-0.0062209964,0.100303784,-0.009758502,0.20444036,-0.31198597,-0.3251877,0.25299594,-0.59863824,0.0636937,True
0.1852158,-1.0506921,-0.24872649,-0.15067637,0.14702019,0.8204197,0.2138882,-0.26594254,-0.79405785,False
6.3010225,-0.93979055,2.667764,0.075457245,1.6567137,-0.84686387,-0.08043903,0.049694657,0.15624794,True
0.6066896,0.22177339,3.1804998,-0.07544583,2.7955618,0.23194714,-0.56609464,0.5219282,0.47654533,False
0.055920318,1.7995279,-0.29593384,-0.6369904,-1.0454837,0.7964811,-1.0268824,0.7433983,-0.021366209,False
0.23192658,1.4802761,-0.82962173,0.5178329,-0.8529632,0.14037889,-0.68963075,0.29809403,0.024504857,False
-0.36193407,-0.157165,1.9297444,-0.015501305,2.1472135,-0.91020024,0.011041075,0.4111565,1.1775081,True
-0.19892067,0.007336527,0.089386694,-0.63962543,-0.388837,0.37997806,0.52490413,0.39917904,-0.30186734,False
0.5969285,-0.5140445,2.6070745,-0.4539774,2.3697815,-0.496908,-0.37933195,0.10311273,0.14771006,True
2.9879556,-1.3782346,1.2312274,0.8865828,1.100421,1.3498721,0.64112324,0.0015473664,0.20679379,True
0.19635145,-0.24181943,2.7134717,-0.06467831,3.078262,1.8600347,0.35797054,0.07086781,0.15248197,True
-0.065545574,-0.9586282,-0.19112372,0.14651188,0.5158299,0.79076326,0.9853783,-0.14921919,0.25772822,False
-0.092049554,-0.10732301,0.06565805,0.039116368,-0.38312384,0.6923417,-0.31437683,0.54838103,-0.102342516,False
-0.82462084,1.0843333,-0.6072875,-0.6753299,-0.22978157,0.019037545,-1.1734962,0.29314873,0.14012083,True
-0.10664296,-0.66888636,-0.7472994,1.0480163,-0.23649567,0.18070357,1.1991017,-1.2205684,-0.34784284,False
-0.50676495,1.2149704,-0.54102147,-0.50003415,-0.8713249,-0.8522643,-0.5488913,-0.41491982,-0.3005593,True
-0.2515751,-1.6220789,-0.37161586,0.6877962,-0.8069632,-0.38219643,0.7128862,-1.1438078,-0.11996922,True
0.029103681,0.745349,-0.4676169,0.38659158,-0.7370825,0.5673208,-0.4727505,0.29839158,-0.3425032,False
-0.43355954,-0.46298936,-0.49814498,0.023269266,-0.34321544,-0.43916088,0.86989135,-0.43766925,0.3187333,True
-0.06939876,-0.012052625,-0.23990297,0.3341929,-0.4949442,0.39868665,0.09082748,0.46973822,-0.19346754,False
-0.46704727,0.27492416,0.5463323,-0.32082245,0.46636683,-0.65515316,0.11982371,0.08093543,0.63911295,False
-0.18061563,0.17778108,0.06017302,-0.16287562,-0.07997526,-0.8900117,-0.95457315,0.8873585,0.14935873,True
-0.34141475,1.5774392,-0.44594714,-0.2840648,-0.5299567,-0.9065785,-1.1255183,-0.04422623,0.29540431,True
0.18068008,0.7107305,-0.6314037,-0.22365335,-0.06091237,0.61418515,-1.148259,0.16605316,0.12167744,False
-0.9013188,-0.1555905,0.683794,0.23975512,1.2777171,-0.8950816,0.1034517,-0.5506769,0.5361975,True
-0.5760198,-0.26206464,-0.5407342,-0.05983928,-0.09323119,0.46783566,0.82404375,0.0407248,0.45925152,False
-0.44168007,0.9634829,1.1410139,0.036969274,0.98808086,-0.6555139,-1.0842619,0.0481788,-0.0044531077,True
-0.2075939,-0.7308315,-0.52134705,1.2192998,0.43110663,0.371123,1.1187545,0.26933083,-0.68033403,False
0.0876967,-1.2072034,-0.17196539,-0.1413083,-0.25123557,1.0658298,1.1108018,-0.13775706,0.40833142,True
-0.7950669,-0.84555125,-0.13247022,0.5884176,0.25785053,0.25134474,0.9023409,-0.863361,-0.7585427,True
-0.28153196,-0.7725514,-0.909489,-0.19370463,-0.8056514,-0.09324479,0.47986168,0.14776361,-0.037739884,True
-0.25040182,-0.097662054,-1.1016574,0.27530771,-0.3528593,0.31320348,-0.18162209,-0.07589436,-0.5496907,False
-0.51127905,-0.26109478,-0.9272549,-0.37633625,-0.85246813,-0.49521944,1.0044969,-0.88915616,0.0171069,True
-0.2418082,-0.70088506,-0.67409414,-0.030481875,-0.49608576,0.106491245,1.1258658,-0.7143144,-0.12997028,False
-0.28108877,1.6415397,-0.70301664,-0.64750385,-0.42576146,-1.0737823,-1.6199638,-0.045565877,0.1335474,True
0.49151343,0.44014418,5.623902,0.22750083,3.9683883,-0.636881,-0.6224919,0.5683301,0.47646207,True
-0.6223476,-0.957626,0.36730725,-0.071570374,0.22292021,2.6713367,0.48993126,-0.764564,-0.16090551,True
-0.13298306,0.76997095,-1.04997,-0.23309287,-0.56529033,0.6595036,0.39939612,0.2357428,-0.034045994,False
-0.30923444,-0.5690417,-0.4104588,-0.083864294,-0.3533753,-0.19298194,-0.10204102,-0.16661023,-0.091766186,False
0.17722097,-0.3285823,2.0158668,-0.17597006,3.2854116,1.7435431,0.15426178,0.18592957,0.24376178,True
0.006090611,-1.1581788,-1.043227,-0.2198735,-0.7468766,-0.062310234,0.9200488,-1.0325654,-0.2952207,False
-0.8077091,0.04221379,-0.48428258,0.04380086,-0.6377434,0.028536204,0.33649594,0.32603,-1.193625,False
0.11634682,0.5552905,3.2997367,-0.668878,2.4092193,-0.42851806,-0.84559023,1.0640581,0.74762017,True
-0.3892419,-0.06301311,-0.20108469,-0.5279677,-0.68298376,0.87191933,0.9674183,-0.41880578,0.07742512,True
0.17618042,-0.1420681,0.36255905,0.21079306,-0.35678464,0.6364554,0.58385164,-0.2255367,-0.27630103,False
-0.10807425,1.577817,-0.86104167,0.29322296,-0.4658043,-1.039584,0.1825077,-0.4523958,-0.44128942,False
0.08021501,0.4833607,-0.39593935,0.07704145,-0.42219803,0.991079,-0.14012313,0.26250398,-0.82453895,False
0.4339629,-0.9289777,1.8169011,-0.15351264,0.4133685,-0.24247018,0.8560908,-0.7095746,-0.38822383,True
0.09525256,0.049016304,-0.24132496,-0.16935739,-0.092697956,1.737967,-0.47611073,0.8580905,-0.52333033,False
-0.38280094,1.3576859,-0.8607411,0.53860354,-0.2494989,0.43138155,-1.3568621,0.52612907,-0.8101845,False
-0.51280797,-0.12071568,-0.9508252,-0.35368147,-0.843716,-0.95478433,0.48739845,-0.24205786,-0.08203548,False
-0.1803423,1.293123,0.28224525,-0.0115698725,-0.29859674,0.32788408,-0.9271057,0.36633626,0.45957986,False
0.17787205,-0.7396505,-0.120066315,0.14878142,-0.055464417,1.3225524,0.81184435,0.550451,0.10900173,False
0.0017734317,0.50716186,0.20954823,-0.34768343,-0.1387834,-0.5359876,-0.34302658,0.3774536,0.73596793,True
-0.64675534,0.018520087,-0.28262204,-0.30642134,0.026341386,-0.68254584,0.4015221,-0.33876836,-0.092306495,True
-0.47268856,-0.41646877,0.19674936,0.18016016,-0.11582478,-0.91085684,0.896206,-0.800486,0.18865408,True
0.08093364,0.8299282,-0.6768362,-0.20932356,-0.1599893,0.7923727,-0.014929384,-0.38423252,-0.58763295,False
-0.06630521,0.88053524,-0.90934396,-0.067774676,-0.68256927,-0.5414485,-1.399502,0.58665264,-0.17988631,False
-0.17901869,-0.5384596,-0.79182464,0.13669926,-0.41371658,-0.634168,1.1213424,-0.93527955,0.029353708,False
