V1,V2,V3,V4,V5,Class
-0.7602267,-0.4164969,0.9283383,0.80064744,1.3738849,2
-0.5028978,-0.36153966,-0.33334464,0.53186077,2.0830948,2
-0.22552904,1.856893,-1.6592782,0.37760895,-0.35057342,1
-0.2236954,2.5077355,-1.7413229,0.5327018,-0.5359947,1
-1.0589525,-1.7312086,-1.2316736,0.26168275,2.958249,1
0.7118902,1.5943693,-0.012145702,-0.25000748,-0.5013664,1
0.44060898,-1.0844802,0.70878625,-0.017718673,0.28364426,2
-1.5798026,-3.0416594,-1.5934525,-1.0293183,-0.55231124,1
-0.3817524,-0.828583,-0.38918018,0.34739316,-1.7747927,2
0.04776317,2.3792067,-1.8689357,0.13745359,0.14681189,1
-0.16919686,-0.414353,0.57587874,0.60182416,2.0183086,2
0.5433296,0.779467,0.7825872,-1.7832627,-0.44283476,2
0.38925555,0.30400905,0.89369905,0.83022046,-0.7927416,2
-0.46226346,-0.00676243,1.7217388,-1.7345827,1.0065933,2
-0.021748573,-0.6162116,0.8770059,1.3516998,-0.8859659,2
1.1812657,0.56513536,-0.14380653,1.0853735,-0.8578377,1
-0.6528866,1.2778168,1.2847685,-1.471904,-0.632421,1
-0.76510346,-0.6985106,0.62112033,1.2185585,-0.82230425,2
-0.5789151,-0.61991954,0.20355953,0.34902635,1.3439199,2
1.1120013,-0.24234188,0.7064735,0.32530782,0.55824137,1
-0.13930145,-0.14914277,-0.32498708,0.6216823,0.8679345,2
0.825237,-0.48199242,0.81136286,1.4454497,-0.63246334,2
-0.53974617,-0.5540936,-0.11176029,1.9840146,-1.5688248,1
-0.60112643,0.013094582,0.92411673,0.44498515,-1.0583848,1
0.9615171,-0.2883879,1.4650414,-1.1867982,-0.5925499,1
-0.15580559,1.0125453,0.47780788,-1.1427685,-0.9288158,2
-0.0010959692,2.6174643,-1.7522261,-0.76140904,0.13722786,1
0.38657337,1.848684,-1.4319295,0.3717978,-0.19078773,1
0.7450417,0.9736195,-0.6385227,0.511484,0.73518795,1
-0.2904821,1.0424556,-1.4114835,-0.75950265,-0.3831057,1
0.013979437,1.5122483,1.0799831,0.36123514,-0.44047305,2
-0.24450415,-0.59772813,1.3606389,-1.3869717,0.87683886,2
2.754497,-0.65076566,-0.5567563,-0.70904195,-0.21185839,1
-0.4317574,1.6559871,-1.6148031,-0.19463816,-0.06427596,1
-0.82972705,-0.5771666,0.41235393,0.8383305,1.1026367,2
-0.60824144,0.23099461,0.20482956,0.23018813,-0.16714032,1
-1.4193192,-0.014242113,1.4259789,-1.6182218,-0.16039412,1
-0.46434885,0.025411844,-2.053018,-1.506455,0.14199303,1
-0.60501003,-0.81525874,1.3497698,0.8170364,1.9627969,2
-0.23878479,0.012084484,1.3264712,-1.4109687,-0.58183223,1
-0.7261816,-0.8042576,1.4741664,0.7756288,2.1726744,2
-0.3999423,-0.33767557,1.0991884,-1.6540915,1.5649867,2
0.29205078,-0.5350694,0.33348194,-0.8408476,-0.43215632,1
-0.8297263,-0.48720196,-0.42181295,2.0362763,-1.5449244,2
2.020597,0.1814476,-1.1413269,-0.40956923,-0.5614731,1
-0.6233167,-0.016585305,1.7727506,-1.4040155,-1.530005,2
-0.6098471,0.0148734525,0.039270617,0.2941711,1.3335199,2
-0.52107596,-0.4955107,2.1357713,-1.5606878,-0.9011285,2
0.38586915,0.28960913,0.4975065,-1.4253154,-0.39117274,2
-0.5632133,-0.33971345,0.2359237,0.328205,2.2239993,2
-0.36096564,2.010814,0.584149,0.2269363,-0.5099308,2
0.28075764,1.163024,0.072254956,1.0691026,-0.74229836,2
-0.9095186,-0.800056,-0.59156847,0.17578635,-0.13655052,2
-0.4243625,1.6378773,0.7069465,0.058790937,-0.33570457,2
-0.29240885,-0.8216259,0.80439836,-1.4350693,0.53335315,2
-0.6541599,0.8828158,0.16277973,-0.9470603,-0.4180313,2
0.15688968,1.4862382,-1.7190815,-0.48842525,0.8282066,1
-0.41289932,0.55717874,-0.09094311,0.09661845,-0.12969431,1
-0.9386419,-0.23915301,1.5585132,0.8440747,-0.79818016,1
-0.74450755,-0.6003952,0.24527732,0.43337783,0.6993421,2
-0.1286824,0.2391169,1.4784162,-1.5584004,0.0029104352,1
-0.41836575,-0.39311764,0.88501376,2.5182357,-1.3585839,2
-1.0027452,-0.8460806,-0.023539137,0.4263056,1.1170547,2
-0.089804456,0.9287729,0.30100676,-0.86657375,-0.31656748,1
0.20878375,0.700301,-0.06209319,-0.54348004,-1.2450593,1
0.7580752,1.9439759,-1.6114848,-0.8720745,0.023038372,1
0.64838696,-0.78238595,2.260473,-1.4663016,-0.25250772,2
-0.6358145,-0.009012323,1.6852088,-1.6404351,-0.67258734,2
-0.7732248,-0.95839924,0.02731657,1.1881688,0.96808434,2
0.60800093,0.9227835,0.82176834,-1.2484999,-0.47265434,2
-0.70892537,-1.0108315,-0.39254332,-1.4518788,-0.30408722,1
-0.40406656,-0.08282125,0.8416268,-1.5023843,1.5845486,2
0.1026472,1.9746051,0.42664135,-1.2460957,-0.5659983,1
-0.9036433,-0.88444686,0.091235824,2.5198154,-1.0785857,2
-0.4274344,-0.549213,0.22627474,1.2958583,-1.1944724,2
0.8071564,-0.061522637,1.3693007,-1.3723965,-0.5714113,1
-0.3107187,0.34620804,0.9778938,0.73073554,1.4128474,2
-0.5454616,0.0038148891,1.5861169,-1.2106743,-0.09480851,1
-0.391226,-0.8199707,0.17511605,1.2523884,-0.96983945,2
-0.13856213,-0.9192347,1.16198,2.1031759,-1.322904,2
0.21473083,-0.32813695,1.9549692,-1.3930286,-0.6444903,2
-0.56288785,-0.5115696,-0.032789618,0.7061978,-0.10037545,2
-0.8305668,-0.7449245,-0.08232247,-0.43606436,-0.18206404,2
-0.68689096,-0.7840036,-0.7002243,0.021237925,1.7352226,1
-0.66559476,0.3036841,0.3914883,-1.3142177,-0.43709177,1
-0.9110076,-0.7001585,-0.051788684,2.142135,0.05146262,2
-0.5253404,0.089598656,0.045500007,1.6536243,-1.0554888,2
-0.45672154,1.6137552,1.356566,-1.0231514,-0.3332843,2
-0.5753884,1.4931998,-1.2540065,-0.21451046,-0.61950433,1
0.042528488,1.4616333,-0.01918891,-0.32211542,-0.590291,1
-0.13849364,0.5017105,0.13267128,-0.8662345,0.08059591,1
-0.4994826,-0.100283034,0.8516809,0.25827143,-0.69405293,2
0.11964917,1.0216861,-1.5338781,-0.23660316,-0.7357004,1
0.22464314,-0.5633067,0.37638712,1.7163322,1.5189729,2
-0.2922148,-0.2751966,1.5833917,-1.0374721,-0.92700523,1
-0.78777343,-0.7826985,-0.08364345,0.2975616,0.0832838,2
3.7253358,-1.8090247,-0.89026856,-0.9102068,-0.0037721433,1
1.1684033,0.3261741,-0.09240705,-0.80956006,-0.15093076,1
-0.5774735,-0.5113275,1.1506271,-1.8039484,-1.4048651,1
-0.6482952,0.23808143,1.1872414,-1.165634,-0.91735184,1
-0.76819724,-0.8924223,-0.07745695,0.54562867,-0.051538467,2
-0.2600484,-0.26283824,1.4681826,-1.451735,-0.5734432,2
-0.09947745,-0.84992814,0.6181701,1.6818033,1.9733586,2
1.3609709,0.7149902,-1.5142347,0.30657506,1.5822182,1
0.84713864,1.3966999,-1.3124189,-0.34409395,-0.04068578,1
-0.21063536,2.4055161,-1.7608411,0.27295732,-0.79115355,1
-0.8528318,-0.6941963,0.038533803,1.7239406,-0.07836408,2
-0.32842645,-0.7310175,-0.16483174,0.73732436,1.5335815,2
-0.26466826,2.0021887,-1.8316721,0.9271573,-0.8242003,2
-0.502133,0.8873181,-0.31004182,-1.2346288,-0.9608215,1
-0.5798439,-1.111571,-0.63055444,0.15306592,-1.826721,1
-0.13374603,0.74046826,-1.5272557,-0.9645703,-0.3703849,1
-0.63284016,0.15871792,2.2197556,-1.4366939,-0.73068756,1
-0.13128413,2.7659752,-1.5433571,-0.95848495,-0.17897102,1
0.69892454,0.24733612,0.52619845,-1.030197,1.8587649,2
-0.95621234,-0.59589744,0.47553945,1.1472393,-1.1171489,2
0.28863716,1.3526709,-1.3022684,-0.55121744,-0.48160252,1
0.789781,1.5714757,0.28618667,-0.8470005,-0.10716501,2
-0.032188073,-0.06894897,-0.09378105,0.18249893,1.0602577,2
-0.04388234,-0.35626835,1.3626333,1.5965906,-0.97188026,2
2.8199148,-1.4750936,-0.4847785,-0.56292546,0.04925824,1
-0.7133037,-0.6619025,-0.61511594,-0.10748746,1.1009336,2
-0.4935276,0.034275454,0.6951276,-1.475465,-0.33085003,2
-0.68886334,-0.8972668,-0.85038847,0.6377307,2.7260218,1
-0.9827558,0.1940755,1.2492117,-1.3462893,-0.78860784,1
-0.87297297,-0.99380934,-0.34659427,-0.086435296,2.1692946,2
-0.5003211,0.49172544,0.02477022,1.59222,-1.0376719,2
-0.6984954,1.2877918,0.90070903,0.4301296,1.6240643,1
-0.045942754,-0.804554,0.7678221,0.8321275,0.7323866,2
-0.18799049,-0.038984925,1.2337892,-1.3002657,-0.44267833,2
-0.09385331,1.564504,-0.14340541,1.2165219,-0.7450241,2
-0.9642352,-0.9489465,0.004899323,0.08306025,-0.94037175,2
0.787454,0.5210235,1.2279216,-1.0960463,-0.59388536,2
2.3412437,0.48062664,-0.29147622,-0.3367688,0.3238923,1
-0.1173145,-0.82938963,0.5551903,0.24231926,0.9686247,2
-0.7172616,-0.61134595,-0.16824017,-0.17221943,1.2807943,2
-0.7026704,-0.5831989,-0.31814808,1.7046213,-1.502891,2
-0.47911042,0.45245606,1.0478255,-1.4323549,-0.4002836,1
-0.47863805,-1.1181575,-0.09743498,1.3531873,1.2813818,2
-0.90190417,-0.88670295,-0.25736934,0.17197964,-0.18921109,2
0.1282087,-0.4225326,1.3400054,-1.0637621,-1.403855,2
-0.25730255,1.2858453,0.14078945,-0.34643698,-0.41008234,1
0.3591922,0.6794921,-0.55884546,-0.27153236,-0.5842725,1
0.14854562,-0.6289809,1.2232566,-1.292123,-0.3846082,2
-0.6872905,2.2035656,-1.4710886,-0.84097767,-0.3797895,1
1.0973382,0.22039828,0.5933687,-0.63324815,-0.20022362,1
0.26769006,1.2147301,0.5193919,0.42432433,-0.7901467,1
0.21079844,0.9720631,0.17572527,0.019870333,0.19822583,2
0.022694342,0.052281562,-0.25097972,-0.1789651,1.2041069,2
0.6220412,2.0585346,-1.4214996,-1.0714958,-0.608164,1
4.0757494,-0.089482814,-1.1977503,-0.794071,-0.13431059,1
-0.3898161,0.023494154,0.84452945,1.6129414,-0.05625987,2
0.12678345,1.8656881,-0.12674984,0.27324575,0.8521801,2
-0.76157653,-0.8651827,1.6008106,0.36583522,1.1073439,1
-0.6141629,-0.5325048,1.0180293,1.3858321,-0.9631586,1
-0.7912242,-0.48615897,1.1440536,0.31286037,-1.1452887,2
0.63428104,0.8147042,0.8352634,-1.240834,-0.4368673,2
-0.5565706,-0.76472193,0.6072706,-1.250375,0.5184537,2
-1.2378347,-0.57617795,0.65948594,0.37357914,-0.34982324,2
-0.49194476,0.27420813,0.7409458,-1.1665105,-0.5458578,1
-1.4316767,-2.093892,-1.8688043,-1.7628455,-0.87541956,2
0.56325924,-0.5462853,1.2413889,1.5775707,-1.0855974,2
-1.0901575,-0.6793714,0.38341296,-0.74107766,-0.110442206,2
-0.28588203,-0.7082569,1.1441033,1.146515,-1.2202677,2
-0.13553846,-0.23273194,-0.077685624,0.5393582,-0.6232193,2
0.27364987,1.5863628,0.08040379,-0.11618489,1.2072719,2
-0.80362546,1.1703321,1.100933,0.52877814,-0.78646296,1
-0.5905617,-0.5483795,1.0460631,0.65152997,1.682569,2
-0.64456975,-0.8138854,1.8644689,-1.6275187,0.5295767,1
-0.3333039,-0.16260333,0.31109565,2.1083868,1.4996487,2
-0.48548114,-1.0220284,1.0990546,0.5237639,0.8699407,2
-0.46671194,-0.177871,1.6556796,0.36904448,-0.117350094,2
2.2050414,-0.2849166,-0.86079323,-0.75648427,-0.16092402,1
-0.2796089,0.29054552,0.8661584,0.2588907,-1.2096509,2
-0.116751894,-0.60051006,1.3206125,-1.1190771,0.8589958,2
-0.42121065,-0.83584297,-0.81189907,0.3519976,1.5609591,1
-0.30810925,-0.6254568,0.82542276,-1.3639522,-0.8757748,2
2.4609194,-0.1658181,-0.06462045,0.073931515,-0.5952785,1
2.2073333,-0.37798798,-0.69694024,-0.7049069,-0.016016658,1
2.634029,-0.7560241,0.4002031,-1.0539331,-0.3161374,1
-0.76159096,0.11239142,0.60903597,-1.4083498,-0.61287445,1
0.05863571,-0.16509253,1.5903465,-1.269666,-0.47677895,1
-0.5346143,-0.9804456,-0.59489524,0.8131979,2.5420473,1
0.11033656,2.1893988,-1.2722499,0.09111053,-0.5586399,1
-0.649847,-0.48540112,0.2657432,1.4436711,-1.8788819,2
-0.7178355,-1.1577511,-0.2608952,0.015592635,-0.07062372,2
-0.5701169,-0.59615856,-0.73371536,-0.26463318,2.0971737,2
2.2722576,-0.07555336,-0.503388,-0.1915871,0.6867224,1
-0.7049149,-0.3640789,0.27030298,0.16760333,-0.21224417,2
-0.6861328,-0.94601697,1.473718,0.63032734,0.84095573,2
0.81156677,1.8673961,-1.6148189,-0.9807347,0.2250723,1
-0.6526804,1.4308795,1.3049146,-0.92049515,-0.12717423,2
1.7591119,-0.7206791,-1.1375563,-0.73809576,-0.43988705,1
-0.65125835,-1.4569446,-0.33284667,0.9697778,1.3427899,2
-0.5022441,0.9106313,0.17433752,-0.12559608,-0.4377413,1
-0.03490632,0.5643265,-1.8251657,-0.67072445,0.18548779,1
0.025962338,0.9894299,0.5710457,0.846407,-0.5447491,2
0.31827664,-0.15136799,0.43336818,-0.0022812784,0.3390897,2
-0.62482154,0.14216852,0.83444804,-1.0829387,-0.5862088,1
-0.4969967,-1.2917746,0.809342,0.35338002,-1.042031,2
-0.7285747,-0.09110522,0.5777115,1.377126,-1.1487224,2
-0.2506741,-0.5144732,0.4980365,1.0926926,3.1709008,2
-0.50034666,-0.14153099,-0.09980395,2.404109,-1.871565,2
-0.542871,0.09401415,-0.25788718,0.76447797,0.84888136,2
-0.2589314,2.216524,-1.5448265,0.5360577,-0.43662325,1
-0.87327933,-0.67521214,-0.44946307,-0.81930375,-0.24893512,2
1.5757942,-0.6391171,-0.8999851,-0.5598148,-0.17946722,1
-0.048833452,1.3107015,0.18231106,-0.39311177,-0.543984,1
-0.8583428,-1.0015683,0.037711605,0.41294342,1.0189674,2
-0.27177447,0.58645207,0.4054125,0.39656952,1.5739063,1
-0.7869413,-1.9278789,-1.3004134,1.5309517,-0.07084352,2
1.2658558,1.7560418,-0.22550505,-0.7147709,-0.25268424,1
3.5006018,-0.6820621,-0.7031289,-0.6762484,-0.2838242,1
0.13835892,1.5033468,-1.5320581,-0.47561678,0.59721875,1
-0.13305187,-0.0933221,1.3360468,0.6024054,-1.2007211,2
-0.83823323,-1.0411268,0.37432542,2.2845063,-0.025801063,1
-0.67002356,0.06670026,1.8251846,-1.3562976,-1.054957,1
1.0288035,1.3165226,0.27101183,0.16744101,-0.6359848,2
-0.7517882,0.43674812,0.21572833,0.17896369,-0.26233372,1
0.116103694,-0.061525278,-0.4686345,1.0283308,1.0511512,2
1.3357952,0.33094805,-0.48332664,-0.20928763,-0.28356284,1
-0.37643498,-0.57414424,0.76678,0.96107966,0.70861846,2
0.09658703,-0.3530062,0.34479317,-1.9611663,2.3018548,2
-0.0298131,2.4696755,-1.5876821,-0.90833867,-0.5872648,1
2.604503,-0.96375674,-1.1880474,-0.7139063,0.1718347,1
0.5172627,0.27390206,-1.1913497,-0.5805517,-0.3712184,1
2.9606695,-1.1850293,0.44261354,-0.8728945,-0.2033346,1
1.6019,-0.6546672,-1.1468992,-0.62146133,-0.1427848,1
0.072668135,-0.4819404,0.364951,0.9543313,2.1568613,2
0.41390392,-0.76869905,0.44020882,0.85297126,0.9773334,2
-0.56062645,-0.7792909,0.99585146,-1.2060611,3.3027854,2
1.0652649,0.61204207,0.4460697,0.20151697,1.4533523,2
-0.11046277,-0.19875051,0.024329472,0.9421234,2.5268595,2
3.4167144,-1.9658452,-0.92709315,-0.66977274,-0.38258892,1
-0.9475646,-0.93603176,0.13151714,1.4827514,-1.8233964,2
0.02475819,0.29371518,-0.1654646,-0.26351926,0.8982229,2
-1.1228503,-0.2785368,0.009044531,1.0915812,-0.39275774,2
2.869217,-1.0396546,-0.7001499,-0.6763644,-0.1624153,1
-0.8919536,-1.0009388,-0.2321451,0.8027233,1.9959328,1
-0.7130018,-0.4782822,-0.14809136,1.6574844,-1.6038455,2
-0.37366027,-0.31409934,-0.082502514,0.85659975,0.063776046,2
0.36654326,1.951487,-1.4642798,-0.976909,1.0745119,1
-0.4815033,-0.86271167,1.598253,0.8447516,1.5094974,2
-0.6743448,-1.0560598,1.8389801,0.3649725,1.8602059,2
2.2741048,-1.0195225,-0.926603,-0.5705603,-0.28246975,1
-1.3358573,0.5602139,1.4372207,-1.5824296,-0.15565835,1
3.5316079,-1.1012067,-0.14792767,-0.9368106,-0.22061956,1
-0.44758752,2.013071,-1.8026708,0.055173956,-0.17538479,1
-0.664454,0.5560864,0.04448863,-0.45185542,0.4584611,1
-0.48582876,0.12194781,0.69993246,1.658856,-0.08571363,2
-1.0578042,-1.9239426,-1.4454987,0.7006629,2.3877432,2
-0.60705674,-0.729948,-0.24170485,2.0903957,-0.09262575,2
-0.56403446,0.6290932,1.7459825,-1.0797356,-0.34448433,1
-0.74209964,0.4517628,0.23653822,0.0506733,-0.18335348,1
0.38887903,0.6744757,1.10603,0.04290402,-0.23068082,2
-0.4200477,-0.590513,0.29461825,1.0675808,1.0950067,2
-0.46504316,2.6030552,0.14664315,0.1229568,-0.63810104,2
-0.5206742,-0.4351669,0.57041913,0.023812845,0.030829579,2
0.38109177,1.380309,0.85751426,0.2686084,-0.19631028,2
3.3293588,-1.1374943,-0.47148764,-0.5054631,-0.36667323,1
-0.88059294,-0.97592175,0.06999797,-1.0562043,1.8827412,2
-1.0861495,-0.5049526,-0.44950858,-1.5826137,-0.101695746,2
-0.82274234,-1.1633036,-0.20603718,1.7198807,-1.2117486,2
-0.47396868,-0.87731767,0.6563757,0.18686691,-0.29612297,2
-0.21625195,2.5378416,-1.6723311,-0.2526479,1.368717,1
3.3814557,-0.7081384,-0.6588981,-0.10079262,-0.32823938,1
1.3931836,1.5234355,-1.2217873,-0.08522016,0.78619224,1
-0.36627325,-0.24179654,1.6085554,-1.2162685,-0.7057948,1
-0.9238503,-0.8357862,-0.6614945,-1.2970692,-0.41695207,1
-0.97474617,3.8591523,-1.6685818,-1.1431859,-0.35626605,1
-0.35808262,2.182378,-0.08150188,-0.29053736,1.6444458,1
-0.24040012,2.0866477,-1.7507511,-0.282504,0.7431775,1
0.73112667,-0.034750387,-0.8492722,-0.5730773,-0.4807921,1
-0.42942742,0.1705202,0.73088837,1.3064526,-0.7883532,2
-0.025560886,1.4904181,-1.0544457,-1.1033845,-0.064845175,1
-1.4465002,-0.7346112,-0.12268791,1.5734633,-1.3738785,2
3.3203623,-0.9124912,-0.53472996,0.34942985,-0.5150326,1
-0.45623636,0.67468333,-0.39193654,-0.27506867,-0.3266719,1
-0.136057,0.08012925,1.0065237,-1.5847852,-0.50942755,2
-0.33389592,2.078397,-0.16708805,0.08850528,-0.50297326,2
2.4643445,-0.97415966,-0.76698846,-0.8786615,-0.027931388,1
1.7129215,1.6889122,-1.3287714,-0.5677342,-0.15313746,2
-0.46485656,0.9245261,-1.2873172,-0.78654647,-0.24377507,1
-0.0794159,-0.36167893,0.91614366,0.005606681,-0.47424728,2
-0.9064261,-0.71895653,-0.123481974,0.85966617,3.0639348,2
-0.3360454,-0.82492566,-0.26745695,1.8186916,0.0032003075,2
-0.6205471,-0.23229457,-0.4356144,0.5492203,-0.29212472,2
-0.41501012,-0.7464521,-0.47483233,1.0109158,0.21663295,2
-0.19976872,1.6158036,-0.06262965,0.19496456,-0.1717102,1
-0.48904765,-0.86235225,0.62842715,0.50086415,0.5337455,2
-0.40106687,-0.082012475,0.80032474,0.18676658,-0.57437515,2
-0.7650458,-0.7473962,-0.22247478,0.10006079,0.024027124,2
-0.35479677,-0.9597416,0.6975682,0.14982761,0.70124614,2
-0.7458688,-0.6356146,-0.16429135,0.91222966,-0.17468643,1
-0.72235495,-1.9907445,-1.6239263,-1.6458285,-1.5411595,2
-0.5053193,0.15777291,1.0666369,-1.2039553,-0.736144,1
-0.22133988,-0.06550227,0.4641546,1.3946313,-1.3752348,2
-0.26750112,-0.66176766,1.1334391,0.39331368,-0.6984436,2
-0.26176697,-0.39789504,0.9726237,1.3917906,-1.2305282,2
-0.5671574,-0.71596664,0.01543127,0.42176202,-0.17466408,2
-0.041717395,2.0623472,-1.5375782,-0.31078145,0.27881163,1
-0.19769758,-0.72201353,-0.21720651,2.315182,-1.1201193,2
-0.10991959,1.2156386,-0.22765978,0.07293618,-0.6968383,1
2.942332,-0.14857268,-0.5330179,-0.6096178,0.77963626,1
-0.83834577,-0.01344426,1.0862706,-1.113064,-0.5614857,1
-1.0255651,-0.9631889,-0.24842045,1.6656591,-0.12333831,2
-0.47456908,-0.65897524,1.7970043,1.1269444,1.3045738,2
0.33945835,1.0195493,0.4425627,0.013485588,1.0832222,1
-0.6233103,-0.083602145,1.6814052,-1.440966,-0.99600196,1
-1.0043314,-0.60810757,0.2860711,0.7315603,1.2510338,2
-0.65617657,-0.74073714,0.58441615,0.4965279,-0.47912747,2
1.3135784,0.055705577,-0.6096199,-0.3243943,-0.015631378,1
-0.66430664,-0.6092735,-0.19072922,1.9452239,0.013008103,2
-0.5697215,-0.51472795,-0.6499665,1.9250168,-1.2804635,2
0.14763354,-0.953815,0.3084643,1.398446,1.4547683,2
-0.25588202,-0.495549,1.4440835,-1.4597869,1.1546403,2
-0.4605903,0.565357,1.7455845,-1.273187,-0.6228167,1
-0.87074924,-0.9233599,0.6848077,0.5722722,-0.7638185,1
3.4249415,-1.7261009,-0.6828102,-0.6853051,-0.23971444,1
-0.8383542,-0.30222082,-0.022564188,1.2544038,-1.1437674,2
-0.7760489,-0.9422181,-0.33610883,0.2851903,-0.7387641,1
-0.32703978,0.00030186772,1.3588904,0.59707093,-0.91243047,2
-0.5112953,-0.5901216,-0.2899848,-1.1809342,1.4156402,2
0.536572,1.5470221,0.6305469,-1.1144823,-0.589295,2
-0.54067445,-0.011213154,1.7748075,-1.6002649,-0.7723293,1
0.020771194,0.9246706,-1.3311214,-0.527363,-0.3378439,1
0.48050877,0.22593251,1.7590576,-1.4036597,-0.46330154,2
0.8314109,0.018017046,-0.6170933,0.049152523,-0.4719259,1
-0.08985947,-0.21755928,-1.0975885,-0.6656567,-0.13633208,1
-0.45631745,-0.31939244,0.8912028,0.60916173,-0.74624306,2
-0.7941226,-0.8049102,0.88811725,1.2145969,-1.3663938,1
-0.6337027,1.8145931,-0.2029644,0.31859982,0.9356423,2
-0.13045238,2.068531,0.24933445,-0.18731579,-0.12970321,1
-0.090762466,-0.615758,1.1225421,0.64488465,0.725841,2
-0.6266294,-0.23982516,1.4187888,0.52754545,1.1443644,2
0.046883937,0.46034795,-1.7304808,-0.37601238,-0.36215785,1
3.2343483,-0.9080146,-0.9490124,-0.29720795,-0.61012864,1
2.3403335,-0.30044252,-0.4242248,0.18307433,0.53140587,1
-0.7208071,-0.0345961,0.16347161,-1.4655963,1.1659269,2
-0.4640366,0.93675107,0.28085577,0.07561754,-0.3972402,1
-0.69766474,-0.08570363,1.3396966,-1.48307,-0.712981,1
2.718558,0.5947987,-1.1065985,-0.114897676,-0.20214579,1
-0.2287361,-0.17131275,0.5150246,-1.2557491,1.9233301,2
-0.7850329,-0.70793974,-0.27001262,1.739629,-1.415011,1
-0.6059124,1.0625116,-0.23542082,-0.16556084,-0.166416,1
-0.33945823,-0.6841204,1.3626542,0.50049865,0.79042965,2
-0.39461762,-0.4640775,0.8568272,2.6519046,-1.2335413,2
1.4124845,0.52782965,-0.25443757,0.245377,1.1013526,1
0.89936006,0.5700201,-0.9806221,-0.4793844,-0.16947585,1
-0.39992744,-1.0213126,1.6572342,0.6591413,0.79347986,1
-0.73866963,-0.65318936,0.8480602,-0.5681379,-0.15917414,1
-0.7625704,-0.92231584,-0.2407291,1.6701841,-1.3848306,2
2.8538108,-0.7687426,-0.8961499,-0.39321238,-0.25119132,1
0.51750016,1.4467192,0.6518683,-1.1991905,-0.26581597,2
0.95856076,0.70447296,0.9965145,0.27917093,-0.5334492,2
-0.5534493,-0.6815878,1.2721872,0.8365765,2.29336,2
-0.11092798,1.3637475,-1.5208095,-0.2855808,1.4707533,1
-0.5011102,1.2237813,-0.18055478,-0.13742325,0.08533168,1
-0.640937,-0.5526012,0.039926738,1.1938379,-0.22797093,2
-0.6023917,-0.3711407,1.8812915,-1.4288276,0.5819733,1
0.80996656,-0.12418327,-1.0787275,-0.88444114,-0.11726858,1
-0.9496053,-0.7590478,-0.46093607,0.077064455,-1.3666637,2
1.6570551,-0.36749697,-0.6096014,-0.20012257,1.3582832,1
-0.61374074,-0.7361849,-0.36867255,0.81610554,1.7809949,1
1.3247404,1.6687914,-1.3433414,-0.8338811,-0.6160816,1
0.18314584,-0.6776321,0.7625456,0.08708158,0.8403819,2
-0.54086363,-0.90769696,0.060845297,1.9051237,-0.24432784,2
-0.98882645,-0.70345175,-0.6588076,-0.018844023,-0.10531939,1
-0.616667,-0.61687744,-1.8599565,-1.9227812,-1.0820973,2
1.3929192,0.8445073,-0.9571144,-0.4340571,0.08517458,1
-0.13931608,-0.6448679,1.1427027,1.0815241,2.3923151,2
-0.25143963,-1.2277191,1.3979828,0.6446267,2.1884332,2
0.85120344,-0.35396296,-1.1328635,-0.6128057,-0.04857679,1
-0.17899463,1.2413514,-1.4418488,-0.8003681,1.9142821,1
0.24466074,-0.81578404,0.5971966,1.4461969,-1.2148895,2
0.2633223,3.0699568,-1.8121899,-0.055394415,-0.66014606,1
-0.82932913,-0.5061083,-0.83930016,0.23055929,-0.25549975,2
1.2132894,1.180695,-0.75891614,-0.51714766,-0.37959176,1
0.31686753,-0.76628846,-0.642004,-0.24799967,-0.6123668,1
-1.078466,-0.29361394,0.9475447,-1.4105638,1.5499963,2
-0.735661,-0.95037174,-0.79155505,1.6182007,-0.3255313,1
0.30052117,0.633325,-1.5969397,-0.05723723,1.4805176,1
1.6848524,-0.0105725825,-1.2515911,-0.4418074,-0.4052202,1
0.98793703,0.1311776,-0.42944625,-0.15622418,-0.7646128,1
-0.33217883,-0.0561316,0.012512505,1.8804957,-1.5821166,2
0.9240301,0.77321047,-0.6930497,-0.6291761,-0.4943831,1
-1.1020942,-0.51487464,1.0395323,-1.5152874,-0.9957016,2
0.6913954,0.15469375,-0.96917444,-0.36699462,-0.17834091,1
-0.5045457,2.138152,0.26846674,0.7144951,-0.8810535,2
-0.4691502,-0.055021316,1.2218909,-1.4686667,-0.12661591,1
-0.27739224,-1.0290748,0.7778237,0.97890484,-1.5509887,2
0.64830995,-0.73903215,0.8767327,0.27948052,-0.13421753,2
-0.61689883,-0.2650648,0.23802286,1.7316605,-1.308009,2
-0.38175786,1.4619105,0.5550741,0.92572755,-0.39276287,2
-0.79496795,-0.14711303,0.019468278,1.0427114,1.5764127,2
-0.13951497,1.6431968,0.3650022,-0.036903173,0.93249947,2
0.51077527,1.6291033,0.33363858,-1.038348,-0.32853195,2
-0.36134872,1.3871211,0.28572708,1.076485,-0.7777599,2
-0.7783142,-0.7573358,0.03165625,-1.5502574,3.3292222,1
-0.2913625,-0.35314217,-0.10042579,0.2618326,1.1320606,2
-0.79838824,-0.48891425,0.6908159,1.2950647,-0.12693153,2
0.18116789,-0.7902297,0.62799263,-1.2693715,0.45154437,2
-0.33750844,-0.3988578,-1.6239507,1.4168582,-1.0808896,2
0.44067138,1.1225022,-0.1808705,-0.05005555,-0.9566859,1
