,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
245,-0.44941306500083106,-0.1450168906086215,0.5297470535950981,-0.40150284199736447,-0.46762738753230226,0.05508244047420163,0.44464091474748835,-0.9310764644450699,-1.2253783750148912,0.5444623909021596,0.38979570164606053,False
526,1.0644006843423426,1.1545313354450593,0.43537571267801967,0.4010033515308232,1.3710352899436569,-0.14876507125460361,-0.1350149921685865,1.763126375301053,0.5177931395419827,-0.27570904381911115,-1.3471066706503922,False
11020,-0.46177095289612086,-1.0084817078080284,0.6403052288876034,-0.41090293977592235,-0.8298097534745597,0.026594366287380544,0.5370301914188694,-0.4358954996494441,1.1030213200752659,1.163970251770083,0.2790536149168316,True
9423,0.22447190326808514,-0.9931863855335081,-0.23872377677128442,2.0461850753988884,0.2582922547679666,-0.2326560153684361,0.43296036356954304,0.8240221938872017,-1.0855562923020519,0.018619100646062287,-1.6804177533056146,True
5939,0.15564644766002858,-0.712076960018656,0.3475721712021114,1.8361316560062908,-0.09424382230148615,1.5456616228545892,0.7801890999078351,1.309342422579756,-0.6333552456904233,0.5855611573951107,-0.4390324031037882,False
7996,-1.133938292850175,-0.6231168956031807,-0.07098142080466674,-0.6770999286335511,-0.14612553932405364,1.0744028455621875,0.9528632977175957,-0.19194857294369963,2.778930335306386,-0.6642169194987578,-0.9802741266662378,True
7582,0.6058809808208652,-1.0133407747583483,1.1969517226692492,-0.6749501556881841,0.2651615949415561,-1.2044672279163868,-0.44880341800141976,0.3366918398072932,0.2811622917431878,-0.07258726132395571,0.07919886025782327,True
13142,-0.0664964255877753,-0.524375392842624,0.11787881860995142,2.366813054654707,-0.1763126250748179,1.0582191472149658,1.1769745147667412,1.533143052543237,-0.38293330819373794,-1.5937385504929575,-1.4433797745161043,True
5018,-0.6306258443484305,-0.05362938487479807,0.982759849843199,-0.619354013293597,-0.7622375598554214,-1.090754240403925,-0.12267210334627499,-0.9140183002391264,-0.5694050191944554,-0.20636089397659912,0.23995600111486884,False
4597,-0.09921519865369771,-0.032059391856842784,-1.4528400843315634,-0.9303437487342315,-0.5805560532810059,5.483009532111786,2.8071569748459826,-0.22974073286862468,-0.17587038367709135,-1.0576075200162414,-0.8493917286598688,False
4288,-0.44509752397390623,2.6086265630120167,-0.14106669282604897,1.320891445878898,6.804038399859831,-0.6307362074314323,1.4612477223075424,1.629527824057935,-1.3606276082823323,0.7618499551434712,-1.1873840387509689,False
5793,1.3403200711060688,3.293215229996242,-2.191513314414723,-0.24530478434549924,1.1979057668435917,-1.4143765894798521,-1.8575788947384753,0.6826110939198453,1.2917070863669957,0.4912951499235911,-0.343903381416895,False
3645,-0.7718626992009052,2.7293027135948074,0.16896928102365924,1.6849319049700802,7.241786784074213,-1.357204046983362,1.9181285708371216,1.7519909288634785,-0.6405688285290855,0.6399901523160012,-1.3820671500920523,False
12076,0.10976035023201242,-0.6984041507903589,1.1370072644670681,0.5361079716808695,-1.213219857825015,-0.8856353130108224,-0.3575874299048937,0.46575126020985186,0.008797561908841983,-0.7046966998253348,0.16829859874769815,True
7818,0.13978795372797628,-1.0704284368715955,-0.7866374938574967,0.9302149342950683,2.1333116970277803,0.9307289533203272,1.0476555676434454,0.22226661189478827,-0.43805125944326206,-0.5294703745808012,-0.5621282199482905,True
3763,0.7166465760127431,0.5936824365994793,-0.7959299636743389,-1.4032483810374345,0.7484981305652514,-0.736825504583319,-0.9380690723235214,0.7883527209325465,0.4557251953043583,0.11833432517256282,-1.115305426621377,False
12520,-0.37925150943114305,-0.9845018145379435,0.4312578763967615,-0.5421072590006621,-0.8333326231214013,0.4540487353685888,0.5642652424662475,-0.40163868725528973,0.13024165647240918,2.224049772910199,-0.5342898780488865,True
11863,-1.5832147761905402,1.0385717437007678,-2.54410400015875,-0.9425401101094345,-0.625676568850392,-0.8427682399074397,-0.15283367590942842,-1.4859835723081116,0.8381188379804165,-1.2515651552713594,0.909180525845023,True
4525,-0.009541525053862465,1.9498846154449707,-1.7407935524162637,-1.14214699151101,0.8939875215311235,-0.9871838130673856,0.5363300091136854,0.32732742832846995,-0.38182028647072264,-0.19673935785612465,-1.1768314934099782,False
1235,-0.6906980136404741,0.3179257282418241,-0.08884500419598897,1.743644856007007,-0.7364339805817626,1.3321161603181828,0.7102612448057113,0.7085017307837854,-1.0636171239975158,0.21896469141494831,-0.5861814585572388,False
13258,-1.2986378944513544,-0.2549789158679797,0.7143957740736965,-0.5910005597817165,-0.2826532538448874,0.5042404474975992,0.1835467683004498,-0.9597149593496693,1.0797407640125418,0.4789157645082661,0.9185337238429019,True
1204,2.2826458739275086,-0.9499500277149822,0.11017314013119026,-0.6203620285160529,0.10013259390253511,-0.8746924884103049,-1.0509311838028776,1.0879981143238642,-0.6649830105895848,0.38517145749552995,-0.9208345838993965,False
10656,-0.028801765997958036,-0.1919606945005481,0.3268105304796204,-0.8261044692660787,-0.35362830647446863,1.8479827136033755,0.6478449757147311,-1.119478707198172,-1.5092957637429139,0.12748100269666476,-0.3740090281264462,True
7159,-0.346863518171231,2.1037624017535093,-0.37281196401276656,-0.06896865894614834,-0.4692047812240756,-0.48591960904514553,-0.5436436225377898,-1.1100655276139408,-0.33993311438358054,-0.0144995426753875,1.9363963999654186,False
8307,1.7396644046304606,-0.5912144685891736,0.5812516119090215,-0.6643920321115451,0.08363630197875394,-1.9672600911883795,-1.9891378758787197,-0.126253854162461,0.3839570955092364,-0.04670197532620257,1.5659266584269644,True
4111,1.3152650250798867,-0.2726861802783904,-0.1786004770527912,-0.7342881882966689,-0.8935094134802507,-1.3730415108865315,-0.5434776664604504,-0.5386172260542057,-1.1758709366625788,-0.6008643046598123,-0.2811394877586879,False
5998,0.5231977747480689,2.3116339027807307,1.2163011347066575,-0.5158675812393694,2.080256455206397,-0.8458144760134045,0.19246061715018148,0.7789639309153091,-0.5223305982607841,0.7901856745973213,-1.3050307767234075,False
4747,0.03543022708278959,-0.05628927713817111,-0.9791603821802386,1.3134809159316976,-0.29809508089351966,0.85913539802492,0.718789415434424,0.6519214024777172,-1.2005304251774394,-0.03610697372048999,-0.4543223790971636,False
1919,0.8549791900161385,-0.30682783401953273,1.148719121053257,-1.365580156849274,-0.08527783703076708,-0.17200894254738375,-1.1755761711695574,0.7018874808724589,2.011409556100812,0.8003253120781149,-0.21427382359820937,False
3941,-0.029345070424547592,0.5567378143730377,-0.4229588016656647,-0.22964727843374277,-1.0564841807527867,-0.37401621343889047,-0.9021107448742347,-0.7867921413367486,-1.5912905136128233,-1.582932373512413,0.29761619072334966,False
12783,-0.9944383884986456,-0.749380649954086,0.12220802257513658,0.006534675756300144,-1.0875082931132571,0.736579651831861,0.19817992533486264,-2.100809773497415,-2.37111395400764,-0.42203507643277316,0.794822344422776,True
4866,-0.462886952525357,-0.5803311791598971,1.756000471036673,1.297312437362936,0.338735505528535,0.9304372352791174,1.7174275254057254,1.082177529562984,0.13268986429861385,-0.5215104925136105,-0.7658314930209524,False
11189,0.3805519682361723,-0.9698739308964308,-0.5084958917712449,-1.2364679330848563,-0.7141774843277006,1.1456482633103149,0.4358569689697287,-1.1382515717373511,-0.34746309714096985,-0.48328735857062727,0.6560769259546686,True
12450,-0.08481161663394365,0.5079986144824034,-1.325272792392399,0.39834332783901727,-0.7851401135500358,0.7011130007792963,0.5884935239239681,-1.0851442847959094,-0.0863750474373629,0.019621495158097635,-0.594663597331756,True
14274,0.08999434609007018,-0.9492192898509784,-0.5073649102637945,0.05637544196650724,-0.9340208003869086,0.18658725600461795,0.3360979398090044,0.08384865979335321,-1.2342564519279842,0.9915960816304904,-0.0844841672480891,True
13756,-0.38900905643373396,0.15100370932551135,-0.3891216661007649,-0.8826987207736889,-0.4401497348357859,-0.19252176568099566,0.17995796894226268,-1.2759600740149937,-0.3496222598629421,-1.1407240498572004,0.6187528377319287,True
223,0.04782427954468649,0.29096011890356227,-0.9345883046391141,0.7419643354289973,-0.4766412770867001,-0.7776833109325899,0.5312701442084456,0.10616120622926913,-0.2827057349600806,-0.22687249718525382,0.20551281708894134,False
12084,-0.5159541136319219,-0.8403220657346303,0.06392385269333148,1.7139542830828354,0.0359153004425945,-1.0074573725456202,1.0157590593483758,1.3799913223205997,-1.531181114170428,-0.0022856345340523804,-0.6947678113662014,True
9477,-0.19855969814107788,0.6134106176999605,0.9745717285666265,-0.8805526840621402,-1.5485687271618531,0.5866515689571751,0.37911777428633586,-0.7709925291491492,-0.8373233532388934,-1.8604115956089808,1.8044962443230437,True
7016,1.0609779176564829,1.4921005563302563,-0.644908388350292,-0.27273024478779956,1.3535535119738669,-0.6830548094051385,-0.016197173068367904,-0.5826716534094476,1.0510936585412725,-0.10206439461735559,-1.082078200565456,False
7990,-1.4186822575957947,-0.23148579686193288,-1.0606102326464286,-1.0551840722422237,-0.7272013632104471,-1.083717310545769,0.9014124360987759,-1.713247442016379,1.2405917741064314,1.3235890494240241,3.0812241634162043,True
9315,2.916643927647456,-0.758585123373311,1.0684506540433811,-0.619527716735168,0.45999315345255415,-1.234071413744299,-1.37359397940667,1.559295039697752,-0.7406408513739426,2.1413374004679726,0.1332203969315238,True
10084,-0.32280531513367205,-1.2902844885399056,0.2655087296862913,-0.45059034019415817,-0.39966175081339694,0.23632469776505843,-0.19183364064102393,-0.5282665450224093,0.337101810495384,0.025384240805563674,0.06066397907989447,True
10824,1.980528183196999,0.8417290699527953,0.16339606230870785,-0.7679008004914754,-0.7603583230653057,-0.3338301845404352,-1.4484277684691216,0.9402435402184242,-0.05040149313396938,1.654387875391258,-0.27462825953728126,True
4777,-1.31010476545115,0.13705585648712676,-0.2935571749394844,-1.0453567248694045,-0.6108723407759867,0.6745429082054049,0.10181725970838693,-1.432793625704846,-1.8111252944801894,-1.3590799089085488,1.4558645060936573,False
6016,0.3976100295681715,0.6892609045851528,1.0332460625106128,3.711168174858671,0.3732051135619395,2.1049321797941243,2.0716955123754843,2.310277402754838,-1.7726392861017117,-1.068324020253594,-1.067500170509539,False
1638,0.9781631326735254,0.8768029707813858,1.5933855154525456,-0.8632548593834435,1.1009578497497075,-0.9506749750317866,-1.4025527397192654,1.2092433421967468,0.4697177422658355,0.6894977626835577,0.3931973404080981,False
5183,-0.28132680511643937,0.3384417463410139,-0.8413905212784845,0.2963705047681279,0.6297509520364604,0.7396990456404756,1.1945545653845466,0.6471402543914573,-0.010830924640895634,-0.8996929835268925,-1.4287782258542634,False
13767,1.0020177469356342,-1.106547567725162,1.02890473450759,1.6807305229718184,0.5834770728099065,1.2530501083973582,-0.3266392348900813,2.2574209955684315,0.3687641586508046,1.373717112691632,-1.2401768468047414,True
4304,1.3885680621495635,0.019259514181126397,-0.34491074712354014,0.755407566952418,-0.3574692223136877,1.3473452968522461,0.8688649583313213,1.0117509708210053,-0.38425917721857494,-0.7564961688951197,-1.0382583177794507,False
8166,-0.9008479969367915,-1.462966098304812,-0.28610972529912454,3.3039896633496704,-0.19963031276078763,0.365136027957428,0.6495291373089435,2.204614648182024,-1.4355610809347568,-0.40014117952864187,-1.7306747450690851,True
8494,-0.24251912188019642,-0.9637749263286446,-0.840965572644305,-0.6416013354604327,-0.04432731200250556,-0.19747581036743872,-0.3800477869475992,-0.7384036992346401,0.560900595743117,-0.8983865001499648,-0.16965846139150617,True
2760,2.7476860222512456,1.7517678310247538,-0.8697099571021307,-0.8252099757825453,1.7189174349293568,-1.3127817657590812,-1.2286455972836452,1.324894811855849,0.008367359191537985,0.4032900614535095,-0.39013337714053503,False
3019,1.6459640075807855,3.8931227281039993,-0.9090062843060643,-0.2599617005644093,1.1118479497935359,-1.7776149978256897,-1.6447895163445099,2.0404755321785677,1.4444426169596845,-0.10857859371141662,0.9497775067641543,False
7901,-0.34283766483667943,0.7522656467004429,0.3068548846400465,-0.17752865537197138,-0.6386601694437296,0.1776262456497805,-0.07567780778297095,-2.3169916590445645,0.5823532505945404,-1.0251682736928218,1.9854440488790233,True
6335,-1.0975751224404235,-0.329755765861628,-0.7459196564063192,2.6798928605968344,0.33800531143620405,0.7053041708908138,0.554170960033836,2.1679304673918343,0.2649255187698471,-0.6366111776132003,-1.286463116349906,False
13614,-0.44482317573858926,-0.7502452606021879,0.026234275141889862,0.6195686832041916,-0.844289495495833,-0.3440258457769091,1.6032309714790207,-0.11876339830897245,0.11695932992498304,-1.1776901664924246,1.4047833136655623,True
7115,-0.06490272564099682,-0.45030815633351,-0.015110874366088656,-0.8399621792230286,-0.5000611546391667,-0.7705126058263219,-1.3637997454529796,-1.423360472059578,-0.8791384111614691,-0.40811589131050136,1.1307489028344193,False
7043,-1.2880059600718652,-0.7819025008642604,0.30727969818017153,-1.1926438740401073,-0.5246335979978924,-0.3130688712570695,-0.3882479430890101,-2.138601874171587,0.7934761601872546,-1.0473922229868182,0.49530957551058385,False
8946,0.30610967289266305,-1.6091058426841616,-1.0805524034732552,1.9780627913794997,-0.14555826076687847,-0.45804810249598954,0.6584803718695487,0.8702394167884868,-1.832459437584315,-1.1698387084394046,-1.5495993970873148,True
760,-0.24621646205501105,-0.8786920753273033,0.19411992555711438,0.7478025021277672,-0.07338160363101437,0.9319980772577526,1.6132821204517445,0.6447637242865686,0.20990432396679148,-0.9850497900624648,-1.313681635792069,False
2536,-0.3099035120394922,0.6276552645799329,1.4309987083110132,0.326535413049263,-0.041192531568885055,-1.4580950938976684,-0.07507493752908992,0.5840379350494936,0.3459047421753227,-0.1334511536514783,-1.4423115068258419,False
14400,0.00858124261994414,-0.323242703165448,-0.9010147473669027,0.3243174586774999,0.2669452515045094,1.2291349301969654,0.4469225555467744,-0.5837576140715559,1.210574434671614,-0.9594948266284896,0.745079225620449,True
8580,-0.7086567217695808,0.409466202235088,-0.2746277472711891,0.22987347761059637,-0.8306427549831098,1.1981752736546945,0.5222743568267816,-0.9556524953791073,1.0042759150881913,-0.5739054505693784,1.5934180964680733,True
6988,-0.0026104183023702987,-0.5700079124426872,-0.9671441462846678,-1.0914803908512851,0.9782898984979715,0.13286170145081977,0.0449102095307381,-0.06479228515458074,-2.3723378674210704,-0.7441318494776217,0.09788256207953916,False
5297,1.8509028474915044,2.592577200637257,-0.9645693585465409,-0.5420479376494971,1.1296396349013995,-0.9453360391834612,-1.4012862354813127,1.7351871666299914,-0.050723224820352845,0.4032675668878388,-1.0241536022155038,False
9376,-0.09472787977934477,-1.085349732569189,-0.8014108615272955,2.7856140006751398,0.07749250803469582,1.1402787820405609,0.45494928581833843,1.5601064648190355,-2.298292895947026,-0.8163541995093141,-1.034125030751679,True
2778,0.7667073610318329,-1.3956288081545118,0.34642127314445637,-0.8686394201443043,0.24100966735815285,-0.689739028137437,0.37195537483681723,-0.5376865604507381,-1.972025609434416,-0.4812096110999818,-0.6426676544518373,False
7055,0.0005886138226641191,-0.15799257606248013,0.9112412478116692,0.3074686475860494,-0.14626037874696415,0.7087040236557008,1.2344701048361126,0.7164012134699971,1.3723928610259852,0.3061455618346114,-1.1951459502136823,False
3494,-0.5852038897479566,-1.4888368056646597,0.6377281857841031,0.1431299866441585,-0.0022821538606165315,1.0251196557219386,0.8831854629149551,0.2668649051749313,0.7894861077933951,-0.6727040322318234,-0.3740936858821683,False
3522,-0.8115831402271574,-0.029904392636115038,0.7081716393347879,3.252358155020127,0.654111798822635,1.8059998010511369,2.105799805620126,1.5230012406640971,-0.8306155532250454,0.1919186024152621,-0.7665950981318433,False
2384,0.17254303666246146,0.09062279598366602,-1.8361675377365818,0.9168555584777326,-0.39896795864826734,-1.4379198960679,0.3069173605334254,0.6888865248420959,-0.2644476698622115,-1.2895288649096643,-0.6636427096820061,False
8585,0.9836492829632886,0.03490404828760951,-0.05437762548372699,-0.7570677606810142,-0.9108650278110558,-1.0255586988765137,-0.19838109081822564,-1.04076923159086,-2.0061483613734237,-1.6119699621695993,0.58169015981151,True
14698,1.0792594345650128,2.154618440993122,0.7060984817194572,-0.9152899330916283,0.14895825311204458,0.051022028725298485,-0.721958435267529,1.6314070663664348,0.7624542676257284,0.9943936209386516,1.1710228113111738,True
8561,0.6573166006169762,0.3246931516641604,-0.28430348831101765,-0.4921731795850687,0.5646122685890831,-0.5828777134965466,-1.499659789569477,-0.009723186561090988,-0.2552211577438474,1.0632334675553212,1.066513500795527,True
7182,-1.0596489699638125,-0.5719091371053888,-0.32172503967646404,-0.35229989069106143,-0.10378192431906189,-0.9867895208367636,-0.2632053669308755,-0.6542401932962929,2.3881639278829043,0.5068029199747244,-0.10669252730881323,False
1308,0.24326002464998203,-0.13392885220484751,0.7046745216748594,-0.7125673122260585,0.3828035873287657,-1.3833707357670102,-0.3662373722713066,-1.0563515982168752,0.41023247876181645,-0.004787239526081566,0.9407039884342638,False
10364,1.6901069370654234,-0.42120280128828214,0.7716413704065889,-1.119891031663927,-1.0351346739573837,-0.4375381372244742,-0.30210024613273406,-1.6311446515785417,-1.9079435743482094,0.22752582528257667,1.8440824769218354,True
2841,-0.15295734039018713,-0.08727670434345713,-0.4233029961794363,3.0752031125126087,0.22354240476078605,1.5703290631863205,2.7791272108138605,1.3484671239617234,-1.2430408113729696,-0.31114450732552396,-1.4379096074991506,False
12543,-0.05438822797156591,-0.9002434157571717,-0.34892544377428225,-0.11202336706815663,0.13334955881201313,1.361064336832627,0.3893112904356694,-0.21985336875282246,0.211447226177849,3.1610337002761453,-0.6938677325875184,True
9977,-0.8359908660450857,0.04075256350407502,0.03784218791467478,-0.2393961503330772,-1.2349767642805252,1.0141771324795288,0.628269888501495,-1.673422040475299,0.050307996238716624,-0.758036485219857,0.642061795124401,True
10082,0.4347789160362562,-0.50848846456648,0.028934129110586862,-0.43830972009292535,-0.6380580062690162,-0.17198432099113697,-0.1000422932258837,-0.3323312404535653,0.4524538324915751,-0.5816412052238515,1.1146545158441579,True
5285,-0.12984844437929124,-0.15221441657340912,-0.40775171890495565,-0.3557590089899714,-0.28155971390530543,0.42359963765815667,0.4944590138782673,-0.0069239219680771735,-0.02220118525478687,-0.4830716869437376,-1.0732361561032482,False
11374,2.6167901734489494,1.2507546432802503,0.8230924106827289,-0.6201546109543128,0.5936345336494578,-0.00964492649337774,-0.42568348888003515,0.48839061052609223,-0.1286225325325897,1.642583106379503,1.4582196679457802,True
12564,-1.3791339214754148,-1.0072104161659885,-0.09891417025395885,-0.6597733466278368,0.27606164309789527,-0.9426419625159366,-1.2313210988814463,-1.389671056438782,0.42208767524346086,-0.7457586412424959,0.4628532719994732,True
5333,-1.0465428672863837,-0.6800361688959176,-0.097571742008329,0.6472082353953204,0.1963518674398484,1.9300597342384058,1.244514023016913,1.1325707678509123,-0.8560795465781738,0.7800183525288833,-1.1458195446326678,False
11376,0.5465429583658299,-0.8156389557411879,0.020987612560131264,-0.7432922755915965,0.06265484039078525,-1.6579571771971486,-2.3567492120113855,0.5698424408829327,0.5027098906995905,1.9538171439648495,0.9752308842595356,True
4103,-0.4711634671713787,0.3569546322249366,0.14343768615790625,-0.6994626271906073,0.22215748414817055,0.8296866944731798,-1.088819433656697,0.9464644058351156,1.2105331843944405,1.6648484161103159,-0.2289113018633594,False
5697,0.9786016726665315,-0.5870256585641166,0.0509075940454658,2.4364073855751402,-0.27072857266035755,0.6652659461168864,3.3702014671780702,2.1609849764626667,-0.7452576255874778,-0.027778895144717264,-1.4439426989504702,False
12731,-0.9445229016211079,-0.7316442106122198,-0.24122934912094343,-0.6073245128726446,-0.55926133189714,-0.05958823453226912,0.3579684714741215,-0.6477782184682433,0.9125300058514274,0.12686587118137796,-0.41864918004246754,True
1743,-0.49560406758585307,0.06316629878160085,-0.7687905485046022,2.0591811948501006,-0.7038504142550825,0.5706409809433006,0.22610931376924198,0.07251105970816668,-2.152949713545324,-1.0939717108957963,-0.41462964864679713,False
10852,0.26540014636451204,-0.6559744802511047,-0.6964914225863055,2.14067898907322,0.2446783130103141,0.715681221820687,1.7721848186094973,1.4449644536152089,-0.3759486083451716,-0.20187763365602168,-1.6559832238813619,True
11366,1.7575627840773802,-0.6574606712853789,1.5233055945765692,-1.400451434870833,-0.44245084477934576,0.8999833568835387,1.2976035440941391,-0.4228062110405616,-0.738370850452375,-0.4039175141900607,0.5017398165287259,True
3865,-1.1516183833089824,0.17952542014104045,-1.244701889170417,2.0657501399896185,-0.15992694407706523,-1.4290580820490713,0.4989310996689559,0.6684906896317421,-0.9865485619795415,0.14964871891850706,-0.8479481214615682,False
13679,0.9403442366625101,-0.9310208155636059,0.07935449358564312,-1.6538503443641313,0.19509015551082112,-1.474434829756035,-2.3016405155131703,-0.027704841197011776,0.40770506629355174,0.5892612864052397,1.961641992478441,True
716,-0.983375874025755,1.566820281706705,-1.8337492350571423,-0.813274647945693,-0.8820435515205602,-1.1414977895715535,-1.3354591472783248,-1.1391121212044342,0.07973714417481736,-1.0385146870077417,-0.25044039647835076,False
2049,1.3434596404903334,2.2070800189093216,-0.4072551600874245,-0.8103964196517142,0.878309037584257,-0.30604127885862303,-0.8959181752025183,0.5481397542247339,0.8290444114390272,-0.12155979461377184,-0.6083319977018047,False
8210,1.0647567504557298,-0.6398124980265241,-0.35222521436383947,-0.7654061166197547,-0.5640773678895099,0.3671059708567303,0.15455175609006233,-0.5419864299206746,0.9555512150717997,-0.3221495546608141,-0.3427155298007322,True
11840,-0.7198403540153351,0.17355176957114285,-0.15791380770627292,0.30172970570329993,-0.8993561843568963,0.23003295501775167,-0.19951696766614632,-0.6108145722165867,0.679382116885976,0.4735853276695797,0.9780034383813749,True
7564,-0.29951920146800143,-0.4598249682157711,0.22421084751792292,1.1468485699910784,-0.4572870611443167,0.1479564676982293,0.35520443730947304,-1.0847465018790488,-1.7718942251580991,-1.6802047365281836,0.3229863375117816,True
13110,-0.1401234051330373,1.4317992675939748,-0.9437590872752355,-0.18479279219995193,-0.6956467665692382,-0.39832259735021497,-0.42876247709266757,-1.7688910710349628,0.6514770369073641,-0.48016494822795286,1.4365980670171512,True
9429,-0.999751747360154,-0.6796019308695159,0.6576778721174992,-0.7174477552624443,-0.7081341916625916,0.5085756691402503,-0.049527568199312755,-1.9891841858087482,0.10589101625902883,-1.129187676014121,1.6093608149088807,True
7985,-0.7471582699180432,-0.3444937535108224,0.42303300753904294,-0.3899610438445357,-0.1439640434051248,0.20885280326021538,0.2645878328657295,-0.5138337911196771,-0.2764830181040388,-0.8460327580347662,0.4618126305204079,True
7551,-1.253749031721879,0.29557583106849056,-0.07860204298566277,0.24909770419397215,-0.3115915242645245,-1.1248706546717635,-1.455735553094065,-0.9177380881896477,-0.10275653623111042,-1.4122903542395089,0.9381412470380086,True
9631,-1.019395367005983,-0.1078664009776981,1.652701603852528,2.3920589918664077,-0.6974763652337088,0.7927518918921245,1.0313886164907693,1.1226763827504798,-0.06949953721361624,-0.3008299368650614,-1.4861345869563107,True
7576,-0.19779674710229692,0.1757007307085911,-0.2572917632096728,-0.6193164116207485,-0.6542538590183684,-0.08829629211971224,-1.1170734271168783,0.39332556109480743,-0.9671993122282306,1.472484760454312,-0.540685230884194,True
1292,-0.4849181143712087,2.419396119228157,0.20019112797600883,2.1218898425984762,7.695223708223599,-0.47686242526065065,1.5721019334424808,1.6514218370096716,-1.4866642743691587,1.4998555363353248,-0.838050129588842,False
10477,-0.4856583883506127,-0.3144669823998694,-0.2447236466319293,-0.12623625356334944,-0.672589179227385,-0.9240987690691931,-0.14509425166380113,-0.38607639250571946,0.6389036638646184,-1.3954332168704908,0.372451203940281,True
12146,0.24590568641523147,-0.9890538527231023,0.18887294398825794,-0.5842017510233295,-0.5004633448325397,-0.6609193699919266,-0.4632094600605095,-0.05245774816760018,0.7290035562960909,-0.8798647104517963,0.3652982001661331,True
12944,-1.2680698388814995,-1.4361653383393154,0.09244716082500698,-0.9517364090543055,0.36494337692102036,0.0316346839552199,-1.1020039397660666,-0.7564266674028656,-0.6657498703329368,-0.8688630638903937,0.5933989172111295,True
2730,0.24332378192405235,-0.4719382908038603,-0.03183335285759947,2.458309400445895,0.19238054222664625,-1.112105846025679,0.19689140792545823,1.2635463144579895,-0.3931072608209384,-0.0564898323214694,-1.2111705375147386,False
6244,-0.7718692295029604,-0.22083667270916701,-0.889675124001467,2.5525932603892953,0.20363852196159105,0.5244227574651306,1.8372607644254741,1.531382687131169,0.0063023529902366815,0.12990305334977018,-1.877587788525997,False
4030,1.5085184730879218,1.648022362550346,-1.2583057911963635,-1.1335025710900197,1.2911132554852587,-0.5048681141593225,-2.0726471747654402,0.9840102461190863,0.33697329907742396,2.5349981386122,0.5083766567800698,False
7136,0.22371174396976135,0.5648839879356866,-1.3236706078411389,-0.8059559140588671,-1.2459377071053035,0.38985605822404595,-0.7793778497622553,-1.9037110249081601,-1.81259983592186,-1.1243126818955973,1.378697586569223,False
6502,-0.9002677199498452,-0.7141597661635017,-0.7429665292300414,2.314102971985333,-0.3156867921517754,0.4415033574053783,0.41312322036829907,1.230207861757255,-0.607706093203359,-0.6155787118355036,-1.49645205622571,False
1846,0.09330958498321057,1.4445839391241448,-2.702334654656689,-0.43335423431490167,1.233887414611245,-0.7299332369031938,-1.403269304966421,1.0547949583713483,0.8291027653340733,0.3408283367902892,-1.456633073520759,False
2006,-0.6901530926005238,2.1986829064037243,-0.8842645762052447,-0.9625480690375255,1.0576851398710858,-1.0790371261812826,0.2974972873951206,0.8033781035715879,1.1970408272727868,1.036864911810327,-0.26799491004919207,False
12329,-1.0077903865466376,0.12405477115793961,0.3295692658070416,-0.6393529445674323,-0.48281608823661865,0.37413403413045376,0.030069374469507637,-0.7591265629681057,-0.09606731125465925,0.5499795502252972,1.1304422424668283,True
10479,-0.4209704622199071,-0.30700424620314026,-0.18295492231748084,0.5435917753241319,-1.0252536108091919,-0.08636825399914666,-0.7335193827665903,-1.672031033094985,-0.3767704242114491,-0.8224918397295014,2.0940359201568595,True
640,-0.23845104231613398,3.080527349653528,-2.0040873206264505,-0.31291741946213275,0.9937612254148046,-0.6142865051157672,-0.9223193234723791,0.5937734229070641,2.4696998189187775,1.4760965005774456,0.6727956956674577,False
4209,0.5038600624065299,-0.6583337027167624,0.36260224265914826,0.48600163178201605,-0.5736909050322244,1.1041198295341084,0.22831392397635525,-0.7108168709994683,0.4275061139339109,0.17700428770358728,0.6154870222898732,False
10202,0.4890402292253852,-0.7439971714425144,0.14457630149580192,1.4488361010733943,-0.5279825790499975,-0.6550303053149866,0.622858667667041,-0.17865308607485444,-1.4335305963388352,-2.296422167700262,-0.4042549409755161,True
14953,0.22392206932836364,0.33170283060706895,0.670440620393451,0.7761524634731718,-0.5381125497606042,0.5457952490273087,1.073381228531314,-0.5268777161336373,0.09480170601206508,-0.45702702646261184,-0.3353437558642434,True
5655,-0.516370318587847,-0.1317073959952722,3.3104435662596776,1.3567562750885385,-0.3359886656315683,-0.537956014837676,2.7037119420615876,0.43807343344522465,-1.5105997744468422,0.06421118735161657,0.09264798332452584,False
7260,-0.44742817140536145,-0.8638625395220664,0.048423654427194235,-1.1876298181623093,-0.8377773877310416,-0.9245146986554011,-0.2761460536414002,-0.9282044090348479,0.4960650492420321,0.9310515212503803,-0.017562215109345122,False
6674,-0.7906242082695015,-0.9210895633991956,0.9397525518961893,-0.4070494322185038,-0.6398092411647616,1.5924596343824902,0.9211471603160931,-0.8179432879651217,1.6580068305483044,-0.30384788083605185,1.476728422698994,False
1499,-0.40350665931330393,-0.08871000515616281,-0.06117366533576382,-1.1496235083818116,-1.0587300698082975,-0.9798763058319806,0.8301305888951155,-0.3991813893468906,-0.7478008970779727,-0.23921507064196829,-0.8977671367135615,False
1984,-0.5399796224401372,-1.5038042714330682,0.36140240353057507,-1.5187728062340669,-0.27810046794314325,0.0908050965283953,-0.4442404484141129,-1.5960388113008634,-0.19789651222509633,0.4893349818631681,1.0822432806986777,False
