,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,binaryClass
11373,-0.20663596589617803,-0.5460224154431187,-0.32843685346977103,-0.06645870466177403,-0.348749168685742,0.1969629599369001,-0.5050180864377926,-0.8408097412816784,-0.2799078941737377,0.38689039735305253,1.8533870121366942,-0.35648548814741543,-0.22426162072780675,-0.5464242053684667,-0.43751896507554244,-0.09227227253738371,0.001832909041634856,-0.14843697415103282,P
4046,1.6836354945859,-0.6248710922074828,-0.5755245977488301,0.09122009136395781,-0.17811443026497797,-0.29430037969531914,-0.761259318499428,-0.8674583832721426,-0.8017349516886285,5.633097668596676,-0.07552720534638951,-0.4046439408932462,-0.19001225275579145,-0.06021719524549529,-0.38231858434128707,-0.7063112331296819,-0.5120692601048491,-0.046082066545694245,N
3212,-0.42793807807468076,2.310067261685922,-0.014681085882768508,-0.04397126666343498,-0.14320788077092744,2.8891216553538204,-0.3417339880691807,-0.8072886379743086,-0.5845396116080371,-0.6754819469958572,-0.6254302686859491,-0.5928933390839709,-0.23228785896824006,5.4379202811026675,0.33749806699930407,-0.515789615020638,-0.06535145483717528,-0.09728699810099321,N
1403,2.8459102134887466,0.29262726104666825,-0.08650365014134742,-0.2040114180406288,-0.42599521396119505,-0.2259000396730877,0.1444624753836531,5.005158501621862,-0.6440020985827053,-0.62503331005309,0.6585804613598363,2.5398853701040522,-0.11324233256402319,-0.0497533640327224,-0.45466719958033075,-0.21607800830279034,-0.3248004753549325,-0.5608989255660467,N
10532,0.45593308438410274,0.042737766812709466,-0.5022163951665164,-0.4530097814011639,0.06752804467893281,-0.2290356292190929,-0.605430668137245,-0.44748495633265833,-0.8482348623685667,2.6022943051562106,0.6982150888587173,-0.3189626478128945,-0.7193282766218065,-0.24754907035786994,-0.13157989643851975,-0.06790547653732931,0.18939776729187846,-0.33390734234718467,P
1914,-0.24209400623359645,1.1109335792871193,3.8340261964917492,2.770853965949113,-0.41979967967026566,-0.5068625724142845,-0.26405523868707015,-0.8991920109797484,-0.6230151805004033,0.988991098484959,-0.038239830489563385,-0.3404842351577415,-0.2242217316816849,2.6928174121303607,0.9561647618431075,-0.4238719620939361,0.04728782374202875,-0.2794179786644285,N
10424,-0.08425610563871422,-0.6088794729998935,-0.26583230625298326,-0.209132937567352,-0.49578041664937805,-0.6243620149345416,0.6388292237763552,1.406661202210417,-0.3076588022324148,-0.24473992863238653,-0.9420671551090947,-0.6582583155635794,-0.39549577300233596,-0.5973444149245937,-0.5798479731226633,-0.3304282950277991,-0.08599237779863783,-0.20805225541496297,P
10798,0.8189090576808372,-0.279226632500185,-1.010368091881108,-0.34027322941178134,-0.33607895573897995,1.6543047426338948,0.312777864488866,-0.6547537175981123,-0.19793590872262606,-0.4527847332639183,1.557329705154523,-0.7075995520051108,-0.8105690123822109,-0.2603042774653977,-0.4267756561618805,-0.2487152447488342,0.24575872740942306,0.02351177906003274,P
2579,-1.843786511104595,-0.7136986647027773,-0.682995755300702,4.945190366718135,0.8374554731692152,-0.11162480148167975,-0.7979371934534464,-0.652801089799028,-0.7034311343459521,-0.651387536516699,-0.6828388741466875,-0.2239887022167173,-0.31374771600470863,-0.5288148185222358,-0.6548918957909607,-0.5418966298383043,-0.0827717523600989,0.028406763987274347,N
14415,0.5935543568734596,-0.8150170965938573,-0.2954561721663048,0.40815185045596286,-0.04121164809001898,-0.04251023859022107,-0.7908881786634431,1.8854588000330406,1.1432337909916535,-0.5616899127074025,-0.4943794320584284,-0.5425901111955278,-0.2509502353413365,-0.5598114143244182,-0.4771329007647165,-0.33938843973928845,-0.32283575978459045,-0.25522625436100194,P
460,1.2890458736236776,-0.1689950624616638,-0.46910926328626495,-0.2868885632156612,0.00741317326321253,0.16054162295563584,2.617416817871548,-0.6456872579543624,-0.24029723302229583,0.07644046806873069,1.5972389368094304,-0.45921646396772053,-0.038793334013129066,-0.13538615128969425,-0.11323356763386092,-0.46013226777062927,-0.3839625898390502,-0.06574769692123889,N
10828,0.6144637687040729,-0.11361598676128937,-0.3719222299391377,0.054106748342635125,-0.04196703794046311,-0.4942299417381327,-0.7649130436931404,-0.620776174041175,1.5168543620972832,-0.4465160784670993,1.4360733065804085,0.08126507788974278,-0.41835030527825195,-0.5161456480200578,-0.26289338839933485,-0.008901997725595107,-0.43907007392132413,-0.10534824413815522,P
13210,-0.0013334158167754816,-0.8960422089079725,-0.4492629940650681,0.06101575605259102,-0.14695327927305127,-0.3132758062336846,0.1643394977063598,1.9731769006402846,-0.7051879286045709,-0.7709565827481254,-0.43923922914995006,-0.7205591642726186,-0.3538342163192613,-0.021039975161258828,-0.3351028045904698,-0.38207884734573355,-0.27478283073389187,-0.23174417929255797,P
7965,-0.06699588797365508,-0.5010161186020583,-0.45521705098899207,-0.19476077152161542,-0.07803655100316473,-0.7630064295748785,-0.0022371856624938263,1.4334941694844936,-1.1178295039926782,-0.8148668628105618,-0.5188015269037972,-0.6621546074542218,-0.3778785823775246,-0.5545081469834044,-0.07051125201946706,-0.39209375249142997,0.3661184740013921,0.07033171273648348,P
4787,0.08330475621249445,1.3127854663517073,-0.5787588061522516,-0.14682859094799314,-0.5144919610405421,-0.5291175692771257,-0.5973368792520747,-0.6733625685955222,-0.6012022956350934,2.259702194019761,-0.08541921988485612,-0.31299570496752566,4.844757635306026,-0.3925844745580219,0.08016385146146199,-0.3943745143148245,-0.2718156388973517,-0.4697138336419979,N
2754,-0.9040276981454678,0.43918435290704017,0.1236566019653764,3.7572713399877777,-0.5114541442002893,-0.18026451374089647,-0.4850003257853754,-0.8587697242470367,-0.631151659530597,-0.27873827386428657,0.7883815367387048,2.2018475191278433,-0.35250029609609945,-0.5220784200723474,-0.26961184171097197,0.12889569085161978,-0.17133703708634695,0.21842683416915995,N
8483,-0.347218840989529,-1.2504076390304282,-0.5146452697843928,-0.26045481860233494,-0.29518514516562977,-0.4898371333283262,-0.6683825479197556,-0.5869436277226532,0.631370986645975,0.740689359593411,-0.6468428175790973,-0.4815756538190128,-0.13687279240899214,-0.4840706571263811,-0.23046729882655775,0.05907234511577697,-0.022358151158824835,-0.25991623025726285,P
2458,-1.2889125511258372,2.2182823128144458,-0.7587389462895862,-0.06497759677507792,-0.2196966926001733,-0.7771399585134195,-0.6869793897633033,-0.36623058387958235,-0.9828217593626105,-0.6686626545800534,-0.45217263165418997,-0.8012645166558685,0.1702439973081707,5.288261959510791,-0.23553385409216074,-0.15752021369196326,-0.6470474153330001,0.03565118625606667,N
13980,-1.288638812418107,0.31274820434135386,0.8887439558849473,-0.28913759330719163,-0.035486179582680216,-0.3273066810814898,-0.3762968571513332,-0.3605849027512368,-0.2696624510075444,-0.5832770299017714,-0.5890632844016985,-0.35392067190824816,-0.5868650992733733,-0.5472974710719243,1.8136831954283241,2.6694533877556306,-0.03637728461466233,-0.5105086769905827,P
13245,0.3946038948147065,-0.9434423465146798,-0.5894535146962004,-0.016787098568698144,-0.07363081196774335,-0.2630573560457103,0.028599026515656323,1.6044841220637946,-0.2897956610826966,-0.14693050867510882,-0.6472886718772062,-0.7304173901048241,-0.5877250129067932,-0.3623785832901357,-0.4826622285777107,-0.1378517695924415,-0.4555277772755038,0.04987455542586161,P
273,0.4223311138981062,0.6430907394775413,1.1214821295881459,-0.6571826186726385,-0.3911928957161174,-0.46959882012243437,-0.44019856460177276,3.1142610982505783,-0.8942470376339406,-0.6357332534708534,-0.5784117902807646,-0.7638397901955519,-0.13054619366719492,-0.0016694194046347477,0.6718078518218413,3.2703390773880305,-0.25201619738064923,-0.20465538389653387,N
6289,-0.7566371021270333,3.6881569404628207,-0.07632223579405277,-0.06769811731624664,-0.20524822513045693,-0.03664510640211627,-0.4558082665703501,-0.6991078377227689,-0.5229133433990736,-0.7684858360746051,-0.6013800418673139,2.3095485926820647,3.102235547385095,3.2694279784782125,1.0734753896600429,-0.14448243816551765,0.028595517717306868,-0.2423914064978224,N
6155,-1.2805594669272624,2.0499415581863167,-0.21140342962797581,-0.247608363824819,-0.1708728122009512,-0.6178300089501965,-0.7623427357652804,-0.497650872041949,-0.6217530738709547,-0.9202241078416451,-0.849811064664895,-0.663488332380396,-0.3791337993562135,3.5398366592175154,1.4460381683374015,-0.4643535422402949,-0.40483713058141435,0.003817365951791607,N
7685,-0.7007869730151822,-0.0004067940655351765,-0.3010135238244216,-0.029094549540652326,-0.13553956156764557,-0.835923654758376,-0.3230433548020361,-0.2774423057717072,-0.7331725189230056,-0.2590786978356058,1.4171311642266318,-1.0257725914089841,-0.21550118934797044,-0.30544791754393125,-0.20958338133433851,-0.3647764328340033,0.26625458483095704,0.021443825435875974,P
7076,0.8551132655495634,0.24537984309675615,-0.537254331187818,-0.3577316097661446,-0.20252487279592254,-0.7022969287222454,-0.58759838175173,1.932560720224898,0.4578022050825337,-0.5624912240478143,0.6390152610464079,0.2784656023280968,-0.3795679983559197,-0.029483736041367448,-0.17338088494590995,-0.4155770320988722,-0.0629903715157884,-0.10026469379716897,N
2373,-0.9448824181752473,0.5644726516820535,-0.24596312939371928,-0.38145647698689245,0.20713142733286138,-0.5632114375015135,-0.47445126498860996,-0.6151690250414241,-0.9996617122342415,-0.5017017897097489,-0.5272696163626869,0.9113300814209738,2.8215152598205915,0.01802639158104241,-0.47705713261086524,-0.6780172523768181,-0.4103296364135161,-0.041098560054174144,N
11053,0.15379369708898627,-1.2922506383566916,-0.3477705926016252,-0.37115715973194574,-0.7016655411149086,-0.5757409409023514,-1.0249603624341563,0.9559505140052021,1.176300321620124,-0.6618484400449846,-0.3747016730260346,-0.5288073568872047,-0.3697867122412843,-0.20062994903613215,-0.28509062926345624,-0.23419937794380716,-0.11323785324985082,0.09546448181284747,P
1432,-1.2012727992496932,-0.6228356453526194,3.4091080139942314,-0.4466983588513129,-0.15677401347850464,0.0552857000926566,0.8782445484094487,0.24710927874743774,-0.4457122876936861,-0.52793409160654,-0.49807338917326416,-0.4138389662308873,-0.2913458858825884,-0.3907704574287945,-0.46292884830322945,-0.17277662773560964,2.0155934204970922,5.369155508816518,N
1997,-0.6424489831787706,0.4663377228377262,-0.5224581892463197,-0.1774315557372458,-0.13273609453895813,-0.32330617569885167,-0.19685387878991373,-0.360479874423148,-0.641958826644174,-0.5210519485694749,1.164964181814515,1.9665403163996082,-0.22164418248166326,-0.16846300635631767,-0.20077802296875202,-0.5719303402555443,-0.22940559756850445,-0.32235472736406945,N
7048,-0.28198823096199904,2.380946489369083,-0.1492552728718814,-0.35150690787670524,-0.1373302435151481,-0.4540923941613678,-0.5836011774348994,-0.7850180331703427,-0.7808955416640188,-0.1578743430640953,0.32140837737488004,3.231537484594894,3.623397052361605,-0.0642444977393968,-0.39381307999960163,-0.6239766003933229,-0.3689514599212159,-0.15430402544067243,N
9119,-0.32346969654141894,-0.3201636968019843,-0.35006453286507483,-0.24704013596907773,-0.08440075442206092,-0.416881848337635,-0.5633179524011909,-0.9427037962716782,-0.3047477553487352,1.6999118083656395,0.2774406268820352,-0.388071005935417,-0.04443441079090055,-0.5322798756835243,-0.4241735310220833,-0.5412686968505196,-0.1274203346304354,-0.08549539851395818,P
3447,-0.6167803460228769,2.4668866029815733,-0.19331545342456274,-0.3398445414280664,-0.17712647488677832,-0.08473453327592845,-0.3346580005277755,-0.4318618449724947,-0.4979426596725133,-0.6154242780095323,0.1572994950476062,2.080612056518882,-0.6095122480352688,3.19231708122763,0.5313498429333601,-0.756273719071781,-0.15188176626368413,-0.43785109173399783,N
14239,-0.29150954058231215,0.1332097526460864,-0.45055717257692696,-0.30794774542998166,-0.23401103079269134,-0.16915018857831166,-0.18284958539551072,-0.6069252854078602,-0.7692926161832773,-0.06594427482357268,1.8198660187093942,1.1261249511383857,-0.015951666614810456,-0.7100600130007929,-0.544398074423869,-0.13885076532575824,-0.12137177959079161,-0.28618131597221436,P
910,0.46522093677742377,-0.30544835378150986,-0.5809823757193422,-0.2794427158464815,-0.38657544879519123,-0.057266018153871834,-0.3011092105598987,2.7046545138008864,0.4132608660446188,-0.2931547624895858,-0.4330706944897409,-0.20964189258104493,-0.7859844059971386,-0.5005253449815271,-0.6637231188886982,0.09136656940283966,-0.5090174316864595,-0.14717051454073052,N
14982,-0.3558693147609249,-0.6855547807525724,-0.3678959350836356,-0.40069427937006785,-0.02437311542858514,-0.6750889270165814,-0.7101160723263127,1.8216731371161838,0.45967784611144735,-0.5328189871153773,-0.458614696570178,-0.2945889436915521,-0.40745581460532443,-0.402092021833821,-0.5188845607992281,-0.3199971033412312,-0.36043503038748376,-0.20755206167402296,P
8409,-0.3605029960642035,-0.3942224787768924,-0.19046682546367677,2.0004348733639774,-0.06509581448504637,-0.30426400048186075,-0.16439534034567915,-0.3104729988766378,-0.8936524053624354,1.5609079755547595,-0.1662020162720466,-0.587224507928383,-0.11876353630672495,-0.12195306944801768,0.1697176212657744,-0.27659042819882806,-0.08543924304818622,-0.3190701760622024,P
6125,1.2454547971239471,-0.2529817523786431,0.08011203636289205,-0.3674458723494507,-0.330832345619908,1.1438366420669595,1.9524899525176056,0.11600077606525178,0.7643533477072533,-0.8544390977833672,-0.7881059413582585,-0.38296889053565036,0.42378543441549704,-0.21930610031944267,0.09319156353538904,-0.24739803720932607,-0.27653584252753227,-0.4020581051518719,N
8882,0.5295182246076869,0.16007607061569412,-0.2472034759985941,0.03332450205603904,-0.27137577568526317,-0.7222146660934132,-0.5539141128515297,0.07795107635045762,-0.5799115831240723,1.0780889653380776,1.6434364396881789,-0.5371380879582293,-0.41584366748457646,-0.2895817556735452,-0.5272012288524702,-0.22100687432580945,-0.4209718504859239,0.08541772576441695,P
839,1.145380593680498,-0.65121217420488,2.103491466896253,1.8460882368109197,-0.379085745891656,0.24707135377186695,-0.48101136458668486,-0.17609786602494398,0.6272913825968531,2.0762658659509503,-0.5185848641673609,-0.6565575740966075,-0.34304898855414756,-0.3310483049952678,-0.6287090803747946,-0.5231100636972414,-0.6731345605530119,-0.12134023631185417,N
8464,-1.3036470825926874,-0.5108969572309624,-0.43875518026704236,-0.5644366594848931,-0.24433741888694926,0.25674903934287996,0.241843804885766,-0.512620228823411,-0.3653605006721846,-0.44180888940339624,-0.34187426925447634,-0.49607216873144366,-0.40381342674854365,-0.20053516051244147,-0.4051373780204655,-0.5837872622326871,-0.32599229856304823,-0.5612087723391015,P
2694,0.6714651415136548,1.059146830321464,-0.3582161677759953,-0.18631667596230567,-0.1559118987393846,-0.30545270004955305,-0.6883957680843504,-0.38964296073809157,-0.8078462824781435,-0.6869972633020984,4.8968202976482305,0.542852536597662,-0.14584028845734293,-0.1007313822330832,-0.013272763731527415,-0.45726629375667277,-0.18531534667110677,-0.30261794816809495,N
6669,-0.4877992988038239,-1.013081534577313,1.880104106619298,3.6618266140123055,-0.24214376931243592,-0.4714937800618965,-0.40473380156257255,1.5651934018445806,-0.7386933702996182,-0.31721621325692984,-0.8112551902707584,-0.9970000503217651,-0.25804231091202595,-0.4563936366464938,-0.6113610428397138,-0.12867940911456216,-0.06944818941472289,-0.26525022042380964,N
5318,1.6936484535771157,-0.5112341033647368,-0.2911377927496136,-0.024990546327901153,-0.31937714776353604,-0.23777996692887432,2.17877969828763,0.3604440598485924,2.3109740914206314,-0.34823539833643763,-0.4466713122994397,-0.6344820786986692,-0.37353591330810776,-0.01677011289399255,-0.3886396085800899,-0.18058641301102726,-0.19223972699050706,-0.4521348090260561,N
5555,2.4547697928060184,-0.4731026373985712,-0.33495774630176434,-0.19351268942767663,0.15851408876619333,2.214099499748095,2.1592037914119167,0.5777747556636657,1.1133594263042677,0.44631298268984654,-0.25965772065565695,-0.27283076875972767,-0.1208566429432579,-0.1583676027104432,0.04610631986392105,-0.46157637971796894,-0.14283507192262812,-0.3831314318741981,N
13078,-0.6289187767165635,-0.9671787845857643,-0.1839875049607615,-0.5995465687860216,-0.17376638360518243,-0.7571056336211639,1.1415699001241835,0.4726452055287501,-0.7461181227239735,-0.7410349374673313,-0.42761193352427196,-0.3543406418506647,-0.11232404047875905,0.09594052453516888,-0.17169991719347022,-0.2796464862669894,-0.203995770848622,-0.0418663624280772,P
1830,1.029156885437057,0.10942249370356591,-0.3756656785590713,-0.3484440724465097,0.17920516016361976,-0.13807836195669054,1.3896001929005124,-0.4692945125887305,-0.31638206487178616,-0.12104488181902526,2.3152043107140896,-0.48181121669520555,-0.21347252309166498,-0.3493712788295027,-0.49279633713132254,-0.17204926303427792,0.1983265780055245,-0.26745650777792995,N
1498,2.5342233062776107,-0.3794809635612198,-0.18211128961104617,-0.5974641661198614,-0.44807405725604793,2.3951312407672867,-0.29167996035790245,-0.784937725421974,0.8235537088602722,3.08369674468002,0.31048772470554753,-0.3731758516785323,-0.4110614535846137,-0.4137075209299579,-0.5891638982696588,-0.21211192003511112,-0.5646107604023742,-0.06085379189982612,N
2442,-2.3103027081836807,2.1676213188287146,4.355589156653455,-0.7962593743628938,-0.4978452030532412,-0.13949887178471732,-0.30052994104911307,-0.3841955918668064,-0.33743169533167927,-1.1583815822186996,-0.34335506589515097,-0.3452716146693574,-0.18996607113670513,3.5629493019604226,1.7705996693547565,0.019822889261634336,2.782806933989574,6.503467200882372,N
2789,-1.3234038450861205,0.21954250439981435,1.866795539318236,-0.7501906533399094,-0.1433660109996464,-0.13150855692376318,-0.5115294649304749,-0.6198713362416739,-0.005805593793036301,-0.7517193885848638,-0.30320870118896076,-0.2604506854600066,-0.06546339110043609,0.4153127268457649,-0.231246904811781,2.315347306402276,3.8111502748476136,-0.16489028356666136,N
451,1.513891815861653,-0.4849913137850498,-0.15352258887162173,-0.05685449423559069,-0.13708905613901984,-0.23196454115750184,1.159850628325003,1.5346044668407584,0.6365625223475986,-0.5944540015822831,-0.3611884906549768,-0.6397051127817611,0.041120463794895146,-0.5783882060100027,-0.08061769397365659,-0.3055009002081943,-0.6617915161501817,-0.06951798968428162,N
6492,-0.37012341158467016,0.49638113179698107,-0.5409555833861585,-0.17357258615239146,-0.10366453678262237,-0.5957182049127946,-0.8057793466645287,-0.8107252704550971,-0.3983773481842109,-0.7540563023492981,1.3609864609349964,2.086156977435905,-0.11021427978902472,-0.13291746982914035,0.04795673302210668,-0.26737958872384504,0.01799370046959209,-0.008999688676575412,N
11729,-0.36611846321691416,-0.7817624194225055,-0.1636826461449714,-0.6428020267229217,-0.2995781934752363,-0.5383708907884847,-0.5951575061341543,0.9656023772930358,0.5463649373330232,-0.5998540428565233,-0.7011738513642187,-0.3777666464766233,-0.292926730868107,-0.028126936555240123,-0.4567470936861572,-0.679220441156909,0.2114730431300243,-0.24735365830492523,P
11341,0.3894782947042217,-0.2615282383137349,-0.5227477533594483,-0.24500300671120234,-0.44357257548193774,-0.014818816594699469,-0.6288237194520087,-0.8136203108167569,1.160820204350775,1.194175528583599,0.8926211168605507,-0.4453839390440535,-0.6053587853945152,0.0735497201606033,0.0546652427850392,-0.11895158809546988,-0.4270956822961406,0.04560478971315493,P
13065,0.3114745257895413,-0.6534818243817923,0.042174711408846544,-0.38629194119124904,-0.18198642880063493,3.029200705836025,-0.0386134570266526,-0.511581396087869,-0.7205150131584063,-0.48632005839616044,-0.9241784320782419,-0.5108485017373404,-0.2975924120331751,-0.09676624808594755,-0.4409316407085525,-0.3253624274256719,0.37361418238081395,-0.29222935183506893,P
14988,-0.7867043192672187,-0.17244850126860717,-0.49769747912567397,-0.15894272808795912,-0.3717104565531524,-0.40598696427148895,-0.31463634420002423,-1.044224078835189,-0.8543173738754837,-0.47986129039515646,1.5264709134803598,-0.2601634847513203,-0.44121741514224844,-0.3091862345281409,0.11760151974692164,-0.3303976588779894,0.31861132232986283,0.14891908302064819,P
6215,-1.6856199868723918,-0.9053065549387072,-0.41173952683907494,2.4927184736714354,4.721618279277832,-0.26935252707770807,-0.7280428247613981,-0.7997578431020376,-0.3611945129662958,-0.5491334880147337,-0.6913533132303921,-0.199811393208919,-0.44473123281128524,-0.6294863533842185,-0.5780440507973077,-0.6443950646714842,-0.14835044091081465,-0.035875524552236054,N
11176,-0.7405542729190004,-0.13177055919314828,-0.5377134444329139,-0.17665413888575573,-0.23860283403111265,-0.3068870176084597,-0.7856391626395054,1.8581714711692574,-0.4212255035995436,-0.44535779641629136,-0.8145641114544379,-0.2483169092129295,-0.21469223096933493,-0.2203921134801839,-0.43608133256268333,-0.28883606478887447,-0.3497540067151353,-0.695463375957577,P
7285,0.6440119688917856,-0.25071317356371264,-0.6224426247233508,-0.5860615640089721,-0.4144244942208645,-0.8427121910881126,1.8695369398856905,-0.17243637417819643,-0.6687681335859645,0.5757847519189735,1.1193423025047609,-0.6409342201471258,-0.3473238662567064,-0.3364175225696325,-0.5260465571029609,-0.9361360444223027,-0.514970639005288,-0.1968209005317522,N
2520,2.181791264928271,-0.46968406185642575,-0.7473364115618097,-0.5851903996585583,-0.20544567224533647,3.9366872950595293,0.7893866624606101,1.023939941133387,0.036983535039065374,-0.8344412568502758,-0.5586000849440709,-0.4079802987527587,-0.17305636896815763,-0.16022410100473117,0.10387350677282103,-0.08816598124511782,-0.43065849526199906,-0.2867074058737645,N
46,1.9781423531388096,0.11846765484715235,-0.2936047994744806,-0.10452062593049471,0.10789373489102505,-0.5778822240361945,2.65062340132299,-0.5055683534149991,2.2230078827640627,-0.624512100152184,0.033935511897763115,1.3038297582344456,-0.26001887214683284,-1.1341558612729967,-0.1523838549214699,-0.607187904068381,-0.04323370650875433,0.04500654936060486,N
13988,-0.046511052720677265,-0.41948235775009585,-0.3217079224852554,-0.4329056265194687,0.14094103945870634,-0.11488829432099479,-0.7758882612215228,1.7857251751644696,0.8244879807989676,-0.717064890882257,-0.5424552633398906,-0.8340780725998612,-0.8055689783683748,-0.4596688005419872,-0.5103028686444346,0.026240762760644742,-0.37417690004842785,-0.5489898779028791,P
8711,0.5465619220317631,0.13091899684103617,-0.5113315690540352,-0.4585543671378288,-0.5208699765105652,-0.2572067379877748,-0.4698157623234027,1.1595720043649735,0.03804942646406684,-1.0224937413007102,1.27863538478459,1.5966590438943125,-0.2033186119048889,0.027205383999899302,-0.11638495175192787,-0.6328636549997332,-0.05613751140843393,-0.31866219124037576,P
4446,3.6610807819798277,-0.37157662792531426,-0.35922050539881545,-0.34561686874075404,-0.06708289986696575,-0.255043155773349,0.064654672715514,7.079669768523966,-0.4865202517597288,-0.8517226320681759,1.623037083881728,-0.5295175033930332,-0.46408840910408633,-0.1347635144205845,-0.42017107814276355,-0.3680659824602473,-0.4741856930230746,-0.31277330127489517,N
4056,-1.4872516424353113,-0.7360745813033475,3.865068766116495,-0.05851717604582668,-0.3728957880390758,-0.7722368587884807,-0.7995254656561203,-0.7218462356611173,-0.7331217475702937,-0.6641605480366333,0.04438497954672632,-0.6274095842639628,-0.6618202282310633,0.10639613115114804,-0.15729963294427388,0.010115703432435674,1.702212271279114,6.985970440387907,N
6768,0.6559552404637131,-0.5295556758548863,-0.18190263301527984,-0.391351493966924,-0.40080159048535036,1.6125519792990324,0.56784880126695,-0.3669319968869771,-0.5933856993324063,0.858110133071283,0.08730121668990459,-0.25544631824465325,0.023375516720042455,-0.3851201056275829,-0.42862039283444686,-0.6761043225936445,-0.16868286599405502,-0.20692235961320404,N
2768,1.1873535025684714,-0.7526216313019449,-0.3086498090494346,-0.07631002598636821,-0.39758199009019274,1.2669435284802653,-0.39540088297705345,0.08574303430892333,3.249745680503868,-0.2046826067480433,-0.518885326989991,-0.646228381325098,-0.35417252081141265,-0.31555900125553926,-0.1943164952625715,-0.3082011262457312,0.15398844858514993,-0.08827179346147772,N
14284,-0.36430804936005967,0.2026000555003965,-0.38064687392830115,0.028630500679725147,0.04971105468706216,-0.22645489921443537,-0.6536566358449668,-0.5888994206763681,-0.6645336235943813,-0.7100518960351092,1.7233134665685064,0.5531330288258938,-0.2979797660929111,-0.19697229078692957,-0.017055740897447547,-0.13213592704136204,-0.210416638207238,-0.39929472671991195,P
12701,-0.636977069038445,-0.41968965104994654,-0.3731169742877066,-0.6679458370239086,-0.2676139354535507,-0.25058340026756387,-0.9346668740087961,-0.23392600295530935,1.6771061019888716,-0.5531328013047127,-0.6340249392479911,-0.11077487240593742,-0.36359457689409613,0.06455161161753714,-0.5486110716048967,0.09490003300133504,0.10568993232179053,-0.25160668731296665,P
7538,-0.8297368116937757,-0.17014242062767593,0.07369593323527551,-0.14003925183127222,-0.12078946666578738,-0.13160584683016197,-0.38323668824632645,-0.532498982126034,-0.7889422458156417,-0.5620230996769858,0.3668328922535109,1.180211564258943,-0.46829729314828195,-0.22685832099577416,-0.4651521004887887,-0.20217062973365907,-0.2918055755850456,-0.20455509081604806,P
13978,0.4798945044358171,0.5517248889896511,-0.5727338372847748,-0.1464208935421869,-0.6513879760771961,-0.15140455691563226,-0.8057028238810241,1.1720643320751978,0.4088955837882954,-0.6795272192210796,1.0238080300082768,1.5662424299387854,-0.5432776853220311,-0.4061596146040966,-0.3962107398182272,0.12454942641833844,-0.11470109516397267,0.1389311377999409,P
6322,0.47180883683037333,-0.5188683348899601,-0.6246638222676439,-0.25239620693420506,-0.3685372800567942,1.5699513724511558,2.033907785243356,-0.007256690262522181,-0.5267562363239551,-0.693742150168184,-0.9127934600894227,-0.36785867263817335,-0.2666593451510982,-0.3302982013360127,-0.3355959745327877,-0.22026399308811995,0.042957279196761955,-0.31846947913037926,N
3172,0.17962960600553163,1.3332663484521494,-0.20740409232492074,-0.4041996006624355,-0.4881877696685154,-0.3529067748368635,-1.1327031675962116,-0.5551928565681573,0.75163409777931,1.5485061999915744,-0.5368244948711419,-0.2863224902395827,1.9988799641795136,1.4226434236368755,-0.22635392846461283,-0.40043521400477133,0.12957749976519856,-0.40366982304723487,N
6024,2.0545111386055295,-0.655536819272158,-0.407088653494411,-0.026780303555158647,0.13925761806288295,2.784197847358766,0.36270449179966524,-0.3481765967918739,2.231103763497581,-0.01912896930726795,-0.7401035010716267,-0.6895057275043706,-0.28242222890975144,-0.1369497762873644,-0.26754923821779747,-0.3394732729069782,-0.32730721921097505,-0.09222208041834884,N
5404,0.8435352431225338,-0.9707375674629609,-0.3207650996398727,-0.2666185142329938,-0.2082555856006197,-0.5878252877668495,-0.5140633479538883,1.169983423803686,1.1413540330773513,1.034784521280163,-0.9584212222771777,-0.7616216691290936,0.2968900679675024,-0.20606458314279183,-0.5565545875211444,-0.5493540315625822,-0.38304686584978376,-0.2865555109940099,N
12656,-0.7280085420756299,-0.172645294210865,-0.37877676392013204,0.3108747498130384,-0.02100636274437534,-0.5568065670736728,-0.5643857336978484,-0.7730525996885398,-0.73565534653886,-0.6910729425671208,1.407909239176659,0.9861130995589227,-0.36757095707271853,-0.34828169517654983,-0.16759679911105038,-0.10715806101643097,-0.2850403925883241,0.32594616049419245,P
10211,-0.6191430541876657,-0.3039193509506532,-0.16127083808795722,-0.49285809815432524,0.2506066835004069,-0.38118952674447387,-0.1314865899689141,-0.10365081857543273,-0.5905228930003161,0.7840663839363102,0.24753234735727736,-0.4921607832888647,0.04377259864619443,-0.5043796451564866,0.005952445060392886,-0.5282763438609657,-0.10435452809116297,0.2728021317658082,P
4694,0.7773376905636554,-0.6720651968042703,-0.6343434953456382,-0.24470384085723382,0.04184909638758652,1.787110539689368,0.6383750797362642,1.377324574923626,-0.8311205534218414,-0.5354526518411916,-0.4758408092662999,-0.5867030277134199,-0.1645134235311059,-0.3516306577932284,-0.2909349931879141,-0.5475518546441136,-0.3780382567146228,0.18600313628172407,N
12132,-0.8315579582753385,0.32408611896574335,-0.9975037446844539,-0.2987720003276953,-0.5183878964858947,-0.33618617844831844,-0.330851351837571,-0.6882580132933206,-0.1907012307445516,-0.39566365985693247,-0.08071392660188115,1.6847805352224254,-0.49321821611439415,-0.42325266465893985,-0.14087277525642083,-0.12126602469833941,-0.5733991590516474,-0.05056550172128915,P
