,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
11446,0.5017172486102217,-0.1601603144903277,-0.028987227240576386,0.15598580318851635,-0.5065414956158177,-0.6626252260174156,-1.368961615681707,0.7681507326152864,0.10563988989471251,-0.36809308621351344,0.40171359842700805,-0.14120389487543533,0.6370352102001249,-0.2844838461467322,1.4144626626066275,P
11269,0.030147573324530753,-0.493819142437964,-0.25172773665803877,-0.11198436184434846,0.8624821085452274,-0.024156834464057697,1.272618164618544,-0.0615898245915233,-0.09442318079462497,-1.031709853068946,0.37647799687718064,0.20077303207331976,-1.304857504631011,0.674325682779769,-0.018741847801017883,P
10471,-0.5446311906871295,-0.42048397727200304,0.6624874583627683,0.42663268511788793,-0.7730575916057596,0.36741982105238163,-0.45887572268986077,0.1649319678923641,0.5568087318607293,-0.4951129152987187,-0.42127833848775165,0.43519596566447905,0.8633230730216559,0.08253056252969959,-0.007629754736737077,P
3840,-0.7538386298558786,-0.15714963920929903,0.9926404402792706,0.4132322975864657,-0.5458512127841787,0.6325428923958447,0.293612753993429,-0.9745226338922727,0.11756137573103191,-0.1664968820759158,-0.37263570162265686,0.5315195078115151,-0.821534932273962,0.014189348352896591,-0.12344596587532496,N
3998,-0.8550927366516285,-0.8907002624941132,0.24293545432292463,0.6060219872099454,1.0432660722915792,-0.40546518196764064,0.525067573894369,2.4825878869310896,-0.9426407879528831,1.2348909625186189,-0.33560343789193303,-0.19674703815620576,0.2728254374119807,0.5796652044356626,0.020856100735403643,N
4142,1.6459354650279754,-0.5752283497806434,-0.7369962996747799,-1.4182390472135673,0.6839474465697362,0.3289010550651875,0.8788380144000902,3.289898520437747,-0.08381136639213055,-1.0685304033757719,0.07822111589301067,0.5710206340264593,-1.5447738539690163,0.1012931936096142,-1.4434063218935702,N
6883,-1.2462862222625497,0.028301960693909056,0.8487427479816942,0.373011576245556,0.19020651030166227,-0.2329192159798293,0.1863487594821368,-1.180092624205085,-1.2776677901541469,-0.47348531907168784,-0.1638490747023266,0.202622018800899,0.43825543721090937,1.1171696078444673,-1.733130920683998,N
5753,0.12049098111833478,-0.7627549076540208,0.08260258009464773,1.511713590784697,0.9700078968276555,-0.11109498409567341,1.227686446571171,-0.8086848370745207,-0.4061354810094269,-0.45601378866193254,0.11004179011319126,-4.7689838815605805,0.6438433995936548,1.0178202649745745,0.6912393965826515,N
4290,0.719336465728373,-0.548451082710652,-0.43562105431476095,0.019591183488396946,-0.01647330615066485,-0.09431439001472436,-0.7162235814480669,0.16530228105152078,0.6957344577731592,-0.6398769663183782,0.02166344380512436,-0.19406034472238298,-0.6962879043311446,-0.32560859488265903,-0.0014382006534081615,N
1875,2.0046974689616377,-0.1840102555518068,-0.11792085689088425,-0.4338845750391147,0.052255010278275366,-0.9892514406894607,-0.6123690252766704,3.087934274221728,0.45595726489411764,0.08450728067196575,0.11698178074342058,0.33456105537522196,0.7838575222552671,0.8578925812881443,0.1846325766234339,N
4934,-0.14135971121958685,0.02636534475699337,1.172279091191943,0.4377869469247822,-0.2251760398747228,-0.39253484277820583,-0.205996081396745,-0.3516532909070851,-0.5515569683836689,0.699735824414181,-0.6318170341062137,-0.09991716391207234,-0.175606936585753,0.9693227179043601,0.8073751280609398,N
11614,-0.13673534735117143,0.24825710783758898,2.8201740030966302,-0.6123068558486084,0.5109354633663326,-0.38601211869082497,0.3679853195210276,-0.9931718480393904,-0.4234903475132828,0.024408505285867882,-0.325163111464511,0.3379733252681657,-0.511501150348981,-0.5744757429945304,-0.46170659707910566,P
13921,0.8895411182773991,-0.3988284129269183,-0.5905698986554175,-1.2170273097993463,0.4870403777298593,-0.3373928975887702,-0.08679210505630558,0.4323643056608001,0.08002262900639151,-0.6789523078865646,-0.8672604999598031,0.17866007662983188,-1.3059952673176256,-0.3224599234251497,0.8333034925786034,P
4138,0.47391810493099695,0.06379257330351298,0.2571387988221055,-0.3165828860477062,0.6887456771106173,-0.5692681098654963,0.2583165247826514,0.3214677976505285,-0.21593346939506464,0.5141726904549478,-0.13980398848199088,0.20662899213451474,0.2896134249699121,-0.5263696227526597,1.7027774922845955,N
7051,0.049556739033553565,-0.6123366789565001,-0.24635207453838592,-0.1722807117453336,0.5745461816143551,-0.6820503812181563,1.1648614294295034,1.2135434204178686,-0.11188803815021842,-0.794114997018332,-0.3031919148509423,-0.40276687365596386,-0.4609609187508076,0.23717068225525673,-1.2135596538499334,N
167,0.7069389527635765,-0.3683234058684037,-0.336410575110018,0.16731720504249745,0.9159384464878522,-0.6668326940809151,1.0707294297820458,-0.3759521734620597,-0.1298616574000424,-0.18075926326895886,-0.8955242296185233,0.44010536186772287,0.5049678800534945,-0.5684991327483041,-1.7977670838880786,N
10781,0.2845710729453633,2.5340187491649813,-0.4893564167668674,-0.09716611595814711,-0.03290109075915992,-0.46449547168403155,0.24361229689636754,0.005190184824997834,0.23230105667820938,-0.7966730105715649,2.070176164146966,-0.91429040380312,-0.7452273976629276,1.7789653335425568,1.3168843686365357,P
4688,-0.15951577885234275,1.1421933441156913,-1.1504718343453675,0.4750751558912401,-0.7066637505335128,-0.5438675470908699,-0.7651964500077095,0.3360426004725191,-0.17017081314818824,0.025080228365168877,2.6419760613392973,-0.5711097685048724,0.5704538648437986,-0.2923438999169342,0.23704478410841168,N
3378,-0.31810413202086546,0.7131880209948456,0.2543737549187232,0.331661905059479,0.8904954650359158,-0.3176926575950471,-0.1413452637893523,0.5306796826617043,0.14701609616318398,0.013746943250022459,0.4843543335413833,-0.9081728261401082,0.9831585577888364,0.04076187533315612,-0.17428038683602193,N
12552,0.6692758005246957,-0.6843600761396411,-0.06666669706205003,-0.8085307174579632,0.9083324178137806,-0.8659280868092027,-0.2349286812607237,-0.4451180609894617,0.012178552870881543,0.47477639260717264,-1.1236540014072935,0.4346517073578879,-0.37551392086574265,-0.41023215772973365,1.7891947468334124,P
10534,-0.9838238088246227,-0.7982007427493201,-0.3956663813374009,-0.3420302391693349,1.2833482308235564,-0.2754300877325672,0.6507310923940987,-1.1734159870601362,-1.0444410878176482,-0.8851148712558832,-0.7105451006426164,0.4253214163175241,-1.1417210968786093,0.0015862752421275106,-1.3327315514284357,P
5557,-0.41564351135650074,-0.5326318305466812,0.08498608298340249,0.9584313267241868,0.40704714709057555,-0.026322755648787666,0.25348561267259484,-1.3713131591506214,-1.5003133547022487,1.0960797518468381,-0.25757071371660006,0.7169098531712375,-0.2901933064521899,-0.1920766521384906,-1.5720626350686968,N
4368,0.14302407353930363,0.12745122381658164,-0.7531848956827278,-0.6005081061197584,0.5318009471736743,-0.6063336593742099,-0.19402154866586074,-0.5296818451362151,-1.1553423720808846,1.0402787776917641,-0.889318421345284,-0.11716628755872993,0.07299525795577852,0.18065583274702612,-1.7882629982019465,N
3569,-0.8455141107374206,-0.3792611558834128,0.3268058716932877,0.2547552541198168,0.2684145649978122,-0.24600835727984827,-0.6394053766251089,0.546569121904821,0.10918173853407356,-0.4902033648594607,-0.43473121624862604,0.7068996863928205,-0.7299058261262701,-0.6442579659328531,-1.2863401083430264,N
9394,0.17172004311807088,0.2406135921259408,-0.5412167486557679,-0.8078061954273519,0.9084700406796695,-0.6788114077612237,0.9403281443392018,-0.44436998241905024,-0.9995065972387744,-0.4046088353433212,-1.0442050496152426,0.013137036208558772,-1.394235977586254,-0.18841223074942515,0.30989303527280726,P
10906,0.447575647544613,1.0891478531757566,-0.7536588745450363,-0.47635228563624876,1.3326093304505306,-0.1994604260067628,0.8597931588211071,-0.47187290367315393,-0.37637175481713614,-0.7500994884656874,1.027177790071815,-0.4492641068200054,-0.819215514126152,1.2152089176690428,2.117215135822254,P
1817,2.3171949840492405,-0.5511118588789505,0.6414662183417419,0.49669839353651646,-0.8602320242859951,-0.5054592632865333,-1.131459727188792,0.3704973938924142,0.0014951376908654002,0.15012700961412334,0.24093369732763492,0.23077328351003598,-1.8728091710515122,1.2648458939103733,-1.7145703917798065,N
12122,0.39466348128176876,0.35101317426591705,-0.5153540321259673,-0.7249305261019532,0.893141659569293,-0.8094401676705477,1.3830348488403348,-0.08719436392918523,-0.41313102860043066,0.03367586681634993,0.2607789861751794,0.7372344031780179,-2.1834735403265655,-0.6697720418717994,-0.7598625363843751,P
3709,0.23702452634411422,1.6102749971226462,-0.3989761327977347,-0.3043974330337702,0.24930169709733693,-0.8016601476003494,-0.2371088468353386,-0.07426296920348749,0.1729924573071541,-0.24259309128370743,1.1665666902757525,0.2714281680055529,0.42831056292655045,0.04908192864926357,-0.2008016784690862,N
10494,0.36974842591460555,-0.3488646895621309,-1.8378106291696237,-2.0677887109160693,-5.210480710889383,-0.7582556733250061,-4.478380415415076,0.1751162987017304,3.9068091030988805,0.5540407200705381,-0.3385966606254552,0.6097530927035258,3.0346987711228692,-0.9400946764424565,-1.1896418896485592,P
1231,-0.7211314725042903,0.1288552460061564,-0.89360876679803,-0.22563723046256678,0.7376043574600033,-0.852590197283229,1.584595369768036,0.015813930858164404,-1.3952426923329053,-0.3154465373435781,-0.3963130612907621,-0.09112363092347774,0.7465978658980532,-0.4744820548517649,-1.1073774798177622,N
10999,0.4854796793520578,-0.35243494547040977,-0.7108193296018276,-0.6594601349208933,1.3010816743420006,-0.14242545209981147,2.4915036553424583,-0.31177524921183575,-0.021777726867105385,-0.8136320565988701,-0.19871372376113808,-0.22570122566440248,-2.256061661593194,1.6819097929299016,-0.6045583230622595,P
13450,-0.9092746433863824,0.08461637294745478,-0.5397040445790006,0.013671213872662624,-0.13856158432194682,0.6237708311289533,0.6988755251689779,-0.9457156665085442,0.24586630967238393,-0.3333997540383491,0.2977030091313508,0.4503841840693387,0.07951209340319226,-0.8598975915822822,-0.25609943692985565,P
11027,1.126780653958061,-0.5032403636411459,-0.993083384286219,-1.7411006037914893,-1.063439120695112,0.1316119252647031,-1.7697579921044868,5.436768261814117,1.56137492537329,3.861522950081065,-0.4672636463077964,0.3457373679766569,1.2748807227517622,-0.8194563655699321,-1.333985706871427,P
13909,-0.24549227884066918,0.30919811591565244,-1.1836393223609676,-0.5568658647328367,-1.050627272712394,-0.9017645530552306,-1.8392000127824313,-0.15664470127649624,2.4146896508041897,-0.06490394565859653,-0.42213394239947044,-0.14407675691992963,1.143455643537953,-0.6116281021117543,-1.4608200760190477,P
6685,-0.10089559486428268,1.2650529659348406,-0.29760516977530294,0.6450505633422093,0.6043430516162063,-0.56122464482911,-0.4966146183746851,1.252054351387125,1.0418229466638353,1.0991949073110128,0.7478806829910533,-0.05483415049171723,1.6067017307817073,1.1249246397921948,0.009870641382242175,N
654,1.1971743728623245,-0.6507494126979004,0.7126545007510353,-0.4454270296696173,0.28830111811964465,0.21630411566982777,0.8079383261065994,-1.3096488598878868,-0.04047193097553026,0.3332881134625605,-0.12126680074445834,0.3175893124427213,-1.149485166814965,1.4836595253794786,-1.1884370890656575,N
4602,0.3730197748219218,0.3510450217170865,-0.7957035506198552,-0.20393234792505682,0.8541668777871783,-0.7338248523662221,0.8882299269750618,0.2683888847781239,-0.7089714537419487,-0.600392625985925,0.8857041256006102,-0.028163663140380713,0.3695855756770088,0.1768273580581572,0.15339214357024916,N
12273,-0.8445351654111793,-0.7819556807507022,4.07679565975828,1.8489045124409662,-0.7111253659452358,0.35578447140938496,-0.5062763428443521,-0.4538671113815384,0.18519069183887854,1.2547340287235211,-0.5055787611488171,-0.023537047121507115,1.875855047289582,-0.7566892576714035,-0.29670391810226426,P
14168,0.7952164497771034,-0.3624148265401027,-2.166963496133258,-1.140697272190699,1.7569127245988851,-0.2068021995085273,1.91507739220066,-0.29821920999060264,-0.2731510018409998,-0.6623078192800704,0.03979173278041126,-5.486074631168615,1.7423874840968523,2.850786225548167,-0.3497320181307607,P
920,-0.598393437881036,-0.17054130961599223,0.14540378007027577,-0.7555602874700673,0.4903485149183402,-0.21957231887810308,0.7015743357959001,-0.21560039533470413,-0.21229950252853458,-0.8952091283862753,-0.3728269970555398,0.5458412908672206,-0.7882785858100432,-0.6507167327085855,-0.41678992455175756,N
9438,-0.8629374053703686,-0.8250441463346713,1.494373918813226,0.6903202242187515,-0.3190959652839647,0.330606743981179,-0.7717816191183844,-0.09280923416760709,-0.03454380813606947,2.070813598103741,-0.6438259099958261,0.46646654917084784,-1.4711690944813323,-0.06308863169684337,-0.11427305322239109,P
12742,-2.763108354792472,-1.2464845109541367,7.91642417178633,3.5395419301811035,-1.3611993034517584,0.6194283810874383,-1.6909387875566007,-0.6725105011225329,-0.812157093371194,0.17139499528337993,-0.29670697186819,0.306611486832353,0.39265390902316893,-0.4062766398980425,0.892535577740023,P
8022,0.8984302860272755,-0.02596777689567742,-0.4006385350237182,-0.8163028803925259,-1.0289525266632153,-0.9277960432885808,-0.9979997646472257,2.487944709424447,1.8354738005002755,1.645837415112327,-0.08164216520368445,0.09358249895471506,1.3986595993508466,0.48946382913377073,-0.26240835207090607,P
8236,-0.8581263435273104,0.31413514495262385,-0.9159346939471036,-0.45909535348247243,-0.8287941288439605,1.4403226095231674,0.7229122514204861,-0.51293948938909,0.5505361403534965,-0.6180528459589206,-0.5690628509633175,0.41702242983089777,-1.0247853790848906,-0.5624771350751692,0.232609959135753,P
14514,-0.5560013022878134,-0.8529358280177564,-0.8684300261034782,-0.8926999780723218,0.24299599409627115,-0.41703396963277906,1.1848451094545176,-0.7167486789428255,-0.9947330479655937,-0.3287196170069574,-0.7524495581407055,0.0783211616959466,-1.165919941906224,0.34402964113909884,0.5210509093824952,P
18,-0.05555645222276434,0.4654338215374998,-0.5663552080302693,0.04379805228304945,0.6153413269161779,-0.5934440931975217,0.061825691822030515,0.7574273924665984,-0.2744934143459451,0.05153759972863409,0.142149403729957,0.26771905268314594,0.18983456826720674,0.5664259138269884,-1.27167157908315,N
3923,-0.6504461478102076,2.3821344048056785,0.3310688490233673,0.4829630049163773,0.18954113380168663,-0.24533098768581157,-0.09577108561108261,0.562084007128531,-0.5722513886351104,0.5348229934512887,3.186535138576655,0.5906695163722591,1.0752062493936865,0.7345645600627206,1.1417979371407203,N
950,-0.04224140877862759,-0.02236199853627402,0.600229408340143,0.008270930012832634,-0.42645877086015743,-0.21759098973328095,-0.05389473618549656,-0.15825813348962064,0.23756644619311987,-0.08862801945717647,0.03074045793559277,0.37213784234674785,-1.13178351470608,-0.6564733354943043,-0.5544390808206833,N
4084,-1.0010423558565267,-0.22872096325661226,1.8172374409184755,2.5036008349520404,-0.6194679950058263,1.703290146804152,-1.1770437555978877,0.26051492129970966,-0.9951301531733899,0.47651407000011436,-0.6558920975253202,-0.07537972763498793,-0.6340929692989933,-1.374897668467376,1.4195133954157597,N
5909,-0.9285075520794333,-0.2638306291007497,-0.7865169825811427,-0.8180939102000695,0.5906723763624271,0.1764524934247359,1.013109169642634,0.012388659974183702,-0.5204072386003129,-0.6182814116617845,-0.4700253370457215,0.09137125075202027,-0.352893815718604,-0.11409030250640412,-0.2559167158612783,N
3991,-1.2525477445773405,5.141741881440521,-0.4502433322219573,-0.10545953314272197,0.24657207446761226,-0.689987281912887,-0.08173856779124575,0.7624604788955813,-0.342324985824429,0.3308263924873118,5.002382769415335,0.38344709501597785,0.40994794284197256,1.134942226441324,0.7959890459169402,N
9942,-0.34310946732062925,-0.7044671291529183,-0.11278682686173194,-0.36779415264966975,0.26591524231341523,0.12842665081481397,-0.6189818091625625,-0.6230946678773772,-0.18828322447895637,-0.6179697538776652,-0.7947516205863594,0.49810114399150807,-1.4928494335572462,-1.5703926727660376,-1.925373441330945,P
8517,-0.9810222330253564,0.5055156059746696,2.0763344319356385,1.0723050521725284,-0.8017147983123204,0.17297988655273716,-1.7061695190475161,-0.23900763587619914,0.6271639550012055,2.5005546269775905,0.35876444789334394,0.5626540950509267,-0.5782668773061497,-0.8984107039781615,0.9265773333665224,P
14606,-0.0002158996691619397,-0.09695312723575245,-0.21318012809878134,-0.7780695863481125,1.3956612048067534,0.4538660556183075,1.2714602516167453,-0.1858004748370214,0.012321855753962774,-1.1551554244299647,-0.12048619040270667,0.10472317646310085,-1.5078944595275003,-0.35967530796783764,0.9882321573811969,P
1269,1.4595167132132834,-1.0243977057350226,0.9555877339016839,-0.996377472420582,1.8882014024675176,0.03635356907122056,2.7344949493438486,-0.45383363697834006,-1.0740841082051424,1.8453909398568666,-0.9322941750541058,0.44695422138052665,1.4692462165667117,-0.8351170576737967,-1.1745665591647152,N
9010,0.5420250747751704,0.054318686837143026,-1.0069336518128866,-0.6363006396826901,1.0843736414395815,0.04385023850101544,0.5388577195167931,0.43650780633441333,0.6115648955839451,-0.7542221836804257,0.37619519222643305,-0.9055126118554723,0.8689771102277859,1.4649081323229276,-0.4960509471363724,P
1379,-0.8026055792264322,4.508918859204675,0.7624995510231951,1.3858122892717868,-0.2108045134292061,0.20006796429225093,-0.3360425872407378,0.4035775144044843,-0.7299874398394383,0.16949350972181276,4.183649843398472,0.23794017569589526,-0.08065808508530134,1.0342756092477667,-0.2426624127439877,N
3873,-0.3512073373111011,-0.9534588063045157,1.323188000148612,1.2210296593163696,-0.3071892035588123,-0.1375301570206011,-0.47760237939279765,-0.03921748185516012,-0.39400968245327694,0.03479204541014044,0.05527821330564997,-0.41014394260410264,0.6492650019851316,-0.13537166102239967,0.5329480625513424,N
7106,-0.20804669361470463,-0.09332436584274284,-0.13190827162901853,0.515045226847718,0.7379192301259125,-0.8274122235654124,0.2275641074682056,-0.21056380078417591,-0.8225705477829047,0.2804448996618218,0.8369694268095842,0.19071050935825598,-0.29090961834510104,0.3475555784485067,2.864969583144479,N
2267,0.2303843766976183,-0.3182307719033921,2.135679056238093,-0.09719599191367279,-0.26989382678847207,0.68458495149803,0.4453028657495738,-1.1078524235512552,-1.1311091297549623,0.11857734334140502,-0.37455946454547334,0.7453253419664346,0.18857843689072368,-0.2235103010299052,0.29480534194263464,N
14431,0.9021841981612859,0.6939164068062929,-0.7095268852755692,-0.21029810021023254,0.6668169749864558,-0.18637212542673973,0.5344098420763168,0.5914864464488703,0.2353546448103286,0.7101788909097286,0.7270005363238903,-2.5036766157832644,1.2765009119933495,1.433879738039448,-0.23679140059659354,P
45,1.694499139805155,-1.2840979096443925,-1.3201371705049163,1.67298832469038,0.527663963150306,-1.0128333920490675,-0.7013682261389627,-1.1796227266774397,-1.3581801822631412,2.296899229192973,-0.18668074575400567,0.889396785079589,0.9887237975955372,-1.1648979982735201,-1.6279796203229102,N
11264,-0.9691565079911628,-0.3732928512237758,-0.39335820701494983,-0.748419219384026,-0.23386781223691175,1.4755338360226846,0.016416720310965277,-0.05491247635407202,0.058374507603036974,-0.22433217936930216,-0.2880620534213211,-0.20683401306056934,-0.05450625487882732,-0.1759794743832115,-0.13045879691673765,P
1457,-0.29902195694057826,-0.5830516536114712,0.18366196133252194,-0.038115549049219155,0.20629853174990045,-1.0526554193059867,0.13732112284604273,-0.013664812529874837,-0.5788577887214928,0.2647946152328766,-0.778108430338317,0.8455621035860602,0.23554689821109362,-0.22860946902492013,-0.5697817365853567,N
7157,-0.272340671503862,2.409162223083508,-0.03172457100946774,0.542509730640939,-0.3032106135281035,-0.17225814242381685,-0.4290201878868457,-0.12471127837415993,0.5676324962313879,-0.31974698798727486,2.2499822948680066,-0.06007442815972758,-0.010092940979926551,0.3988631756329899,-0.5752376429283688,N
2444,-0.8330729428571326,-1.001021243176926,1.384274902750652,1.330186706653845,-1.2537567871489603,1.7744571023033,-0.5678006098309032,-0.5308548287742261,-0.7516837821830167,-0.2918160402506032,-0.1760368708850788,0.7069489595550068,-0.5442005310370419,-0.06332298176057168,0.9310382714746492,N
5855,0.33501252349719246,-0.34562830785587473,-0.5107160027631698,-1.6102585775335658,1.1560174137539363,-0.4858446694146197,1.8149477400136158,0.09770858834616195,-0.22411857975883487,-0.6931806812331311,-0.4961139355146942,-0.28867760160216166,-1.0959209115901904,0.616024883809906,0.2644944849872001,N
9992,-0.572853251823173,-1.29385683684295,0.28493882760704864,0.964739673378852,0.48730661271086556,-0.29130899757350714,-0.26435787316357817,-0.7092873622378042,-0.34507855919209784,0.3178170120123844,0.04284313300917297,0.49226004843031096,-1.4560248705924517,-0.9379295221538216,-0.8402833607787838,P
5244,-0.12539544831276261,-0.6670451027357788,0.9984267914270001,1.0520129603693569,0.15415999192282132,-0.8316713301016619,0.743617851600774,0.6549350954324258,-0.5540963075114842,-0.11814589163232198,-0.5976659150461368,0.3602975991295792,1.0501640431898425,-0.48026495773006733,-0.03666654490277595,N
5439,-1.094350148666584,-1.0537532571767765,0.610481964813087,1.1305238272858225,-0.5463276688486269,-0.12119581459833734,0.1521004411595238,-0.6925759568986254,-1.0037507902713603,0.5571569758546402,-0.2995709351221638,0.23364922613623856,0.3691807576461359,-0.7232895171137711,-1.4072189393236927,N
4063,-0.541854087933321,-0.6389684524885104,-1.0674797491843915,-1.2856283368460413,-0.014880077788732793,1.9402098326106378,1.1948900769001667,0.08725258252168155,-0.4940071492257838,-0.22755169128953928,-0.5608399240084238,1.1069733344868702,0.049246874862374446,4.0443381268186585,-1.340443538422702,N
8971,0.56622239232393,-0.3066848086584061,-0.5380682833610224,-0.8855817874940048,-0.21085920806207104,0.4569255206176419,-0.5731982125422281,0.7142565773594933,0.26425369399483634,-0.45630482120202637,-0.24113221914270772,0.4293880025368495,0.18276243649881993,-0.5835225200043788,-0.2956774288188805,P
8164,-2.5299958298674223,0.12018151379672315,1.7621198015284822,3.127846466639769,-1.3258492660563386,3.0231888848825124,1.0944959644602785,-0.19343996081908243,-0.05714375690178575,-0.6358008861541695,-0.20443092367568236,1.252105421701379,-2.637391534243552,0.7076129304274027,0.3350765521710177,P
11204,0.2729364819682679,0.7746220520584245,-0.2054567356673732,-0.5767125872438064,0.4884082157268661,0.26445915173363754,0.3238381839370108,-0.19512216526552645,-0.023835994990013654,-0.3217791386150648,0.47183021263355096,0.5854496817650963,-0.07769782049037388,-0.47552294436560333,1.2150455770408533,P
9260,0.6039326909244577,-0.5605396731333144,-0.7183009991604461,-0.9053263034855832,-0.18110092059034688,-0.008111953278136408,0.004664697913965121,0.11551810906453297,0.146306896190491,-0.5956127441886621,-0.6328557809105267,0.71933641294705,0.7286044887833136,-0.20260681879406606,0.14783366382903917,P
7131,0.051205895388483524,0.8600079539049224,0.22607304056566213,-0.015574367480991474,-0.11498899159951079,-0.24906405042004492,-0.09900371118396883,-0.4443819676147444,-0.5228076293447359,-0.8268340459355438,0.5485343570866774,-0.18891501473831734,1.3512059414115554,0.006367558772062631,-0.7687561726972916,N
9340,-0.4874595617859632,-0.2428626320200224,-0.04704309359937282,0.45759311740309067,-0.06932763332559289,0.3383166385842308,0.4472880219410316,0.06325661390754783,0.490218205057256,-0.1993986724782502,-0.05122855075134469,0.6489529472680619,-0.5705121340783414,-0.867505123448513,1.191146704252393,P
9743,0.05765251023935308,0.3327029394756534,0.3167814398391101,0.6281102072265999,-0.4232131924918231,-0.3895735242532627,-0.15923900108514535,-0.14553071250931576,-0.5562520355130542,-0.5221083230282135,0.4171675732440224,0.566119741081321,0.26189599259722435,-0.31641620666343684,1.0673270429972237,P
2280,0.0669164118729743,-0.25378116710760684,0.24700914777787483,-1.158707287451267,0.5402358091656996,-0.8089957706985031,0.5342837643899856,1.1498815383888303,0.3715930768815128,0.3690691414405338,-0.25980306402328757,0.6465346872695801,-0.623896716839428,1.1343090779672385,0.18994378806999868,N
4236,-0.8374492182374498,-0.4729744870186309,1.494282460630881,1.948539681466659,-0.6530667521999179,0.6653420139811103,-1.1762794053578294,-0.06855110312242624,-0.03577860462041588,-0.06738716165142361,-0.01004020173138731,0.6974386330011739,-0.32055735936163254,-0.19023839688978111,0.07545771654032063,N
14863,0.9636085925749974,-0.5399786592016156,-0.8618871578377546,-1.1118114108299344,1.0232775689324796,0.18376012687932664,0.9564912912700226,-1.5392677985627485,-1.1522207341045507,0.12135098822260926,-0.3865828605214165,-0.48471373897402364,-1.1063296348878378,0.7625864451872111,-0.139179322208707,P
3192,0.21460134958080712,-0.4427549397422735,-0.17957795962635673,-0.5115096662793985,0.0030840348099968606,-0.12131951804750812,-0.5431632554837844,0.8459273544982939,-0.4504191313356596,-0.32540207973197677,-0.31809741746233944,0.4974319009042576,0.620952672840226,0.22940142977987402,1.5046563784300298,N
7080,-0.7198149927978525,-1.0001114640174018,-0.42311740683400445,-0.09987425013741599,0.4470372763731504,-0.9607211713727517,0.10966555426538173,1.3497645156557987,0.11605488454192067,-0.9527992039230653,0.10477131281203994,-0.07496050722787273,-0.76504089974673,-0.8230640186331755,0.7149381184389559,N
9723,1.0409637127044555,-0.8711336010729815,0.4526230212823699,-0.6250133831938041,0.2803479238403798,-0.7167890491482236,0.31282020592263604,-0.19429140830314529,-0.8815425154126856,6.697306970961574,-0.23770948861851512,0.941523719407656,-0.24436561850003374,-0.7204140730090016,-0.620159242123784,P
13618,1.5277779055004856,-0.14512360737670166,-1.1309834583947973,-2.130854509916067,1.0937061202097413,0.22593686651436895,1.0334061546666429,-0.6741294211033828,-0.9788537348882087,-0.35466373082182656,-0.5921587243925076,0.10971186287385433,-2.2555638275154863,-1.1081050645218293,1.3512662995873976,P
1460,0.21919255490105855,-0.11103731335423213,0.1332863623873216,-0.010765891578465935,0.8672054240790795,-0.5670175955082261,0.4161664185239965,-0.4152167818303579,0.21820138267143785,-0.8732969590433344,0.2007564612614051,-0.26487289456249047,-0.18675421450463825,-0.2527561101919113,-0.80990062690171,N
8914,0.8161648620751181,-0.6359120055787051,-1.1199638216686667,-2.2995775846135342,0.8139335436318088,-0.3872258450256215,1.668013092881966,-0.6737613784300549,-1.2004856290288357,0.017304011828368826,-1.4501030547069527,0.1915933669110972,-1.1812283287858025,0.3247827569548889,-0.6507480417627238,P
7746,-0.09403048208308512,-0.40719156878881,-0.15026798206447892,-0.8555839911039689,0.701512788170679,-0.48660820597081433,1.0214791455322936,-0.7552669840900608,0.0833646471970679,-0.8061775474254912,-0.5200152319121742,-0.11401815082554151,-2.0396161818978493,0.799883680783614,-0.4615457844371841,P
5822,-0.5983173329554662,-0.24294395280647163,0.8135421560772574,1.6371172043056537,-1.342873309856587,-0.6989331800158537,-1.5018317542927984,3.2608112791853587,0.22406118589786878,1.3196854985641662,0.25759841032123704,0.308458290285736,1.2689273017172478,-0.4134530731074883,-0.9661991986194256,N
13346,4.6673027145436405,-0.8937493919826353,-0.22159065685789353,-0.8823340173447615,0.11511443627024101,0.2944400189879316,-0.7101202468733394,-1.144077553222509,-0.7828728824586579,2.7733382511801503,-0.33667177210105115,0.3267204593055032,3.6838884536396366,-1.2809057422896306,-1.0769485835525912,P
12945,-1.2461895277540096,0.11665880022288189,1.31776303676385,0.6831960859170528,-0.4207931833665335,0.10558322709286033,-1.3167911984484906,-0.3453206318240563,-0.01541017872665626,-1.2841187952075952,-0.6217628441033741,0.4385994767254344,-0.6484051961304429,-1.0979551620570736,-0.38436201767546274,P
808,-0.7186702904054928,3.799312213270671,-0.648486241987003,-0.4647108669337738,0.43433203538499526,-0.45855054929033856,-0.37429235307735254,-1.1464836672548813,-1.1496962902555383,0.18907660651516928,3.4276337057845376,0.7726645133000392,0.44401920509102744,1.1854620582914615,-0.9759825830415996,N
2162,-2.457088812793857,3.497485496171064,1.1765584774100124,2.2594976454199114,-0.7462625943072205,-0.5110379916870208,-1.80568659937454,-0.7851927945633878,-0.2302234505038037,0.03198473373926458,3.5340119621474195,0.4069785169391946,1.5525801854676964,-0.7029415525639238,0.030739181749205563,N
8510,0.09732318879423732,-0.15463527062647126,-1.2491178763526016,-0.9076366468998437,-2.4922364339858345,2.0868512534944266,-0.967512184252092,0.12095095233074485,3.288190972311305,-0.5793075068196492,-0.361254877531456,-0.02918284575774599,0.612275568927528,0.6698085144393041,0.2163400403006357,P
