x,y,label
252.82937712856148,363.0432059021145,b
268.3547488901498,345.5874847993339,b
264.8902249600803,370.9722116064723,b
284.9451090313455,374.9298898647212,b
273.0784133940469,375.8561474692699,b
286.5719007218962,371.6520588229404,b
268.9785221314467,358.1155297685639,b
281.4150600021197,350.33641540814887,b
305.78924985555705,373.6159512618461,b
291.4712335274661,369.6993912142342,b
274.28434370228246,379.3775866316494,b
275.0205966707315,365.0079067520588,b
277.6298464566153,368.5188540965636,b
303.82247082103345,381.46292401806056,b
273.4191370548671,382.483342684399,b
283.7833459873441,400.194520950949,b
264.0083982803725,411.2481800244145,b
298.25395154702915,406.81747989695396,b
268.4316231839884,413.21299449924743,b
280.12927989670106,386.92379237219114,b
258.8502655490001,399.1476250747643,b
250.09852917379035,409.8880183896072,b
264.9303904136551,407.98357488698525,b
69.57811390811446,295.6257556828809,a
89.0601633459172,279.30286585507736,a
91.35579522822954,288.50599890607566,a
84.12841719399015,252.47058628966556,a
82.56505159899928,263.8926313085013,a
93.48956906353455,261.6151002242967,a
77.600623183081,259.68398497584064,a
79.55237976389341,278.215346141592,a
76.50216874689502,279.7531608373547,a
97.2640599025012,276.07987344182874,a
65.13062568576684,250.32617649600786,a
93.61156881635921,268.4851702263605,a
73.41036080647402,241.83569016901941,a
96.54202052921282,254.44429113440478,a
85.4455554415146,244.08553086679012,a
99.76232277139484,264.87731115111234,a
85.83619172224775,252.06439443283048,a
91.03579657334718,237.93867351442435,a
85.59162709654495,242.02856264397218,a
109.84618720496897,249.12987864635437,a
88.87298169908532,227.4127522073464,a
96.58682541109475,220.1841742005879,a
99.36331647021402,221.57036645542274,a
119.70336115625835,243.49339695471934,a
109.19978499307943,238.62733786503702,a
97.70004038739133,238.46642744074114,a
101.42286668059562,222.2951851724111,a
120.00274089915449,198.62191500494055,a
90.91755926811905,227.30160579323876,a
107.07427839832803,194.54233791414055,a
114.64448611959376,213.10197062299608,a
94.92330678775053,216.03089167448672,a
99.23243080102189,200.24737470391437,a
93.79936059651567,180.28924645762675,a
108.1502996953948,196.33639847768717,a
122.85607463209942,181.445398956951,a
103.92340292276994,177.35501780085315,a
107.78645403068859,167.6570013858705,a
120.15868300001941,194.36950100013195,a
131.20110608522853,186.5189403175923,a
142.22899407494913,165.4516082763613,a
117.97761780833076,187.46876348245655,a
116.42191678142477,173.09651481264558,a
114.23255304023188,174.58488300787985,a
122.27955435761163,162.6446981391918,a
155.52852915968205,192.3310041954507,a
135.69168466684033,163.3719936532301,a
142.4917256737229,169.01365660146445,a
136.21932372831242,175.80152332641393,a
129.2523077460037,175.9468747319807,a
153.573673278386,160.26652082749695,a
159.42198359384653,168.1314126331573,a
161.5459022840654,183.79113358507811,a
139.52252468263285,157.85743063001752,a
171.26227109843455,161.69877627746962,a
150.71823592657518,167.37704701609908,a
175.3491306097402,145.51139188974935,a
177.47118220626055,170.54314893806207,a
152.56715666648026,155.01503414985552,a
194.35202354623164,148.27000730069193,a
180.7915822937335,147.02017918707475,a
192.34022383464884,142.74462639644094,a
183.97578269122963,144.64171859880742,a
179.75143979168365,153.44702479879504,a
201.64736074534736,167.36016456862086,a
206.0024263328849,151.4321826034062,a
206.33247294906704,133.98696785860398,a
213.99977125331867,151.85914710576532,a
202.78570186702842,137.77086272434497,a
232.63144857706658,158.37583903258417,a
209.7914566156006,138.60279056172988,a
229.28730835302196,147.99144444387838,a
224.13272078807793,159.12705139732924,a
234.1347442053561,151.8413131508513,a
244.14251739065622,126.82239507123785,a
251.2033947046723,157.11516273180553,a
242.78996646311333,127.83684096348645,a
249.0431807803258,126.37593879753115,a
234.3441394659211,160.61579338705587,a
243.83208076407092,163.80138251428758,a
264.90204036788015,126.84864431115068,a
253.97112658358168,139.73070985276996,a
251.4695338387876,146.17922369398502,a
261.99370151454565,139.26821926530528,a
275.52000849198606,135.50271185714865,a
256.636882063245,159.62152201593125,a
274.74114379826324,147.55553774115418,a
259.65794561889646,124.89719080872851,a
283.58113135545653,146.73220521222464,a
276.9131428856234,125.35632632567638,a
296.9918827331436,146.82070042148257,a
265.7588328783744,132.93896844285285,a
286.77532705095064,130.7725411015279,a
281.3932186209371,155.54208350161667,a
309.23565935815805,132.64640130149644,a
312.7226765606799,155.71241080296403,a
283.98959111023095,123.66565612868169,a
300.60920232240284,139.9679540416197,a
312.26298945404096,135.96120360796726,a
305.95930466868236,135.0720178073687,a
312.6438441585507,145.1577371678789,a
332.73721695453185,153.10050873974353,a
329.18072375377466,143.88841342963377,a
328.44309228558956,143.1873499175042,a
327.8363268860297,149.63796017193687,a
305.04937948811,159.50389921806254,a
337.176761646622,157.72625243731545,a
339.8616830253989,143.81141444839568,a
332.66108217114567,162.3930475617521,a
354.1484686211326,130.31145641780972,a
331.39283315832427,146.3440193766133,a
345.6642353398622,162.75545713207038,a
353.0901832212878,130.27237150285782,a
363.11104580197093,153.02733896952418,a
362.2404232579655,162.59065252664038,a
345.81262360541155,137.44672125411762,a
348.31455988599157,153.39004035523817,a
364.0509606461822,143.6088774776669,a
356.9869091925544,166.69495370917326,a
382.6345125662275,146.6938884689282,a
368.2887488810159,179.99449885055986,a
365.0477418696439,155.7784521503943,a
381.2370282235853,164.9447844778399,a
376.5407255483658,183.73282285643268,a
394.47854384556797,186.2533570437925,a
404.23000556425575,189.16689035483904,a
385.1745411319428,182.60136297929216,a
392.70752791965214,175.37142457972823,a
385.70372723813426,180.8448155563135,a
378.8138864807974,196.61275034592796,a
411.95480833331374,194.08977500243287,a
392.27288066939,201.72186790457334,a
400.49713777900473,190.30387673765648,a
417.7361985216907,209.31313502548664,a
392.142657001395,217.6036686070712,a
425.926853653699,204.58755612914484,a
419.1381896710992,214.80747123232953,a
409.0899948497133,194.09749879822448,a
398.67228619731964,197.85978997418374,a
410.1629080978188,220.02316904101633,a
425.9102089023013,228.34527496500175,a
420.62469926945386,236.12885596659362,a
406.06030435703855,224.60517018727597,a
400.2512170944916,220.84057878087003,a
403.4782958092318,227.52087688047828,a
433.08109121792273,219.41644980779125,a
415.07163716754087,217.2097458417523,a
431.03877482289386,252.264433439855,a
412.13340320122467,232.28335745753748,a
423.05251982601396,247.34469674623725,a
417.87336540857234,252.90803104957942,a
440.09579636649477,256.5777430366627,a
409.90685070380954,253.8215800861441,a
431.1561127888163,273.0362706700174,a
407.44222388618334,248.35116149493757,a
420.81364200208196,272.2289391785883,a
425.00628708460397,264.4691804536957,a
415.397970799833,259.53280453184016,a
415.75744731766133,284.07183441891993,a
421.94123847395633,282.91203286738244,a
432.12985018679535,289.4546273141683,a
430.8937457599323,269.7414922498528,a
422.68028030419896,264.01688758442725,a
442.40389816194136,300.6683684452082,a
446.8810637355453,284.93178968245303,a
451.5902744851921,284.1538535175624,a
443.25514757956904,303.9064669699221,a
430.4981864941555,301.56881921297236,a
449.1035602161351,316.5646205409339,a
455.8343242303292,292.0559380931072,a
445.27386193598977,298.41735494776003,a
455.46498896542266,313.3699679769702,a
448.3071552793076,308.32596440201036,a
435.34182065117704,324.17158817880284,a
444.4887266638833,314.01043068393045,a
463.7269501414147,310.12993230133554,a
459.8570486548176,311.8528852210442,a
455.74681536602515,319.1633907733383,a
462.21261441874594,320.1960133189843,a
445.47320342839976,326.20239621852534,a
467.88688145868787,332.13036983616223,a
457.19703446969226,314.2734112768086,a
468.89674343596204,350.4376921185594,a
460.0012684685772,340.0645599119401,a
480.85866972072523,354.73596121130174,a
451.78627116269536,351.4279220715351,a
460.0590202969462,342.01283151234065,a
465.5157320856997,349.4419907526476,a
466.07955459634314,347.72868891244354,a
463.3208904480906,341.62562134873133,a
469.81678565690794,344.90208777117726,a
470.0526253255077,339.968429804856,a
454.1359732453057,367.27944461249706,a
459.5007771091544,363.7093673868759,a
476.34618246047285,377.7911653293436,a
478.41196061701856,371.7045259425224,a
487.0013392247664,346.065868896251,a
465.966134169804,349.806536877655,a
462.05661198620305,355.3090922800286,a
465.9718961312733,383.0889926088743,a
471.86384680596257,393.7348762859496,a
461.90859875095646,371.7197716642547,a
476.12000925293245,385.19094788899093,a
485.43780335548445,383.76493702958504,a
478.50222054298763,403.77952295632133,a
491.22184466822097,386.96221616446195,a
496.5160738080335,397.67110741399256,a
486.39031230588614,375.5358459396565,a
505.0667673839993,380.6135461269938,a
497.767617489047,390.3491392360298,a
502.65413729287445,384.6686374789107,a
489.87717387131016,417.3545533097501,a
497.65387370995376,420.2499786866375,a
519.8442705239214,414.8476875802365,a
490.37243633663473,412.91054455520305,a
523.2394857091739,422.5784649577592,a
487.2575626236139,399.4204461076238,a
494.6825509283212,392.22243057036735,a
507.851713507269,397.29934362566576,a
506.18102822683807,399.17069990591165,a
511.3171206963334,408.32349699208146,a
524.1701124081583,424.354794835595,a
539.9315216455373,423.93675263966657,a
520.5005805464737,392.69610229017735,a
524.2537639634332,432.35593238393113,a
557.2791621951366,402.2774579284993,a
552.984727450994,420.95142214560417,a
563.4712546329666,430.1730483833328,a
570.4779348501092,414.09214415618885,a
560.6202063665118,421.24954860943797,a
567.2652213462446,399.6593472222611,a
546.393558024003,432.46553967116284,a
553.0759330960515,425.27457631917105,a
564.2533497887555,416.2030388939995,a
595.3497839318621,417.4190912168324,a
587.6764613900472,433.5471871660859,a
584.9446425064093,420.4750050263799,a
602.9424462398397,408.8934176254919,a
598.7179126395429,395.50191442598253,a
573.9182117594524,402.467970136298,a
588.5978762426618,410.91069590457437,a
598.7599573945336,421.9695296637971,a
583.2806832829659,421.90195487784877,a
612.2472256150595,398.26431323583824,a
602.7334935367815,410.5624499361703,a
614.0477003254152,417.3156053056692,a
645.3689895722733,390.5830855654209,a
616.3165144766241,381.1990801759771,a
634.5310167203797,398.27972805132583,a
620.0195719546856,380.08339832807843,a
619.5603431931611,379.73432324382685,a
656.3979584769108,402.8408437482378,a
624.3934233322406,377.4930851458031,a
655.7585263177356,399.25019985715505,a
658.735334427588,397.67167492704044,a
641.8880799794355,389.1797806755784,a
634.6998595145027,382.92585474795595,a
629.0777201347353,397.1411280730203,a
652.9508051453612,386.9630976937335,a
644.1775310717073,394.9413041830488,a
641.4076740470417,397.13616629677256,a
648.9834566696766,391.3907760038688,a
631.2742143599178,389.2409762140018,a
649.7681256966733,383.020039102984,a
636.6431628014868,382.9241291585351,a
652.4484675325472,373.46970249369144,a
650.5837873119983,371.55044357010684,a
660.3500585838464,345.6583871202172,a
664.274181932462,371.24453828621995,a
665.0599455412618,371.8126174208002,a
644.1165968942626,364.31107907058083,a
651.7792961234812,356.23203794000335,a
649.1839457338377,366.00200605292673,a
667.2135363213883,338.5762863603226,a
672.2335442259866,349.4160947131385,a
651.1312796118368,344.27182742589594,a
669.6764929220922,371.5221176677099,a
653.6393935163042,368.9318128277987,a
659.5316858575582,254.60863539431,b
686.686393543419,266.1361063102788,b
659.0999489967911,270.97797626571776,b
688.0237698689251,282.1821614271842,b
676.7631499263628,278.1997395513116,b
660.55402239417,281.9084733089599,b
681.9331871120506,282.69210792987576,b
677.5588036113298,287.20305096157335,b
667.7750774063784,257.4552317599713,b
658.3893950524794,287.96526238540446,b
692.6843348586632,267.6777686599555,b
667.7203387978311,297.4389441961709,b
677.4245920279683,279.5369269410653,b
676.0261230553149,299.8594369347538,b
691.1121485918947,283.340953396411,b
691.3825817225791,280.0161384071058,b
694.3779599198418,299.92426925792665,b
675.9321271280984,302.7076989234783,b
655.8701745123753,279.97176620822916,b
685.9341248913433,318.97536737648454,b
655.1721420328294,284.30673053068585,b
687.574802257048,299.1780838578516,b
672.2764162437611,318.3426726917195,b
669.7866413195288,325.8084295640634,b
657.8435533367709,327.45157772435414,b
657.8446391902174,332.2656580806578,b
680.5661761718408,320.4525138443107,b
669.47298719296,330.10029083400786,b
674.4074707418195,309.54417571829583,b
689.4866391275011,327.69099802292016,b
664.485255980307,313.0699944657996,b
670.4498957984481,319.51711686304077,b
683.9724605708004,337.4696614787911,b
262.68026055554765,422.071804276909,b
266.570387519468,385.9704246614207,b
269.51053916001376,395.68918241805443,b
263.2526338016113,404.7566976137552,b
267.408966685565,376.2744362111039,b
284.94231021728416,375.0920801480888,b
265.3727614700321,399.39737221710783,b
246.4647969047042,377.3957298435982,b
248.0246402906912,389.9610539778838,b
263.20136332456457,393.7423086622347,b
255.21640313072078,350.92839021593113,b
266.81182588630753,370.6969563612978,b
236.63497227438637,361.21642964633884,b
247.18340641333148,344.91948786672276,b
260.64696723588236,357.34216694170914,b
263.7321163654439,336.76950380598436,b
