,V1,V6,V10,V12,V13,V14,V15,Class
4388,-0.5551735421944672,-0.34279832327165216,-0.12950369573766832,-0.8741767707783479,-0.23441289883760857,-0.15387204929174286,0.1644299099146576,1
13015,1.7823505248197864,-0.4426817007664917,1.504994883152111,4.184096810731647,0.8467755251150031,-0.002131682979193694,-0.2191406868474174,2
9153,-0.7307852166080664,-0.5565176837236425,-1.7687504096240945,0.717121186461272,1.3514884522595816,-1.0781813046787654,-0.3997878176346836,2
14439,-1.5977051135737392,-0.7654267690202415,1.3350667309572122,-0.7552936063668676,0.0018206290940739611,1.1120940329356594,0.5646297171708574,2
14151,0.9713091443839779,-0.6060268632587413,-1.612834910733969,-0.5166582904387376,-0.9662604091510673,-0.32399499699023127,-0.19430520321552047,2
11615,-1.2115563418650617,-0.8352947797118166,-0.9292841744727577,-0.5379902374950195,-0.8724315704072652,-0.08438237507760171,-0.16311576406408532,2
7403,0.3391272804903311,-0.2092031846354886,-0.3284422923526302,-0.7749933379680848,0.5940593202040962,-0.5414759655187475,-0.23359891227393162,1
4495,-1.7522650855238484,0.23890095289796748,-0.5322334774261313,-0.7833591092959473,-0.490560860601413,-0.47413093825692143,-0.18883648200705402,1
2082,1.3562648912020814,-0.36960209152595513,0.3707360598034748,-0.24045649596762003,-0.14633102853401336,-0.5285146074372817,0.3354097617342305,1
10340,-1.5244825671381235,-0.09726731463024774,0.38164197873944095,1.736892032488022,-0.1383171657836995,0.0646996453702064,0.08654463971185011,2
5721,-1.0222240253213692,-0.3664860831129303,-1.3328523490750017,-1.1137154785154033,1.7234885710913297,2.7180632159614815,0.5095812540532294,1
3388,-0.90176505040436,-0.03175330345225944,-0.6788635117330442,-0.5738936130671984,1.398687770070332,-0.12493390591186498,-0.13863011152786323,1
14847,1.79559669410462,-0.6765323192843127,0.6610508598447079,0.13494104536578302,-1.2021994697611018,-0.48749976243163584,-0.5441590550258832,2
8625,-1.143623929504329,-0.46692941037720115,-1.7579379918323634,-0.8267316780223697,0.4405611809537169,2.162564929217052,0.43281264695064636,2
4425,-0.5379413521727711,-0.3750668636956726,-0.24704133670894035,-0.95940787156199,-0.2607592436330534,-0.49470399718859825,-0.7727312071863479,1
10685,-0.5611364909241763,-0.531927155684885,-0.32049951026789203,-0.12258432200459607,-0.8172216326804638,1.5662732791307574,-0.07239769219662602,2
3285,-0.8481455747767592,-0.6579982245564875,1.0647972844685012,0.10277404550039412,0.36946967264304603,-0.20412800215083304,-0.5420521244052119,1
1756,1.5424221248159506,-0.5146977076925897,1.7947983102539027,-0.10082376913499594,0.8939400681115397,-0.0751867275809524,-0.20772130590413787,1
5076,-0.6666875247054228,-0.22950411438393065,0.8814194568969428,-0.6970067629730481,-0.7617487145150792,-0.7473252274375032,-0.30309196302661895,1
6239,-0.9883776081499135,-0.08095416119440293,-1.1323224118134814,-0.1723355771516682,0.07028784733969498,2.089754886352717,-0.16659900069511502,1
6648,-0.8824723298827019,0.11911017453155281,1.0120637648666626,0.10183886400746806,0.7130188833854609,-0.3574201904054652,-0.30632680257465306,1
3277,-0.25529486796789064,-0.8107592177020904,-1.4155950078208999,-0.9046328802066481,-1.1063022776956313,-0.29190839559400233,-0.44604637772850886,1
8820,3.1891460106387792,-0.396389782544314,-1.083763464405826,-0.2833174220775917,-0.6436872845226647,3.1078078627115224,0.25028743918917057,2
12887,-1.6064924249337835,-0.23004490339083628,0.02050751110228352,1.2165523057576548,-0.25319190562034594,0.740178977402429,0.405792801649259,2
14322,-0.9597035510574792,-0.4545538931316639,-0.5154285498869542,-0.7651227250711035,-0.0975001315690604,1.0994294803599087,0.6906094000872195,2
11356,-0.6572138277587934,0.2271155143953275,0.8891063075308197,-0.12147973478175908,0.2812511339338729,0.2931571357473992,0.23349004596477424,2
2818,-1.9776028440498616,-0.24777576394719034,0.47385718421216694,-0.7125178058053914,-0.9502614735237411,-1.2018783449833697,-0.6849499572873972,1
10896,-1.228355688194892,-0.33462255087886905,-0.018222218208356872,1.234435003487543,-0.661482044019357,-0.6202097281040424,-0.0931934293893334,2
13435,-0.7294578842286865,-0.12328882419579948,1.477184335349568,0.8407635318525023,-0.7182620789004,-0.8116148493575722,-0.2770727307567248,2
11567,-0.19759053589808143,-0.07726784847125356,-0.06975412110594514,0.5756561928098483,-0.7514538219976392,0.10777292753818368,-0.13161065711578374,2
1008,-0.4766458203382299,1.809024457826129,0.5941665852524259,-0.9181700342188364,0.9388976573828889,-0.2692551456054776,0.02034021444879014,1
11633,-1.2926816910706964,-0.21671159517891825,0.9759960683749904,-0.32315104662518923,1.2271574742463833,0.3728810682180651,2.400225822280181,2
4435,-0.8509508723643762,-0.44206759691772324,0.21540714632018065,-0.6503714627255036,3.463284381987656,-0.5408849115975974,-0.0650413937685721,1
2483,-0.4864015416407608,0.01078796101528992,0.6440119228501672,-1.1376248830832865,0.6332724023988764,-0.5534190742652079,-0.17307063290194777,1
12677,2.5745729529370402,1.194225881974811,-0.14458903142099866,-0.7391863466098535,-0.3638615589355427,-0.5784682284094658,-0.20291653552255692,2
5173,0.7935919102576565,0.4871779323995426,-0.9959452760912174,-1.0251115611344748,-0.642269506724175,-0.6981785192028697,-0.6412874129786685,1
13566,1.5619114397207632,1.6089997726520813,0.6186213691591625,-0.27981124363425536,0.064186372904534,0.9207061887680462,0.44946872336356536,2
7284,-0.4570759982631946,-0.6114327182820558,-0.16938750874647357,-0.8209358934374158,-1.0656414556843388,-0.4748334883672531,-0.4735622674680407,1
5989,0.6248378329429043,-0.3902761278861098,-2.0174486227889257,-0.57720688967355,-0.5214951306862669,-0.4121640637713446,-0.07037942381992102,1
4309,0.8799044974900898,1.2696976762593897,1.2225198163281257,-0.34064027181742107,0.6062595763059405,-0.5057481019030347,-0.05090846965966578,1
14681,0.04440481357637788,-0.7773385090424734,-0.9391415106321495,0.6258174305128509,0.8944756389203191,-0.4585561698515112,-0.050505899414643785,2
1302,-0.6054421861415621,-0.34847086758917534,0.7260448255830598,0.19637896782596972,-0.3740987188761108,1.1023366743379133,0.10606301745726335,1
12061,1.058206945021481,-0.5602139084703763,-1.2473562844386932,-0.1157851245718757,-0.4889454871080704,-0.5311313517820649,-0.5325432004223387,2
9720,-0.5193219441345422,0.2833891161707227,-0.9479037372086374,0.7826942021598036,-0.4126474269713222,1.3563256528140797,1.4713824948644054,2
11812,1.5104016718887516,-0.014941680110081346,1.4940046089375347,0.5511964634412378,0.2698557970833784,-0.4233258063421069,-0.3280654600923093,2
1652,-0.6889598438928709,-0.7983228381561466,1.2921188855769294,-0.804345131673997,2.163280950555389,-0.18312491525589053,-0.3214552069433011,1
6554,1.255034881623234,0.49608119843056814,-0.16529451196658473,-0.3961800013943303,0.6864297607810701,-0.5547515216986869,-0.293031380775395,1
10746,1.1123404597002116,2.4722834345707003,-1.1721159983137728,0.29139710780379197,-0.6676265814765527,0.06425913325651546,0.12235309368576486,2
10666,0.8272377094000174,-0.22373595680722522,-1.0179411462269243,-0.36721765250150545,-0.719335249347061,-0.941501192176329,-0.22194055139735144,2
6098,-0.9259418968991858,5.021826255920877,-0.8433784432884783,-0.10023761335463285,0.2618441699387958,-0.10100274314963276,-0.48371658515520716,1
11801,-1.3194435569096286,0.2662700544334202,0.5301556783467997,-0.920613486266914,-0.22903032602879658,1.0918270182702356,0.5055631692164296,2
12655,2.092981302666413,0.41990485988926174,-1.2685879198794956,0.08679428648446465,0.4467740645894194,1.1524832284903845,1.4751894428889707,2
12285,1.2128689859345507,0.8824890186566343,-1.4265218002216031,1.6445011419343825,-0.41102372245135166,-0.49833060617646363,-0.4767917307677454,2
4628,0.342925485613508,0.8869351121071662,-0.008854534817466342,-0.6943276613495494,-0.6849190934781131,-1.1753373167635481,0.374087389825752,1
10331,-1.1746975956760148,0.15338171521886818,0.45632411334087153,-0.6043234301282321,-0.18840107305710174,0.971091320006271,0.33467460122932,2
13985,1.810071126790031,-0.022617294311378433,-1.2638258371239637,0.06727606991492059,0.05910283808924094,-0.7060827589391158,-0.3740721403195128,2
237,-0.556328467194702,0.22940181524257774,0.5582323865019752,-0.19044529531776264,-0.69516302107551,-0.6004962944845702,-0.13763530245818548,1
4330,-0.5711958824461747,-0.008466698608466272,-1.4877897694845987,-1.1904315110723718,-0.365348244611878,0.008185471546582668,-0.4074141605989448,1
5013,0.5346961641674153,1.4403689463267084,1.8190535200410707,0.05200479606457187,-0.6356490977750164,1.7614860413487423,0.2651921237275268,1
5536,-0.7186486893253673,-0.5055742810629541,1.5818244492057778,-0.5509728532298791,0.15264479065258246,-0.43973437485032474,0.05459230337153498,1
7342,-0.01927369928145073,-0.17635334294305804,-1.4389591146521195,-0.36609322781675757,-0.3042801490482756,0.0980457493801119,1.1026284210370028,1
14555,2.268737603207294,-0.4183059121796344,-0.283543120807307,-0.6873447691457777,-0.6074992713896006,1.5459388089286157,0.7070273790078678,2
13938,0.7774086308790028,1.0029575246507907,-0.12848319303720607,2.6552578539378855,0.3785761318068306,-0.6130018939050639,0.08995796004299123,2
14519,0.8003406680109009,-0.19621542635080347,0.6727445248909943,-0.806248051162936,-0.2539883515520996,-0.2602037848273668,-0.1483491083760678,2
12713,0.838528499898357,0.3185136534391684,-0.0671250991698238,-0.45140053007614195,-1.0547753702758313,1.3636013593564549,1.172211201388305,2
13122,-0.8992960089983157,-0.5451811265230274,-1.8809730409095518,0.6426592395833584,0.3302295673263851,-0.8164127073838612,0.026081395490426207,2
9936,0.4757200592126264,-0.6721013920692349,-0.9960815440309151,-0.17350161990354934,0.1157935647565646,0.9100312159261394,1.1328463223220344,2
5925,-1.2153160849696836,-0.011690418233950353,1.4109020655371665,-0.5236901774330233,0.8928728386979702,-0.6152111849612548,-0.30242375316235853,1
10766,2.4321582654991563,1.3906762508446426,0.5410632650285333,1.289061899761153,0.08257126459025449,-0.6153968112816433,-0.030944218303232518,2
9503,-0.47858790928598083,-0.1395316975012256,-1.2886091377832618,3.19989672898474,0.13441792598332813,-0.6952139944274994,-0.38239442154409253,2
12377,1.0422892670255597,1.1194846293153349,-1.8183264941470605,-0.3097939838137064,-0.535763680974247,-0.31007573968120444,-0.37003813800947705,2
11859,1.3500453415391949,-0.19450249924153346,-1.2486658744651273,-0.38553509040278466,-0.4072324002812206,-0.8573926917977732,-0.2623555882415751,2
9223,-0.025131282040914183,-0.2513758140019053,1.2512076899212412,1.3873742236651854,-0.9271532501626241,-0.7934140711052006,-0.2994052120811249,2
14517,-0.7628547391331206,-0.15472323070624944,1.882317377951454,2.041150073820918,4.480499836355057,-0.6220365521864827,-0.6397759026417398,2
12643,-1.275020997282257,0.5530127672303671,0.2349137570856994,-0.09097411340075082,-0.48249301970417485,4.109464694833108,0.007680587203317039,2
12657,0.28660359732443136,-0.13242477631345145,-0.9300535422447624,1.0862462109572522,0.592206365284939,2.286469614080674,1.0219284224976999,2
14529,-0.30192350612842644,-0.16611631047595737,-0.5640903163936071,2.257001892865427,-0.7436896477864914,-0.6852302068083576,-0.8260809495665409,2
477,1.5874671039829897,-0.5942731473684937,0.6178162857941281,0.09230492197900089,0.43469327154442483,-1.2251739481004509,-0.34990177360397506,1
7475,0.6249625643223423,1.5471479184393888,1.0328003526075782,-0.6146025924100862,-0.5254630661046693,0.9781316270092333,0.5505100516226054,1
5320,-0.3092553631691861,-0.6885830439267119,0.11407508824406667,-0.8539744173894422,2.028720146207139,-0.7555697713159268,-0.7095659451285301,1
11621,-0.1125316587990976,0.38596573853739524,0.5819522739810596,2.205641661226656,-0.49486419488685796,-0.6925376940299687,-0.3300675324824436,2
12336,-0.859300629168742,-0.2127334976478767,1.7701384796771475,0.7556627089279616,-0.32361492731718966,-0.6539941239932263,-0.13487933729530285,2
8522,1.876313534297455,-0.7597473621278388,-0.9912888663035917,1.4696620186047107,-0.3833939204757229,-0.4210963943202103,-1.0198248604986602,2
7609,-0.015245113047608505,-0.5081875544306067,-0.3546295153372645,0.008389162801323555,1.1727439240428434,-1.0157649902638246,-0.10969443855065714,2
14678,-0.9287928167561718,-0.8988326708380316,-0.10686604865590187,0.5889753828745795,2.267712274842504,-0.7017309965684921,-0.316653648684734,2
11995,-1.3859536796072955,-0.40077964870712235,-0.3379048089664572,-0.014838673058791533,-0.8636439462503833,-0.47321251982834606,-0.8395121369325242,2
14686,2.1393332764674775,-0.7479195067265296,-0.42046876758366886,-0.9248507051469146,0.3494899311418826,0.4780822374886703,0.018024385038867892,2
10578,-0.7947391322909709,0.5961353182768387,0.07927416461076663,-0.23492515007713544,-0.11961824471118396,3.4571239618431253,1.2795240071036489,2
14466,0.07035159831823573,0.4330013403114269,1.4850301310084113,1.7583680520993545,0.5578177554558879,-0.763469893872748,-0.4360388477240704,2
12626,-0.8837388952569266,-0.43578884053487843,-0.1451109974985968,0.5634101660515117,0.07672857121599486,3.5141037819896233,-0.36965184411745916,2
11426,-0.7797385109379806,-0.32043828440393585,-0.7096009809612741,3.344858297118835,-0.743018387020125,-0.44697396769219366,-0.2875205708067227,2
12394,-1.8173150183458806,-0.06375467496741047,-0.9208380636715864,1.2402127498928277,0.8897398381429581,-0.6208755541870784,-0.39506815474158924,2
13913,-1.1922492137155982,-0.3621843839937583,0.6240737391822044,-0.46946604303026407,2.231821514650456,-0.5625031373195724,-0.23163400225491196,2
12874,1.5968652791681655,0.7129120335126504,-1.7568933885288498,3.2242932861753104,-1.2751635706373152,-0.3796774291904342,-0.21484782921554857,2
1143,0.31600870624661415,-0.05373639502644495,-0.842125896072178,-0.7423448483743729,1.1269815788215416,-0.5602018996698195,-0.28996386794113194,1
1889,-0.6917660297718011,-0.2462388204913892,1.3643731448124785,-0.5092398319461042,-0.5637614396075513,-0.5856060879196697,-0.08844625464873801,1
1338,0.7908991247687015,-0.47222774951778007,-1.3321317215165038,0.05299831432250374,-0.38632394610401194,0.6414519321200424,-0.295200195274905,1
574,0.1596717439324654,-0.12583163388524438,0.5418443708216246,-1.0202174789421716,0.47823557152510177,-0.47067025734206275,-0.5924147741396273,1
13940,0.16834452321388935,0.8520076963220746,-0.39144772865544386,1.024551159098655,0.1836930797220252,0.6598364410519416,0.767526563228871,2
4482,0.36906227942483866,-0.4801831394886734,-0.9863599008692201,-0.3528441743710205,-0.5112934962637514,-0.7607113566803556,-0.8802672997903449,1
5992,1.018574847348953,-1.2029762013386018,-0.9350493053905811,-0.7224021516427017,-0.7107626163222955,-0.29905781950892135,0.0909717518516,1
2865,1.0808946530730152,2.1047979796393257,0.4321038393206833,-0.9629249691534956,1.9040314711354291,-0.8606293806405846,-0.7044585576758795,1
5963,-1.162904304771883,-0.45190366803317666,0.5802427613098139,-0.8272785589388002,-0.4598310142768946,-0.14464701075488634,-0.2241056797398829,1
5647,1.6318396809817444,1.0076335100641802,0.6378113715553292,-0.764028369045745,-0.61561109675049,-0.7601946079406265,-0.18568104810327068,1
6677,-0.34701308264408715,-0.5274863511095322,-0.5618457051711574,-0.07183932107738444,-0.22249869592585242,-0.2224988891872693,-0.22249673363875352,1
5463,1.2100659889016059,-0.203624807262552,0.3837390896922985,-1.0083278236083153,0.37716767408408425,-0.0952626112840052,-0.45833751522090804,1
83,-1.0872293739005685,-0.33963234179306157,0.4970162562084922,0.0846112972861966,0.24873092813259196,-0.6200471305329148,0.08545743261703165,1
6071,-0.22610326571382683,-0.7835121463534934,1.4222633373587756,-0.6022655262268263,1.5581807846554097,-0.7881463343366164,-0.42168621181584026,1
3634,0.7532382890747806,10.399092395256918,-1.6810994800407442,-0.47036978072106045,-0.3378635587424765,3.3533596435142425,3.815511323063467,1
8009,2.641144235896282,0.03246760954490724,-0.6575797371549249,-0.35822793303170297,-0.13718496373605438,0.6190799898669042,-0.03884070828152908,2
11405,0.25115792843247753,-0.7864670678373509,1.8510794958244885,0.9146890835379073,-0.12013405819258031,-0.27480450482427177,-0.39401614622288766,2
982,0.3543205574873238,-0.17188002023571208,1.9383546560412888,-0.8689990595223414,5.7969042552339465,-0.7926163618682224,-0.027678671930411458,1
13798,2.859638840986997,2.1513185652600093,0.11098326996237196,-0.7375168043374918,0.06309185040088625,-0.8017723325793249,-0.4161280296590472,2
14457,0.8334601362016792,0.321826607522398,-1.745912859989787,-0.4737613089109483,-0.46135677188886665,-0.29220378678640757,-0.29182217308581176,2
5275,-0.7030656442352882,0.28907163847564965,0.6358107149010674,0.791166998840273,-0.7393320749795629,-0.6074520984550118,-0.23662510645619902,1
6285,1.7305828681048823,-0.10811267383034467,-1.228119701020679,-0.4861429958572277,-0.9638692412580936,-0.5343617667674823,-0.4837444678585616,1
4500,-0.3103053623086237,-0.458216807363399,1.502171076660485,-0.6260007222079232,0.35901418741237057,-0.4087563973118612,-0.7951299642412377,1
6856,-0.6363240441404555,-0.2357254526195783,-2.168824675015455,-0.6058116350324081,-0.7519554142295481,-0.5134049563458303,-0.14242440297463646,1
1083,-0.4683932843563817,-0.19875271095377994,-0.3327532997540532,0.47743360317653516,0.1493777371679492,0.8423530554569224,-0.243949762772732,1
7829,1.0285223200394393,-0.8369894855475906,-0.15134441061105447,-0.8901005214093531,-0.17022296207818866,-0.5999089411348352,-0.6474095011560475,2
10702,-1.529704300717499,2.171177083709156,0.510184004979256,-0.036373691642640274,-0.9143035807010595,-0.6606757959837266,-0.48256952819902355,2
2457,0.32442273151892126,-1.048772711943879,1.4111541317622227,-0.7130247264752468,-0.6212642555491544,-0.46422345245980595,-0.25634301424379846,1
9176,-0.1337983237113453,0.7244846219933561,-1.6426952447643572,-0.37979436222848917,-0.6395665274022236,0.3572543165090184,2.6756199202883404,2
1559,-1.174295389625446,-0.7555162616200812,-0.2602087254811173,-1.0166079757281796,1.052812455323589,-0.1724041260464521,0.0651063411334839,1
6943,-1.5938686394905799,-0.5187672361888639,-0.4508429514564596,-0.7052239891863039,-0.026472836781724546,-0.549902077281267,-0.2775496301477629,1
10487,2.5470285259683667,-0.8633357568777507,1.852393943255854,-0.5575365785158901,-0.9037791181807767,-0.42075942897339846,-0.20909162075435583,2
3965,-0.5724328907837609,1.6005481406523243,-0.2874367336647677,0.6390584590298222,-0.6480351030799918,-0.9813382582800365,-1.03936866924076,1
9938,0.242008712333342,-0.6958953249819171,-1.449503838596308,-0.4384547369706763,-0.3785458219390989,-0.18486734570472774,0.15637866303994125,2
2017,0.7361490932182481,-0.6106198450161977,0.0027531023644431496,0.8607411240542496,-0.5555775267756361,-0.5536098309736387,-0.021428578518755903,1
10298,-1.5478435241498545,0.21719163937278235,-1.5809393063046326,-0.03699440244608306,-0.7921762333114759,-1.106956246273295,-0.08180353994125156,2
10912,0.4290495714382506,0.7819119747582162,1.2049473752968176,-0.3357960937501133,-0.1383137925586346,1.254081258429309,0.21870095966198433,2
4661,-0.7011578203392749,-0.7874057292865944,1.5699991294277102,-0.6070338872735375,-0.6470847048156043,-0.3017010041202879,0.2638348913600223,1
724,-0.7232906535576262,-0.8077747296953395,-0.9069603484489395,-0.5999966642002,-0.2334940270119515,-0.36191718211618,-0.4582418313564969,1
8770,-0.4417017155802757,-0.33992242342576034,-1.512606488720676,-0.07766769947463359,-0.16455927285395605,0.5341158922193489,0.2066777361970918,2
5194,0.46642843082694796,-0.46107449961470187,1.2868217796057497,-0.04603991262851692,0.4155282427412543,-0.08280759371582702,-0.22282837198333943,1
1259,-0.7080463365588109,-0.5821279309634018,-0.1177957405971934,-0.6906961141080366,0.9042775513442026,-0.5001915697337816,0.017742232169995098,1
3827,-0.19491290517121745,-0.6084459095705413,-1.2395908117352206,-0.126548694440453,-0.43136852112238444,-0.8111014454383818,-0.39874067286430526,1
5431,-0.5359754251069088,-0.2411052653352679,1.4281377711521897,-0.2503983364444188,0.3637958215526298,-0.06984061462338675,-0.7217365404145053,1
14300,-1.0837826472477738,0.06530414481585536,-0.07186106055273342,-0.11579079409738346,-0.7345081249601745,-0.12302479993819299,-0.34920581610338136,2
14967,-0.46410630155114935,-0.18162755648327067,1.1904676365069384,0.8252909349279673,1.3750621413338497,-0.6076172516144189,-0.6274163595454947,2
4139,-0.7955599432447406,-0.20868126950616805,1.7289327285999583,-0.37339404805641735,-0.8207818986367162,-0.6477245378285231,-0.26720065681236504,1
5920,-0.8944309710031534,-0.2837360658435007,-1.0262616027199507,-0.7789492821936451,1.8574812654613537,-0.4622568243172411,-0.8253267816682157,1
14585,1.0536478477009155,0.35771687153625775,0.43596103892781063,-0.10881099673154121,-0.01521041017865793,-0.5188728544909491,-0.29773626816323806,2
12726,-0.6433501704691025,0.13686379817941302,-0.6036839437215351,1.94511253992921,0.2333477417661453,-0.7433816979647869,-0.1718221718043197,2
9249,-1.9204265979552473,-0.16793288576079007,-0.3142346294316347,-0.6871599685174211,-0.811926947272322,-0.13985951155850973,0.036839644117123704,2
14374,0.6773216498669772,-0.19016979176290305,-1.1622773349485174,0.707448722361393,-0.2809826642260842,-0.742125705989219,-0.5999954605512731,2
13402,1.1015094369330367,2.7208426353937227,-0.5153405975615193,-0.45190053389636936,-0.11102292381127747,0.03553312793486657,-0.08775291694270314,2
4323,-0.7212342189521338,0.035377144989961584,-0.3214295087663721,-0.3583180607140027,-0.39588198974310773,-0.4386296608912117,-0.19643702132526453,1
4089,-0.33731643984480925,-0.6143264439456871,-1.0853811139662177,-0.7105473298872367,-0.00717181017504509,-0.28087491279030785,-0.022682158438419142,1
1454,0.33317727249821566,-0.08148245510973942,0.0463082545428492,-0.331499821783422,-0.8132564794249626,2.2345007297687944,0.3738141679927648,1
12231,1.0796549635491166,0.5582324529989366,-0.8649071430987465,-0.5020421005636624,-0.0845193850430697,-0.1287663235265999,-0.13285794688790603,2
13766,-0.592627407362968,1.0444036896711693,-2.279974350656187,-0.7101535436900066,-0.7216762491377822,-0.4212402232338414,-0.2659150947855635,2
2113,1.0608971177061728,0.3335791585685935,-1.5330129737247264,1.070365876656695,-0.5943871109282501,-0.611134981430355,-0.3295362126730513,1
8360,-0.36402007943821113,0.5285702118057183,0.26793933436584977,-0.8182590103784741,-0.6981591214161004,-0.19737683831979108,0.1874749768204524,2
9298,1.9544849218870524,0.6928676138897703,-1.6140104042326255,-0.13405765408336942,-0.8518577577727438,0.6504863421474469,0.6484615404525172,2
5677,-1.7859590372195302,-0.40466207173869007,0.6507225939703983,-0.693164172627719,-0.7191946685399526,-0.5627765951857757,-0.6526954318948407,1
10570,-0.5488136130768537,0.2114963368736897,0.9991144125176472,-0.2556863129628292,-0.28860801101792405,5.492280924429344,-0.013159715318958418,2
7827,0.5464030384186608,-0.32838391252224874,-0.13830869974489268,0.9113461640822438,0.49303270809630084,-0.8108568448884013,-0.4609524923432347,2
12816,-0.35267587049459903,-0.4026172262493068,1.0272362590693576,2.7148926592450513,1.3478826856953958,-0.6464635916864463,0.1105296553993797,2
1173,-1.1240496542680622,0.7033849363122667,-1.5665635184390958,-0.5372089308301543,-0.48220223301222204,0.004833952527015017,-0.09551806157170584,1
11134,-1.1694006122435687,-0.7250568817675314,-1.0619843596856584,0.25832988644462074,-0.8001077400302476,1.3505014852509332,0.24436139254910266,2
9812,-0.6399481648973587,3.752382987382093,0.9399516249151444,0.8134675157507291,-0.06230245709510665,-0.8944654865861358,-0.46544654631849613,2
12766,0.8378985587885721,-0.6811000675493535,-0.8258358907122492,0.7367587804902265,0.688305894797685,2.0140403237844327,3.2147218249867526,2
2213,-0.01018046784508747,-0.2450747132218521,0.19376440656816024,-0.7443733265353745,-0.16857034351956626,-0.7357442330429547,-0.45893162484806543,1
12634,-1.1697941088651274,-0.4588448376257793,-1.1656603151458398,0.4971238730107923,-0.4931700263206988,-0.6099700989750988,-1.1878414625902611,2
10324,0.4729153902811203,-0.08455677295232972,-0.0446098099543748,0.43072176603411616,-0.04652815551645789,-0.7558785441580516,-0.7233441269644789,2
6944,1.7565198208627586,-0.069006025719872,-0.5699499848213287,-1.0400468058623138,-0.3938391354261186,-0.40340329700513716,-0.736044696933909,1
5731,-0.21201059631614905,-0.5654376433315567,-1.0042339641092073,-0.6513296301318579,-0.45610093216093994,-0.46782808119118113,-0.5011029562390036,1
6889,-0.3333226596021479,-0.07905102514144362,1.579046063710901,-0.7605666188981878,-0.23129746195097828,0.4872057019389733,0.8492691718638434,1
6595,0.945120962105158,1.4098520464808528,1.241183727989269,-0.07216028838337285,0.2629318775222916,-0.5855211553712562,0.13781472404633305,1
14397,0.6739240429204579,-0.46048647059686804,-2.188307876964668,-0.14863340386530044,-0.6541091366051087,-0.276537072437651,-0.018369381831408793,2
5174,-0.47131136203395224,-0.4557735941287602,-1.7661579024329859,-0.35811560744640736,-0.4386630630020098,2.5067542336618662,0.29281599121121693,1
3380,-0.44958152561236997,1.1732228731278995,-0.443381564534292,-0.07473298552615117,0.1457655864041429,1.0969711562732847,-0.5968729223413507,1
1279,-0.4380898699220258,0.040779793679950965,-0.6545192397696021,-0.6256384339528405,1.4621463030603803,-0.2209896862132279,-0.38930881872912937,1
4281,1.3319551977832749,-0.281391403420275,1.6102313077665065,-1.3377216337567137,0.27212855125287616,-0.461658538685954,-0.6706075475563524,1
3839,1.4872149180025322,-0.012057545681381461,0.09426506171941923,-0.32191359479938925,-0.6799629865106256,-0.5963668326586659,-1.1036866820410087,1
12710,-0.4965363232015436,0.11934732608297549,-0.24644048266223023,3.8243412600715456,-0.25936661832410174,-0.3230199050134658,-0.16399293295471631,2
6747,1.158430172976729,-0.41793073792728724,1.7011520172198482,-0.021640104607312916,-0.3949882978148858,-0.3097488858188855,-0.8983530056735509,1
13202,-0.5873153330168897,2.020259928700923,-1.049894889802259,-0.63751501213502,-0.7014941582356643,-0.5671021182418021,-0.33177938258779754,2
10884,-0.9354714336567386,0.5227548924721264,0.8510779276661765,1.4923759761576947,-0.5247550864827677,-1.0171765973691511,-0.9163225838994418,2
7757,1.468469159126705,0.6055286377810699,1.6587883926983662,-0.20790309668644838,-0.7908284878213024,2.3710813955450307,0.5339152466160425,2
4066,-1.3439927731946437,-0.3163708632177468,-0.4653466066154723,-0.6574193873498324,-0.41818054801139004,1.1418295069404665,1.5415472011811224,1
1994,0.7694473254474006,-0.4716458535651489,-0.3061411751181816,0.3161486126050872,1.1413455857002934,-0.28346805726917323,-0.15691049399867077,1
8883,0.18249795548113462,0.7366916322152883,-1.8148099060904839,-0.7230812767753099,0.42207960429047897,-0.5533846794460582,-0.40491668863529406,2
14387,0.514335642489764,0.8178760799606897,-0.03227765494759732,0.3973279446974173,-0.6261607142630451,-0.7205738726173703,-0.7706147063602755,2
10492,-0.22200363209939375,-0.17459804518624594,1.5825076002933027,-0.7338916852622038,-0.5998406932727591,0.28894714351251755,0.5740733858928573,2
11962,-0.411748069900532,0.25590557804792985,-0.7517353870944264,1.6950361679017627,-0.32999772603148314,-0.20049360857482734,-0.1934816307395115,2
7237,-0.05129746561172767,-0.6558293421054289,-0.9916494460150587,-0.2648541868287565,0.07559242442112662,-0.5151196794509472,-0.4302424557972716,1
2590,-0.023978186041215016,-0.42170070853794706,-0.9450871211063692,-0.26913512470769013,-0.8859438750070552,-0.9159063996555075,-0.647337007619889,1
644,-1.3287438848848456,0.03983835790743834,-1.072793839309982,0.7724160459663546,0.22466964400541956,-0.7939560796431842,-0.6337304124134823,1
7619,-1.0007773328524947,0.6007972461251985,-0.7599353587558662,-0.24953535566729082,-0.19378525326043397,1.1354451505573395,1.4936242683888206,2
6152,-0.666614588623323,-0.5290278904942518,1.176244652294732,-0.7992334605648143,8.167552965765578,-0.732841756997104,-0.5764839792298966,1
600,-0.9895393873409134,0.28652868024726685,-0.30606097276367494,0.6831739292988716,0.01953121597441318,-0.6608911274793119,-0.3332036911643138,1
12761,2.340930471804671,0.9280485579957125,0.24861451859329795,1.3602829702024628,-0.5265250626838546,1.2483477790552093,1.2178457159454799,2
